symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
IKS,1800.9,14,7.838323353293418,5.2,4.21,57.68,,5.64,55.07207728376565,1718.29,1890.95,False,0,Strong buy,Commercial Services
CUB,209.8,13,8.803319071697148,6.16,5.17,57.24,,16.31,6.777174685878384,199.63,220.29,False,0,Strong buy,Finance
KPIL,1361.0,13,3.106060606060606,0.47,7.24,42.66,,11.49,48.18022424887526,1288.73,1429.05,False,0,Buy,Industrial Services
CARBORUNIV,1172.5,13,15.06378802747792,12.42,24.1,43.88,,11.46,52.23934173003088,1094.14,1231.12,False,0,Buy,Process Industries
GODREJIND,1185.1,13,6.669666966696662,4.03,15.71,56.15,,11.8,42.380728726247256,1121.53,1244.36,False,0,Strong buy,Process Industries
CPPLUS,3594.2,13,16.895957329170326,14.26,17.11,53.0,,5.36,155.69874540709114,3360.65,3773.91,False,0,Buy,Consumer Durables
SCHNEIDER,1393.1,13,12.039568923918273,9.4,12.25,50.58,,5.43,76.10764953963336,1278.94,1462.76,False,0,Strong buy,Producer Manufacturing
KIRLOSENG,2413.6,13,25.044036887369177,22.4,25.25,45.47,,12.69,120.90124620742849,2232.25,2534.28,False,0,Strong buy,Producer Manufacturing
MEDANTA,1320.3,13,10.034169514126164,7.39,5.89,62.28,,10.32,33.825272636529704,1269.56,1386.32,False,0,Buy,Health Services
ABSLAMC,1158.4,13,8.872180451127829,6.23,21.19,44.52,,5.74,47.418827619655545,1087.27,1216.32,False,0,Buy,Technology Services
RRKABEL,2415.0,13,15.274463007159904,12.63,15.48,41.17,,5.55,95.04371513932828,2272.43,2535.75,False,0,Buy,Producer Manufacturing
MANKIND,2521.8,13,5.083756979748312,2.44,0.94,56.71,3.31,7.72,70.5985000865797,2415.9,2647.89,False,0,Strong buy,Health Technology
PAGEIND,42865.0,13,12.506561679790028,9.87,13.64,48.89,19.49,15.2,1177.3725361254594,41098.94,45008.25,False,0,Strong buy,Consumer Non-Durables
ABCAPITAL,392.9,13,7.203274215552518,4.56,3.57,47.14,3.15,7.3,10.933165671185003,376.5,412.54,False,0,Strong buy,Finance
AIAENG,4909.5,13,8.480456062045654,5.84,8.69,54.01,,5.51,165.95746674471417,4660.56,5154.98,False,0,Buy,Producer Manufacturing
BHARATFORG,2110.9,13,7.146845337800121,4.51,7.36,42.44,1.42,6.02,64.93347394880905,2013.5,2216.45,False,2,Buy,Producer Manufacturing
LAURUSLABS,1487.3,12,8.372194695424064,5.73,4.23,52.09,3.04,2.95,41.64153050849461,1424.84,1561.66,False,0,Buy,Health Technology
GRINDWELL,2132.5,12,14.09844836811129,11.46,23.14,34.74,,7.59,80.76425550123615,2011.35,2239.12,False,2,Buy,Process Industries
NEULANDLAB,18588.0,12,8.689042217284529,6.05,4.55,47.36,,12.83,598.2087266040338,17690.69,19517.4,False,0,Strong buy,Health Technology
CREDITACC,1487.9,12,14.85140872250097,12.21,11.22,47.1,,14.11,46.66187259972239,1417.91,1562.3,False,0,Buy,Finance
