symbol,company,sector,industry,country,currency,fundamental_currency_code,type,typespecs,number_of_employees,total_shares_outstanding_fundamental,float_shares_percent_current,close,open,high,low,change_pct,change_abs,gap,vwap,value_traded,price_52_week_high,price_52_week_low,high_all,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,volume,average_volume_10d_calc,average_volume_30d_calc,average_volume_90d_calc,rel_volume,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,perf_all,volatility_d,volatility_w,volatility_m,ATR,beta_1_year,beta_3_year,sma20,sma50,sma100,sma200,ema50,ema200,RSI,RSI7,momentum,awesome_osc,CCI20,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,macd,macd_signal,ADX,adx_plus_di,adx_minus_di,williams_r,ROC,UO,BBPower,bb_upper,bb_lower,recommend_all,recommend_ma,recommend_other,tech_rating,ma_rating,osc_rating,candle_patterns,market_cap,pe,price_earnings_growth_ttm,pb,price_sales_current,price_free_cash_flow_ttm,enterprise_value_ebitda_ttm,enterprise_value_fq,price_to_cash_f_operating_activities_ttm,roe,return_on_assets,return_on_invested_capital,gross_margin,operating_margin,net_margin,pre_tax_margin,debt_to_equity,total_debt_to_total_equity_fq,current_ratio,quick_ratio,div_yield,dividends_yield,dividend_payout_ratio_ttm,recommendation_mark,price_target_1y,price_target_average,number_of_analyst_opinions_fq,eps_ttm
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,India,INR,INR,stock,common,,13532500000.0,48.6367,1327.2,1300.0,1330.3,1296.1,2.3600185099491084,30.600000000000136,0.2622242788832401,1317.8666666666666,24290703729.600002,1611.8,1253.2,1611.8,1344.9,1271.6,1473.4,1253.2,1489.5,1253.2,18302218,13148249.600000001,14573487.533333313,18187413.55555556,1.5123321775006984,2.7324096292282647,-0.43510877719429514,-0.9552238805970116,-9.02111324376199,-15.663722437567516,-10.770471964501818,39.228668769048944,8214.66939498418,2.638685286629122,1.5638465460955324,1.6617190944822027,23.74441474654236,0.86387134,1.0598822,1304.4999999999989,1321.4879999999985,1352.6829999999982,1413.687500000002,1321.6796667915662,1378.4228916237707,55.89737028397414,65.7680552236688,23.200000000000045,-1.0320588235269952,86.22441573524608,60.473679123322164,47.51008756704929,71.6724864651088,60.30180466268896,-4.295415930317404,-7.043047165643164,13.40270658559918,20.404713813967067,18.76015293976907,-5.281090289608018,0.4465299326421018,48.267859166656976,20.309490893388784,1331.0517607702604,1277.9482392297373,0.33636363636363636,0.4,0.2727272727272727,Buy,Buy,Buy,,17497573007812.0,22.234619463333484,1.359768799355031,1.986692661923423,1.659656515560579,,11.657988034474627,21555306338254.5,,9.24606376950945,3.9132700185380704,7.06007289508876,26.536602160952498,11.4698089988924,7.64032806826211,11.6496203719381,0.4402508766302,,1.09791151658925,0.789477768293629,0.464037122969838,0.46403712296983757,10.051817117239368,1.021739,1673.26087,1673.26087,,59.6907
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,India,INR,INR,stock,common,211206.0,15401300000.0,99.62299999999999,819.6,810.0,823.7,808.5,1.3979957936409835,11.300000000000068,0.21031795125572755,817.2666666666668,14273597911.2,1020.5,726.65,1020.5,843.0,772.55,843.0,732.3,994.0,726.65,17415322,32800664.9,33745904.06666667,42898408.92222222,0.5175994759725419,-0.533980582524269,4.056370215197111,3.733704594355145,-11.106290672451191,-17.50377453447408,-18.203592814371255,10.235373234700742,34739.53241232731,1.904761904761916,1.4607577724735554,1.7427554104690082,15.122378329743665,1.0944718,1.0672284,805.1475000000006,780.0240000000016,799.3265000000019,885.7844999999984,795.5844918282482,853.6152503285603,58.74509598555078,58.5737837319835,18.550000000000068,27.735441176468953,59.88392238392223,43.18407960199007,46.64069448514861,14.71113580137469,13.553367086433715,10.81102191254513,11.291239107093244,20.281499555647972,24.93413819633511,18.499905418740486,-46.56716417910443,-1.2351629812616738,48.90705623468571,10.57846016180838,835.7814268621859,774.5135731378153,0.3787878787878788,0.6666666666666666,0.09090909090909091,Buy,Strong buy,Neutral,,12448864918637.0,16.634869088694945,2.4688438167935867,2.164383215086691,4.026390791459823,,,15628047297572.1,,13.8043829232674,1.63224188641455,6.36128580809638,,32.95187578164424,24.526755001216564,20.6153616252247,1.07215727136438,,0.316737225963543,,1.6083137448967,1.6083137448966969,26.265013991170918,1.034884,1047.113636,1047.113636,,49.27
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,India,INR,INR,stock,common,91130.0,6237543778.0,49.54460000000003,1908.8,1918.0,1925.2,1902.7,-0.6764491622437299,-13.0,-0.19773129357893407,1912.2333333333336,9001162094.4,2174.5,1740.5,2174.5,1966.0,1833.1,1966.0,1740.5,2057.0,1740.5,4715613,6221242.099999996,6671855.6333333375,9186764.344444446,0.753487189530731,-1.0984455958549246,3.0113329735563927,3.902890425126561,-5.504950495049507,-9.740873841498024,-1.7955445799248901,260.78180979074205,8060.360729601077,1.182530088821149,1.6311577700082007,1.753670776879129,35.78726020139832,0.8540867,0.92136693,1899.2399999999993,1863.199999999998,1859.8889999999997,1950.7864999999986,1877.6102106285814,1894.7249118736058,53.924308366315806,50.68239122307913,-1.6000000000001364,52.13970588235475,35.902124438406645,61.42348626521533,65.16975501541789,47.914960491102164,57.31862232213292,17.950305687539867,17.508252635731246,21.327624506265938,29.554074927493303,18.01773291415287,-46.57980456026064,-0.877602949576782,49.09035627078849,13.27221056093822,1955.365801553191,1843.1141984468077,0.24545454545454548,0.4,0.09090909090909091,Buy,Buy,Neutral,,11985986165242.0,43.552464656974145,,7.801205917342202,5.549249567454294,18.529096641111597,11.671991247293283,12852182387083.7,10.773636882428118,20.3215106088605,4.99619509700912,9.08236481301509,42.6672063886909,31.7404423698221,12.6533847017246,21.2388516434346,1.31098991926557,,0.516976809353505,0.508594275144021,0.832531154876811,1.2487967323152172,54.760014237603706,1.161765,2294.558824,2294.558824,,43.8276
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,India,INR,INR,stock,common,,7174010000.0,97.17150000000001,1444.3,1422.1,1455.1,1419.7,1.8403610210125445,26.09999999999991,0.27499647440416464,1439.7,16049855965.0,1500.0,1187.6,1500.0,1455.1,1331.4,1455.1,1213.7,1455.1,1187.6,11112550,11736666.800000032,14107026.733333336,17357398.977777783,0.9326059154618609,3.928905519176794,7.622950819672129,7.223459539717889,1.861908456167562,7.470793957883759,1.6396903589021783,123.69704255565576,22596.142156804755,2.5991406635204526,1.6840934668892245,1.7838601991086058,25.898217014098773,1.0406492,0.8706501,1392.615,1320.092,1314.4870000000024,1345.2664999999997,1349.3060583031777,1340.1509429998516,70.67025976772882,76.96133702630765,32.899999999999864,65.34264705882083,155.64406826542574,80.21016330483765,76.70767661609682,54.82566155657097,44.151041644584154,28.490640808214494,28.04888810256406,31.52024259912123,32.58483078085172,12.895882448521462,-12.134831460674105,1.2194267292732401,58.38483527954994,66.34476239435594,1446.2803435655258,1338.9496564344743,0.603030303030303,0.9333333333333333,0.2727272727272727,Strong buy,Strong buy,Buy,,10174175451953.0,19.313987697245253,2.5802722360591073,,,,,,,16.0148883957153,1.9488939274335397,9.55076371105473,,34.54095028467912,24.298603010859576,24.7727112240369,0.6066876859418521,,,,0.775631081652799,0.8461429981666901,15.812359994729213,1.0625,1689.155556,1689.155556,,74.78
SBIN,State Bank of India,Finance,Regional Banks,India,INR,INR,stock,common,245131.0,9230620000.0,44.7923,1044.3,1030.6,1048.0,1028.3,1.270364623739324,13.099999999999909,-0.058184639255249845,1040.2,8827238154.0,1234.7,786.55,1234.7,1059.8,1011.4,1120.95,933.9,1234.7,933.9,8452780,10079046.000000019,11833424.63333335,16044791.555555513,0.8224214841658617,1.4375910636231135,2.68436578171091,-2.1274601686972865,1.1918604651162747,6.214401952807151,24.558683206106867,146.64620327459147,5725.330453486607,1.9157833317125397,1.8404831732646278,1.8093385420884676,19.570207237926688,0.8521581,1.1941841,1034.5425,1004.4459999999999,1051.1864999999998,1015.3307499999999,1025.9151229502793,998.1270428992907,56.7083084326543,60.15124222875954,4.2999999999999545,11.43191176470566,49.79271125002521,49.173553719008275,37.20335083971447,46.358407573211274,32.80061404176411,5.150007927799379,6.155131346605586,9.961318453227504,20.60315709879758,18.858189643716507,-32.02479338842977,0.6360219716681034,50.40210662859277,12.421740396244559,1053.5161995602095,1015.5688004397905,0.4,0.8,0.0,Buy,Strong buy,Neutral,,9519997818149.0,11.472117799304401,2.3882947454153984,1.6170164073048017,2.4121438872784826,,,13679121507762.8,,15.3805889022211,1.06549105918184,6.660692553910601,,28.129242852760616,21.10902565975224,16.0689479575009,1.3396637584022402,,0.209744933826459,,1.68226111407379,1.682261114073787,19.059776292055098,1.2375,1215.85,1215.85,,91.0294
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,India,INR,INR,stock,common,584519.0,3618090000.0,28.210400000000003,2269.0,2224.8,2275.0,2215.1,3.0895047705588365,68.0,1.0813266696956012,2253.0333333333333,12740748122.0,3350.0,1976.8,4592.25,2275.0,1976.8,2614.0,1976.8,3350.0,1976.8,5615138,5967760.2,5172438.1,4834340.233333333,0.9666059535989246,7.78073342200267,2.716161158895428,-11.712062256809338,-29.521028763123567,-29.42457231726283,-29.62377097484569,-28.647798742138363,1414.3071660966045,3.3407069658254707,3.2791150402914973,2.949142688756194,65.80395098703003,0.92602766,1.1182184,2108.0350000000008,2202.174000000003,2354.383000000001,2726.5974999999944,2218.3608652126322,2650.0572975883097,61.53718958328928,75.45415241946415,175.5,40.94382352941011,201.78442472103836,90.20058972843937,88.41064509170077,98.269687572796,98.33141735608221,0.6217423378320746,-28.37700995844451,19.078484587369573,31.607691908646267,22.313526435349097,-2.0120724346076457,10.274105754276832,58.22934096957576,185.0237055831317,2243.6807632954583,1972.3892367045432,0.24545454545454548,0.4,0.09090909090909091,Buy,Buy,Neutral,,7966305019145.0,16.485153190592783,14.979722990740449,7.488110767804278,2.886768467629479,16.370098263857702,10.251994518210289,6987640915987.9,15.237092279486989,47.9890914172003,28.407061977696003,44.2125262461657,30.7907300468718,24.8826393193624,18.0523383322639,24.0891179914377,0.104302536644988,,2.23725008194035,2.2330383480826,2.90671268961759,2.95213007539286,47.22498710394583,1.510638,2452.934783,2452.934783,,137.639
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,India,INR,INR,stock,common,155369.0,6221354471.0,43.735,1056.3,1044.9,1058.5,1037.6,1.8022359290670822,18.700000000000045,0.703546646106417,1050.8,13607636868.0,1102.5,787.9,1102.5,1058.5,948.0,1058.5,860.45,1058.5,787.9,12882360,7981905.7,9044282.5,9844845.866666667,1.6875888916733661,4.5738045738045665,10.595749136216096,17.086958931441554,12.348436502871719,6.891317547055243,14.077433986716335,73.50525624178712,74287.32499137076,2.0142636854279194,2.450818351879208,2.40451521307067,24.649841927845745,1.5446535,0.98009664,1008.3024999999998,952.3680000000006,935.3125000000001,969.7722500000013,969.9154755850816,945.1617881836644,68.25457420671839,72.47838646786869,24.899999999999864,61.21470588235297,140.91218698545993,78.94636113095834,68.15452581827903,41.48326012624694,26.096578119934378,25.348935008226135,24.77641349726144,34.427380722448326,32.017693871731446,12.653607756608,-2.7227722772277807,2.643086191818098,62.92590924224788,58.54301114033865,1060.5403930949767,956.0646069050229,0.603030303030303,0.9333333333333333,0.2727272727272727,Strong buy,Strong buy,Buy,,6459742021775.0,34.61009174311926,2.468905475990609,5.761402974439508,7.8428194193410965,,26.947696218317613,8536069816894.98,,18.052322754331,3.7031606374072505,5.88770366680906,59.6108086337044,43.7265523464435,23.0431198123146,31.261748817817804,3.2266451939674603,,0.15261243436597,0.15261243436597,0.578285383836924,0.5782853838369235,19.609317040169685,1.472973,1084.738292,1084.738292,,30.52
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,India,INR,INR,stock,common,84565.0,12649995000.0,3.500000000000008,433.1,438.0,447.6,432.2,-1.1864020077572413,-5.199999999999989,-0.06844626967830512,437.63333333333344,2584067329.5,468.475,360.75,611.0,450.2,418.7,450.2,388.025,454.0,360.75,5966445,3178012.5,4034199.2,4085730.777777778,2.174681552829886,-1.568181818181813,5.505481120584658,2.8863285425822625,4.778033143824845,1.3099415204678415,-7.159699892818859,-0.6651376146788939,-0.6651376146788939,3.5631652012957042,2.244047115814242,2.441001308361815,10.178382288252875,1.2314367,1.4128776,435.2175000000008,416.6535000000002,410.2807499999999,423.01112499999925,421.84769352105116,421.5484806079747,53.34258196071062,46.93536930093515,2.8500000000000227,16.827352941175945,30.938563137881907,57.2938847938849,63.5027044490073,32.50206468534895,37.75661279109499,5.929234500524785,6.727761224973243,26.66417545556149,25.251717531163628,14.117823338765485,-65.31531531531517,0.9321836401771149,44.09921359944675,10.2200751095599,445.61448393753153,424.8205160624701,0.08787878787878788,0.26666666666666666,-0.09090909090909091,Neutral,Buy,Neutral,,5546390513550.0,9.535971817030882,0.5105926948225563,0.7509333393995201,0.5670894095084279,,,4591232482190.45,,7.459755123494731,0.9897929549876511,7.459755123494731,,5.59249360662008,5.87629436953503,5.28396875742008,0.0,,10.4373064563718,,2.28076177443266,2.2807617744326607,22.01794462486927,1.23913,520.293478,520.293478,,45.4175
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,India,INR,INR,stock,common,437442.0,1375730000.0,84.8409,3814.5,3788.9,3828.9,3767.7,1.030299819896178,38.90000000000009,0.3522618921495969,3803.7000000000003,7410085845.0,4440.0,3288.1,4440.0,4272.3,3762.3,4272.3,3762.3,4440.0,3288.1,1942610,2498371.900000007,2170066.0333333337,3045467.222222222,0.7913988030164885,-2.317541613316261,-9.180733792052578,-7.728592162554427,-1.9408740359897172,-6.735941320293398,8.520625889046942,138.40625,6766.07254532232,1.6243331475436016,1.6219883097513494,1.7445466433149508,75.5009536595493,1.3639998,1.2199578,4019.170000000001,3999.231999999999,3955.6969999999983,3957.569000000001,3985.5516412710763,3910.993948704854,35.07743462817356,29.925859129013276,-212.0999999999999,-189.65588235293853,-113.12768495917528,5.295603283770085,4.267941933490552,6.141186269580692,4.234497466778507,-64.98656263421708,-32.24572782779776,25.420026777026507,14.456353836977186,31.881982140082656,-87.90266512166865,-5.605048255382331,38.765652998291515,-230.1262000836091,4315.313607731074,3723.0263922689282,-0.26363636363636367,-0.8,0.2727272727272727,Sell,Strong sell,Buy,,5194409247406.0,32.63603696098563,4.651407882954185,4.107872859757317,1.817474921574049,,20.026503071255533,5465896141860.46,,16.8428484034919,4.18899050298388,10.4602183989046,12.762874705320701,8.67037685198086,6.09629805490392,9.7129749084484,1.1482918808525602,,1.25396859789389,1.21315641099677,1.0064225650533,1.0064225650533007,25.721035068600706,1.344828,4422.896552,4422.896552,,116.88
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,India,INR,INR,stock,common,24989.0,2349590000.0,37.735600000000005,2143.8,2100.0,2154.5,2092.1,2.163553183377816,45.40000000000009,0.0762485703393018,2130.1333333333337,2272067841.6000004,2707.3908675,2022.5,2987.97501195,2239.3,2091.0,2408.0,2065.7,2479.6,2022.5,1059832,1962488.3000000003,1693739.9333333333,2045448.1888888888,0.5272358755122148,-0.3578898442946697,-2.603243832629128,0.08403361344538664,-9.544303797468347,-7.674418604651155,-13.349013343987801,-9.271086241361466,3400.867033453095,2.9826490129534964,1.7029685711459994,1.7437197104160842,41.67209685910617,0.49209553,0.86524254,2158.610000000001,2177.777999999997,2197.0879999999997,2296.876712244305,2174.140342336152,2266.7781693527595,47.71282976584601,50.533267744462776,-57.399999999999636,-32.956470588239426,-77.9123486078193,16.13845808046754,10.194562563779797,18.136610550209753,9.350196209700684,-15.159338826196745,-10.170781047791664,13.313304539945864,21.132396514634443,23.201034539934916,-64.396493594066,-2.643051771117158,39.384818786544706,-38.26045976393607,2227.0345540720155,2090.1854459279866,-0.2212121212121212,-0.5333333333333333,0.09090909090909091,Sell,Strong sell,Neutral,,4930734955376.0,33.49844523962061,0.7957989983581673,10.334749866079228,7.530259385626897,,32.32173623889626,4777745345911.96,,21.5261715287189,13.2341886338579,21.0234057797946,43.7090942377226,20.858315407265,16.1151540116252,20.9483271545609,0.030324791234945303,,1.22329410251463,0.915300019293845,1.95372995639847,1.9537299563984656,64.05139108685837,1.434211,2569.394737,2569.394737,,63.997
