symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17497573007812.0,1327.2,1296.6,,1321.6796667915662,,1378.4228916237707,1321.4879999999985,1413.687500000002,,,Neutral,50,55.89737028397414,-4.295415930317404,-7.043047165643164,2.7476,13.40270658559918,0.4465299326421018,71.6724864651088,80,18302218.0,13148249.6,14573487.533333313,1.5123321775006984,,,,100,1305.44,1283.67,1339.64,1352.07,1317.87,1317.8666666666666,23.74441474654236,1315.33,1339.07,1291.58,1350.94,1374.69,1398.43,0.67,35.0,-0.4351087771942951,-0.9552238805970116,-17.66,-1.47,-1.19,22.234619463333484,1.986692661923423,1.359768799355031,11.657988034474627,9.24606376950945,7.06007289508876,0.4402508766302,9.591237834212542,15.974757473959905,11.4698089988924,,60,,,15.974757473959905,,,,67,,,,,,,,0,,,,,,True,1.15,3.0,,,,3.0,72,60,67,,,14.0,70,60,0.38,-0.58,-0.42,0.63,-0.32,-3.02,-0.06,42.0,False,,0.0,Buy,1.021739,1673.26087
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12448864918637.0,819.6,808.3,,795.5844918282482,,853.6152503285603,780.0240000000016,885.7844999999984,,,Bullish,67,58.74509598555078,10.81102191254513,11.291239107093244,-0.4802,20.28149955564797,-1.2351629812616738,14.71113580137469,20,17415322.0,32800664.9,33745904.06666667,0.5175994759725419,,,,0,810.84,802.07,826.04,832.47,817.27,817.2666666666668,15.122378329743665,812.04,827.16,796.92,834.72,849.84,864.97,0.67,48.0,4.056370215197111,3.733704594355145,-19.69,3.03,-2.39,16.634869088694945,2.164383215086691,2.4688438167935867,,13.8043829232674,6.36128580809638,1.07215727136438,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,1.31,3.0,,,,3.0,35,40,100,,,67.0,70,55,0.55,-0.58,0.11,0.6,-0.41,-3.02,0.06,60.0,True,0.0,3.0,Buy,1.034884,1047.113636
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11985986165242.0,1908.8,1921.8,,1877.6102106285812,,1894.7249118736056,1863.199999999998,1950.7864999999983,,,Bullish,83,53.924308366315806,17.950305687539867,17.508252635731246,0.4421,21.327624506265938,-0.877602949576782,47.91496049110216,40,4715613.0,6221242.099999996,6671855.6333333375,0.753487189530731,,,,0,1899.26,1889.73,1921.76,1934.73,1912.23,1912.2333333333336,35.78726020139832,1890.91,1926.69,1855.12,1944.59,1980.37,2016.16,0.67,49.0,3.0113329735563927,3.902890425126561,-12.22,1.98,,43.55246465697415,7.801205917342202,,11.671991247293285,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.5290966411116,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,3.21,3.0,,,,3.0,49,40,67,,,12.0,70,45,-0.02,-0.38,0.01,0.92,-0.28,-3.02,0.05,59.0,True,17.0,3.0,Buy,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10174175451953.0,1444.3,1418.2,,1349.3060583031777,,1340.1509429998516,1320.092,1345.2664999999995,,,Bullish,100,70.67025976772882,28.490640808214494,28.04888810256406,0.4418,31.52024259912123,1.21942672927324,54.82566155657097,80,11112550.0,11736666.800000032,14107026.733333336,0.9326059154618608,,,,0,1424.3,1404.3,1459.7,1475.1,1439.7,1439.7,25.898217014098773,1431.35,1457.25,1405.45,1470.2,1496.1,1521.99,0.67,56.0,7.622950819672129,7.223459539717889,-3.71,6.59,1.17,19.313987697245253,,2.5802722360591077,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,0,,,,,,True,7.11,3.0,,,,3.0,72,80,100,,,67.0,70,65,0.11,-0.21,0.28,0.51,-0.35,-3.02,0.07,62.0,True,0.0,3.0,Strong buy,1.0625,1689.155556
SBIN,State Bank of India,Finance,Regional Banks,9519997818149.0,1044.3,1031.2,,1025.9151229502793,,998.1270428992908,1004.446,1015.33075,,,Bullish,83,56.7083084326543,5.150007927799379,6.155131346605586,-1.0051,9.961318453227504,0.6360219716681034,46.35840757321128,40,8452780.0,10079046.00000002,11833424.63333335,0.8224214841658617,,,,0,1032.4,1020.5,1052.1,1059.9,1040.2,1040.2,19.570207237926688,1034.51,1054.09,1014.94,1063.87,1083.44,1103.01,0.67,31.0,2.68436578171091,-2.1274601686972865,-15.42,1.65,-3.77,11.4721177993044,1.6170164073048017,2.3882947454153984,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,0.29,3.0,,,,3.0,49,60,67,,,67.0,70,55,0.99,-0.18,-0.02,0.76,-0.42,-2.99,0.23,78.0,True,13.0,3.0,Buy,1.2375,1215.85
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7966305019145.0,2269.0,2201.0,,2218.360865212632,,2650.0572975883097,2202.174000000003,2726.5974999999944,,,Neutral,50,61.53718958328928,0.6217423378320746,-28.37700995844451,28.9988,19.078484587369573,10.274105754276832,98.269687572796,80,5615138.0,5967760.2,5172438.1,0.9666059535989246,,,,50,2231.06,2193.13,2290.96,2312.93,2253.03,2253.0333333333333,65.80395098703003,2236.1,2301.9,2170.29,2334.8,2400.61,2466.41,0.67,10.0,2.716161158895428,-11.712062256809338,-32.27,1.69,1.27,16.485153190592783,7.488110767804278,14.979722990740449,10.251994518210289,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.370098263857702,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,1.17,3.0,,,,3.0,62,80,67,,,52.0,70,60,0.68,-1.16,1.19,-0.02,-0.42,-2.79,0.05,60.0,False,88.0,0.0,Buy,1.510638,2452.934783
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6459742021775.0,1056.3,1037.6,,969.9154755850816,,945.1617881836644,952.3680000000006,969.7722500000012,,,Bullish,100,68.25457420671839,25.34893500822613,24.77641349726144,0.5725,34.427380722448326,2.643086191818098,41.48326012624694,80,12882360.0,7981905.7,9044282.5,1.687588891673366,,,,100,1043.1,1029.9,1064.0,1071.7,1050.8,1050.8,24.649841927845745,1043.98,1068.62,1019.33,1080.95,1105.6,1130.25,0.67,74.0,10.595749136216096,17.086958931441554,-4.19,9.57,4.15,34.61009174311926,5.761402974439508,2.468905475990609,26.947696218317613,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,-0.32,3.0,,,,3.0,92,60,100,,,67.0,70,70,-0.3,0.19,-0.02,0.06,-0.06,-2.56,-0.03,48.0,True,12.0,3.0,Strong buy,1.472973,1084.738292
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5546390513550.0,433.1,438.3,,421.8476935210512,,421.5484806079747,416.6535000000002,423.01112499999925,,,Bullish,83,53.34258196071062,5.929234500524785,6.727761224973243,-0.7985,26.66417545556149,0.9321836401771147,32.50206468534895,60,5966445.0,3178012.5,4034199.2,2.174681552829886,,,,100,427.66,422.23,443.06,453.03,437.63,437.63333333333344,10.178382288252877,428.01,438.19,417.83,443.28,453.46,463.64,0.67,46.0,5.505481120584658,2.8863285425822625,-7.55,4.48,-0.94,9.535971817030882,0.7509333393995201,0.5105926948225563,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,1.73,3.0,,,,3.0,77,60,100,,,67.0,70,65,2.12,-0.32,-0.48,-0.07,-0.02,-2.38,0.25,80.0,True,19.0,3.0,Neutral,1.23913,520.293478
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5194409247406.0,3814.5,3775.6,,3985.551641271076,,3910.993948704854,3999.231999999999,3957.569000000001,,,Bearish,0,35.07743462817356,-64.98656263421708,-32.24572782779776,-32.7408,25.420026777026507,-5.605048255382331,6.141186269580692,20,1942610.0,2498371.900000007,2170066.0333333337,0.7913988030164885,,,,0,3778.5,3742.5,3839.7,3864.9,3803.7,3803.7,75.5009536595493,3776.75,3852.25,3701.25,3890.0,3965.5,4041.0,0.67,17.0,-9.180733792052578,-7.728592162554427,-14.09,-10.21,-9.93,32.63603696098563,4.107872859757317,4.651407882954185,20.026503071255533,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,0.5,3.0,,,,3.0,8,40,100,,,83.0,70,70,-0.07,-0.45,-0.4,0.42,-0.11,-2.31,-0.12,33.0,True,10.0,3.0,Sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,4930734955376.0,2143.8,2098.4,,2174.140342336152,,2266.7781693527595,2177.777999999997,2296.876712244305,,,Bearish,0,47.71282976584601,-15.159338826196745,-10.170781047791664,-4.9886,13.313304539945864,-2.643051771117158,18.136610550209756,0,1059832.0,1962488.3000000005,1693739.933333333,0.5272358755122148,,,,0,2105.76,2067.73,2168.16,2192.53,2130.13,2130.1333333333337,41.67209685910617,2122.96,2164.64,2081.29,2185.47,2227.14,2268.82,0.67,38.0,-2.603243832629128,0.0840336134453866,-20.82,-3.63,-3.32,33.49844523962061,10.334749866079228,0.7957989983581673,32.32173623889626,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,-2.11,3.0,,,,3.0,0,100,67,,,41.0,70,55,-0.15,-0.59,0.32,0.75,-0.4,-2.25,-0.01,50.0,True,10.0,3.0,Sell,1.434211,2569.394737
