symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,40476,51186249,51226725,613250.6975659999,77767060926092.84,3735638.5634945002,7894030,23217.6
BANKNIFTY,18745,2296506,2315251,317225.688747,3907548729166.8,595846.280415,1284166,56292.45
PAYTM,24245,253094,277339,312070.156955,335558721629.0,371453.863245,74670,1790.0
HDFCBANK,42682,380243,422925,199772.309685,181962155966.5,221462.66935,1085942,721.5
RELIANCE,18898,243026,261924,118387.6936,156670183840.0,134437.232,629859,1240.0
SOLARINDS,9709,247569,257278,91756.750155,246353399198.5,124306.36714,97487,18900.0
PATANJALI,26217,163431,189648,100266.4467975,64539580296.0,113404.0635075,52088,365.0
MIDCPNIFTY,4064,274952,279016,69616.538508,476022861474.0,108585.70324799999,159957,14288.45
ICICIBANK,10471,94391,104862,99766.66063,91258032712.0,108261.49775,267453,1358.8
LAURUSLABS,5972,49486,55458,96075.42707,81149257078.5,107557.857855,49940,1905.5
SBIN,11326,198540,209866,83795.573475,150267198360.0,98066.682075,305174,991.4
TCS,15793,243451,259244,78805.81071,124991745972.75,95061.4104375,254125,2188.8
MCX,10935,135581,146516,77339.47977,99615802074.75,94465.4630175,89118,3211.2
DIXON,11715,153640,165355,76866.96249,103882743999.5,90257.152485,158776,13181.0
INFY,17754,185025,202779,76198.82808,80833264600.0,85999.07408,355673,1060.0
YESBANK,10332,64396,74728,76258.71768,49069624162.0,83835.1193,68089,23.4
DIVISLAB,7350,72984,80334,67042.69029,67200958035.0,74607.27064,75466,9158.0
AXISBANK,8194,114133,122327,63728.13475,90049465012.5,71661.284875,203135,1241.0
BSE,9015,105893,114908,58939.74924,71752397108.0,71239.52032,161807,3240.0
COFORGE,7417,72044,79461,61832.80618,62530981828.25,71140.8694625,76300,1766.7
OFSS,5904,18344,24248,67906.32551,21892801121.0,70910.63672,32968,11510.0
IDEA,6244,35149,41393,63980.145795,38739631546.5,70692.03426,137656,14.26
TATASTEEL,11734,109923,121657,59411.4158,57319126837.5,67172.915425,184050,183.0
SHRIRAMFIN,6998,26721,33719,56772.17073,22574545034.25,59963.6410725,69521,979.0
POLICYBZR,8057,62646,70703,50513.08528,40568891041.0,57345.77569,33070,1827.1
HCLTECH,9457,99933,109390,47943.2968,51712676172.0,55629.13852,112623,1253.0
ITC,10645,134444,145089,48511.4244525,62255122229.25,54614.27487,208908,264.15
LT,7240,49547,56787,48723.8184825,34250012697.25,52058.370455,141231,3807.7
ETERNAL,6019,44950,50969,46168.4655625,35380873966.0,50598.3614725,104737,317.0
KOTAKBANK,5436,30925,36361,45094.2926,26003201120.0,47767.3038,151583,415.0
BHARTIARTL,5024,56774,61798,43781.998205,50554767403.25,47649.4922375,217709,1835.0
M&M,6704,80114,86818,41403.35624,50756421110.0,47544.46734,130924,3070.0
KALYANKJIL,4475,63520,67995,35562.250125,52166893657.5,45751.7592,55969,580.9
INDIGO,5472,57835,63307,39100.435785,42505208292.0,44805.468705,86662,4733.5
BEL,7155,66257,73412,39559.5846,37924901892.0,43861.53477,152385,385.75
HINDALCO,5602,41628,47230,38335.80184,29255640274.0,41810.96458,107850,972.7
BHEL,3377,30807,34184,36589.4151,34507977682.5,41745.341925,54840,410.6
ADANIENT,3649,42474,46123,33236.832832199994,39932717135.61,38506.0376883,97610,2920.0
GLENMARK,4080,11243,15323,36369.476475,10326504348.75,37625.2949625,39484,2410.0
PNB,3625,21593,25218,33911.876,20510650240.0,36931.4184,50701,116.8
MARUTI,5079,96241,101320,31254.248745,61076987116.0,36575.069905,167184,12166.0
TMPV,6574,66594,73168,31828.9928,33840819040.0,36567.1832,122233,301.0
ADANIPOWER,4687,28021,32708,33927.493775,21000375562.5,36513.4469,86651,202.34
HEROMOTOCO,4011,58312,62323,31563.62169,47089008561.0,36490.8573,60423,5235.0
PREMIERENE,5204,52311,57515,30671.716465,31812891201.0,36103.698475,31365,899.0
COLPAL,5743,69500,75243,29647.5662725,36575632720.0,34588.1634725,42194,1860.0
HAL,4043,67053,71096,28419.822075,49068305013.0,34304.297205,92683,4695.6
LICHSGFIN,5949,18796,24745,32392.901,10477351450.0,33898.5155,60575,543.0
BAJFINANCE,4140,24353,28493,31498.85415,19083809355.0,33857.0727,144838,1006.2
DLF,5074,36624,41698,29945.43184,22405725927.0,33111.92111,74796,622.8
NYKAA,3058,12491,15549,31399.118125,13183605000.0,33054.074375,15650,325.6
BLUESTARCO,6671,6250,12921,32128.05167,3109303190.5,32590.158575,35171,1504.0
ATHERENERG,5027,32288,37315,29112.927975,19781350057.5,32477.82855,36036,1567.5
WAAREEENER,6886,41651,48537,30147.4746825,19254044808.25,32111.085265,73605,2501.0
BAJAJ-AUTO,3365,41452,44817,29130.073725,36579240225.0,32108.400975,62262,11593.0
