symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
BIRLACABLE,377.95,14,27.255892255892253,31.35,27.26,40.38,,9.0,20.10045306353597,347.8,396.85,False,0,Buy,Producer Manufacturing
ALBERTDAVD,851.9,14,6.235191420376606,10.33,6.82,51.64,,9.38,27.221990712965084,811.07,894.5,False,0,Buy,Health Technology
NRBBEARING,480.85,14,2.102133984499424,6.19,2.1,47.92,,7.93,21.044547548370904,449.28,504.89,False,0,Buy,Producer Manufacturing
PLAZACABLE,61.38,14,8.86839304717985,12.96,8.87,56.13,,7.53,3.4653821517641474,56.18,64.45,False,0,Buy,Producer Manufacturing
DYNAMATECH,12071.0,14,11.294486446616265,15.38,11.29,45.43,,6.66,449.2146282174539,11397.18,12674.55,False,0,Strong buy,Producer Manufacturing
TFCILTD,138.18,14,17.860798362333686,21.95,17.86,40.7,,6.85,4.957362648991292,130.74,145.09,False,0,Buy,Finance
PFOCUS,319.0,14,15.266485998193316,19.36,15.27,42.27,,17.55,13.051725699568326,299.42,334.95,False,0,Strong buy,Consumer Services
CASTROLIND,187.82,14,0.2294679545333298,4.32,0.23,66.87,,17.56,2.36613483791371,184.27,197.21,False,0,Buy,Energy Minerals
WELSPUNLIV,201.63,14,18.605882352941173,22.7,18.61,59.68,,7.13,7.292229349700926,190.69,211.71,False,0,Buy,Consumer Non-Durables
GPTHEALTH,159.45,14,2.1853370930530613,6.28,2.77,47.28,,9.75,4.808781200165449,152.24,167.42,False,0,Buy,Health Services
MANYAVAR,566.65,14,7.728136882129273,11.82,7.73,52.89,,37.47,20.12895953091353,536.46,594.98,False,0,Buy,Retail Trade
ACE,1132.1,14,4.911500324344361,9.0,4.91,50.85,,5.64,39.918438508396775,1072.22,1188.7,False,0,Buy,Producer Manufacturing
LUMAXTECH,1991.3,14,1.081218274111673,5.17,1.08,52.42,,22.25,77.54708352303825,1874.98,2090.87,False,0,Buy,Producer Manufacturing
RATNAVEER,289.6,14,31.56488638314409,35.65,31.56,42.53,,9.12,16.76313644324746,264.46,304.08,False,0,Buy,Non-Energy Minerals
WELENT,737.6,14,29.802023757149147,33.89,29.8,80.59,,11.85,31.12084770040281,690.92,774.48,False,0,Buy,Industrial Services
ELLEN,355.1,13,4.4258197323922985,8.52,,43.92,,54.49,17.99357383344378,328.11,372.86,False,0,Buy,Process Industries
DEEPINDS,730.4,13,9.014925373134323,13.1,9.01,45.87,,27.67,38.43442662161758,672.75,766.92,False,0,Buy,Industrial Services
CINELINE,91.81,13,1.897891231964493,5.99,1.9,61.83,,13.71,4.136422152421129,85.61,96.4,False,2,Buy,Consumer Services
INDSWFTLAB,378.75,13,27.684320533998584,31.77,28.26,51.58,,6.67,19.46717766421293,349.55,397.69,False,0,Buy,Health Technology
PAYTM,1730.0,13,5.2183432672424255,9.31,5.22,42.71,1.5,6.36,59.97131815451786,1640.04,1816.5,False,1,Buy,Finance
