symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
UPHOT,2026-09-15,1499.0,1550.0,8,8,100.0,0.12,3
VADILENT,2026-09-15,10400.0,10400.0,11,11,100.0,1.14,5
THAKDEV,2026-09-15,128.15,128.15,10,10,100.0,0.01,2
TERAI,2026-09-15,126.9,125.63,57,57,100.0,0.07,10
SURYALA,2026-09-15,395.25,401.0,41,41,100.0,0.16,9
TAKE,2026-09-15,17.61,18.49,44031,44030,100.0,8.14,101
SONAL,2026-09-15,86.25,90.5,98,98,100.0,0.09,1
SIMPLXREA,2026-09-15,137.0,132.27,169,169,100.0,0.24,10
ARCL,2026-09-15,249.9,262.39,1510,1510,100.0,3.96,16
ARYAMAN,2026-09-15,635.0,632.0,5,5,100.0,0.03,1
LOYALTEX,2026-09-15,213.83,210.0,73,73,100.0,0.15,12
INDPRUD,2026-09-15,6250.0,6081.0,67,67,100.0,4.17,17
SAB,2026-09-15,175.05,175.05,5,5,100.0,0.01,1
SAMBANDAM,2026-09-15,111.65,111.65,1,1,100.0,0.0,1
APOORVA,2026-09-15,27.63,27.02,296,296,100.0,0.08,14
GKB,2026-09-15,64.79,67.42,340,340,100.0,0.22,6
ASTAR,2026-09-15,583.0,562.5,164,164,100.0,0.92,26
RHETAN,2026-09-15,24.01,22.81,246294,246243,99.98,56.18,682
LALITHAA,2026-09-15,338.6,321.7,947094,946810,99.97,3046.8,5286
VGCL,2026-09-15,50.0,51.5,3504,3501,99.91,1.75,23
IBULLSLTD,2026-09-15,26.14,27.44,2593006,2586956,99.77,711.52,1849
SHIVAAGRO,2026-09-15,39.69,37.9,1547,1543,99.74,0.59,42
SAYAJIIND,2026-09-15,118.9,113.51,312,311,99.68,0.35,6
BHANDARI,2026-09-15,3.0,3.0,141743,141201,99.62,4.26,228
SUNLOC,2026-09-15,75.5,76.49,506,504,99.6,0.38,10
VITAL,2026-09-15,55.65,53.76,6752,6725,99.6,3.6,44
SIEL,2026-09-15,30.0,31.5,510,507,99.41,0.15,20
ARTNIRMAN,2026-09-15,39.92,39.78,834,829,99.4,0.33,9
SETL,2026-09-15,468.15,444.75,194608,193107,99.23,865.52,2127
LAHOTIOV,2026-09-15,40.55,39.28,13284,13179,99.21,5.38,38
ASIANTNE,2026-09-15,9.25,8.69,11719,11592,98.92,1.05,76
HPIL,2026-09-15,123.87,119.77,353,349,98.87,0.43,24
OBCL,2026-09-15,55.78,56.58,18533,18300,98.74,10.46,75
NBIFIN,2026-09-15,2020.0,1978.5,5209,5141,98.69,102.79,77
HBPOR,2026-09-15,59.99,59.99,1364,1346,98.68,0.82,39
HAMPTON,2026-09-15,8.05,7.95,363072,357413,98.44,30.23,114
SOFTTECH,2026-09-15,452.35,474.95,13382,13144,98.22,63.31,209
BRIGHTBR,2026-09-15,255.25,248.5,1183,1161,98.14,2.94,34
CPEDU,2026-09-15,177.74,176.34,1860,1824,98.06,3.3,62
KRIDHANINF,2026-09-15,1.96,1.94,16747,16393,97.89,0.33,117
KEEPLEARN,2026-09-15,1.89,1.89,13270,12979,97.81,0.25,81
ACEINTEG,2026-09-15,17.62,17.75,6074,5935,97.71,1.08,82
SHRIKRISH,2026-09-15,37.0,34.22,917,894,97.49,0.33,12
AQYLON,2026-09-15,21.24,20.71,4195907,4073221,97.08,870.44,1311
