symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
ABAN,17.39,14.08,12.89,,,,False,16455.3,0.246,7.672,,5982
ABANSENT,30.0,26.52,25.05,30.0,26.52,20.0,False,8053.45,0.134,2.425,-9.867,104
ABB,7699.0,6905.5,6715.5,,,,False,156917.1,0.353,5.125,,6017
ABBOTINDIA,26745.0,25135.0,25135.0,,,,False,7500.0,0.281,3.246,,5986
ABCAPITAL,416.45,378.0,378.0,,,,False,2586555.8,0.194,4.403,,2238
ABCOTS,225.0,200.1,196.81,225.0,200.1,20.0,False,9147.5,0.106,2.345,-7.653,1148
ABDL,644.4,584.3,580.0,,,,False,310609.05,1.27,3.657,,552
ABFRL,55.28,48.71,48.71,,,,False,4159213.65,0.335,3.939,,3250
ABINFRA,14.44,10.61,9.78,,,,False,7097819.45,0.009,6.883,,1765
ABLBL,88.96,82.11,82.11,,,,False,575630.1,0.399,3.386,,309
ABMINTLLTD,63.15,48.2,39.15,,,,False,1251.35,0.08,10.315,,2524
ABMKNO,197.0,168.3,168.3,,,,False,952.1,0.192,3.793,,104
ABREL,1486.0,1207.0,1207.0,,,,False,200450.75,0.36,7.245,,7708
ABSLAMC,1116.9,990.3,973.3,,,,False,221759.65,0.289,3.228,,1223
ABSMARINE,347.75,235.0,212.9,,,,False,106725.0,1.045,5.538,,577
ACC,1338.1,1219.1,1219.1,,,,False,109676.55,0.27,5.995,,6014
ACCELYA,1150.0,1106.1,1085.9,1150.0,1106.1,20.0,False,4436.9,0.413,2.795,-3.565,6014
ACCENTMIC,730.0,574.1,482.2,,,,True,59800.0,1.279,7.626,,678
ACCORD,202.35,188.45,115.2,,,,False,200.0,0.0,19.657,,2008
ACCURACY,4.75,4.06,4.06,,,,False,51578.75,0.695,3.378,,2023
ACE,1196.0,1073.8,957.8,1196.0,1073.8,20.0,False,290553.75,0.534,2.954,-5.36,4929
ACEINTEG,19.8,16.81,16.81,19.8,16.81,20.0,False,3831.55,0.045,2.646,-11.111,2267
ACGL,1961.9,1702.0,1702.0,,,,False,674.55,0.237,4.123,,21
ACI,522.9,446.0,446.0,,,,False,491757.85,0.135,4.635,,947
ACL,46.95,41.5,41.5,,,,False,13162.65,0.216,4.563,,3913
ACMESOLAR,430.5,376.3,344.7,,,,False,2365526.0,0.268,3.449,,460
ACSTECH,61.5,48.42,39.15,,,,False,300276.0,0.388,4.71,,104
ACUTAAS,3488.0,3120.0,3025.0,,,,False,286231.1,0.326,3.043,,1242
ADANIENSOL,1637.0,1337.0,1337.0,,,,False,3891808.6,0.109,5.998,,2751
ADANIENT,3173.7,2830.5,2830.5,,,,False,2097236.9,0.171,3.656,,6016
ADANIGREEN,1346.8,1214.9,1214.9,,,,False,1395878.4,0.16,3.468,,2041
ADANIPORTS,1791.4,1593.1,1593.1,,,,False,2359119.05,0.182,4.55,,4640
ADANIPOWER,217.4,198.0,198.0,,,,False,19916613.5,0.232,3.235,,4217
ADDIND,94.6,71.05,71.05,,,,False,1148.1,0.026,3.256,,21
ADFFOODS,285.7,248.8,248.8,,,,False,115220.65,0.358,4.034,,3952
ADL,83.0,68.4,66.0,,,,False,1083.85,0.434,3.062,,1475
ADOR,1766.4,1487.1,1272.1,,,,False,63375.15,0.238,4.114,,6013
ADROITINFO,11.4,9.6,8.36,11.4,9.6,20.0,False,27804.75,0.386,2.797,-5.702,2699
ADSL,111.89,94.02,94.02,,,,False,83812.45,0.644,5.269,,4725
ADVAIT,2244.8999,1941.5,1941.5,,,,False,57745.35,0.341,3.503,,165
ADVANCE,124.9,110.16,106.31,,,,False,153860.7,0.256,3.207,,235
ADVANIHOTR,53.14,47.5,47.5,,,,False,22643.75,0.464,4.031,,4746
ADVENTHTL,145.0,123.75,123.75,,,,False,209212.5,0.137,4.73,,213
ADVENZYMES,311.0,282.05,282.05,,,,False,212766.9,0.327,3.806,,2505
ADVIKCA,1.26,0.91,0.91,,,,False,355199.5,0.895,5.568,,21
AEGISLOG,1449.0,1180.0,1164.4,,,,False,796473.0,1.029,4.437,,6010
AEGISVOPAK,311.0,258.3,258.3,,,,False,1111244.95,0.824,4.339,,326
AEPL,18.5,14.11,13.3,,,,False,124524.15,0.175,3.09,,129
AEQUS,271.21,213.41,213.41,,,,False,2413365.05,0.362,6.866,,193
AEROENTER,159.6,108.0,108.0,,,,False,1150988.35,0.869,4.983,,947
AEROFLEX,584.15,456.85,398.15,,,,False,1514729.25,2.065,4.425,,755
AERONEU,87.7,63.72,63.72,,,,False,47219.2,1.753,4.671,,909
AEROPLANE,209.44,170.05,163.47,,,,False,783635.1,0.125,4.69,,117
AETHER,1717.0,1552.7,1400.2,1717.0,1552.7,20.0,False,223098.2,0.331,2.869,-8.393,1064
AFCONS,304.55,225.35,225.35,,,,False,2305249.45,1.056,5.738,,467
AFFLE,1748.2,1489.2,1419.1,,,,False,374425.5,0.077,5.029,,1760
AFFORDABLE,172.36,153.61,153.61,172.36,153.61,20.0,False,17623.95,0.321,2.562,-7.467,471
AFIL,10.39,8.31,8.31,,,,False,528791.2,0.351,5.589,,555
AFSL,217.9,201.0,201.0,217.9,201.0,20.0,False,10177.05,0.424,2.728,-7.751,922
AGARIND,503.85,407.95,407.95,,,,False,36915.15,0.48,5.978,,3039
AGARWALEYE,528.8,484.15,463.0,528.8,484.15,20.0,False,424854.25,0.155,2.987,-7.054,400
AGARWALFT,36.8,26.7,26.7,,,,False,6150.0,0.0,8.622,,876
AGI,806.8,701.5,657.5,,,,False,213329.25,0.436,3.388,,6015
AGIIL,310.2,255.8,255.8,,,,False,1147657.85,0.098,4.459,,543
AGL,16.38,12.64,12.03,,,,False,6170944.1,0.157,4.907,,54
AGNI,16.5,14.45,14.45,,,,False,10500.0,0.238,4.45,,1018
AGRITECH,108.04,96.1,96.1,108.04,96.1,20.0,False,2634.9,0.367,2.7,-8.46,3117
AGROPHOS,27.7,21.0,21.0,,,,False,34988.8,0.154,3.73,,2352
AGSTRA,2.1,1.85,1.85,2.1,1.85,20.0,False,143539.4,0.174,2.672,-7.619,1146
AGUL,53.65,45.75,45.75,,,,False,700.0,0.0,8.919,,840
AHCL,22.94,14.22,13.81,,,,False,21969197.65,0.942,8.074,,261
AHIMSA,28.5,25.75,24.7,,,,False,17400.0,0.0,770.0,,2332
AHLADA,43.71,32.7,32.7,,,,False,25498.2,0.736,6.049,,1960
AHLEAST,144.9,133.0,133.0,144.9,133.0,20.0,False,2287.1,0.001,2.819,-6.832,3975
AHLUCONT,709.7,580.3,580.3,,,,False,103274.75,0.171,6.843,,4141
AHLWEST,562.9,487.0,487.0,562.9,487.0,20.0,False,622.65,1.653,2.73,-11.174,3979
AIAENG,4535.7998,3778.0,3778.0,,,,False,41207.2,1.598,7.211,,5122
AIIL,579.0,503.0,498.55,,,,False,701866.4,0.098,3.524,,599
AILIMITED,22.25,16.35,16.35,,,,False,4050.0,0.0,8.649,,1283
AIMTRON,1800.0,1541.05,1225.05,,,,False,32300.0,1.573,4.623,,565
AIRAN,18.05,14.18,14.18,,,,False,136058.05,0.564,3.737,,2262
AIROLAM,91.7,83.53,83.53,91.7,83.53,20.0,False,2643.05,0.004,2.446,-6.761,2210
AISL,59.95,52.35,52.35,59.95,52.35,20.0,False,5670.0,0.212,2.872,-8.841,2176
AJANTPHARM,3789.0,3425.0,3254.8,,,,False,62745.95,0.212,3.866,,6012
AJAXENGG,612.9,545.5,512.05,,,,False,66311.4,0.518,3.54,,392
AJMERA,121.34,109.33,109.33,121.34,109.33,20.0,False,319260.15,0.342,2.964,-8.365,4929
AJOONI,4.04,3.08,3.08,,,,False,366332.25,0.476,6.653,,2148
AKASH,26.0,24.11,24.0,26.0,24.11,20.0,False,5159.55,0.003,2.026,-7.077,2350
AKCAPIT,1800.0,1644.2,1621.4,1800.0,1644.2,20.0,False,1541.45,0.897,2.225,-4.772,103
AKG,10.75,8.41,8.06,,,,False,35182.15,0.02,4.08,,1961
AKI,8.34,3.95,3.95,,,,False,661507.8,0.125,8.013,,852
AKIKO,438.95,306.0,276.0,,,,False,23320.0,0.892,9.951,,548
AKSHAR,0.44,0.4,0.39,0.44,0.4,20.0,False,1134989.9,0.286,2.154,-4.545,1071
AKSHARCHEM,472.0,292.05,222.51,,,,False,19919.85,0.259,7.325,,2342
AKSHOPTFBR,9.01,6.71,5.34,,,,False,506872.95,0.232,4.673,,6012
AKUMS,796.55,733.15,646.6,796.55,733.15,20.0,False,331327.55,0.327,2.584,-4.168,526
ALANKIT,8.42,7.5,7.5,8.42,7.5,20.0,False,95855.5,0.491,2.788,-8.789,2771
ALBERTDAVD,931.85,824.75,678.0,,,,False,8181.85,0.259,3.888,,2536
ALEMBICLTD,117.72,88.0,83.0,,,,False,2891955.2,0.134,5.839,,6021
ALFREDHE,3100.0,2750.0,2750.0,,,,False,65.3,0.077,3.052,,21
ALGOQUANT,69.0,62.04,57.0,,,,False,1157768.5,0.359,3.308,,175
ALICON,763.9,647.65,618.05,,,,False,28634.8,0.748,3.756,,4923
ALIVUS,1493.8,1317.6,1086.1,,,,False,177444.8,0.432,3.015,,1266
ALKALI,93.95,63.01,63.01,,,,False,38811.45,0.216,5.261,,4405
ALKEM,5489.5,5051.0,5051.0,,,,False,119557.15,0.325,4.41,,2653
ALKYLAMINE,2115.0,1740.0,1740.0,,,,False,106909.4,0.184,5.379,,4640
ALLCARGO,13.72,10.08,7.75,,,,False,29743525.35,0.261,5.7,,4996
ALLDIGI,823.9,783.2,750.0,823.9,783.2,20.0,False,5485.6,0.192,2.473,-3.629,5272
ALLETEC,149.9,116.05,116.05,,,,False,24760.0,0.808,4.876,,920
ALLTIME,225.76,197.13,197.13,225.76,197.13,20.0,False,146804.15,0.13,2.942,-8.243,272
ALMONDZ,20.0,13.45,12.35,,,,False,343580.15,0.359,5.442,,4504
ALOKINDS,11.75,7.06,7.06,,,,False,34785551.9,0.241,8.106,,7708
ALPA,65.3,59.4,59.4,65.3,59.4,20.0,False,12219.1,0.655,2.114,-9.035,4715
ALPEXSOLAR,950.05,741.0,741.0,,,,False,66955.0,0.675,5.632,,637
ALPHAGEO,367.98,280.0,190.5,,,,False,17607.85,0.061,5.72,,4777
ALPINETEX,64.9,49.15,49.15,,,,False,282426.0,0.806,3.915,,41
ALUFLUOR,509.9,430.0,430.0,,,,False,6932.55,0.507,5.457,,21
ALUWIND,52.9,45.25,40.0,,,,False,18000.0,0.0,5.174,,605
AMAGI,627.6,548.05,521.05,,,,False,685056.5,0.125,4.021,,164
AMAL,822.0,673.55,673.55,,,,False,8281.35,1.074,5.516,,21
AMANTA,209.95,167.8,150.01,,,,False,74762.25,0.008,10.468,,253
AMARJOTHI,166.0,141.65,88.4,,,,False,2277.9,0.459,4.012,,26
AMBALALSA,49.9,37.15,30.15,,,,False,60987.35,0.454,5.854,,104
AMBER,7794.0,6826.5,6826.5,,,,False,186078.3,0.272,5.625,,2134
AMBICAAGAR,28.35,23.85,23.2,28.35,23.85,20.0,False,42159.5,0.038,2.672,-11.252,5490
AMBIKCO,1699.0,1536.7,1536.7,,,,False,10351.6,0.431,5.15,,4595
AMBUJACEM,422.8,379.55,379.55,,,,False,1625479.3,0.208,7.136,,6015
AMDIND,74.39,51.73,43.1,,,,False,144158.4,1.617,4.622,,4811
AMEYA,121.0,103.15,102.85,,,,True,4800.0,2.083,5.283,,992
AMIABLE,78.0,61.2,59.55,,,,False,640.0,0.0,8.743,,946
AMJLAND,39.98,36.66,36.3,39.98,36.66,20.0,False,11060.35,0.03,2.437,-7.004,6014
AMNPLST,196.0,162.0,162.0,,,,False,4862.7,0.093,5.046,,705
AMRUTANJAN,548.0,476.5,476.5,,,,False,153999.65,0.104,4.882,,4167
ANANDRATHI,2255.0,2145.1001,2002.1,2255.0,2145.1001,20.0,False,196340.85,0.558,2.553,-3.188,1180
ANANTRAJ,649.0,571.35,548.1,,,,False,2713450.65,0.319,3.934,,4929
ANDHRAPAP,79.79,59.33,59.27,,,,False,3548798.95,0.056,4.655,,7709
ANDHRSUGAR,104.84,91.21,80.61,,,,False,724166.55,0.255,3.582,,6014
ANDREWYU,30.49,24.51,24.51,,,,False,117786.45,0.103,5.062,,605
ANGELONE,310.0,275.25,275.25,,,,False,6445250.8,0.174,3.486,,1477
ANIKINDS,48.99,39.96,39.13,,,,False,12406.3,0.452,3.196,,4521
ANKITMETAL,1.98,1.5,1.4,,,,False,27575.3,1.459,8.615,,3331
ANLON,695.0,611.0,588.0,,,,True,4360.0,0.826,4.186,,906
ANMOL,18.55,9.67,9.55,,,,False,368233.4,0.467,6.884,,1311
ANNAPURNA,163.8,132.21,120.75,,,,False,47228.25,0.085,4.881,,981
ANNU,75.6,52.67,52.67,,,,False,1212508.6,0.039,6.305,,10
ANSALAPI,3.5,3.2,2.51,,,,False,21205.8,0.003,4.118,,5092
ANSALBU,92.4,70.64,70.64,92.4,70.64,20.0,False,4227.8,0.136,2.596,-13.203,21
ANTELOPUS,1218.3,773.7,773.7,,,,False,3550067.1,0.089,5.215,,4930
ANTGRAPHIC,0.86,0.7,0.7,,,,False,293523.35,0.22,3.797,,6013
ANTHEM,977.55,868.9,732.0,,,,False,826053.1,0.378,3.433,,290
ANUHPHR,99.5,75.4,75.4,,,,False,271844.15,0.159,4.431,,433
ANUP,1846.4,1582.0,1582.0,,,,False,22416.55,0.392,5.438,,1865
ANURAS,1273.9,1115.8,1115.8,,,,False,263216.05,0.617,5.766,,1357
APARINDS,18132.0,16015.0,13282.0,,,,False,107482.2,0.36,3.302,,5486
APCL,107.7,96.15,96.15,,,,False,5175.45,0.13,3.838,,2334
APCOTEXIND,665.0,560.85,491.1,,,,False,144847.4,0.612,4.295,,5981
APEX,423.8,341.05,341.05,,,,False,180492.05,0.457,6.21,,2235
APLAPOLLO,2281.0,2060.1001,1783.0,,,,False,622899.75,0.241,3.616,,3645
APLLTD,859.0,792.6,787.4,859.0,792.6,20.0,False,116644.85,0.185,2.637,-4.185,3699
APOLLO,427.95,361.4,361.4,,,,False,6130260.7,0.995,4.533,,2140
APOLLOHOSP,9024.0,8591.5,8507.5,,,,False,241950.75,0.197,3.279,,6014
APOLLOPIPE,668.8,496.5,464.0,,,,False,405832.4,0.265,7.28,,1700
APOLLOTYRE,467.4,402.15,402.15,,,,False,829367.4,2.486,6.17,,6146
APOLSINHOT,1260.4,1140.4,1140.4,,,,False,874.7,0.113,3.422,,2861
APOORVA,28.18,24.04,24.04,,,,False,307.67,0.962,5.541,,18
APS,280.5,228.0,228.0,,,,False,18025.0,0.818,5.151,,655
APTECHT,95.0,85.5,85.5,,,,False,51265.75,0.119,3.122,,5951
APTUS,261.96,238.62,238.62,,,,False,1242013.6,0.259,3.583,,1257
AQYLON,26.53,19.66,19.66,,,,False,1731984.85,0.142,5.253,,6016
ARABIAN,89.75,75.05,67.25,,,,False,4300.0,1.395,6.871,,725
ARCHIDPLY,124.78,94.1,78.2,,,,False,60295.25,0.062,5.996,,4489
ARCHIES,14.18,12.06,12.06,,,,False,17675.85,0.011,3.5,,5980
ARCL,275.5,216.89,216.89,,,,True,1542.8,11.03,4.159,,21
ARDEE,63.93,46.5,46.5,,,,False,4558145.4,0.333,7.121,,26
ARE&M,937.8,792.0,792.0,,,,False,363854.0,0.397,7.616,,6017
ARENTERP,39.8,30.05,30.05,,,,False,1294.9,0.242,4.657,,2189
ARFIN,98.86,80.84,80.84,,,,False,1131876.3,0.089,4.582,,287
ARIES,524.75,430.5,328.9,,,,False,125918.85,0.041,3.178,,4606
ARIHANT,1065.0,841.0,764.0,,,,False,3334.05,0.107,3.952,,3840
ARIHANTACA,500.0,385.0,385.0,,,,False,1180.0,0.0,9.328,,914
ARIHANTCAP,83.5,73.09,69.07,,,,False,273145.6,1.382,3.87,,1304
ARIHANTSUP,269.7,209.05,209.05,,,,False,23044.4,0.05,6.087,,2341
ARIS,153.25,115.75,106.05,,,,False,2059519.75,0.128,5.176,,308
ARISTO,108.0,103.0,91.05,,,,False,360.0,0.0,14.0,,895
ARKADE,134.6,114.5,114.5,,,,False,293548.25,0.223,5.058,,493
ARMANFIN,2084.8999,1806.6,1688.0,,,,False,29684.2,1.318,3.748,,2537
AROGRANITE,26.5,21.0,21.0,,,,False,8631.75,0.812,4.537,,4787
ARROWGREEN,883.85,677.0,645.0,,,,False,30450.3,1.181,6.123,,2801
ARSHIYA,0.96,0.68,0.68,,,,False,271878.75,0.124,6.426,,4138
ARSSBL,546.05,470.55,470.55,,,,False,162499.55,0.345,6.016,,242
ARTEMISMED,362.0,306.6,262.0,,,,False,436542.75,0.759,3.832,,1623
ARTNIRMAN,45.95,38.0,37.02,,,,False,1299.55,0.436,4.728,,2350
ARVEE,224.99,160.0,147.15,,,,False,16561.1,0.11,4.88,,2114
ARVIND,607.15,511.8,504.95,,,,False,774766.15,0.32,3.929,,6016
ARVINDFASN,463.0,420.1,420.1,,,,False,210815.35,0.233,3.225,,1862
ARVSMART,707.85,546.05,546.05,,,,False,78941.45,0.264,7.528,,2731
ARYAMAN,674.95,570.0,570.0,,,,False,234.1,0.132,4.945,,21
ASAHIINDIA,995.0,920.0,862.5,,,,False,151358.0,0.548,3.165,,6019
ASAHISONG,392.55,337.0,253.05,,,,False,12898.2,0.168,3.816,,3712
ASAL,512.5,431.05,431.05,,,,False,14972.45,0.437,5.828,,6015
ASALCBR,735.0,647.4,647.4,,,,False,24655.55,0.445,4.284,,1634
ASHAPURMIN,610.0,505.9,505.9,,,,False,343150.6,0.467,5.616,,7708
ASHIANA,372.2,332.95,332.95,,,,False,28637.95,0.898,4.737,,3755
ASHIKAG,451.0,399.0,390.05,,,,False,43233.45,0.097,3.033,,104
ASHIMASYN,19.7,16.36,14.25,,,,False,100991.35,0.023,3.431,,6013
ASHOKA,129.0,107.37,107.37,,,,False,5971798.8,0.075,5.858,,3932
ASHOKAMET,19.4,13.0,13.0,,,,False,142923.6,0.653,5.385,,799
ASHOKLEY,181.84,154.75,147.59,,,,False,11247002.1,0.289,6.563,,6016
ASIANENE,565.7,448.6,318.6,,,,False,551434.9,0.552,3.869,,1184
ASIANHOTNR,423.8,291.9,280.2,,,,False,99145.7,0.136,4.8,,6011
ASIANPAINT,2678.7,2397.3999,2397.3999,,,,False,490970.3,0.26,5.787,,6014
ASIANTILES,51.22,43.1,42.5,,,,False,4798379.65,0.057,4.77,,4705
ASIANTNE,10.99,8.22,8.22,,,,False,14019.2,0.58,3.138,,21
ASKAUTOLTD,663.5,596.5,464.0,663.5,596.5,20.0,False,296720.35,0.29,2.932,-8.312,705
ASMS,7.38,6.66,6.66,7.38,6.66,20.0,False,165149.75,0.091,2.539,-6.911,5103
ASPINWALL,269.06,234.95,226.38,,,,False,2646.1,0.682,3.168,,2536
ASPIRE,15.4,12.5,12.5,,,,False,23000.0,1.565,5.678,,609
ASSAMENT,857.75,705.0,705.0,,,,False,14.1,0.0,5.471,,20
ASTAR,619.0,485.0,485.0,,,,False,72.25,1.01,7.741,,94
ASTEC,779.35,540.0,540.0,,,,False,391007.7,0.037,5.778,,4152
ASTERDM,798.8,729.05,729.05,,,,False,2158062.4,0.081,4.171,,2117
ASTRAL,1581.0,1357.6,1311.6,,,,False,1116652.8,0.165,6.826,,4813
ASTRAMICRO,1794.0,1537.1,1537.1,,,,False,317906.75,0.665,4.292,,5407
ASTRAZEN,7738.5,6600.0,6600.0,,,,False,11615.75,0.352,8.105,,6015
ASTRON,3.41,2.86,2.86,,,,False,23689.3,0.469,3.143,,2154
ATALREAL,36.14,12.38,12.38,,,,False,11520850.55,0.414,10.267,,1442
ATAM,61.0,50.0,50.0,,,,False,16378.3,0.172,3.71,,832
ATGL,667.9,576.4,576.4,,,,False,543090.85,0.604,6.481,,1947
ATHERENERG,1744.0,1421.7,1158.0,,,,False,4969139.9,0.283,4.588,,345
ATL,28.18,23.12,22.18,,,,False,319375.0,0.343,3.616,,765
ATLANTAA,41.9,35.01,34.5,,,,False,41727.9,0.34,3.632,,4929
ATLANTAELE,1958.0,1623.9,1493.0,,,,False,147225.3,0.227,4.334,,241
ATLASCYCLE,116.0,90.3,90.3,,,,False,72655.6,0.018,4.363,,6011
ATMASTCO,152.45,127.0,127.0,,,,False,17440.0,1.651,3.999,,631
ATUL,6678.0,5995.0,5992.0,,,,False,27166.45,0.292,4.952,,6013
ATULAUTO,500.0,427.2,427.2,,,,False,93844.9,0.349,6.374,,3266
AUBANK,1144.1,1015.1,960.0,,,,False,1387821.75,0.094,5.803,,2273
AUGMONT,1019.8,812.1,812.1,,,,False,3020286.92,0.122,3.813,,13
AURIONPRO,725.95,663.0,663.0,725.95,663.0,20.0,False,199025.85,0.194,2.816,-4.256,5157
AUROIMPEX,28.65,23.75,23.75,,,,False,7200.0,0.444,4.558,,819
AUROPHARMA,1717.0,1598.8,1512.0,,,,False,722304.9,0.261,3.016,,7699
AURUM,239.39,215.4,205.35,,,,False,103499.2,0.574,3.465,,2737
AURUS,4.99,4.48,4.26,4.99,4.48,20.0,False,16773.45,0.379,2.341,-2.605,3176
AUSOMENT,166.59,139.25,114.0,,,,False,8259.85,0.148,3.806,,6002
AUSTENG,139.0,111.5,110.0,,,,False,3457.0,0.237,3.055,,21
AUTOAXLES,1794.7,1646.0,1646.0,,,,False,5268.3,0.157,3.295,,6013
AUTOIND,98.4,75.9,75.9,,,,False,281676.55,0.34,4.714,,4844
AVADHSUGAR,884.8,696.15,495.0,,,,False,382206.95,0.127,4.614,,2256
AVALON,2424.0,1980.0,1622.0,,,,False,504758.9,0.732,3.355,,848
AVANCE,0.93,0.8,0.8,,,,False,4946689.6,0.116,4.55,,21
AVANTEL,165.7,138.8,138.8,,,,False,836018.7,0.808,4.989,,532
AVANTIFEED,873.55,759.75,759.75,,,,False,280725.35,0.298,4.433,,4124
AVG,200.0,162.36,162.36,,,,False,13198.25,0.149,5.367,,2075
AVL,632.8,570.6,570.6,,,,False,245259.15,0.186,3.184,,462
AVONMORE,14.67,12.85,9.05,14.67,12.85,20.0,False,293329.8,0.352,2.469,-8.862,914
AVPINFRA,64.9,56.15,54.5,,,,False,42880.0,1.045,3.889,,616
AVROIND,9.8,7.47,7.47,,,,False,521436.7,0.074,3.612,,2001
AVTNPL,97.0,83.57,68.31,97.0,83.57,20.0,False,339439.0,0.164,2.932,-11.206,4856
AWFIS,304.5,244.1,244.1,,,,False,1638969.2,0.171,4.455,,575
AWHCL,393.85,337.55,337.55,,,,False,69009.7,1.687,5.666,,1415
AWL,204.82,180.47,180.27,,,,False,3281906.05,0.072,5.823,,1141
AXISBANK,1300.0,1219.9,1208.6,,,,False,4081332.1,0.317,3.362,,6950
AXISCADES,1939.0,1548.0,1416.1,,,,False,169347.25,0.415,4.871,,6014
AXITA,8.53,7.24,7.21,,,,False,1061834.3,0.237,7.224,,1051
AXTEL,458.8,385.0,385.0,,,,False,5823.7,0.079,3.591,,21
AYE,195.0,164.28,158.55,,,,False,1969184.75,0.137,3.378,,147
AYMSYNTEX,330.0,241.55,222.72,,,,False,200625.35,0.188,4.241,,2739
AZAD,2942.2,2555.0,2240.0,,,,False,356602.35,0.824,3.646,,676
AZADIND,98.99,81.5,81.5,,,,False,29681.7,0.057,3.289,,21
BABAFP,25.9,21.0,21.0,,,,False,4960.0,0.323,4.412,,699
BAFNAPH,318.5,232.95,200.3,,,,False,11545.35,0.107,9.833,,3415
BAGFILMS,5.06,4.18,4.16,,,,False,119774.8,0.172,3.656,,5677
BAHETI,881.0,770.0,693.0,,,,False,22387.5,0.771,4.21,,930
BAIDFIN,12.95,9.53,9.36,,,,False,163342.05,0.125,4.526,,902
BAJAJCON,533.0,447.85,447.85,,,,False,970679.55,0.191,4.085,,3971
BAJAJELEC,357.9,319.05,319.05,,,,False,135525.55,0.319,4.433,,4656
BAJAJFINSV,2032.5,1847.4,1822.0,,,,False,579657.15,0.238,4.874,,5982
BAJAJHCARE,340.0,313.05,313.05,340.0,313.05,20.0,False,115851.05,0.289,2.458,-6.382,1193
BAJAJHFL,86.82,81.71,81.71,,,,False,2716463.45,0.406,3.602,,501
BAJAJHIND,26.0,19.27,16.58,,,,False,65659371.75,0.113,7.021,,6016
BAJAJHLDNG,11644.0,10811.0,10132.0,,,,False,40447.65,0.245,4.026,,5983
BAJAJINDEF,249.0,213.0,212.66,,,,False,24890.25,0.275,4.815,,388
BAJAJST,378.0,343.0,343.0,378.0,343.0,20.0,False,9340.1,0.311,2.926,-4.259,103
BAJEL,198.5,165.0,165.0,,,,False,252260.85,0.251,4.683,,681
BAJFINANCE,1107.0,1005.5,994.1,,,,False,4632577.3,0.123,5.577,,6014
BALAJEE,27.4,24.36,24.36,,,,False,27134.45,0.314,3.193,,500
BALAJITELE,100.2,88.36,80.95,,,,False,349706.25,0.251,3.519,,6016
BALAMINES,2629.8,2050.1001,1977.3,,,,False,268113.05,0.299,5.211,,4802
BALAXI,26.99,21.5,21.5,,,,False,62260.15,0.186,3.253,,2668
BALKRISHNA,18.0,15.9,15.9,18.0,15.9,20.0,False,13625.65,0.163,2.471,-9.167,2752
BALKRISIND,2394.6001,2100.1001,1982.1,,,,False,762288.05,0.052,4.975,,5094
BALMLAWRIE,182.49,161.1,161.1,,,,False,163951.0,0.367,6.767,,6014
BALPHARMA,124.6,82.05,76.99,,,,False,121499.05,0.68,5.475,,5027
