symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-5.275669043784983,-6.203492786636298,-2.09,-4.09,0.0,-3.19,-2.11,-6.2
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-0.85581193803488,-5.605693362900306,-2.09,-4.09,,1.23,-1.52,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,1.3364446330080515,-1.165517241379317,-2.09,-4.09,-1.78,3.43,2.92,0.61
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-5.168539325842691,-3.749109052031355,-2.09,-4.09,-1.78,-3.08,0.34,-1.97
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-3.672007164892027,-10.536044362292053,-2.09,-4.09,-1.78,-1.58,-6.45,-8.76
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.8370044052863436,-5.225043156077636,-2.09,-4.09,-8.05,1.25,-1.14,2.82
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-4.684548545523225,-7.480748074807472,-2.09,-4.09,0.0,-2.59,-3.39,-7.48
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-3.459773861157771,-5.357976749330253,-2.09,-4.09,0.0,-1.37,-1.27,-5.36
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-5.457618932624975,-4.744525547445256,-2.09,-4.09,0.0,-3.37,-0.65,-4.74
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.4692425012709756,-7.223551938726668,-2.09,-4.09,0.0,0.62,-3.13,-7.22
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,-2.391959798994975,-4.107424960505529,-2.09,-4.09,0.0,-0.3,-0.02,-4.11
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.012684989429176,-5.020703933747412,-2.09,-4.09,-0.58,-0.92,-0.93,-4.44
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-1.643835616438356,-7.98017771701983,-2.09,-4.09,-8.05,0.45,-3.89,0.07
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-2.959981056121241,4.24828287967438,-2.09,-4.09,-1.78,-0.87,8.34,6.03
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-0.1500170473917521,-1.227655986509278,-2.09,-4.09,,1.94,2.86,
ADANIPORTS,Transportation,Other Transportation,,unmapped,1.168831168831166,3.365500603136306,-2.09,-4.09,,3.26,7.46,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.559454191033133,-1.8988878636297395,-2.09,-4.09,0.0,0.53,2.19,-1.9
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-4.130741495532215,-12.03883495145631,-2.09,-4.09,0.0,-2.04,-7.95,-12.04
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,-3.159645232815954,0.5674342105263233,-2.09,-4.09,-1.78,-1.07,4.66,2.35
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.672496025437202,-11.547445255474452,-2.09,-4.09,0.0,-1.58,-7.46,-11.55
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-4.2637792867192825,-4.959514170040486,-2.09,-4.09,-8.05,-2.17,-0.87,3.09
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,-2.1616981426564728,-8.675699300699295,-2.09,-4.09,-8.05,-0.07,-4.59,-0.63
