symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
20MICRONS,233.53,182.0,182.0,,,,False,231110.4,0.876,5.157,,4420
21STCENMGM,46.49,37.36,30.6,,,,False,8843.4,0.441,7.193,,2138
360ONE,1222.9,1127.1,1060.6,,,,False,742733.2,0.136,3.243,,1727
3BBLACKBIO,1588.9,1099.5,1099.5,,,,False,21359.1,0.22,6.246,,98
3IINFOLTD,27.8,21.7,17.0,,,,False,400427.45,0.1,5.724,,5279
3MINDIA,37300.0,32665.0,32605.0,,,,False,3608.25,0.064,6.615,,6005
3PLAND,33.97,30.75,30.75,,,,False,5951.5,0.238,3.164,,4559
5PAISA,416.95,335.0,335.0,,,,False,84738.65,0.161,5.486,,2178
63MOONS,903.0,739.1,650.0,,,,False,352897.8,0.275,4.604,,5239
A2ZINFRA,17.12,14.06,12.0,,,,False,421954.95,0.099,3.863,,3877
AAATECH,101.98,90.05,85.0,,,,False,16234.9,0.227,4.237,,1440
AADHARHFC,510.45,459.3,459.3,,,,False,339733.9,0.082,4.37,,578
AAKASH,9.59,8.06,8.06,,,,False,129747.0,0.562,3.832,,2056
AAREYDRUGS,98.4,74.6,73.41,,,,True,206231.55,0.539,5.825,,1259
AARNAV,36.9,29.99,23.51,,,,False,35650.2,0.029,3.469,,131
AARON,147.89,124.68,111.15,,,,False,14488.05,0.126,4.713,,1968
AARTECH,53.36,45.8,44.85,,,,False,103181.2,0.131,3.44,,783
AARTIDRUGS,453.65,404.5,369.0,,,,False,221069.9,0.1,3.983,,5689
AARTIIND,551.75,487.35,454.5,,,,False,1286892.15,0.126,4.062,,6010
AARTIPHARM,932.6,806.4,650.8,,,,False,1308620.3,0.25,3.764,,893
AARTISURF,677.7,494.6,361.6,,,,False,43944.9,0.039,5.252,,1526
AARVI,161.0,139.61,138.0,,,,False,30114.1,0.175,3.4,,2204
AASTHA,88.37,73.0,70.0,,,,False,839352.7,0.064,3.897,,46
AATMAJ,20.5,17.8,16.7,,,,False,2900.0,0.69,11.284,,789
AAVAS,1444.5,1234.2,1234.2,,,,False,135232.55,0.1,5.517,,1959
ABAN,19.6,14.25,12.89,,,,False,13177.95,0.5,14.105,,5976
ABANSENT,32.79,26.0,25.05,,,,False,9783.05,0.374,4.288,,98
ABB,7825.0,7258.0,6715.5,,,,False,155145.15,0.094,3.643,,6010
ABBOTINDIA,28635.0,25710.0,25200.0,,,,False,9374.45,0.108,6.952,,5980
ABCAPITAL,416.45,385.1,384.0,,,,False,2920478.75,0.1,3.596,,2231
ABCOTS,225.0,198.5,196.81,225.0,198.5,20.0,False,17356.4,0.375,2.523,-5.458,1142
ABDL,643.9,584.3,580.0,,,,False,293086.85,0.111,3.481,,545
ABFRL,61.3,50.2,50.2,,,,False,4720632.15,1.057,7.31,,3244
ABINFRA,14.44,10.16,9.78,,,,False,10196462.1,0.015,4.737,,1759
ABLBL,92.9,82.61,82.61,,,,False,885364.75,0.306,5.058,,303
ABMINTLLTD,72.8,41.86,39.15,,,,False,5935.2,0.057,11.736,,2518
ABMKNO,205.0,182.01,182.01,,,,False,1381.95,0.402,3.172,,97
ABREL,1486.0,1318.7,1307.0,,,,False,217773.7,0.083,3.796,,7702
ABSLAMC,1065.0,990.3,973.3,1065.0,990.3,20.0,False,179832.45,0.169,2.854,-1.653,1217
ABSMARINE,344.0,212.9,212.9,,,,True,91750.0,3.744,7.927,,572
ACC,1362.0,1252.9,1252.9,,,,False,114172.25,0.273,5.132,,6007
ACCELYA,1159.3,1119.8,1085.9,1159.3,1119.8,20.0,False,4268.1,0.335,2.396,-2.683,6007
ACCENTMIC,621.0,538.1,451.15,,,,False,49325.0,1.145,5.371,,673
ACCORD,202.35,188.45,90.4,,,,False,200.0,10.0,14.0,,2003
ACCURACY,4.98,4.06,4.06,,,,False,54749.05,0.265,5.6,,2017
ACE,1196.0,1062.3,957.8,,,,False,347485.8,0.125,3.448,,4923
ACEINTEG,19.8,16.81,16.81,19.8,16.81,20.0,False,4842.35,0.069,2.834,-9.293,2261
ACGL,1842.9,1715.5,1715.5,1842.9,1715.5,15.0,False,556.53,0.093,2.862,-2.436,15
ACI,523.3,479.8,479.8,523.3,479.8,20.0,False,412861.4,0.565,2.647,-4.271,941
ACL,48.5,43.0,43.0,,,,False,12765.25,0.116,4.603,,3907
ACMESOLAR,430.5,361.8,344.7,,,,False,2134555.25,0.273,3.763,,453
ACSTECH,54.77,48.13,39.15,54.77,48.13,20.0,False,323243.4,0.685,2.787,-1.041,98
ACUTAAS,3399.8,3081.2,3025.0,3399.8,3081.2,20.0,False,253448.85,0.258,2.846,-6.353,1236
ADANIENSOL,1672.0,1348.0,1348.0,,,,False,4595856.75,0.108,5.78,,2744
ADANIENT,3173.7,2830.5,2830.5,,,,False,1875366.4,0.189,4.356,,6009
ADANIGREEN,1416.0,1214.9,1214.9,,,,False,1605193.15,0.162,5.417,,2034
ADANIPORTS,1723.9,1593.1,1593.1,,,,False,2250559.5,0.179,3.656,,4633
ADANIPOWER,217.4,198.0,198.0,,,,False,19968735.25,0.213,3.374,,4210
ADDIND,94.6,71.05,71.05,94.6,71.05,15.0,False,1014.4,0.207,2.232,-13.319,15
ADFFOODS,285.7,258.0,255.85,,,,False,110858.75,0.315,3.126,,3946
ADL,78.9,68.01,66.0,78.9,68.01,20.0,False,1013.2,0.296,2.711,-9.506,1469
ADOR,1766.4,1470.0,1235.0,,,,False,61488.6,0.225,4.031,,6007
ADROITINFO,10.84,9.3,8.36,10.84,9.3,20.0,False,26279.35,0.378,2.726,-4.889,2693
ADSL,115.55,100.65,100.65,,,,False,74589.4,0.332,5.048,,4719
ADVAIT,2244.8999,2053.0,2050.0,2244.8999,2053.0,20.0,False,58093.4,0.176,2.392,-5.782,159
ADVANCE,124.9,112.51,105.93,124.9,112.51,20.0,False,176631.8,0.175,2.644,-4.716,229
ADVANIHOTR,53.6,49.0,49.0,,,,False,30014.15,0.166,3.723,,4740
ADVENTHTL,147.39,130.05,130.05,,,,False,187990.85,0.18,3.374,,206
ADVENZYMES,310.0,291.05,291.05,310.0,291.05,20.0,False,224236.4,0.173,2.684,-4.839,2499
ADVIKCA,1.26,1.1,1.1,1.26,1.1,15.0,False,293631.2,0.306,2.947,-11.111,15
AEGISLOG,1449.0,1180.0,1128.0,,,,False,794880.3,0.203,4.711,,6004
AEGISVOPAK,298.7,258.3,230.41,,,,False,792371.95,0.222,3.697,,319
AEPL,18.2,14.11,13.3,,,,False,117232.75,0.304,3.376,,123
AEQUS,271.21,233.01,215.0,,,,False,2698476.85,0.508,4.463,,187
AEROENTER,151.5,121.31,115.3,,,,True,804053.45,1.379,4.35,,941
AEROFLEX,570.5,416.0,396.1,,,,False,1483674.1,0.373,5.904,,748
AERONEU,88.0,77.51,77.51,88.0,77.51,20.0,False,38411.1,0.448,2.096,-9.659,903
AEROPLANE,202.3,170.05,127.99,,,,True,478901.8,0.435,4.04,,111
AETHER,1717.0,1572.2,1305.0,,,,False,209805.9,0.243,3.066,,1057
AFCONS,297.4,259.1,259.1,,,,False,920796.1,0.122,5.65,,460
AFFLE,1748.2,1489.2,1405.1,,,,False,379160.95,0.43,5.048,,1754
AFFORDABLE,194.99,155.01,155.01,,,,False,16107.05,0.315,5.541,,465
AFIL,10.73,9.16,8.8,,,,False,662448.3,0.271,3.627,,549
AFSL,223.0,201.0,201.0,,,,False,23540.05,0.066,3.406,,916
AGARIND,524.2,432.05,432.05,,,,False,34005.2,0.322,6.266,,3033
AGARWALEYE,567.75,489.5,463.0,,,,False,2892029.4,0.04,6.629,,394
AGARWALFT,38.65,28.5,28.5,,,,False,5925.0,0.0,10.487,,871
AGI,806.8,698.0,657.5,,,,False,182388.1,0.189,3.994,,6009
AGIIL,310.2,275.75,275.75,,,,False,982140.95,0.809,3.094,,537
AGL,15.9,12.64,12.03,,,,False,3883481.25,0.076,5.593,,47
AGNI,17.1,14.45,14.45,,,,False,8875.0,0.0,5.338,,1014
AGRITECH,111.0,99.0,99.0,,,,False,2791.1,0.174,3.111,,3111
AGROPHOS,29.0,24.81,24.81,29.0,24.81,20.0,False,20896.1,0.199,2.735,-10.862,2346
AGSTRA,2.1,1.88,1.88,2.1,1.88,20.0,False,135582.6,1.451,2.351,-9.524,1140
AGUL,56.45,45.9,45.9,,,,False,800.0,0.0,19.058,,835
AHCL,16.87,14.1,13.81,,,,False,3186408.9,0.249,4.536,,254
AHIMSA,28.5,24.7,24.7,,,,False,24300.0,9.506,19.345,,2327
AHLADA,43.71,35.51,35.51,,,,False,24599.9,0.012,3.877,,1954
AHLEAST,145.5,135.0,135.0,145.5,135.0,20.0,False,2099.4,0.061,2.075,-7.065,3968
AHLUCONT,848.0,590.0,590.0,,,,False,128672.1,0.12,11.152,,4134
AHLWEST,577.5,487.0,487.0,,,,False,569.8,0.776,3.314,,3972
AIAENG,4885.8999,4141.0,4141.0,,,,False,55005.9,0.061,7.533,,5116
AIIL,592.1,504.85,498.55,,,,False,419603.35,0.1,4.025,,593
AILIMITED,39.4,16.35,16.35,,,,False,3150.0,2.857,45.611,,1278
AIMTRON,1780.0,1531.05,1212.15,,,,False,32960.0,0.564,4.291,,560
AIRAN,16.56,14.18,14.18,,,,False,67686.35,1.927,3.861,,2256
AIROLAM,94.9,85.0,84.25,,,,False,3820.05,0.187,3.932,,2204
AISL,60.8,52.35,50.2,,,,False,10080.0,4.464,3.585,,2172
AJANTPHARM,3796.0,3425.0,3254.8,,,,False,76938.7,0.142,3.693,,6006
AJAXENGG,607.0,545.5,512.05,,,,False,69302.3,0.817,3.922,,386
AJMERA,123.78,113.79,113.79,123.78,113.79,20.0,False,259247.45,0.223,2.695,-5.825,4923
AJOONI,4.04,3.55,3.55,,,,False,268508.4,0.117,3.447,,2142
AKASH,26.88,24.0,24.0,26.88,24.0,20.0,False,7621.9,0.082,2.866,-3.571,2344
