symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,31481,90379071,90410552,492777.553671,141120640578214.06,4154188.5708115003,9593289,23897.7
BANKNIFTY,10493,1389396,1399889,182134.86363,2423884262422.2,379371.987852,1019804,57369.65
SWIGGY,55008,121506,176514,281495.979995,64272718764.25,299876.2501375,89820,276.1
RELIANCE,34763,360262,395025,232117.04495,244165856215.0,264511.4071,511630,1322.0
BSE,28809,322347,351156,198611.03528,228565675696.0,249183.59224,151609,3409.8
POLYCAB,15713,168061,183774,164954.3991,183223735636.25,193424.0054625,65394,8300.0
KEI,14087,112923,127010,120775.6743725,101055387289.5,139977.8222675,41596,4850.0
MCX,15021,138617,153638,110192.8373325,105521178028.5,133702.8926175,81440,3275.4
PAYTM,8540,68461,77001,103866.660275,86203946853.5,123780.78381,51949,1659.5
HDFCBANK,22730,230755,253485,106103.331945,110441540404.0,119549.765985,1007913,712.1
IDEA,9038,39683,48721,97417.6160325,45416054831.25,109075.724595,118751,15.02
DIXON,13506,123166,136672,94860.14819,90689581572.0,108970.08891,126017,14240.0
TATASTEEL,17297,132795,150092,89968.513525,70536445732.5,102235.6896,164194,188.79
ANGELONE,10736,84103,94839,81034.1535,65588884475.0,97932.62325,30325,299.8
HAL,9560,137758,147318,70414.15425,104375447722.5,90958.706475,75892,4856.0
ICICIBANK,7074,56926,64000,71186.1192,58067793609.0,78257.52529,206730,1423.2
SBIN,8610,90185,98795,66402.1518,70895072535.0,75186.10215,260925,1016.1
ADANIENT,6934,58702,65636,63313.9113864,55046078917.98,73407.7060662,103228,2938.0
INFY,13965,78744,92709,63671.77588,36813267276.0,69508.60864,290883,1130.0
KALYANKJIL,6779,59826,66605,54918.76113,50446045728.0,69323.00841,56755,598.8
AXISBANK,6903,58779,65682,55235.6005625,47586580212.5,60897.2776875,194523,1273.0
ETERNAL,7006,35928,42934,55267.14486,29138171973.5,59947.055845,105054,322.75
PFC,11550,79152,90702,53509.32509,37677522623.0,59436.73632,120850,355.6
RBLBANK,3791,29572,33363,49989.0183225,39604782201.25,57803.555335,26467,414.35
HDFCLIFE,8047,55681,63728,48370.201,34140545593.0,54084.91693,81150,546.4
APLAPOLLO,6438,26107,32545,50207.293115,20808587114.0,53985.074255,43825,2250.0
HAVELLS,8539,32954,41493,49149.62225,19615019720.0,52160.61945,33871,1154.0
HINDUNILVR,7751,67765,75516,46048.14165,41306075535.0,50876.037,118101,1973.4
MARUTI,6541,102421,108962,41785.34287,67695159194.5,49583.584815,158264,12694.0
BHARTIARTL,5116,42313,47429,45346.6707675,38340883403.25,49561.5798,201312,1840.0
BHEL,3705,25009,28714,42466.1792625,29453582287.5,48833.8333875,50154,431.1
SOLARINDS,3566,41151,44717,38575.224845,44858352263.0,47244.747475,39637,21445.0
ATHERENERG,6743,49140,55883,40209.8184,30874746866.25,47138.5370625,29950,1584.0
JIOFIN,7299,38718,46017,41290.152595,22793542788.5,44987.28798,168967,239.5
ASHOKLEY,4586,26237,30823,39246.379,23308606250.0,43425.1915,57350,169.0
BAJFINANCE,4997,22020,27017,39848.897175,17910157612.5,42653.9733,134265,1060.5
TCS,6690,73343,80033,35181.5816025,39601989153.0,42258.6881325,221300,2304.0
MIDCPNIFTY,1535,100554,102089,27283.090008000003,179665807809.6,41424.058104,92364,14713.65
BEL,5457,42374,47831,32034.9526125,25419421533.75,35732.4792,127723,405.35
KOTAKBANK,3841,20782,24623,32789.2778,17975957320.0,34921.251,148536,424.5
LAURUSLABS,2037,10955,12992,32205.23962,17720035756.5,34788.737185,44518,1840.0
SHRIRAMFIN,3698,17111,20809,32016.2314725,15356913313.5,34675.5396075,62059,1041.0
M&M,4897,32902,37799,31180.16662,21560111396.0,34083.88058,121868,3170.0
ITC,6247,72606,78853,28626.727245,33982120482.75,32363.3789475,201377,264.1
IDFCFIRSTB,3643,16574,20217,29609.6741675,13768528348.75,31869.291405,65888,86.71
RECLTD,5793,30242,36035,29086.447635,15595511368.5,31732.79382,63566,318.7
BAJAJ-AUTO,3112,32733,35845,27937.9082925,29951219594.25,31137.629235,55121,11919.0
CUMMINSIND,2976,5753,8729,30213.7428,6000489438.0,31102.03718,42351,5035.0
EICHERMOT,3588,32449,36037,27540.34791,25244058171.0,30717.02962,73362,7630.5
ADANIENSOL,2651,17789,20440,25244.05149,17891820519.75,29768.7166875,54554,1409.6
GRASIM,3404,11697,15101,28356.126,9833422175.0,29763.19775,45398,3322.0
BDL,4644,38381,43025,25105.3649325,21654593812.0,29486.7130525,47089,1255.0
ADANIPORTS,3178,26190,29368,25863.45037,21633413304.75,29021.9534175,70592,1707.3
COFORGE,2726,15883,18609,25673.53302,15365863943.75,28892.9274575,50048,1972.8
CDSL,3570,31306,34876,23941.5991825,21499875566.75,28207.74485,51849,1394.6
PERSISTENT,3349,26970,30319,23753.4419,19711769087.5,27510.882775,47129,5643.0
MUTHOOTFIN,2851,26757,29608,23181.69304,22579951487.5,27418.382915,56039,2913.8
HCLTECH,4604,28922,33526,24193.66432,15676321064.0,27171.15496,90352,1293.4
HINDALCO,3400,25711,29111,24261.41753,18823926765.0,26977.72518,101059,1011.0
LT,3508,26991,30499,24558.0144425,19280187549.0,26894.7024325,131209,3964.1
BHARATFORG,2457,13332,15789,24322.58535,13597789750.0,26701.28285,29035,1956.0
JSWSTEEL,2704,18643,21347,24188.0911425,16957816850.25,26519.484645,78037,1325.0
OFSS,1874,12496,14370,22851.48448,15769157663.0,26407.36111,25451,12058.0
AUROPHARMA,2593,14161,16754,23627.951765,13301051423.0,25797.315995,35238,1653.1
SBICARD,4260,22458,26718,22688.6044,12308986192.0,24857.98632,47734,658.25
DIVISLAB,2323,26141,28464,21436.90386,24061303551.0,24488.53937,61668,9100.0
DLF,3337,20303,23640,21824.697415,13553679963.0,24185.747045,65821,681.9
INDIGO,2765,24333,27098,20815.06515,18776112469.5,23885.089845,79084,4977.0
HINDZINC,2665,27950,30615,19605.65607,21231036233.75,23672.6334075,59602,601.0
JINDALSTEL,2973,14234,17207,21664.508375,10567748787.5,23335.62125,37432,1165.0
SBILIFE,3002,36314,39316,19872.6758625,24567397972.5,23270.4805875,38110,1775.0
NATIONALUM,2925,13791,16716,20704.9966875,10200048243.75,22742.666625,44486,374.1
HEROMOTOCO,2458,28545,31003,19634.853225,23402647272.0,22698.075945,58545,5300.0
INDUSINDBK,2943,15762,18705,20758.52772,11263541065.0,22668.14837,62529,1008.5
COALINDIA,3383,44221,47604,18997.541685,25422456582.0,22110.835005,126299,415.35
POWERINDIA,2409,21713,24122,19221.9236975,18609224733.0,21996.5460275,48594,31650.0
PRESTIGE,2692,13948,16640,19494.517365,10381771624.5,21827.33361,20817,1587.0
CROMPTON,3904,20761,24665,19605.53653,10893143624.5,21664.557775,52054,232.4
ABCAPITAL,1543,6921,8464,19470.26145,8861756565.0,21087.1021,20523,404.9
PNBHOUSING,2446,12918,15364,18817.63793,10221765346.0,20749.78139,20511,1166.0
SRF,3629,25639,29268,18655.64898,13508066828.0,20632.11726,32982,2547.0
TECHM,1876,11416,13292,18112.70538,11297175054.0,19993.11192,47029,1596.9
MAZDOCK,2824,32033,34857,16051.0803975,18947787072.75,19809.901125,42426,2475.0
TVSMOTOR,2406,20585,22991,17575.6451325,15389075213.75,19753.38477,71720,4133.1
TITAN,2004,19206,21210,17643.622395,17111661341.25,19586.9483075,58374,5020.0
FEDERALBNK,2072,13131,15203,17884.5735,11624198300.0,19479.0565,51339,343.0
ADANIPOWER,2273,18645,20918,16809.000435,14499093215.5,18819.77759,87851,207.2
TMPV,3380,21391,24771,17052.61072,11245479952.0,18766.61024,109265,311.5
ULTRACEMCO,2997,21310,24307,17103.42168,12358904179.0,18646.39347,61700,11408.0
NAM-INDIA,2468,1885,4353,18088.9901875,1460069437.5,18340.9345625,17107,1159.9
NTPC,3407,22127,25534,17044.6194,11305925025.0,18272.79465,120525,332.5
PIIND,3471,45305,48776,14898.49865,20227576229.0,18224.72344,36844,2465.0
DRREDDY,2421,6753,9174,17549.6254375,5014221112.5,18224.6490625,51579,1151.0
LUPIN,1875,9239,11114,16986.59533,8707873535.0,17994.16068,36287,2110.0
AUBANK,1569,6047,7616,16849.791,6677885590.0,17852.2469,34845,1065.0
OBEROIRLTY,2282,17909,20191,15324.429575,12325066988.5,17798.77946,24744,1875.6
VBL,3154,12762,15916,16560.0438675,7000779741.0,17577.0812775,94163,407.6
LTM,2277,12100,14377,15586.118145,8599890408.0,17567.322225,37045,4554.0
TRENT,2115,29165,31280,13685.744565,19494097814.25,17077.0227075,70434,2853.0
BIOCON,1553,8421,9974,15655.9195,8796594925.0,17023.61875,36389,397.4
HDFCAMC,2108,10129,12237,15779.85357,7791240318.0,16924.50675,34868,2458.3
WIPRO,2753,21543,24296,14712.471,11906692800.0,16777.224,104006,176.4
SUZLON,2638,11064,13702,15360.06072,6790338972.0,16729.29344,57290,45.35
