symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
ARHAM,209.35,63.70254409679632,46.32585696766894,Buy,10.796507012437155,True,6
ETERNAL,322.45,56.527585047538864,30.112549841579344,Buy,2.691082802547767,True,6
JSWSTEEL,1310.8,53.33841574075503,30.67797711689974,Buy,0.536892161374444,True,6
WSTCSTPAPR,668.8,66.56734949520829,56.031844719667845,Strong buy,12.403361344537808,True,6
NRBBEARING,472.9,56.55789383951533,28.79566961799021,Strong buy,6.305496234685839,True,6
ROSSTECH,1164.2,66.66384966861952,34.44929832594484,Strong buy,5.9423059423059374,True,6
SHEETAL,348.1,65.25903506529951,33.07166091655992,Strong buy,9.362236883443297,True,6
AARTIDRUGS,428.35,56.79119499389133,28.77799749411121,Buy,4.221411192214117,True,6
BCLIND,36.77,51.9078340746208,33.04081080221372,Buy,0.190735694822889,True,6
SACHEEROME,521.0,64.95742598879846,27.361259914527,Strong buy,14.505494505494504,True,6
MASTERTR,91.68,68.49513005645967,32.61947193696312,Strong buy,14.399800349388578,True,6
MATRIMONY,523.25,59.19271039960483,46.59240747654172,Buy,16.783841089164152,True,6
LINCOLN,622.5,56.978096262120246,26.033765860595956,Buy,3.4053156146179404,True,6
BHEL,427.95,54.348602185070646,29.72147548227579,Buy,5.160339107998526,True,6
IDEA,15.59,68.17663717868327,29.94397138813626,Strong buy,23.338607594936704,True,6
TMCV,460.75,51.743863327213845,31.772345589539817,Buy,0.6333952167740476,True,6
MOTHERSON,162.81,50.79824543188321,30.74835591131963,Buy,4.923632145388938,True,6
UNIPARTS,874.4,62.744572595763465,42.28660613372802,Buy,11.402726461969678,True,6
TVSSRICHAK,5329.5,67.79341383091383,41.59149771072778,Strong buy,33.90367076204116,True,6
KCPSUGIND,32.15,56.17827333702356,38.43408688349456,Buy,5.409836065573765,True,6
SANGINITA,60.69,58.84202397143657,30.98419640855517,Strong buy,2.690355329949232,True,6
GUFICBIO,449.25,67.50371858543922,28.6653304890001,Strong buy,11.021870752502169,True,6
GUJTHEM,433.45,66.16695472508508,40.45578028247165,Strong buy,18.81853070175438,True,6
ROLEXRINGS,177.04,57.23574350907426,33.661754150110426,Buy,15.712418300653589,True,6
MPSLTD,2671.8,50.81614224833153,32.29168357033996,Buy,-3.2447309335844103,True,6
