symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
BURNPUR,20.49,14,234.25774877650895,237.48,237.53,57.84,,10.44,1.321429349255023,18.51,21.51,False,0,Buy,Non-Energy Minerals
QPOWER,1482.5,14,28.354978354978357,31.57,31.62,44.4,,5.9,65.23247232786433,1384.65,1556.62,False,0,Buy,Producer Manufacturing
PRUDENT,3367.7,14,3.2087036469506534,6.43,5.64,60.03,,21.91,165.4388222470957,3119.54,3536.08,False,0,Buy,Finance
TBOTEK,1705.4,14,5.584447746409116,8.8,10.5,80.8,,9.96,58.531249548551095,1617.6,1790.67,False,0,Buy,Technology Services
PETRONET,290.95,14,5.646332607116926,8.87,11.79,58.11,2.26,12.18,6.018640938084246,281.92,305.5,False,0,Buy,Utilities
IIFLCAPS,340.45,14,1.4905351021016546,4.71,3.92,52.54,,20.81,3.9841897095327865,334.47,357.47,False,0,Buy,Finance
AARTIPHARM,862.65,14,24.840810419681617,28.06,24.34,49.45,,9.67,34.48855734383196,810.92,905.78,False,0,Buy,Health Technology
DYNAMATECH,11569.0,14,1.4557572568622292,4.68,4.73,42.19,,11.29,432.09750576074384,10920.85,12147.45,False,0,Buy,Producer Manufacturing
SAMBHV,133.53,14,12.398989898989903,15.62,11.3,51.72,,5.83,5.075444606129585,125.92,140.21,False,0,Strong buy,Non-Energy Minerals
LINCOLN,632.35,14,5.041528239202662,8.26,4.54,48.25,,21.77,17.540131547706256,606.04,663.97,False,0,Strong buy,Health Technology
WINDMACHIN,310.5,14,12.5,15.72,15.77,52.41,,10.76,12.573775194602286,291.64,326.03,False,0,Buy,Producer Manufacturing
ESABINDIA,6092.0,14,7.77532065457762,11.0,11.05,66.45,,20.15,149.55797626302436,5867.66,6396.6,False,0,Buy,Producer Manufacturing
DVL,298.2,14,7.672865138111573,10.89,15.85,57.67,,27.63,12.557158588237405,279.36,313.11,False,0,Strong buy,Consumer Non-Durables
EMIL,178.24,14,18.039735099337754,21.26,26.22,45.4,,12.77,8.159639374755926,166.0,187.15,False,0,Buy,Retail Trade
FEDFINA,165.45,14,8.137254901960777,11.36,10.57,44.1,,18.87,4.983058607665441,157.98,173.72,False,0,Strong buy,Finance
HNDFDS,628.9,14,10.236634531113056,13.46,18.42,44.35,,33.57,20.968561810645426,597.45,660.34,False,0,Buy,Consumer Non-Durables
PLAZACABLE,59.05,14,24.49926207041956,27.72,27.77,63.67,,10.08,3.042015417447679,54.49,62.0,False,0,Buy,Producer Manufacturing
GUJTHEM,429.3,14,17.68092105263158,20.9,17.18,47.11,,11.58,19.21902525171807,400.47,450.77,False,0,Strong buy,Health Technology
MANAKALUCO,39.44,14,2.017589239524059,5.24,0.92,70.54,,72.72,2.020797457580402,36.41,41.41,False,0,Strong buy,Non-Energy Minerals
GLAXO,2957.8,14,15.08949416342413,18.31,14.59,46.71,,5.51,86.28567586493668,2828.37,3105.69,False,0,Buy,Health Technology
