index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23779.15,23897.7,-0.5,2026-09-07,2026-09-04,False
NIFTY_BANK,^NSEBANK,57088.3,57369.65,-0.49,2026-09-07,2026-09-04,False
NIFTY_NEXT_50,^NSMIDCP,72575.75,72880.9,-0.42,2026-09-07,2026-09-04,False
INDIA_VIX,^INDIAVIX,11.16,10.68,4.49,2026-09-07,2026-09-04,False
SENSEX,^BSESN,76132.81,76515.43,-0.5,2026-09-07,2026-09-04,False
