identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY08-09-2026PE23800.00,Index Options,NIFTY,08-Sep-2026,Put,23800,59.05,2960383,101138.524812,333485,23797.8,85.69182389937107
OPTIDXNIFTY08-09-2026PE23850.00,Index Options,NIFTY,08-Sep-2026,Put,23850,83.25,2253163,109124.0638345,188905,23797.8,90.50343249427918
OPTIDXNIFTY08-09-2026PE23900.00,Index Options,NIFTY,08-Sep-2026,Put,23900,113.55,1791334,119184.616356,158888,23797.8,89.72431077694236
OPTIDXNIFTY08-09-2026CE23900.00,Index Options,NIFTY,08-Sep-2026,Call,23900,45.05,1714645,55380.4615325,437528,23797.8,-63.61066235864297
OPTIDXNIFTY08-09-2026CE23850.00,Index Options,NIFTY,08-Sep-2026,Call,23850,64.6,1522620,69219.82782,353300,23797.8,-58.86660299267749
OPTIDXNIFTY08-09-2026PE23750.00,Index Options,NIFTY,08-Sep-2026,Put,23750,40.0,1362811,31181.11568,163627,23797.8,78.57142857142857
OPTIDXNIFTY08-09-2026CE23800.00,Index Options,NIFTY,08-Sep-2026,Call,23800,90.55,1359131,85163.14846,365263,23797.8,-53.70654396728016
OPTIDXNIFTY08-09-2026PE23700.00,Index Options,NIFTY,08-Sep-2026,Put,23700,26.45,1351981,19957.2675315,195248,23797.8,69.55128205128206
OPTIDXNIFTY08-09-2026CE24000.00,Index Options,NIFTY,08-Sep-2026,Call,24000,21.4,1326275,20232.9882625,440622,23797.8,-69.00796524257784
OPTIDXNIFTY08-09-2026PE23600.00,Index Options,NIFTY,08-Sep-2026,Put,23600,10.8,990099,5972.277168,178087,23797.8,35.84905660377358
OPTIDXNIFTY08-09-2026CE23950.00,Index Options,NIFTY,08-Sep-2026,Call,23950,30.75,862130,19125.922985,240146,23797.8,-67.33935209771641
OPTIDXNIFTY08-09-2026PE23650.00,Index Options,NIFTY,08-Sep-2026,Put,23650,16.8,808832,7565.4101120000005,120193,23797.8,52.036199095022624
OPTIDXNIFTY08-09-2026CE24100.00,Index Options,NIFTY,08-Sep-2026,Call,24100,9.7,782049,5459.484069,220811,23797.8,-71.38643067846607
OPTIDXNIFTY08-09-2026CE24200.00,Index Options,NIFTY,08-Sep-2026,Call,24200,5.0,648760,2277.1476,247481,23797.8,-66.88741721854305
OPTIDXNIFTY08-09-2026PE23500.00,Index Options,NIFTY,08-Sep-2026,Put,23500,5.0,648147,1790.5060875,182174,23797.8,6.382978723404255
OPTIDXNIFTY08-09-2026CE24500.00,Index Options,NIFTY,08-Sep-2026,Call,24500,1.8,597209,687.0889545,162083,23797.8,-34.54545454545455
OPTIDXNIFTY08-09-2026PE23950.00,Index Options,NIFTY,08-Sep-2026,Put,23950,149.35,580668,51417.861066000005,67974,23797.8,86.92115143929912
OPTIDXNIFTY08-09-2026CE24050.00,Index Options,NIFTY,08-Sep-2026,Call,24050,14.3,572250,5854.68975,159062,23797.8,-71.0819009100101
OPTIDXNIFTY08-09-2026CE24400.00,Index Options,NIFTY,08-Sep-2026,Call,24400,2.2,564256,799.550752,174672,23797.8,-40.54054054054054
OPTIDXNIFTY08-09-2026PE24000.00,Index Options,NIFTY,08-Sep-2026,Put,24000,189.5,557398,63407.645587,88616,23797.8,80.13307984790875
