date,symbol,subject,details,category
07-Aug-2026 01:23:27,KOKUYOCMLN,General Updates,Kokuyo Camlin Limited has informed the Exchange about proceedings of 79th Annual General Meeting,General Updates
07-Aug-2026 01:13:24,LUPIN,Investor Presentation,Lupin Limited has informed the Exchange about Investor Presentation,Investor Presentation
07-Aug-2026 00:33:02,PARAGMILK,Press Release,"Parag Milk Foods Limited has informed the Exchange regarding a press release dated August 06, 2026, titled ""Parag Milk Foods Limited has informed the Exchange regarding Press Releases on Outcome of Board Meeting held on August 6, 2026"".",Press Release
07-Aug-2026 00:21:42,VIKRAMSOLR,Investor Presentation,Vikram Solar Limited has informed the Exchange about Investor Presentation,Investor Presentation
07-Aug-2026 00:00:03,ICICIBANK,General Updates,"ICICI Bank Limited has informed the Exchange about Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates
06-Aug-2026 23:55:40,GODAVARIB,Investor Presentation,Godavari Biorefineries Limited has informed the Exchange about Investor Presentation,Investor Presentation
06-Aug-2026 23:55:23,SURYODAY,Shareholders meeting,"Suryoday Small Finance Bank Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 06, 2026",Shareholders meeting
06-Aug-2026 23:55:12,SAILIFE,Allotment of Securities,"Sai Life Sciences Limited has informed the Exchange regarding allotment of 18700 securities pursuant to ESOP/ESPS at its meeting held on August 06, 2026",Allotment of Securities
06-Aug-2026 23:47:59,GMRAIRPORT,Acquisition,GMR AIRPORTS LIMITED has informed the Exchange about Agreement to subscribe equity stake in TIM Goa Airport Advertising Private Limited,Acquisition
06-Aug-2026 23:46:45,PFOCUS,General Updates,Investor Presentation Q1 FY 2027,General Updates
06-Aug-2026 23:46:07,SHRIPISTON,Analysts/Institutional Investor Meet/Con. Call Updates,SPR Auto Technologies Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates
06-Aug-2026 23:39:04,IXIGO,Updates,"Le Travenues Technology Limited has informed the Exchange regarding 'Optionally Convertible Loan by IXIGO PTE. LTD., Wholly Owned Subsidiary of Le Travenues Technology Limited ( IXIGO PTE ) in Singapore, to Squad As Service, S.L., an Associate of Le Travenues Technology Limited ( Sqaas ) in Spain'.",Updates
06-Aug-2026 23:39:02,SURYODAY,Shareholders meeting,"Suryoday Small Finance Bank Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 06, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting
06-Aug-2026 23:38:27,MOLDTECH,Analysts/Institutional Investor Meet/Con. Call Updates,Mold-Tek Technologies Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates
06-Aug-2026 23:36:32,IRMENERGY,Press Release,"IRM Energy Limited has informed the Exchange regarding a press release dated August 06, 2026, titled ""IRM Energy Delivers Record Q1FY27 Performance"".",Press Release
06-Aug-2026 23:36:06,JKTYRE,Shareholders meeting,"JK Tyre & Industries Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 06, 2026",Shareholders meeting
06-Aug-2026 23:35:59,PARAGMILK,Appointment,"Parag Milk Foods Limited has informed the Exchange regarding Appointment of Mr. Rakesh Kothari as Chief Financial Officer of the company w.e.f. August 07, 2026.",Appointment
06-Aug-2026 23:35:59,PARAGMILK,Capacity addition,Parag Milk Foods Limited has informed the Exchange about Capacity addition,Capacity addition
06-Aug-2026 23:32:01,IXIGO,Analysts/Institutional Investor Meet/Con. Call Updates,"Le Travenues Technology Limited has informed the Exchange about Audio Recording of Earnings Call on Financial Results for the quarter ended June 30, 2026",Analysts/Institutional Investor Meet/Con. Call Updates
06-Aug-2026 23:29:49,TENNIND,General Updates,Business Responsibility and Sustainability Report for FY 2025-26,General Updates
