symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,3.07335907335907,2.914417887432533,0.77,2.54,-4.22,2.3,0.37,7.13
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-0.4621635347892285,2.558869701726849,0.77,2.54,,-1.23,0.02,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-3.0439684329199608,-11.490495217338658,0.77,2.54,0.86,-3.81,-14.03,-12.35
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-0.9272816007808656,0.7587038218818724,0.77,2.54,0.86,-1.7,-1.78,-0.1
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,6.721136076257188,6.565656565656579,0.77,2.54,0.86,5.95,4.03,5.71
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,2.8385744234800763,17.129894937917854,0.77,2.54,14.84,2.07,14.59,2.29
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.552511415525114,5.170731707317073,0.77,2.54,-0.44,-2.32,2.63,5.61
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,2.349289661611444,2.6835443037974684,0.77,2.54,0.05,1.58,0.14,2.63
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-6.877806665091,-9.3836246550138,0.77,2.54,-0.44,-7.65,-11.92,-8.94
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.113417625967159,-4.683947248749432,0.77,2.54,-0.44,-1.88,-7.22,-4.24
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,5.022790240414676,9.62776378393505,0.77,2.54,14.84,4.25,7.09,-5.21
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.5409640944257137,2.153361344537815,0.77,2.54,3.45,-4.31,-0.39,-1.3
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,1.8762886597938144,7.637678633670277,0.77,2.54,10.85,1.11,5.1,-3.21
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.4947368421052631,-3.0259067357512954,0.77,2.54,10.85,-2.26,-5.57,-13.88
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,3.6125329151750014,10.299212598425196,0.77,2.54,10.85,2.84,7.76,-0.55
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-1.0160603080957062,-2.737520128824477,0.77,2.54,,-1.79,-5.28,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.4667111153443136,-4.084442404772834,0.77,2.54,-4.22,-1.24,-6.62,0.14
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,0.1409533572526938,3.2364597093791283,0.77,2.54,0.86,-0.63,0.7,2.38
ADANIPORTS,Transportation,Other Transportation,,unmapped,1.1648745519713262,-7.200394542166698,0.77,2.54,,0.39,-9.74,
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,0.962322622736907,-7.886904761904762,0.77,2.54,0.86,0.19,-10.43,-8.75
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,2.952113531152756,16.446351931330465,0.77,2.54,14.84,2.18,13.91,1.61
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,0.1926107511819335,-0.2788428023701479,0.77,2.54,-0.44,-0.58,-2.82,0.16
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,2.151898734177215,4.750778816199377,0.77,2.54,0.05,1.38,2.21,4.7
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,3.980331262939963,7.600428494911628,0.77,2.54,-0.44,3.21,5.06,8.04
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.464981110142407,-2.685040488705779,0.77,2.54,-4.22,-1.23,-5.23,1.53
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,6.946047788111773,12.03395244831834,0.77,2.54,14.84,6.18,9.49,-2.81
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,1.6296296296296295,15.809334657398212,0.77,2.54,10.85,0.86,13.27,4.96
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,1.8097774992165392,5.564581640942324,0.77,2.54,1.38,1.04,3.02,4.18
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,0.8,9.185441941074524,0.77,2.54,14.84,0.03,6.65,-5.65
