symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
SANSERA,3305.7,64.88785445083892,37.81246887003188,Strong buy,15.583916083916078,True,6
J&KBANK,184.86,65.45036234413296,44.2178672231998,Strong buy,13.48066298342542,True,6
SUNDRMFAST,959.45,68.46733912305258,28.66574813599821,Buy,10.408515535097818,True,6
BAJFINANCE,1048.1,65.13200114009074,35.06456306237269,Buy,9.857973900738951,True,6
SHYAMMETL,1048.1,67.69723797313279,29.800638466589348,Buy,6.959893866721087,True,6
SUMICHEM,535.25,66.29328421276833,28.382993834978503,Buy,17.766776677667767,True,6
SAILIFE,1285.6,62.34605329048435,25.162362496582908,Buy,6.591493242683028,True,6
LALPATHLAB,1698.2,55.560041895582906,25.95398546472983,Buy,2.2888808577279844,True,6
ACMESOLAR,383.55,60.98540069220907,43.37409631613098,Buy,15.718811283753212,True,6
LAURUSLABS,1538.0,60.82340760871287,36.21607513337,Buy,12.42690058479532,True,6
NYKAA,326.9,67.6206295753621,46.5866783793274,Buy,9.25802139037433,True,6
SHREECEM,26595.0,57.57748857455069,25.11502475209045,Buy,4.911242603550296,True,6
MEDANTA,1326.9,56.6929941181704,27.074768761311223,Buy,5.460181211254176,True,6
ANANDRATHI,2097.0,67.07181614678451,38.11763511476296,Buy,16.5,True,6
HONAUT,38725.0,58.40854590092392,33.55393049660565,Buy,4.18348130212537,True,6
STARHEALTH,587.15,56.39296836282007,44.79791298561465,Buy,4.123071466572087,True,6
JBCHEPHARM,2408.9,60.96496910761906,41.17247726521997,Buy,8.19708947179303,True,6
GLAND,2469.0,57.76712051039527,44.5302291731438,Buy,11.770031688546856,True,6
APOLLOHOSP,8871.0,62.32826620504463,28.514067315325704,Buy,5.556877677296526,True,6
MARICO,844.05,54.67130236738789,38.8982904623168,Buy,2.882740126767428,True,6
IKS,1901.6,64.8605670994427,40.95042765942384,Strong buy,14.41636582430806,True,6
NUVAMA,1866.9,57.837799992328975,42.88968750591498,Buy,10.598341232227492,True,6
ZYDUSLIFE,1153.9,61.793968512229526,41.6677349756088,Buy,7.399478778853313,True,6
AEGISVOPAK,277.94,60.175426004520624,47.08051840549014,Buy,13.90983606557377,True,6
CUPID,209.78,62.29382137988021,28.637787165187707,Buy,23.218795888399413,True,6
