symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17950913066406.0,1335.7,1327.2,,1322.2294837801323,,1377.9977882245291,1319.4779999999985,1413.451000000002,,,Neutral,50,58.06457426728315,-1.3686101276757654,-5.908159758049684,4.5395,13.527392090420353,2.0865178844390058,86.33803334071537,80,4170562.0,12804234.900000002,14119665.49999998,0.3171952257432046,,,,0,1318.44,1301.17,1349.44,1363.17,1332.17,1332.1666666666667,24.26267083607505,1323.57,1347.83,1299.31,1359.96,1384.23,1408.49,0.67,38.0,0.5798192771084372,-1.7144959529065456,-17.13,0.61,2.8,24.188655942310863,,,9.779263060457287,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,1,,,,,,True,0.65,3.0,,,,3.0,52,20,67,,,42.0,30,50,0.36,-0.54,-0.66,0.37,-0.27,-3.02,-0.15,30.0,False,88.0,1.0,Buy,1.021739,1673.26087
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12623670157844.0,780.55,819.6,,794.994903913415,,852.8882329123556,779.7140000000015,884.9319999999984,,,Bearish,17,43.43739996911764,7.532141288178309,10.539419543310256,-3.0073,19.95904043690176,-5.87845170625829,9.33415103749526,0,13568326.0,27837164.8,33460962.666666668,0.4136600901648186,,,,0,775.36,770.18,787.86,795.18,782.68,782.6833333333334,17.049351306190548,772.03,789.07,754.98,797.6,814.65,831.7,0.67,37.0,-1.0333460124255218,-1.8423038229376367,-23.51,-1.0,-0.32,15.842297544144508,2.06126075956066,2.4688438167935867,,13.8043829232674,6.36128580809638,1.07215727136438,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,7.29,3.0,,,,3.0,7,40,100,,,56.0,30,70,0.6,-0.76,0.11,-1.01,-0.41,-3.02,-0.29,15.0,False,91.0,0.0,Sell,1.034884,1047.113636
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11904285653687.0,1930.5,1908.8,,1879.684320015696,,1895.0808828997392,1865.2779999999984,1950.7834999999984,,,Bullish,83,57.71689422082592,18.355636096443504,17.6777293278737,0.6779,21.816870558039035,0.2440544189427794,43.6796068009451,60,881885.0,6035408.899999996,6570361.300000005,0.1417538468724759,,,,0,1908.7,1886.9,1944.8,1959.1,1923.0,1923.0,35.80959875844129,1912.6,1948.4,1876.79,1966.31,2002.12,2037.93,0.67,57.0,2.998452755695462,5.491803278688525,-11.22,3.03,,44.04758645237248,7.889893138845935,,11.603722308166736,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.739742804728596,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,-0.48,2.0,,,,2.0,57,40,67,,,16.0,30,55,-0.03,-0.3,0.0,0.52,-0.28,-3.02,-0.02,49.0,True,15.0,3.0,Strong buy,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10344418184184.0,1443.0,1444.3,,1352.9803305265823,,1341.1743167013456,1323.372,1345.5679999999995,,,Bullish,100,70.11751998741217,29.303193516404235,28.299749185332097,1.0034,32.92755810138576,2.000424118187598,64.61614925210505,80,6245308.0,11130502.700000033,13976323.900000002,0.532119391853229,,,,0,1430.34,1417.67,1467.84,1492.67,1455.17,1455.166666666667,26.726915798806004,1429.64,1456.36,1402.91,1469.73,1496.45,1523.18,0.67,56.0,7.646400596792241,5.482456140350878,-3.8,7.68,8.36,19.296603369884995,,2.5802722360591077,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,0,,,,,,True,7.17,3.0,,,,3.0,72,80,100,,,56.0,30,60,0.1,-0.21,0.27,0.14,-0.34,-3.02,-0.01,51.0,False,91.0,0.0,Buy,1.0625,1688.413043
SBIN,State Bank of India,Finance,Regional Banks,9637688199741.0,1042.8,1044.3,,1026.5772749914447,,998.5715499351188,1003.462,1016.2137499999995,,,Bullish,83,56.0638665919923,5.612046649868489,6.046514407258167,-0.4345,10.150139830497844,0.4527502167421294,55.98029455096232,60,2907843.0,9493728.600000018,11231834.766666682,0.2885037929184959,,,,0,1034.94,1027.07,1054.04,1065.27,1046.17,1046.1666666666667,19.53662100664622,1033.03,1052.57,1013.5,1062.34,1081.87,1101.41,0.67,23.0,0.0767754318617998,-6.340937668403101,-15.54,0.11,0.79,11.4556396065447,1.614693775292011,2.3882947454153984,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,1.19,3.0,,,,3.0,57,60,67,,,56.0,30,55,0.98,-0.28,-0.02,0.53,-0.43,-2.99,0.16,72.0,True,11.0,3.0,Buy,1.2375,1215.85
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,8206726750366.0,2261.8,2269.0,,2220.06436069449,,2646.1940408958885,2199.3820000000032,2722.7294999999945,,,Neutral,50,60.64155334515976,9.068447360322809,-20.887918494691046,29.9564,19.052648584054,7.905157196698645,98.8870981759005,80,470315.0,5758053.1,5020791.366666666,0.0788092993414849,,,,0,2246.06,2230.33,2280.46,2299.13,2264.73,2264.733333333333,63.56081163081361,2230.02,2293.58,2166.46,2325.36,2388.92,2452.48,0.67,11.0,7.448931116389557,-11.648437499999991,-32.48,7.48,4.62,16.432842435646872,7.464349464354217,14.979722990740449,10.57654227293295,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.31815260167182,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,0.04,3.0,,,,3.0,52,80,67,,,85.0,30,50,0.66,-1.13,1.18,0.19,-0.42,-2.81,0.1,65.0,False,86.0,0.0,Buy,1.521277,2452.934783
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6572742533889.0,1048.1,1056.3,,972.9815353660588,,946.1860489977572,953.8750000000006,969.8640000000014,,,Bullish,100,65.13200114009074,25.65542600602612,24.952215999014378,0.7032,35.06456306237269,0.5371702637889602,49.26336889841099,80,749573.0,7574867.8,8626780.066666666,0.0939090272640028,,,,0,1042.1,1036.1,1055.7,1063.3,1049.7,1049.7,23.860567504428182,1036.17,1060.03,1012.31,1071.96,1095.82,1119.68,0.67,70.0,9.857973900738951,13.985861881457303,-4.93,9.89,10.57,34.341415465268675,5.716677513499999,2.468905475990609,27.25231002398351,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,0.23,2.0,,,,2.0,72,60,100,,,56.0,30,60,-0.31,0.12,-0.02,0.05,-0.05,-2.57,-0.04,46.0,True,10.0,3.0,Buy,1.472973,1084.738292
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5481242729858.0,432.0,433.1,,422.24582318689227,,421.65247582580577,417.1820000000002,422.9354999999992,,,Bullish,83,52.4416896933018,5.2381051099167735,6.429830001961949,-1.1917,26.59014372093988,-0.7808911345888786,13.858130975863716,40,159628.0,3045624.4,3933499.633333333,0.0502288773250577,,,,0,430.46,428.93,434.16,436.33,432.63,432.6333333333333,9.715640696234813,427.14,436.86,417.43,441.72,451.43,461.15,0.67,53.0,0.2785515320334235,4.467686355117593,-7.79,0.31,0.99,9.511752077943523,0.7490260970228415,0.5105926948225563,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,1,,,,,,True,0.27,3.0,,,,3.0,49,60,100,,,56.0,30,55,2.11,-0.29,-0.48,0.44,0.0,-2.36,0.36,89.0,True,17.0,4.0,Buy,1.23913,520.293478
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5248406615601.0,3818.9,3814.5,,3979.0162827898575,,3910.0775910062985,3995.149999999999,3958.294500000001,,,Bearish,0,35.61369440556528,-67.05930917072965,-39.208444096384135,-27.8509,26.20895640884075,-4.333775896189784,14.744960778063628,20,145401.0,2387706.6000000066,2132304.633333334,0.0581983010615831,,,,0,3808.7,3798.5,3830.9,3842.9,3820.7,3820.7,71.6937426838672,3783.05,3854.75,3711.36,3890.59,3962.29,4033.98,0.67,25.0,-8.856801909307874,-5.449368655607822,-13.99,-8.83,-6.64,32.6736824093087,4.112611263370618,4.651407882954185,20.211735512233822,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,1,,,,,,True,0.2,3.0,,,,3.0,8,40,100,,,77.0,30,70,-0.08,-0.4,-0.4,0.6,-0.1,-2.31,-0.08,40.0,True,8.0,4.0,Sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5037758954208.0,2135.4,2143.8,,2172.6211132249305,,2265.470923886563,2175.041999999997,2295.0037249412053,,,Bearish,0,46.35183212833178,-14.474635943620342,-11.0315520269574,-3.4431,12.69564639593348,-3.323071350959801,33.54172087746459,0,90397.0,1758421.9000000004,1635986.5333333334,0.0460624402193888,,,,0,2124.6,2113.8,2150.0,2164.6,2139.2,2139.2000000000003,40.50980422631288,2115.15,2155.65,2074.64,2175.91,2216.42,2256.93,0.67,28.0,-3.358073859522077,-4.61428507616026,-21.13,-3.33,-1.58,33.36718908698845,10.29425546414105,0.7957989983581673,33.03163275542584,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,0.53,3.0,,,,3.0,0,100,67,,,33.0,30,35,-0.16,-0.69,0.32,1.0,-0.42,-2.27,0.01,54.0,True,8.0,3.0,Sell,1.434211,2569.394737
