symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,NIFTY_ENERGY,2.7461538461538497,0.5798192771084372,-0.21,-0.03,-2.22,2.96,0.61,2.8
HDFCBANK,Finance,NIFTY_FIN_SERVICE,-4.461444308445538,-1.0333460124255218,-0.21,-0.03,-0.71,-4.25,-1.0,-0.32
BHARTIARTL,Communications,,0.8620689655172413,2.998452755695462,-0.21,-0.03,,1.07,3.03,
ICICIBANK,Finance,NIFTY_FIN_SERVICE,3.552206673842842,7.646400596792241,-0.21,-0.03,-0.71,3.76,7.68,8.36
SBIN,Finance,NIFTY_FIN_SERVICE,1.885686370297993,0.0767754318617998,-0.21,-0.03,-0.71,2.1,0.11,0.79
TCS,Technology Services,NIFTY_IT,9.002409638554226,7.448931116389557,-0.21,-0.03,2.83,9.21,7.48,4.62
BAJFINANCE,Finance,NIFTY_FIN_SERVICE,3.362919132149893,9.857973900738951,-0.21,-0.03,-0.71,3.57,9.89,10.57
LICI,Finance,NIFTY_FIN_SERVICE,-1.818181818181818,0.2785515320334235,-0.21,-0.03,-0.71,-1.61,0.31,0.99
LT,Industrial Services,NIFTY_ENERGY,-1.9537869062901128,-8.856801909307874,-0.21,-0.03,-2.22,-1.74,-8.83,-6.64
HINDUNILVR,Consumer Non-Durables,NIFTY_FMCG,-0.3546430237984092,-3.358073859522077,-0.21,-0.03,-1.78,-0.14,-3.33,-1.58
SUNPHARMA,Health Technology,NIFTY_PHARMA,0.8100109039929336,6.441885964912281,-0.21,-0.03,6.31,1.02,6.47,0.13
INFY,Technology Services,NIFTY_IT,3.935294674108423,3.4265273463240224,-0.21,-0.03,2.83,4.15,3.46,0.6
MARUTI,Consumer Durables,NIFTY_AUTO,-0.6504896944891098,0.8083654701868882,-0.21,-0.03,0.54,-0.44,0.84,0.27
ADANIENT,Distribution Services,NIFTY_FIN_SERVICE,0.4380775749048641,4.110043089161419,-0.21,-0.03,-0.71,0.65,4.14,4.82
ADANIPORTS,Transportation,NIFTY_AUTO,1.2589729431253427,-0.450572715922043,-0.21,-0.03,0.54,1.47,-0.42,-0.99
ADANIPOWER,Utilities,NIFTY_ENERGY,-0.921234454168586,-7.168443312761648,-0.21,-0.03,-2.22,-0.71,-7.14,-4.95
AXISBANK,Finance,NIFTY_FIN_SERVICE,-4.445626567368341,-7.326061320754706,-0.21,-0.03,-0.71,-4.24,-7.3,-6.62
TITAN,Consumer Durables,NIFTY_AUTO,1.472258628221923,6.545871559633019,-0.21,-0.03,0.54,1.68,6.58,6.01
M&M,Consumer Durables,NIFTY_AUTO,1.906889406889395,1.212218649517679,-0.21,-0.03,0.54,2.12,1.24,0.67
KOTAKBANK,Finance,NIFTY_FIN_SERVICE,0.651942522618411,-6.024844720496894,-0.21,-0.03,-0.71,0.86,-5.99,-5.31
ITC,Consumer Non-Durables,NIFTY_FMCG,-0.3021148036253857,-3.209109730848865,-0.21,-0.03,-1.78,-0.09,-3.18,-1.43
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,1.4482758620689655,4.040314737865795,-0.21,-0.03,-3.87,1.66,4.07,7.91
NTPC,Utilities,NIFTY_ENERGY,0.3043037240979601,-4.37905788092277,-0.21,-0.03,-2.22,0.51,-4.35,-2.16
HCLTECH,Technology Services,NIFTY_IT,4.182444061962126,9.063063063063057,-0.21,-0.03,2.83,4.39,9.09,6.23
ONGC,Energy Minerals,NIFTY_ENERGY,1.8473406414941056,2.2625356706074125,-0.21,-0.03,-2.22,2.06,2.29,4.48
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,1.6110751295336676,-2.629945694336702,-0.21,-0.03,-3.87,1.82,-2.6,1.24
HAL,Electronic Technology,NIFTY_IT,-0.2600751328161428,1.711436019494503,-0.21,-0.03,2.83,-0.05,1.74,-1.12
BEL,Electronic Technology,NIFTY_IT,-1.2501517174414316,-4.931058658565077,-0.21,-0.03,2.83,-1.04,-4.9,-7.76
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,-2.3105263157894784,4.8170318500112925,-0.21,-0.03,-0.71,-2.1,4.85,5.53
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,3.869047619047619,3.315571343990527,-0.21,-0.03,0.54,4.08,3.35,2.78
ETERNAL,Technology Services,NIFTY_IT,-0.0174764068507554,11.303501945525296,-0.21,-0.03,2.83,0.19,11.33,8.47
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,-1.377125938167045,2.7474892395982757,-0.21,-0.03,-1.78,-1.17,2.78,4.53
POWERGRID,Utilities,NIFTY_ENERGY,0.7602545968882521,-1.3843225471534868,-0.21,-0.03,-2.22,0.97,-1.35,0.84
COALINDIA,Energy Minerals,NIFTY_ENERGY,0.5361305361305387,-4.642936104355516,-0.21,-0.03,-2.22,0.75,-4.61,-2.42
ASIANPAINT,Process Industries,NIFTY_METAL,1.6034710431993964,-2.1758872461767624,-0.21,-0.03,-3.87,1.81,-2.15,1.69
DMART,Retail Trade,NIFTY_FMCG,0.6531645569620299,-7.429742252438927,-0.21,-0.03,-1.78,0.86,-7.4,-5.65
ADANIGREEN,Utilities,NIFTY_ENERGY,-1.4881342598662677,-0.3514588859416415,-0.21,-0.03,-2.22,-1.28,-0.32,1.87
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,0.53926855574077,2.371087705286289,-0.21,-0.03,-0.71,0.75,2.4,3.08
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,-1.5502645502645538,-6.614805520702638,-0.21,-0.03,-3.87,-1.34,-6.58,-2.74
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-0.9849417558481002,-7.149200710479573,-0.21,-0.03,-3.87,-0.77,-7.12,-3.28
GRASIM,Non-Energy Minerals,NIFTY_METAL,-2.6136647514364317,-0.5231093107077953,-0.21,-0.03,-3.87,-2.4,-0.49,3.35
HINDALCO,Non-Energy Minerals,NIFTY_METAL,-1.7703249922126536,-5.205410821643291,-0.21,-0.03,-3.87,-1.56,-5.18,-1.34
EICHERMOT,Consumer Durables,NIFTY_AUTO,2.334470989761092,-0.7152317880794702,-0.21,-0.03,0.54,2.54,-0.69,-1.26
ADANIENSOL,Utilities,NIFTY_ENERGY,4.621441550575407,12.895424836601304,-0.21,-0.03,-2.22,4.83,12.93,15.12
INDIGO,Transportation,NIFTY_AUTO,-0.1739130434782608,3.0767388962049527,-0.21,-0.03,0.54,0.04,3.11,2.54
IOC,Energy Minerals,NIFTY_ENERGY,3.4963503649634977,-2.200303490136569,-0.21,-0.03,-2.22,3.71,-2.17,0.02
DIVISLAB,Health Technology,NIFTY_PHARMA,6.874084919472914,7.503681885125184,-0.21,-0.03,6.31,7.08,7.53,1.19
SBILIFE,Finance,NIFTY_FIN_SERVICE,-1.410810810810806,1.3277777777777828,-0.21,-0.03,-0.71,-1.2,1.36,2.04
WIPRO,Technology Services,NIFTY_IT,1.030927835051553,-0.2036659877800324,-0.21,-0.03,2.83,1.24,-0.17,-3.03
VAML,Non-Energy Minerals,NIFTY_METAL,-0.090518216791124,0.3409090909090909,-0.21,-0.03,-3.87,0.12,0.37,4.21
TVSMOTOR,Consumer Durables,NIFTY_AUTO,-0.922273459636654,3.752618105655108,-0.21,-0.03,0.54,-0.71,3.78,3.21
SOLARINDS,Process Industries,NIFTY_METAL,2.857142857142857,5.316455696202532,-0.21,-0.03,-3.87,3.07,5.35,9.19
DLF,Finance,NIFTY_FIN_SERVICE,-3.288941211095565,2.8482003129890523,-0.21,-0.03,-0.71,-3.08,2.88,3.56
HYUNDAI,Consumer Durables,NIFTY_AUTO,1.902813299232739,1.384223918575066,-0.21,-0.03,0.54,2.11,1.41,0.84
TORNTPHARM,Health Technology,NIFTY_PHARMA,-0.5205462673770592,10.310795210177242,-0.21,-0.03,6.31,-0.31,10.34,4.0
JIOFIN,Finance,NIFTY_FIN_SERVICE,0.0834028356964089,-1.639344262295082,-0.21,-0.03,-0.71,0.29,-1.61,-0.93
PIDILITIND,Process Industries,NIFTY_METAL,-0.5193489138007502,-0.0826972010178088,-0.21,-0.03,-3.87,-0.31,-0.05,3.79
ABB,Producer Manufacturing,NIFTY_AUTO,10.213235294117649,2.833424807903403,-0.21,-0.03,0.54,10.42,2.86,2.29
ICICIAMC,Finance,NIFTY_FIN_SERVICE,-0.6098138961736606,-8.291545189504376,-0.21,-0.03,-0.71,-0.4,-8.26,-7.58
VBL,Consumer Non-Durables,NIFTY_FMCG,-2.4829753797799943,-13.155439447658146,-0.21,-0.03,-1.78,-2.27,-13.13,-11.38
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,-1.3062812673707616,5.433491686460807,-0.21,-0.03,-0.71,-1.1,5.46,6.14
TECHM,Technology Services,NIFTY_IT,10.01938789641324,17.696296296296303,-0.21,-0.03,2.83,10.23,17.73,14.87
TMCV,Consumer Durables,NIFTY_AUTO,-1.87709230033476,0.5759803921568684,-0.21,-0.03,0.54,-1.67,0.61,0.04
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,0.450545582541349,-1.2525951557093442,-0.21,-0.03,0.54,0.66,-1.22,-1.79
TRENT,Retail Trade,NIFTY_FMCG,0.6067961165048543,-8.815210559396606,-0.21,-0.03,-1.78,0.82,-8.79,-7.04
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,-1.4375,-6.051063829787234,-0.21,-0.03,0.54,-1.23,-6.02,-6.59
TATACAP,Finance,NIFTY_FIN_SERVICE,-2.5210084033613445,0.723589001447178,-0.21,-0.03,-0.71,-2.31,0.75,1.43
IDEA,Communications,,-3.617021276595744,-9.27903871829106,-0.21,-0.03,,-3.41,-9.25,
BHEL,Producer Manufacturing,NIFTY_AUTO,8.236791852323366,4.730229120473035,-0.21,-0.03,0.54,8.45,4.76,4.19
BSE,Finance,NIFTY_FIN_SERVICE,-5.83112758073055,-10.85692808819845,-0.21,-0.03,-0.71,-5.62,-10.83,-10.15
POWERINDIA,Electronic Technology,NIFTY_IT,0.542803970223325,-10.492889686593951,-0.21,-0.03,2.83,0.75,-10.46,-13.32
CGPOWER,Producer Manufacturing,NIFTY_AUTO,-0.3782894736842155,-4.7741326904936665,-0.21,-0.03,0.54,-0.17,-4.74,-5.31
BPCL,Energy Minerals,NIFTY_ENERGY,2.739501312335946,-0.5873015873015945,-0.21,-0.03,-2.22,2.95,-0.56,1.63
POLYCAB,Producer Manufacturing,NIFTY_AUTO,-2.986942328618063,-9.944444444444445,-0.21,-0.03,0.54,-2.78,-9.91,-10.48
PFC,Finance,NIFTY_FIN_SERVICE,0.4714640198511109,-5.683671092476132,-0.21,-0.03,-0.71,0.68,-5.65,-4.97
GROWW,Miscellaneous,,2.3838963351303195,2.9388363998010925,-0.21,-0.03,,2.59,2.97,
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,2.314684659357136,4.759163308386106,-0.21,-0.03,-1.78,2.52,4.79,6.54
SIEMENS,Producer Manufacturing,NIFTY_AUTO,4.897536860862807,-2.5317131793296883,-0.21,-0.03,0.54,5.11,-2.5,-3.07
UNIONBANK,Finance,NIFTY_FIN_SERVICE,4.19631901840491,-3.554798409994316,-0.21,-0.03,-0.71,4.41,-3.52,-2.84
BANKBARODA,Finance,NIFTY_FIN_SERVICE,0.0602409638554239,-11.633268309984034,-0.21,-0.03,-0.71,0.27,-11.6,-10.92
APOLLOHOSP,Health Services,NIFTY_PHARMA,-0.0901002365131208,5.556877677296526,-0.21,-0.03,6.31,0.12,5.59,-0.75
TMPV,Consumer Durables,NIFTY_AUTO,-1.208192132017098,-7.835051546391752,-0.21,-0.03,0.54,-1.0,-7.81,-8.38
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,0.0621669626998264,-3.865187713310577,-0.21,-0.03,-0.71,0.27,-3.84,-3.16
PNB,Finance,NIFTY_FIN_SERVICE,5.936902485659664,1.6605504587155984,-0.21,-0.03,-0.71,6.15,1.69,2.37
LTM,Technology Services,NIFTY_IT,1.0301910043130051,7.034126217394712,-0.21,-0.03,2.83,1.24,7.06,4.2
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,-2.7458033573141485,1.3875,-0.21,-0.03,0.54,-2.54,1.42,0.85
ENRIN,Producer Manufacturing,NIFTY_AUTO,-2.6065062516093933,-9.703432542840472,-0.21,-0.03,0.54,-2.4,-9.67,-10.24
TATAPOWER,Utilities,NIFTY_ENERGY,0.1316829075585989,-5.540372670807455,-0.21,-0.03,-2.22,0.34,-5.51,-3.32
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,-2.3355048859934797,-4.085092770313494,-0.21,-0.03,-0.71,-2.13,-4.06,-3.38
LODHA,Finance,NIFTY_FIN_SERVICE,-1.6791044776119404,28.515688505934,-0.21,-0.03,-0.71,-1.47,28.55,29.23
GMRAIRPORT,Transportation,NIFTY_AUTO,-1.812500000000001,-0.3172588832487258,-0.21,-0.03,0.54,-1.6,-0.29,-0.86
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,2.374384236453202,-3.249534450651769,-0.21,-0.03,-0.71,2.58,-3.22,-2.54
IRFC,Finance,NIFTY_FIN_SERVICE,-1.924360400444943,-10.948389051610953,-0.21,-0.03,-0.71,-1.71,-10.92,-10.24
CIPLA,Health Technology,NIFTY_PHARMA,-0.1875781575656555,6.029520295202955,-0.21,-0.03,6.31,0.02,6.06,-0.28
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,0.9624639076034648,7.399478778853313,-0.21,-0.03,6.31,1.17,7.43,1.09
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-4.929116684841873,-3.849123194000214,-0.21,-0.03,-0.71,-4.72,-3.82,-3.14
CANBK,Finance,NIFTY_FIN_SERVICE,-0.1804346120655871,-5.713227121155979,-0.21,-0.03,-0.71,0.03,-5.68,-5.0
GAIL,Utilities,NIFTY_ENERGY,-1.162925248784998,-2.937499999999993,-0.21,-0.03,-2.22,-0.95,-2.91,-0.72
