symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
EXIDEIND,409.35,15,4.880860876249042,2.27,5.01,42.82,23.89,5.29,12.295516592591769,390.91,429.82,False,2,Strong buy,Producer Manufacturing
CARBORUNIV,1144.1,13,11.013002134678828,8.4,19.65,44.33,,14.23,51.49877650441642,1066.85,1201.3,False,0,Buy,Process Industries
ASIANPAINT,2724.7,13,3.7546171128289054,1.14,12.39,48.17,4.02,9.58,56.08148177220004,2640.58,2860.94,False,0,Buy,Process Industries
GRINDWELL,2161.2,13,17.5907285488873,14.98,26.23,51.55,,6.16,76.59333929196418,2046.31,2269.26,False,2,Buy,Process Industries
MANKIND,2492.2,13,8.356521739130427,5.75,3.09,44.19,3.9,9.0,70.10932150896686,2387.04,2616.81,False,0,Buy,Health Technology
LALPATHLAB,1652.0,13,5.552360871509814,2.94,0.28,55.68,,9.14,54.95537182507268,1569.57,1734.6,False,0,Buy,Health Services
ABCAPITAL,390.35,13,11.97647733792312,9.37,7.59,48.02,0.25,8.0,10.529776286508524,374.56,409.87,False,0,Buy,Finance
BHARATFORG,2111.1,13,10.303568629499964,7.69,10.43,51.78,1.47,6.01,64.5989400953227,2014.2,2216.66,False,2,Buy,Producer Manufacturing
MOTHERSON,147.04,13,3.988684582743979,1.38,4.12,50.42,0.65,5.58,4.517704258708602,140.26,154.39,False,2,Buy,Producer Manufacturing
AJANTPHARM,3332.8,13,14.924137931034489,12.31,9.65,42.16,,5.22,113.93028900811802,3161.9,3499.44,False,0,Buy,Health Technology
ABSLAMC,1164.0,13,14.679802955665023,12.07,28.69,53.52,,5.23,46.73023789172096,1093.9,1222.2,False,0,Buy,Technology Services
KPIL,1354.7,13,4.207692307692311,1.6,8.86,66.39,,12.01,45.97041231273111,1285.74,1422.44,False,0,Buy,Industrial Services
CUB,216.05,13,13.412073490813652,10.8,9.02,55.58,,12.95,7.060131596070745,205.46,226.85,False,0,Strong buy,Finance
CPPLUS,3532.5,13,12.356870229007631,9.75,12.49,50.63,,7.2,157.83914114331932,3295.74,3709.12,False,0,Buy,Consumer Durables
AIAENG,4887.5,13,8.495382702894686,5.89,8.63,50.71,,5.98,171.08550483437745,4630.87,5131.88,False,0,Buy,Producer Manufacturing
GODREJIND,1203.1,13,11.192236598890934,8.58,19.83,48.96,,10.13,42.58516647029084,1139.22,1263.25,False,0,Strong buy,Process Industries
APOLLOHOSP,8656.0,12,10.74718526100307,8.14,5.48,62.23,3.33,7.7,134.0605697731182,8454.91,9088.8,False,0,Buy,Health Services
TORNTPHARM,4646.6,12,8.565420560747672,5.96,3.3,46.69,-0.22,5.78,109.58028697198245,4482.23,4878.93,False,0,Buy,Health Technology
CRAFTSMAN,9257.5,12,6.561151079136691,3.95,6.69,48.02,,7.35,299.18137039371896,8808.73,9720.38,False,2,Neutral,Producer Manufacturing
PIDILITIND,1593.6,12,11.440559440559436,8.83,20.08,62.24,0.94,2.48,29.09937306116846,1549.95,1673.28,False,2,Buy,Process Industries
