date,symbol,subject,details,category
08-Aug-2026 01:28:35,DYNAMATECH,General Updates,Dynamatic Technologies Limited has informed the Exchange about General Updates,General Updates
08-Aug-2026 00:56:41,JSWSTEEL,Resignation of Director/KMP/SMP,JSW Steel Limited has informed the Exchange about Resignation of Director/KMP/SMP,Resignation of Director/KMP/SMP
07-Aug-2026 23:57:46,OLAELEC,Monitoring Agency Report,"Ola Electric Mobility Limited has submitted the Monitoring Agency Report for the quarter ended June 30, 2026",Monitoring Agency Report
07-Aug-2026 23:52:07,BRITANNIA,Shareholders meeting,"Pursuant to Regulation 30 read with Clause 13 of Para A of Part A of Schedule III of the SEBI Listing Regulations, 2015, please find enclosed the summary of proceedings of the 107th Annual General Meeting of the Company held today i.e., Friday, 7th August, 2026 through Video Conferencing/Other Audio",Shareholders meeting
07-Aug-2026 23:47:40,UNIVCABLES,Press Release,"Universal Cables Limited has informed the Exchange regarding a press release dated August 07, 2026, titled ""Press Release"".",Press Release
07-Aug-2026 23:39:07,BRITANNIA,Shareholders meeting,"Britannia Industries Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 07, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting
07-Aug-2026 23:34:42,JSWSTEEL,Change in Management,JSW Steel Limited has informed the Exchange about change in Senior Management,Change in Management
07-Aug-2026 23:31:55,SANGINITA,Amendment to AOA/MOA,Sanginita Chemicals Limited has informed the Exchange regarding the Amendment to AOA/MOA of the company.,Amendment to AOA/MOA
07-Aug-2026 23:30:58,EXCELSOFT,Investor Presentation,Excelsoft Technologies Limited has informed the Exchange about Investor Presentation,Investor Presentation
07-Aug-2026 23:29:41,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Gaurav Kumar Tripathi  as Executive Director of the company w.e.f. Jun 05, 2026.",Appointment
07-Aug-2026 23:29:41,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Ms Ms. Jalpa Anand Lavingia  as Non- Executive Independent Director of the company w.e.f. May 08, 2026.",Appointment
07-Aug-2026 23:29:41,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Sanmitra Trivedi  as Non- Executive Independent Director of the company w.e.f. May 08, 2026.",Appointment
07-Aug-2026 23:29:41,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Piyush Bichhoriya  as Non- Executive Director of the company w.e.f. Jun 05, 2026.",Appointment
07-Aug-2026 23:29:41,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Anubhav Agarwal  as Non- Executive Director of the company w.e.f. Jun 05, 2026.",Appointment
07-Aug-2026 23:26:07,MUTHOOTCAP,General Updates,Muthoot Capital Services Limited has informed the Exchange about Letter to Shareholders under Regulation 36(1)(b) of Listing Regulations,General Updates
07-Aug-2026 23:24:47,EXCELSOFT,Press Release,"Excelsoft Technologies Limited has informed the Exchange regarding a press release dated August 07, 2026, titled ""Excelsoft Technologies Reports Strong Q1 FY27 Performance Net Profit Surges 57% YoY in Q1 FY27"".",Press Release
07-Aug-2026 23:24:38,ZENTEC,Updates,"Zen Technologies Limited has informed the Exchange regarding 'Compliance with Regulation 36(1)(b) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",Updates
07-Aug-2026 23:21:27,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Gaurav Kumar Tripathi  as Executive Director of the company w.e.f. Jun 05, 2026.",Appointment
07-Aug-2026 23:21:27,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Piyush Bichhoriya  as Non- Executive Director of the company w.e.f. Jun 05, 2026.",Appointment
07-Aug-2026 23:21:27,SANGINITA,Appointment,"Sanginita Chemicals Limited has informed the Exchange regarding Appointment of Mr Mr. Anubhav Agarwal  as Non- Executive Director of the company w.e.f. Jun 05, 2026.",Appointment
