symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
KABRAEXTRU,448.6,14,54.6896551724138,51.53,55.67,43.48,,8.21,27.456998691911245,407.41,471.03,False,0,Buy,Producer Manufacturing
SHANTIGOLD,224.01,14,4.233096905762475,1.07,2.83,52.7,,56.16,7.972673577849377,212.05,235.21,False,0,Strong buy,Consumer Durables
INDNIPPON,1166.0,14,13.357962278825598,10.2,11.96,47.51,,9.62,51.91604615287996,1088.13,1224.3,False,0,Buy,Producer Manufacturing
RACLGEAR,1482.7,14,12.325757575757578,9.17,10.93,49.32,,14.11,64.94184734052945,1385.29,1556.84,False,0,Strong buy,Producer Manufacturing
GNA,527.2,14,12.373441330065027,9.21,10.97,43.46,,40.17,29.05178427222463,483.62,553.56,False,0,Buy,Producer Manufacturing
MANAKALUCO,40.48,14,15.690197199199757,12.53,20.1,79.61,,68.28,2.111861125055367,37.31,42.5,False,0,Strong buy,Non-Energy Minerals
TATACAP,370.3,14,5.800000000000003,2.64,3.91,46.01,,9.27,11.387209048979075,353.22,388.82,False,0,Buy,Finance
PRIMESECU,296.05,14,7.167420814479642,4.01,5.28,80.31,,9.78,10.438156285972472,280.39,310.85,False,0,Strong buy,Finance
TECHM,1635.0,14,13.462873004857736,10.3,0.57,64.27,6.21,13.39,42.98779130318555,1570.52,1716.75,False,0,Buy,Technology Services
TITAN,4941.0,14,7.637678633670277,4.48,6.24,54.17,11.84,3.87,88.06608889725727,4808.9,5188.05,False,0,Buy,Consumer Durables
JLHL,320.2,14,11.188276963678025,8.03,6.73,72.33,,10.04,11.044615457895585,303.63,336.21,False,0,Buy,Health Services
STYL,407.75,14,17.169540229885058,14.01,4.28,47.63,,7.28,20.37096638964509,377.19,428.14,False,0,Strong buy,Technology Services
SUPRAJIT,521.8,14,7.587628865979372,4.43,6.19,42.54,,10.2,16.267246011790967,497.4,547.89,False,0,Buy,Producer Manufacturing
REDTAPE,139.97,14,3.6814814814814807,0.52,5.31,56.01,,16.81,4.434789965658431,133.32,146.97,False,0,Strong buy,Retail Trade
SJS,2446.1,14,11.592153284671529,8.43,10.19,44.87,,5.88,94.07425441078088,2304.99,2568.41,False,0,Buy,Producer Manufacturing
SPECIALITY,145.17,14,14.235127478753531,11.08,15.87,45.12,,6.08,7.51858491887515,133.89,152.43,False,0,Strong buy,Consumer Services
SETL,281.0,14,8.118507118122364,4.96,3.66,51.74,,8.65,13.74303691727388,260.39,295.05,False,0,Buy,Health Technology
GUFICBIO,421.4,14,10.314136125654445,7.15,5.85,54.51,,6.31,14.587838265527944,399.52,442.47,False,0,Strong buy,Health Technology
MEDANTA,1455.6,14,9.707567078685557,6.55,5.25,75.27,,8.8,41.85770161460516,1392.81,1528.38,False,0,Strong buy,Health Services
IKIO,204.05,14,9.117647058823536,5.96,10.1,46.88,,23.94,9.953262442214614,189.12,214.25,False,0,Buy,Producer Manufacturing
