symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
NEAGI,2026-09-09,3470.0,3470.0,29,29,100.0,1.01,14
WHBRADY,2026-09-09,481.5,484.0,9,9,100.0,0.04,2
OBCL,2026-09-09,55.63,55.98,1427,1427,100.0,0.79,15
GFSTEELS,2026-09-09,16.5,18.15,3030,3030,100.0,0.55,12
SIEL,2026-09-09,30.2,29.35,346,346,100.0,0.1,24
SONAL,2026-09-09,88.85,88.58,125,125,100.0,0.11,4
MUKESHB,2026-09-09,133.45,135.0,106,106,100.0,0.14,7
VASUPRADA,2026-09-09,103.0,103.0,36,36,100.0,0.04,2
UPHOT,2026-09-09,1396.5,1400.0,420,420,100.0,5.84,18
RRECL,2026-09-09,130.01,132.04,450,450,100.0,0.59,13
KANCOTEA,2026-09-09,55.89,55.95,202,202,100.0,0.11,4
SAB,2026-09-09,192.5,183.0,51,51,100.0,0.09,2
INDOTHAI,2026-09-09,39.4,41.37,56636,56636,100.0,23.43,104
SAYAJIIND,2026-09-09,116.01,116.0,66,66,100.0,0.08,1
HBPOR,2026-09-09,61.79,59.37,928,928,100.0,0.57,19
PANCHMAHQ,2026-09-09,290.0,290.0,62,62,100.0,0.18,6
ALFREDHE,2026-09-09,2945.0,2900.0,96,96,100.0,2.76,80
YOGI,2026-09-09,155.05,161.94,49,49,100.0,0.08,12
ADDIND,2026-09-09,79.87,79.0,41,41,100.0,0.03,7
APOORVA,2026-09-09,25.3,25.3,104,104,100.0,0.03,4
HAVISHA,2026-09-09,1.33,1.35,18739,18735,99.98,0.25,65
IWP,2026-09-09,34.7,34.49,4628,4626,99.96,1.61,40
RKDL,2026-09-09,18.36,18.21,5500,5496,99.93,1.0,81
TRANSCOR,2026-09-09,24.99,25.95,2330,2328,99.91,0.58,12
ARTNIRMAN,2026-09-09,40.41,40.52,5519,5513,99.89,2.22,19
ELITECON,2026-09-09,7.84,7.45,660044,659179,99.87,49.17,2692
PARNAXLAB,2026-09-09,125.9,130.0,1921,1915,99.69,2.53,38
MSL,2026-09-09,140.1,148.0,307,306,99.67,0.45,23
SUNLOC,2026-09-09,79.72,78.0,189,188,99.47,0.15,13
ESDS,2026-09-09,1308.05,1438.85,312887,311082,99.42,4501.97,4561
SHIVAAGRO,2026-09-09,42.96,41.99,1176,1169,99.4,0.5,24
VITAL,2026-09-09,55.4,55.46,1748,1737,99.37,0.97,15
PEARLPOLY,2026-09-09,15.64,15.61,5371,5337,99.37,0.84,60
PACIFICI,2026-09-09,140.0,141.79,313,311,99.36,0.44,24
DELTAMAGNT,2026-09-09,58.44,57.1,1728,1716,99.31,0.99,28
UNIINFO,2026-09-09,11.05,11.25,2923,2902,99.28,0.33,34
ATALREAL,2026-09-09,21.2,16.96,701191,694153,99.0,118.92,1006
HRYNSHP,2026-09-09,100.62,99.95,784,775,98.85,0.78,45
RAJTV,2026-09-09,8.64,8.21,103033,101717,98.72,8.49,114
BIMETAL,2026-09-09,612.5,650.0,2520,2485,98.61,16.3,77
BEDMUTHA,2026-09-09,108.0,108.39,1322,1303,98.56,1.43,24
PNC,2026-09-09,16.66,16.56,14249,14032,98.48,2.35,82
PRAXIS,2026-09-09,4.69,4.72,161749,159080,98.35,7.64,109
SAMBANDAM,2026-09-09,118.0,113.01,633,622,98.26,0.74,22
EASTWEST,2026-09-09,2.36,2.3,31476,30868,98.07,0.72,94
WIPL,2026-09-09,167.99,169.52,839,822,97.97,1.42,21
3PLAND,2026-09-09,32.4,32.25,1886,1847,97.93,0.61,77
UNITEDTEA,2026-09-09,441.85,439.9,5647,5517,97.7,24.84,77
SILLYMONKS,2026-09-09,16.29,16.0,31902,31145,97.63,5.14,45
SURYALA,2026-09-09,410.0,401.05,126,123,97.62,0.51,12
PREMCO,2026-09-09,392.0,386.05,896,874,97.54,3.49,75
SURAJLTD,2026-09-09,200.2,204.06,1117,1089,97.49,2.28,29
NBIFIN,2026-09-09,1970.0,1993.0,9475,9223,97.34,187.26,122
QUINT,2026-09-09,39.85,39.51,5717,5565,97.34,2.26,83
SHRIKRISH,2026-09-09,37.15,36.15,223,217,97.31,0.08,15
DIGJAMLMTD,2026-09-09,51.78,51.54,8674,8432,97.21,4.55,56
RHL,2026-09-09,166.66,167.0,532,516,96.99,0.9,16
HEXATRADEX,2026-09-09,157.34,156.24,10694,10347,96.76,16.76,95
SALONA,2026-09-09,259.3,264.25,246,238,96.75,0.65,16
AIROLAM,2026-09-09,88.67,87.97,173,167,96.53,0.15,15
CHEMCRUX,2026-09-09,83.52,82.57,3345,3226,96.44,2.77,97
SUMIT,2026-09-09,49.06,49.99,11078,10677,96.38,5.49,94
COMPUSOFT,2026-09-09,13.15,13.21,7177,6907,96.24,0.95,83
HAMPTON,2026-09-09,8.59,8.49,390289,374735,96.01,33.11,182
SINDHUTRAD,2026-09-09,25.0,24.99,11179609,10701306,95.72,2794.62,1474
THACKER,2026-09-09,1017.0,1045.0,44,42,95.45,0.45,8
RTSPOWR,2026-09-09,88.17,88.66,941,898,95.43,0.83,14
KAMANWALA,2026-09-09,16.5,16.0,10891,10358,95.11,1.79,21
GLOBE,2026-09-09,1.87,1.82,384976,365568,94.96,7.07,318
BENGALASM,2026-09-09,6222.0,6149.5,6527,6188,94.81,405.96,146
AMBICAAGAR,2026-09-09,25.44,25.05,34909,33085,94.77,8.79,265
VIJSOLX,2026-09-09,663.9,642.5,1478,1400,94.72,9.52,119
PANSARI,2026-09-09,290.8,281.2,909,860,94.61,2.59,46
VGCL,2026-09-09,50.66,48.27,8103,7662,94.56,3.99,98
NAGREEKCAP,2026-09-09,23.38,22.66,1392,1316,94.54,0.32,66
NICCOPAR,2026-09-09,80.33,80.27,1769,1669,94.35,1.4,26
KEEPLEARN,2026-09-09,1.91,1.93,29739,28026,94.24,0.57,63
CROWN,2026-09-09,115.58,116.15,11540,10866,94.16,13.41,100
STARPAPER,2026-09-09,159.33,159.17,8830,8309,94.1,14.16,188
AMJLAND,2026-09-09,39.05,38.98,2517,2366,94.0,0.98,63
PML,2026-09-09,482.15,487.95,433,407,94.0,2.14,29
ASTAR,2026-09-09,596.95,575.1,32,30,93.75,0.19,8
CINEVISTA,2026-09-09,14.21,14.24,4924,4612,93.66,0.71,52
TEAMGTY,2026-09-09,235.02,238.43,248,232,93.55,0.58,10
MODTHREAD,2026-09-09,52.96,53.91,3023,2827,93.52,1.63,52
BRIGHTBR,2026-09-09,259.25,261.7,452,422,93.36,1.16,16
TFL,2026-09-09,12.06,11.92,662,617,93.2,0.08,26
NOIDATOLL,2026-09-09,3.99,4.02,76812,71450,93.02,3.09,252
SVPGLOB,2026-09-09,3.51,3.5,35835,33309,92.95,1.26,80
KRISHIVAL,2026-09-09,418.0,417.65,38015,35297,92.85,158.02,684
LORDSCHLO,2026-09-09,138.23,139.66,18982,17573,92.58,26.54,250
SRGHFL,2026-09-09,236.65,243.75,5845,5403,92.44,13.96,117
VADILENT,2026-09-09,10364.0,10401.0,51,47,92.16,5.35,27
MGEL,2026-09-09,15.5,15.84,14242508,13082306,91.85,2214.27,19669
MKPL,2026-09-09,3.99,4.03,67490,61923,91.75,2.72,263
NIRLON,2026-09-09,619.65,619.7,5143,4706,91.5,31.89,257
ODIGMA,2026-09-09,21.99,22.47,26469,24176,91.34,5.87,385
HALEOSLABS,2026-09-09,1448.1,1470.9,733,669,91.27,10.67,41
BEEKAY,2026-09-09,427.6,426.15,2146,1956,91.15,9.12,134
KIRANVYPAR,2026-09-09,203.33,204.87,5835,5317,91.12,11.98,127
KAKATCEM,2026-09-09,111.14,110.97,416,379,91.11,0.46,12
VINNY,2026-09-09,1.0,1.0,234737,213639,91.01,2.36,188
MAGNUM,2026-09-09,18.99,18.99,24891,22624,90.89,4.72,109
