symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
PNBHOUSING,1179.0,14,2.2549869904596704,6.17,6.24,57.16,3.02,9.42,30.907494641761325,1132.64,1237.95,False,0,Buy,Finance
RATNAMANI,2823.0,14,24.4105592525671,28.33,22.15,56.12,,18.49,120.82463740149744,2641.76,2964.15,False,0,Buy,Non-Energy Minerals
LAL,8.89,14,0.6795016987542525,4.6,9.68,58.36,,35.21,0.5748332879766698,8.03,9.33,False,0,Buy,Consumer Non-Durables
EVEREADY,366.2,14,4.034090909090906,7.95,7.89,55.09,,24.58,12.49590094146368,347.46,384.51,False,0,Strong buy,Producer Manufacturing
ORIENTCER,46.68,14,8.080574206992365,12.0,5.82,55.44,,21.34,2.345372704919836,43.16,49.01,False,0,Strong buy,Non-Energy Minerals
GUJTHEM,430.1,14,17.018092776492995,20.94,17.79,43.89,,11.37,21.39323924126261,398.01,451.6,False,0,Strong buy,Health Technology
SMARTWORKS,535.55,14,11.133015148371028,15.05,4.81,67.29,,18.9,16.970962974951256,510.09,562.33,False,0,Buy,Finance
SAMBHV,132.51,14,8.70385561936012,12.62,6.44,41.08,,13.2,5.342923396379994,124.5,139.14,False,0,Strong buy,Non-Energy Minerals
TIIL,3157.1,14,17.631059279406827,21.55,21.49,55.19,,22.26,134.22660978294945,2955.76,3314.96,False,0,Buy,Producer Manufacturing
IVC,9.68,14,18.048780487804887,21.97,22.04,74.9,,13.53,0.4683329894853386,8.98,10.16,False,0,Buy,Finance
GPTHEALTH,161.29,14,2.732484076433116,6.65,3.5,55.11,,8.5,4.737698906700759,154.18,169.35,False,0,Buy,Health Services
CASTROLIND,188.06,14,0.3040162141980869,4.22,5.82,62.25,,17.41,2.507174131544894,184.3,197.46,False,0,Buy,Energy Minerals
DIVGIITTS,1171.3,14,9.503108493432416,13.42,6.53,51.89,,13.53,66.98307789202154,1070.83,1229.86,False,2,Buy,Producer Manufacturing
PETRONET,288.7,14,3.421099767150282,7.34,8.94,63.28,1.69,13.06,6.023343345834945,279.66,303.14,False,0,Buy,Utilities
AARTIDRUGS,437.0,14,2.582159624413145,6.5,3.35,48.05,,22.32,13.515739054325538,416.73,458.85,False,0,Strong buy,Health Technology
PLAZACABLE,60.51,14,26.32567849686848,30.25,30.19,52.81,,7.42,3.235236105004574,55.66,63.54,False,0,Strong buy,Producer Manufacturing
OIL,500.3,14,7.75360758130519,11.67,13.27,31.51,13.06,10.57,12.723092854252968,481.22,525.32,False,0,Strong buy,Energy Minerals
QPOWER,1458.2,13,17.663196966029215,21.58,21.52,48.26,,7.67,66.96014639370188,1357.76,1531.11,False,0,Buy,Producer Manufacturing
AAKASH,9.14,13,0.8830022075055195,4.8,6.4,54.27,,46.61,0.4702712618134491,8.43,9.6,False,0,Strong buy,Energy Minerals
VAISHALI,8.57,13,6.9912609238452,10.91,7.76,71.87,,48.19,0.4509113068901616,7.89,9.0,False,0,Strong buy,Health Technology
