index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23439.0,23431.5,0.03,2026-09-10,2026-09-09,False
NIFTY_BANK,^NSEBANK,56488.55,56295.55,0.34,2026-09-10,2026-09-09,False
NIFTY_NEXT_50,^NSMIDCP,72677.15,72853.85,-0.24,2026-09-10,2026-09-09,False
INDIA_VIX,^INDIAVIX,11.8,11.92,-1.05,2026-09-10,2026-09-09,False
SENSEX,^BSESN,74752.55,74764.23,-0.02,2026-09-10,2026-09-09,False
