market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bearish,Bearish,-0.61,Bearish,-0.54,11.23,Low,Industrial Services,55.62,Utilities,-4.77,-582.99,1509.04,96.64,3.88,94.82,0.35,-0.48,-0.77,16.46,4.71,98.8,-0.04,4.84,Mixed,Mixed,Risk-Off,Medium,2026-09-10T06:08:54.795795+05:30
