symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
SHERVANI,2026-09-21,352.5,343.0,12,12,100.0,0.04,3
PANCHMAHQ,2026-09-21,296.4,301.0,25,25,100.0,0.08,2
BNAGROCHEM,2026-09-21,207.0,206.6,263,263,100.0,0.54,13
MSL,2026-09-21,141.43,136.0,192,192,100.0,0.26,3
SUNLOC,2026-09-21,73.49,73.0,176,176,100.0,0.13,7
SAYAJIHOTL,2026-09-21,319.0,319.35,295,295,100.0,0.94,11
UPHOT,2026-09-21,1500.0,1450.0,1,1,100.0,0.01,1
PML,2026-09-21,496.15,490.85,329,329,100.0,1.63,34
EMPOWER,2026-09-21,2.38,2.27,632555,632555,100.0,14.36,939
ZENITHEXPO,2026-09-21,203.95,197.0,200,200,100.0,0.39,9
SIEL,2026-09-21,30.0,29.03,20,20,100.0,0.01,6
YOGI,2026-09-21,163.98,162.0,70,70,100.0,0.11,4
LOYALTEX,2026-09-21,201.35,202.54,1,1,100.0,0.0,1
SONAL,2026-09-21,84.07,84.01,1,1,100.0,0.0,1
SAB,2026-09-21,174.15,174.15,67,67,100.0,0.11,2
VASUPRADA,2026-09-21,102.0,98.0,684,684,100.0,0.67,5
NEAGI,2026-09-21,3308.0,3470.0,2,2,100.0,0.07,2
STLNETWORK,2026-09-21,42.95,45.09,1786378,1786336,100.0,805.48,1578
MUKESHB,2026-09-21,133.0,126.42,18,18,100.0,0.02,3
POLYSPIN,2026-09-21,29.6,30.0,1116,1116,100.0,0.34,32
RHETAN,2026-09-21,19.57,18.6,556175,556175,100.0,103.45,1332
MCLEODRUSS,2026-09-21,44.33,46.54,32416,32416,100.0,15.09,62
INDPRUD,2026-09-21,6227.5,6295.5,31,31,100.0,1.95,11
MONEYBOXX,2026-09-21,54.49,57.21,19171,19171,100.0,10.97,44
VITAL,2026-09-21,55.4,54.9,3023,3021,99.93,1.66,21
KAMANWALA,2026-09-21,16.51,17.4,1743,1740,99.83,0.3,15
NBIFIN,2026-09-21,1970.8,1945.0,6083,6050,99.46,117.63,38
TOKYOPLAST,2026-09-21,75.67,77.0,1664,1654,99.4,1.27,20
CRAVATEX,2026-09-21,324.55,335.75,1412,1403,99.36,4.61,50
RSSOFTWARE,2026-09-21,30.26,30.23,3836,3809,99.3,1.16,60
RVHL,2026-09-21,39.48,40.01,8424,8361,99.25,3.38,63
PBMPOLY,2026-09-21,65.0,65.0,101,100,99.01,0.07,3
GLFL,2026-09-21,5.06,5.19,3048,3017,98.98,0.16,21
SPLIL,2026-09-21,30.3,30.26,2098,2067,98.52,0.64,27
BRAHMINFRA,2026-09-21,162.36,160.92,10294,10115,98.26,16.5,161
VADILENT,2026-09-21,10540.0,10500.0,57,56,98.25,5.99,14
WEWIN,2026-09-21,43.0,42.4,1839,1804,98.1,0.79,34
BRIGHTBR,2026-09-21,248.45,253.5,1405,1378,98.08,3.53,68
MASKINVEST,2026-09-21,143.55,145.0,147,144,97.96,0.21,13
APOORVA,2026-09-21,31.05,32.31,493,482,97.77,0.16,17
ASIANTNE,2026-09-21,9.28,9.2,6572,6414,97.6,0.61,40
AMARJOTHI,2026-09-21,147.07,149.39,167,163,97.6,0.25,23
PREMCO,2026-09-21,400.1,397.0,2104,2047,97.29,8.22,38
NAGREEKEXP,2026-09-21,21.13,21.65,970,943,97.22,0.21,26
UNIINFO,2026-09-21,11.23,11.33,1365,1326,97.14,0.15,18
RRECL,2026-09-21,138.89,138.8,590,573,97.12,0.83,39
KEEPLEARN,2026-09-21,1.86,1.88,17927,17383,96.97,0.34,101
SAMBANDAM,2026-09-21,100.0,101.0,165,160,96.97,0.17,12
AKASH,2026-09-21,24.29,24.77,9830,9530,96.95,2.45,49
VIJSOLX,2026-09-21,631.5,634.95,121,117,96.69,0.76,17
IPRINGLTD,2026-09-21,139.95,140.42,725,701,96.69,1.01,101
AKCAPIT,2026-09-21,1746.4,1758.1,1244,1201,96.54,21.84,75
ANSALBU,2026-09-21,78.97,75.1,1036,1000,96.53,0.79,36
NATHBIOGEN,2026-09-21,147.34,151.8,109938,106086,96.5,162.0,299
LINC,2026-09-21,91.81,91.57,152127,146770,96.48,140.03,605
