symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
MMP,404.15,14,32.50819672131147,35.51,36.92,64.71,,6.38,21.150124686784444,372.42,424.36,False,0,Buy,Non-Energy Minerals
LINCOLN,620.8,14,3.639398998330544,6.64,3.97,62.42,,24.03,17.17398782060674,595.04,651.84,False,0,Strong buy,Health Technology
BLKASHYAP,59.34,14,8.383561643835623,11.38,9.36,43.58,,23.02,2.845423348952072,55.07,62.31,False,0,Strong buy,Industrial Services
SKYGOLD,781.45,14,14.155284493462872,17.16,12.76,45.14,,20.0,36.39413659617619,726.86,820.52,False,0,Buy,Consumer Durables
AARTIPHARM,858.8,14,24.01444043321299,27.01,24.34,52.68,,10.17,34.19152329335749,807.51,901.74,False,0,Buy,Health Technology
CRISIL,4802.0,14,10.23115947019259,13.23,11.55,80.86,,6.79,116.39338094704526,4627.41,5042.1,False,0,Strong buy,Technology Services
MODISONLTD,469.95,14,65.50449022715267,68.5,66.48,47.87,,16.18,25.99970486436104,430.95,493.45,False,0,Buy,Industrial Services
MEDANTA,1469.8,14,2.4322252421771458,5.43,2.76,50.9,,7.75,47.12313258918819,1399.12,1543.29,False,0,Strong buy,Health Services
RACLGEAR,1576.1,14,16.904020175048203,19.9,15.5,43.33,,7.35,71.38655055711412,1469.02,1654.9,False,0,Buy,Producer Manufacturing
PNBHOUSING,1166.0,14,8.951597832180896,11.95,7.06,44.99,2.62,10.64,30.18593586211626,1120.72,1224.3,False,0,Strong buy,Finance
KRN,1578.7,14,29.539673422499384,32.54,30.52,48.12,,5.66,69.29994855317373,1474.75,1657.64,False,0,Strong buy,Producer Manufacturing
AARTIDRUGS,431.65,14,4.263285024154584,7.26,4.59,46.12,,23.84,13.789047355168591,410.97,453.23,False,0,Strong buy,Health Technology
VADILALIND,7655.0,13,5.006858710562415,8.01,6.64,46.77,,10.35,266.65279557981944,7255.02,8037.75,False,0,Buy,Consumer Non-Durables
STEL,607.9,13,7.888898748779825,10.89,6.0,79.33,,13.5,27.701517109057484,566.35,638.29,False,0,Buy,Finance
NDGL,2787.7,13,1.852393131165503,4.85,-0.04,89.29,,45.28,142.5302038111462,2573.9,2927.08,False,0,Buy,Finance
ELLEN,331.85,13,16.438596491228076,19.44,,46.48,,68.69,14.473930747533812,310.14,348.44,False,0,Buy,Process Industries
SMARTWORKS,541.5,13,13.89210221895047,16.89,1.11,55.5,,17.59,16.379194133459173,516.93,568.58,False,0,Strong buy,Finance
CEIGALL,355.8,13,4.524089306698013,7.52,5.5,29.87,,14.02,12.648261498684237,336.83,373.59,False,2,Strong buy,Industrial Services
SBCL,1121.1,13,43.36317135549872,46.36,47.77,39.86,,8.44,58.723199324994496,1033.02,1177.16,False,0,Strong buy,Non-Energy Minerals
PLAZACABLE,61.32,13,32.69855009738152,35.7,33.68,62.02,,6.0,3.055247372635962,56.74,64.39,False,0,Buy,Producer Manufacturing
