symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
GODREJCP,910.0,-15.490341753343236,151.79,60037.0,271062.0,166386.0642,99590.0,True,6
PIIND,2483.0,-4.573405073020753,53.75,18548.0,242914.0,109260.9193025,53056.0,True,6
APOLLOHOSP,8597.0,-3.17603333708751,40.82,15873.0,98974.0,87403.7306625,54754.0,True,6
MANAPPURAM,352.6,5.253731343283589,31.3,10600.0,95368.0,155573.2464,44466.0,True,6
HAL,4995.0,11.032075933047327,27.1,22379.0,378596.0,221111.87667,104953.0,True,6
GRASIM,3307.8,3.2912815388458685,25.71,19604.0,177025.0,197170.856675,95868.0,True,6
NATIONALUM,420.0,18.376550169109358,19.71,9324.0,164452.0,162953.935125,56620.0,True,5
FORCEMOT,19269.0,7.05,18.72,3755.0,106900.0,38049.1015475,23809.0,True,5
ASTRAL,1464.0,9.827456864216051,16.09,4391.0,35547.0,36389.26313,31683.0,True,5
FORTIS,900.0,-6.430316577428915,15.87,4707.0,65793.0,36961.3107725,34371.0,True,5
MAXHEALTH,1007.5,-8.996477282991592,13.7,4568.0,41528.0,25616.3558175,37905.0,True,5
BOSCHLTD,46480.0,11.462829736211033,12.72,5331.0,146053.0,65729.8164725,47235.0,True,5
TCS,2349.7,13.23855421686746,11.78,29736.0,455274.0,214051.58361,282157.0,True,5
BSE,3527.0,-6.643726839597671,11.58,15961.0,152721.0,128664.44136,153737.0,True,5
JUBLFOOD,484.7,11.849544248298134,10.79,4262.0,18682.0,41583.009875,43759.0,True,5
TMPV,343.0,1.0755856785030138,10.24,9647.0,111750.0,102377.26832,103898.0,True,5
PAGEIND,38295.0,-2.8045685279187818,8.82,1630.0,13320.0,29117.3323,20114.0,True,3
DIXON,13800.0,3.3320853612879078,7.67,9380.0,90245.0,60252.58806,131702.0,True,3
GMRAIRPORT,104.55,-6.651785714285716,7.44,2307.0,15308.0,20781.1650375,33299.0,True,3
VMM,108.0,-8.069458631256389,7.42,1071.0,6095.0,7796.06654,15506.0,True,3
PETRONET,279.85,1.7081591858986174,7.27,1919.0,15362.0,9005.02454,28331.0,True,3
HINDZINC,584.6,10.730182782460457,7.13,4203.0,64955.0,60140.4244,63165.0,True,3
UNIONBANK,187.0,14.723926380368098,6.83,2867.0,39113.0,43811.2855875,44869.0,True,3
CONCOR,512.05,11.097852028639617,6.72,1821.0,30191.0,19121.68575,28937.0,True,3
