symbol,date,open,high,low,close,volume
360ONE,2021-07-26,325.25,335.0,325.25,329.1625,128836
360ONE,2021-07-27,330.8125,342.75,322.5375,325.7125,100240
360ONE,2021-07-28,327.25,327.25,315.9375,324.85,240684
360ONE,2021-07-29,325.0,326.875,318.75,324.075,103852
360ONE,2021-07-30,324.25,362.5,324.25,352.825,919200
360ONE,2021-08-02,362.225,365.0,353.6125,358.125,238632
360ONE,2021-08-03,365.0,374.25,336.05,345.95,404412
360ONE,2021-08-04,362.5,410.2375,362.5,397.4,10171364
360ONE,2021-08-05,388.75,395.0,377.75,383.875,1745132
360ONE,2021-08-06,388.25,412.25,383.2625,406.9875,4327692
360ONE,2021-08-09,415.3625,419.6875,398.775,403.1375,858684
360ONE,2021-08-10,392.5,401.0,386.0875,392.6,413536
360ONE,2021-08-11,412.5,412.5,385.975,390.675,643376
360ONE,2021-08-12,386.9375,394.0625,378.75,382.4875,193968
360ONE,2021-08-13,385.9875,405.2375,380.2625,387.325,848336
360ONE,2021-08-16,390.325,390.325,372.5,375.9125,191644
360ONE,2021-08-17,386.25,400.0,375.5,392.2,646280
360ONE,2021-08-18,393.25,404.1125,386.65,396.575,395400
360ONE,2021-08-20,388.0,395.0,373.5875,377.2625,273612
360ONE,2021-08-23,377.0,383.65,369.0375,371.9125,260212
360ONE,2021-08-24,379.5,392.6875,371.3,382.8375,162592
360ONE,2021-08-25,387.475,387.5,372.5,374.575,113924
360ONE,2021-08-26,375.0,382.5,373.3125,375.1875,68852
360ONE,2021-08-27,377.075,380.175,374.6125,375.925,77968
360ONE,2021-08-30,376.25,390.0,373.75,387.625,377620
360ONE,2021-08-31,392.25,407.5,390.2625,405.4875,397344
360ONE,2021-09-01,409.9375,415.0,395.0,400.2,206156
360ONE,2021-09-02,407.5,412.5,395.5125,400.2625,146008
360ONE,2021-09-03,400.5,401.25,390.2625,395.3625,115372
360ONE,2021-09-06,396.25,404.75,395.5,400.8375,523692
360ONE,2021-09-07,409.5,409.5,392.5875,397.1625,107104
