symbol,date,open,high,low,close,volume
KREBSBIO,2016-10-27,97.8792,97.8792,97.8792,97.8792,3
KREBSBIO,2016-10-28,97.8792,97.8792,97.3971,97.3971,191
KREBSBIO,2016-11-01,93.6362,99.3257,93.6362,98.7471,62
KREBSBIO,2016-11-02,94.5041,95.4684,94.5041,94.5041,207
KREBSBIO,2016-11-03,98.1685,98.1685,98.1685,98.1685,51
KREBSBIO,2016-11-04,93.3469,93.3469,93.3469,93.3469,114
KREBSBIO,2016-11-07,91.6111,91.6111,91.129,91.129,596
KREBSBIO,2016-11-08,87.7538,93.5398,87.7538,93.5398,658
KREBSBIO,2016-11-09,88.8628,88.8628,88.8628,88.8628,228
KREBSBIO,2016-11-10,84.4269,91.129,84.4269,91.129,208
KREBSBIO,2016-11-11,91.129,91.129,91.129,91.129,0
KREBSBIO,2016-11-15,86.5966,86.5966,86.5966,86.5966,414
KREBSBIO,2016-11-16,83.0286,83.0286,82.3054,82.3054,1402
KREBSBIO,2016-11-17,82.3054,82.3054,82.3054,82.3054,0
KREBSBIO,2016-11-18,82.3054,82.3054,82.3054,82.3054,0
KREBSBIO,2016-11-21,78.3034,78.3034,78.3034,78.3034,207
KREBSBIO,2016-11-22,77.1462,77.1462,77.1462,77.1462,77
KREBSBIO,2016-11-23,77.1462,77.1462,77.1462,77.1462,0
KREBSBIO,2016-11-24,73.2889,76.1819,73.2889,76.1819,379
KREBSBIO,2016-11-25,74.2532,74.2532,74.2532,74.2532,343
KREBSBIO,2016-11-28,77.9659,77.9659,77.9659,77.9659,101
KREBSBIO,2016-11-29,79.557,79.557,75.314,75.314,260
KREBSBIO,2016-11-30,75.314,75.314,75.314,75.314,0
KREBSBIO,2016-12-01,79.0749,79.0749,79.0749,79.0749,248
KREBSBIO,2016-12-02,79.0749,79.0749,79.0749,79.0749,0
KREBSBIO,2016-12-05,77.1944,80.0392,77.1944,77.6284,68
KREBSBIO,2016-12-06,81.0035,81.4857,81.0035,81.4857,31
KREBSBIO,2016-12-07,85.5359,85.5359,85.4876,85.4876,204
KREBSBIO,2016-12-08,85.4876,85.4876,85.4876,85.4876,0
KREBSBIO,2016-12-09,84.8608,84.8608,84.8608,84.8608,2
KREBSBIO,2016-12-12,88.7181,88.7181,88.7181,88.7181,51
KREBSBIO,2016-12-13,88.7181,88.7181,88.7181,88.7181,0
KREBSBIO,2016-12-14,88.7181,88.7181,88.7181,88.7181,0
KREBSBIO,2016-12-15,88.7181,88.7181,88.7181,88.7181,0
KREBSBIO,2016-12-16,88.7181,88.7181,88.7181,88.7181,0
KREBSBIO,2016-12-19,88.7181,88.7181,88.7181,88.7181,0
KREBSBIO,2016-12-20,88.7181,88.7181,88.7181,88.7181,0
KREBSBIO,2016-12-21,84.2822,84.2822,84.2822,84.2822,217
KREBSBIO,2016-12-22,83.8965,83.8965,83.8965,83.8965,5
KREBSBIO,2016-12-23,83.8965,83.8965,83.8965,83.8965,0
KREBSBIO,2016-12-26,83.8965,83.8965,83.8965,83.8965,0
KREBSBIO,2016-12-27,82.9322,82.9322,80.7142,81.8232,2
KREBSBIO,2016-12-28,77.773,77.773,77.773,77.773,2
KREBSBIO,2016-12-29,77.773,77.773,77.773,77.773,0
KREBSBIO,2016-12-30,76.1819,76.1819,76.1819,76.1819,1
KREBSBIO,2017-01-02,76.1819,76.1819,76.1819,76.1819,0
KREBSBIO,2017-01-03,76.1819,76.1819,76.1819,76.1819,0
KREBSBIO,2017-01-04,76.1819,76.1819,76.1819,76.1819,0
KREBSBIO,2017-01-05,74.8318,74.8318,74.8318,74.8318,25
KREBSBIO,2017-01-06,77.1462,77.1462,77.1462,77.1462,51
KREBSBIO,2017-01-09,81.0035,81.0035,81.0035,81.0035,311
KREBSBIO,2017-01-10,81.0035,81.0035,81.0035,81.0035,145
KREBSBIO,2017-01-11,81.0035,85.0537,77.1462,79.0749,2333
KREBSBIO,2017-01-12,79.0749,79.557,79.0749,79.557,1150
