symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
ATHERENERG,16027,5590,10437,186.71,91084,51322.81567,51207140043,18205.32543,1616
SAGILITY,8884,7037,1847,26.25,17622,18929.3016,8211571920,2401.9992,46
OFSS,24339,19903,4436,22.29,46475,53973.50731,53213580148,14008.00148,12190
FINNIFTY,5674,4651,1023,22.0,14491,1031.35929,23015387975,2127.47975,26286
TVSMOTOR,71117,58895,12222,20.75,145067,139309.58706,96644619986,16579.36236,4304
HAVELLS,22933,19204,3729,19.42,22564,37473.83955,10190545035,1627.05035,1222
BDL,38330,32451,5879,18.12,36616,31128.70828,17881678148,3847.00148,1306
PERSISTENT,41688,35320,6368,18.03,94071,59456.80932,64233546398,14968.83898,5875
COFORGE,50551,43067,7484,17.38,110715,100503.68354,96508179696,26348.51196,2014
MIDCPNIFTY,69381,60122,9259,15.4,82228,16344.59496,147242696140,12910.8514,14966
DIVISLAB,63262,55946,7316,13.08,78915,70360.8504,66369751238,10070.81238,9239
LTM,36427,32317,4110,12.72,87305,46383.34186,58283153499,15619.50999,4675
SUPREMEIND,18396,16468,1928,11.71,21727,15358.05475,12921095626,3103.24376,3636
ICICIGI,27088,24315,2773,11.4,10967,8584.77353,4889506888,672.47888,1562
COALINDIA,111704,101021,10683,10.58,64541,48399.75733,30870720553,3756.92053,401
SONACOMS,17890,16201,1689,10.43,9704,15802.67395,8470478283,1463.09283,815
BANKINDIA,26159,23818,2341,9.83,6601,7108.8056,4549804428,337.34428,144
TECHM,44065,40206,3859,9.6,46293,48651.70146,41626816032,7550.56032,1640
ALKEM,15223,13912,1311,9.42,6980,12015.17012,3553742011,503.98261,5355
NIFTY,8798357,8062281,736076,9.13,88080134,614876.92109,138737626553609,3490238.08359,24175
HYUNDAI,19833,18243,1590,8.72,8279,16239.95505,3588355210,685.4771,2267
TATASTEEL,152884,140816,12068,8.57,68267,59457.156,30152783127,5137.71252,186
