symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
ATHERENERG,1616.3,33.888336646785945,186.71,10437.0,91084.0,69528.1411125,16027.0,True,6
SAGILITY,46.34,6.897347174163788,26.25,1847.0,17622.0,21331.3008,8884.0,True,6
OFSS,12190.0,6.920445574949566,22.29,4436.0,46475.0,67981.50879,24339.0,True,6
TVSMOTOR,4304.2,7.256416645900818,20.75,12222.0,145067.0,155888.9494225,71117.0,True,6
HAVELLS,1222.9,-0.5853182668075618,19.42,3729.0,22564.0,39100.8899,22933.0,True,5
BDL,1306.0,2.940017340584847,18.12,5879.0,36616.0,34975.7097725,38330.0,True,5
PERSISTENT,5875.0,6.616579558652736,18.03,6368.0,94071.0,74425.6483125,41688.0,True,5
COFORGE,2014.6,17.127906976744182,17.38,7484.0,110715.0,126852.1955075,50551.0,True,5
DIVISLAB,9239.0,24.372349734132055,13.08,7316.0,78915.0,80431.66278,63262.0,True,5
LTM,4675.0,6.467774994306536,12.72,4110.0,87305.0,62002.851855,36427.0,True,5
SUPREMEIND,3636.9,6.99596952134389,11.71,1928.0,21727.0,18461.29852,18396.0,True,5
ICICIGI,1562.0,-8.063566804002354,11.4,2773.0,10967.0,9257.25242,27088.0,True,5
COALINDIA,401.0,-2.917322358068033,10.58,10683.0,64541.0,52156.67787,111704.0,True,5
SONACOMS,815.0,13.50974930362117,10.43,1689.0,9704.0,17265.7667875,17890.0,True,5
BANKINDIA,144.0,5.109489051094891,9.83,2341.0,6601.0,7446.14988,26159.0,True,3
TECHM,1640.9,-1.2101143889223305,9.6,3859.0,46293.0,56202.26178,44065.0,True,3
ALKEM,5355.0,-6.036146692402176,9.42,1311.0,6980.0,12519.1527375,15223.0,True,3
HYUNDAI,2267.0,13.35,8.72,1590.0,8279.0,16925.43215,19833.0,True,3
TATASTEEL,186.5,1.6348773841961852,8.57,12068.0,68267.0,64594.868525,152884.0,True,3
KPITTECH,609.4,-0.0983606557377086,7.6,1898.0,61605.0,36604.3989375,26878.0,True,3
ANGELONE,294.0,-2.9702970297029703,7.52,1751.0,11247.0,26288.3135,25029.0,True,3
BHARTIARTL,1882.4,-1.712614870509605,7.38,13061.0,70262.0,105011.3386875,190063.0,True,3
SHREECEM,24000.0,-10.447761194029852,7.34,1215.0,7438.0,11116.3235125,17759.0,True,3
MARUTI,13376.0,-2.9317851959361394,7.18,6118.0,60465.0,30003.60934,91334.0,True,3
INDHOTEL,706.4,-4.151967435549528,6.94,2293.0,10632.0,20401.0865,35312.0,True,3
PRESTIGE,1588.0,-6.367924528301887,6.92,1149.0,4613.0,7611.749955,17760.0,True,3
NAUKRI,1354.0,8.328666293303456,6.89,2017.0,24336.0,34660.49686,31293.0,True,3
MPHASIS,2455.0,0.0,6.71,1319.0,12779.0,21540.07702,20969.0,True,3
VOLTAS,1200.0,-8.473800625429023,6.52,3134.0,14310.0,11423.088225,51193.0,True,3
SOLARINDS,20400.0,11.756327380300208,6.49,1983.0,23228.0,27613.23633,32526.0,True,3
PIIND,2420.1,-10.914378266951337,6.46,2035.0,12285.0,9850.8863775,33543.0,True,3
360ONE,1200.0,6.354692900824253,6.39,737.0,3611.0,5284.2926,12272.0,True,3
NATIONALUM,394.95,17.8955223880597,6.38,2255.0,10925.0,10129.4094375,37592.0,True,3
BLUESTARCO,1480.0,-9.75609756097561,6.34,1450.0,4420.0,6011.14683,24318.0,True,3
UNIONBANK,186.0,10.556348074179738,6.28,2127.0,7100.0,7579.97721,36008.0,True,3
SHRIRAMFIN,1086.9,3.514285714285723,6.21,3130.0,17131.0,31284.8178225,53503.0,True,3
ADANIPOWER,212.63,1.6055813064462106,6.18,4376.0,33057.0,44150.56687,75129.0,True,3
HINDZINC,622.0,17.402793506983777,6.18,3379.0,44208.0,49196.92904,58085.0,True,3
CONCOR,516.0,-1.7142857142857142,6.18,1460.0,27135.0,21083.47575,25072.0,True,3
INDIGO,5166.0,-2.159090909090909,6.11,3881.0,23023.0,28965.43002,67387.0,True,3
ULTRACEMCO,11589.0,-3.8257261410788383,5.97,3394.0,20705.0,22801.67141,60248.0,True,3
MAHABANK,83.8,4.488778054862836,5.88,261.0,1865.0,3266.85645,4701.0,True,3
OIL,482.85,7.574913668263339,5.82,681.0,8723.0,12813.42272,12373.0,True,3
AUROPHARMA,1645.3,5.691526948031085,5.74,1438.0,12913.0,18555.920515,26471.0,True,3
UNOMINDA,1276.0,9.527896995708154,5.62,689.0,4680.0,8227.839895,12953.0,True,3
M&M,3334.0,1.6432425840675615,5.57,5101.0,45732.0,57353.15924,96644.0,True,3
OBEROIRLTY,1870.0,1.2233409115513645,5.46,1073.0,6127.0,5990.838385,20710.0,True,3
NHPC,74.82,-4.4200306591722125,5.28,1494.0,7589.0,9067.84292,29812.0,True,3
IDFCFIRSTB,83.12,-3.0670553935860005,5.25,3029.0,13136.0,15079.178135,60732.0,True,3
BRITANNIA,5308.5,-3.473043003909446,5.23,1473.0,10165.0,15528.566725,29655.0,True,3
LUPIN,2171.5,-9.70893970893971,5.13,1662.0,9073.0,12580.93296,34071.0,True,3
SBILIFE,1761.1,-7.065963060686021,5.11,1711.0,10264.0,15946.2482625,35198.0,True,3
APLAPOLLO,2265.6,21.80645161290322,5.11,1673.0,27244.0,40038.86299,34440.0,True,3
HCLTECH,1316.1,-2.075892857142864,5.09,4172.0,61255.0,55331.7594,86187.0,True,3
PAYTM,1650.9,26.992307692307698,5.06,2299.0,34617.0,70149.207945,47719.0,True,3
VEDL,287.95,10.686142610032675,4.81,4726.0,63319.0,33317.505255,102926.0,True,3
ASHOKLEY,175.77,11.267962271317346,4.74,2150.0,13417.0,24979.281,47510.0,True,3
PFC,352.0,-16.170516789711833,4.7,4881.0,20907.0,21837.19577,108829.0,True,3
LAURUSLABS,1938.5,10.017026106696935,4.69,1600.0,21582.0,67700.06424,35715.0,True,3
KEI,5570.0,14.845360824742269,4.57,758.0,7344.0,15269.103045,17356.0,True,3
LICI,422.0,-1.2056654570993743,4.55,2570.0,25895.0,33513.36688,59053.0,True,3
PREMIERENE,1013.9,-0.9863281250000022,4.53,1178.0,44340.0,50427.311805,27198.0,True,3
RELIANCE,1287.0,0.9411764705882352,4.42,20943.0,151017.0,111696.7919,494566.0,True,3
PIDILITIND,1629.5,0.5926291746404042,4.41,596.0,4682.0,8694.32005,14111.0,True,3
CROMPTON,233.0,-5.93459830440048,4.35,1980.0,25672.0,23327.10698,47450.0,True,3
VBL,414.0,-5.705500512470108,4.26,3689.0,27690.0,27859.67004,90194.0,True,3
ONGC,232.25,-3.2291666666666665,4.19,2407.0,16639.0,12206.248875,59806.0,True,3
UNITDSPR,1510.0,-0.0794070937003735,4.15,1041.0,5444.0,10930.468,26140.0,True,3
RECLTD,316.8,-14.378378378378375,4.07,2262.0,13520.0,16126.27947,57879.0,True,3
TCS,2342.0,-4.016393442622951,4.01,8716.0,214803.0,120075.29865,226129.0,True,3
BEL,411.9,5.372217958557176,3.95,4597.0,28937.0,33238.260375,120868.0,True,3
ADANIPORTS,1707.5,-4.341736694677871,3.93,2521.0,26673.0,37388.2443175,66679.0,True,3
HINDPETRO,364.0,-8.98862357794724,3.91,1110.0,7935.0,14383.3812075,29476.0,True,3
ITC,266.0,-6.862745098039223,3.89,7043.0,51919.0,25425.4292925,188178.0,True,3
ZYDUSLIFE,1191.0,8.469945355191257,3.87,678.0,12150.0,23323.44132,18184.0,True,3
KOTAKBANK,423.7,9.483204134366924,3.83,5300.0,43115.0,60632.6118,143680.0,True,3
RADICO,4605.0,6.140229567141465,3.8,347.0,1580.0,3466.998855,9486.0,True,3
COLPAL,1826.9,-14.865557574910293,3.78,1438.0,6719.0,6629.747905,39496.0,True,3
ABCAPITAL,405.55,2.983748095479939,3.75,718.0,4380.0,19324.43249,19889.0,True,3
GODFRYPHLP,2123.7,5.066046603670898,3.74,276.0,3155.0,3126.474725,7649.0,True,3
HINDUNILVR,2010.4,-1.9556205803462523,3.71,3700.0,20322.0,18853.52583,103375.0,True,3
JIOFIN,238.4,0.1680672268907587,3.66,5674.0,27306.0,23523.911485,160811.0,True,3
EICHERMOT,8059.0,2.129007730325688,3.65,1849.0,19037.0,26019.534,52465.0,True,3
BAJFINANCE,1079.9,2.263257575757585,3.58,4241.0,31587.0,36054.998475,122727.0,True,3
YESBANK,22.1,-3.3668561434193247,3.58,1766.0,7608.0,13924.54295,51157.0,True,3
PAGEIND,35985.0,-11.29052138543079,3.56,639.0,6163.0,5559.024322,18581.0,True,3
MANKIND,2382.9,-9.323033600974162,3.55,585.0,3537.0,4521.8575,17058.0,True,3
HAL,4861.1,5.673789700223908,3.47,2395.0,22967.0,26239.296405,71380.0,True,3
RVNL,214.22,-4.451382694023189,3.43,1264.0,7757.0,5016.6780125,38112.0,True,3
DABUR,386.0,-9.68647636874122,3.4,1410.0,9169.0,9341.68175,42920.0,True,3
BOSCHLTD,48640.0,17.615765929150044,3.39,501.0,9898.0,17878.140715,15258.0,True,3
AUBANK,1077.1,0.8615038861316432,3.37,1067.0,12469.0,25555.3051,32757.0,True,3
CDSL,1414.7,4.800355581894952,3.37,1561.0,19767.0,22536.1756425,47832.0,True,3
CUMMINSIND,5193.0,-4.759284731774415,3.34,1154.0,8316.0,14556.09958,35751.0,True,3
DELHIVERY,470.2,-1.2184873949579855,3.32,692.0,7286.0,15199.6744225,21547.0,True,3
FORTIS,926.75,-2.1279966205512704,3.21,639.0,10491.0,17890.4844775,20549.0,True,3
GAIL,171.1,-2.5071225071225105,3.11,1019.0,6294.0,13271.468745,33766.0,True,3
HEROMOTOCO,5600.0,8.003857280617165,3.08,1289.0,33857.0,50291.56869,43136.0,True,3
DRREDDY,1178.0,2.972027972027972,3.07,1426.0,12072.0,17611.061875,47859.0,True,3
HINDALCO,1037.4,10.361702127659584,3.04,2837.0,23253.0,21375.9735,96221.0,True,3
WAAREEENER,2640.0,-2.536272012404468,3.04,1694.0,21002.0,15428.21973,57352.0,True,3
PHOENIXLTD,1917.0,-3.663500678426056,3.03,392.0,1880.0,3925.72047,13318.0,True,3
