symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
FINNIFTY,4086,1909,2177,114.04,14294,6250.38211,22694557102,1913.89102,26386
PREMIERENE,21198,13486,7712,57.19,26393,42914.06502,13475165964,3065.29964,1005
VBL,83513,55721,27792,49.88,118904,106728.85821,56643995592,11484.98592,421
MIDCPNIFTY,49903,35988,13915,38.67,76682,31951.60904,136247206014,12682.15014,14948
DIVISLAB,52752,40496,12256,30.26,101159,77138.13425,83531414251,14002.14251,9025
NIFTY,6610753,5142975,1467778,28.54,45149252,734218.05196,71549563720868,2094531.84368,24207
KEI,14346,11699,2647,22.63,12478,25734.37513,9627298129,1857.50629,5540
ASIANPAINT,53599,43835,9764,22.27,32869,27032.66115,19639136377,2625.56377,2626
DMART,47563,39125,8438,21.57,77821,90787.08081,36630145573,5774.65573,3826
HINDZINC,56307,46752,9555,20.44,154606,98248.2313,111063640822,28179.00072,626
SAIL,55182,45996,9186,19.97,54697,145463.21776,35640331052,10418.92052,194
OFSS,20071,16796,3275,19.5,32792,51538.22494,35260086538,8596.16538,11800
MARUTI,76892,64557,12335,19.11,64096,31057.25737,41256342976,4707.12976,13520
HYUNDAI,17224,14470,2754,19.03,15408,23871.08905,7363482073,1599.39573,2250
COCHINSHIP,21533,18120,3413,18.84,24330,25009.3992,12893227888,3057.55888,1547
BANKNIFTY,821546,692160,129386,18.69,1516523,374565.16446,2620308578555,220039.19555,57783
TATAPOWER,80525,68409,12116,17.71,44882,33567.52581,21349452290,2981.4204,364
ICICIGI,22797,19507,3290,16.87,10819,32139.93565,2552497512,338.71012,1596
360ONE,11141,9547,1594,16.7,4192,3657.05425,2240568965,447.38965,1197
DELHIVERY,19543,16786,2757,16.42,9216,14674.35787,7329681818,1071.77443,449
HEROMOTOCO,39036,33559,5477,16.32,35841,44683.52986,26836072296,4157.92296,5595
MARICO,18206,15774,2432,15.42,6722,11898.72672,5675315532,503.51532,833
LODHA,26329,22840,3489,15.28,17504,22642.25593,11744408325,2567.33325,1265
TATACONSUM,42182,36771,5411,14.72,13109,13371.64273,6324836644,620.47144,1047
VOLTAS,46449,40585,5864,14.45,26395,23464.55868,10161588663,2003.58663,1217
BLUESTARCO,22122,19333,2789,14.43,6199,8208.73007,2251230202,460.92202,1485
VEDL,90599,79229,11370,14.35,97987,58133.28246,27336687168,7784.77918,286
NIFTYFPI,32,28,4,14.29,13,227.7418,0,0.0,1575
MAZDOCK,33187,29065,4122,14.18,44231,44925.76174,22431423190,5293.3819,2625
BDL,30247,26502,3745,14.13,36205,30533.06768,18368044306,4141.99806,1363
CIPLA,38914,34158,4756,13.92,28012,21815.76089,14911357147,1831.86147,1402
UNIONBANK,31369,27588,3781,13.71,25324,29066.50015,19033461581,4235.93081,187
LT,116393,102388,14005,13.68,65681,77336.02397,40215075764,5769.45764,4038
CROMPTON,45112,39803,5309,13.34,23784,28497.09803,10066857172,2018.61672,238
