date,symbol,subject,details,category
27-Aug-2026 18:07:18,JUNIPER,News Verification,"The Exchange has sought clarification from Juniper Hotels Limited with respect to recent news item captioned FSSAI issues notice to Delhis JW Marriott, Juniper Hotels over misprinted license, food hygiene.  The response from the Company is awaited.",News Verification
27-Aug-2026 18:07:09,MOSCHIP,Spurt in Volume,"Significant increase in volume has been observed in Moschip Technologies Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The re",Spurt in Volume
27-Aug-2026 18:06:59,NSLNISP,Spurt in Volume,"Significant increase in volume has been observed in NMDC Steel Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response fro",Spurt in Volume
27-Aug-2026 18:06:50,ALOKINDS,Spurt in Volume,"Significant increase in volume has been observed in Alok Industries Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The respons",Spurt in Volume
27-Aug-2026 18:06:42,BOMDYEING,Spurt in Volume,"Significant increase in volume has been observed in Bombay Dyeing & Mfg Company Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company.",Spurt in Volume
27-Aug-2026 18:06:30,JINDWORLD,Spurt in Volume,"Significant increase in volume has been observed in Jindal Worldwide Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The respon",Spurt in Volume
27-Aug-2026 18:05:19,FMGOETZE,Record Date,Federal-Mogul Goetze (India) Limited has informed the Exchange that Record date for the purpose of Dividend is 04-Sep-2026.,Record Date
27-Aug-2026 18:05:00,SHAKTIPUMP,General Updates,Shakti Pumps (India) Limited has informed the Exchange that ICRA ESG Rating Limited has upgraded the Company's overall ESG Rating.,General Updates
27-Aug-2026 18:04:50,WSI,Updates,W S Industries (I) Limited has informed the Exchange regarding 'Intimation U/R 36 (1) (a) And (b) Reg. Circulation of Annual Report.'.,Updates
27-Aug-2026 18:03:12,MEIL,Shareholders meeting,"Mangal Electrical Industries Limited has informed the Exchange regarding voting results of  Annual General Meeting held on August 26, 2026",Shareholders meeting
27-Aug-2026 18:02:12,INDOTECH,General Updates,"Indo Tech Transformers Limited has informed the Exchange about Date of the AGM, Record Date, Book Closure and Cut-off Date for E-Voting",General Updates
27-Aug-2026 18:01:52,EDELWEISS,Credit Rating- New,Edelweiss Financial Services Limited has informed the Exchange about Credit Rating- New,Credit Rating- New
27-Aug-2026 18:00:55,ATLANTAELE,Shareholders meeting,"Atlanta Electricals Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 21, 2026",Shareholders meeting
27-Aug-2026 18:00:19,SIS,Analysts/Institutional Investor Meet/Con. Call Updates,"SIS Limited has informed the exchange about schedule of investor conference on September 3, 2026.",Analysts/Institutional Investor Meet/Con. Call Updates
27-Aug-2026 17:59:30,FMGOETZE,Dividend,"Federal-Mogul Goetze (India) Limited. has informed the Exchange that Board of Directors at its meeting held on August 27, 2026, declared Special Dividend of Rs. 86.50 per equity share.",Dividend
27-Aug-2026 17:59:25,CANFINHOME,Analysts/Institutional Investor Meet/Con. Call Updates,"Can Fin Homes Limited has informed the Exchange that the Top Management of the Company would be participating in the ASHWAMEDH - ELARA INDIA DIALOGUE 2026  to be held on Tuesday, September 01, 2026 arranged by Elara Capital. For details, please refer to the attachment.",Analysts/Institutional Investor Meet/Con. Call Updates
27-Aug-2026 17:58:34,OPTIEMUS,Updates,Optiemus Infracom Limited has informed the Exchange regarding 'Board comments on fine levied by the Exchange'.,Updates
27-Aug-2026 17:58:10,TEXRAIL,Memorandum of Understanding/Agreements,Texmaco Rail & Engineering Limited has informed the Exchange about Memorandum of Understanding with Bochumer Verein Verkehrstechnik GmBH,Memorandum of Understanding/Agreements
27-Aug-2026 17:58:08,JUNIPER,Shareholders meeting,"Juniper Hotels Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 27, 2026",Shareholders meeting
27-Aug-2026 17:57:22,FMGOETZE,Dividend,"Federal-Mogul Goetze (India) Limited. has informed the Exchange that Board of Directors at its meeting held on August 27, 2026, declared Interim Dividend of Rs. 7.50 per equity share.",Dividend
