index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24090.85,24207.75,-0.48,2026-08-27,2026-08-26,False
NIFTY_BANK,^NSEBANK,57509.95,57783.75,-0.47,2026-08-27,2026-08-26,False
NIFTY_NEXT_50,^NSMIDCP,74347.45,74501.05,-0.21,2026-08-27,2026-08-26,False
INDIA_VIX,^INDIAVIX,11.07,10.57,4.71,2026-08-27,2026-08-26,False
SENSEX,^BSESN,76933.59,77472.94,-0.7,2026-08-27,2026-08-26,False
