symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17762810443053.0,1298.0,1317.0,,1312.5565929379145,,1360.7598811309165,1313.0299999999984,1306.011999999998,1327.0489999999988,1398.092500000001,,,Bearish,0.0,45.72454033450873,1.8729372635850725,3.26617908512734,-1.3932,11.09757411318987,-1.442672741078208,22.33479799398391,36.03100477678152,-100.0,-59.14066552013672,0,5744474.0,8206655.200000005,10746059.599999985,0.6820545292270799,63.86,7456327252.0,745.63,48.6367,,,33,1292.14,1286.27,1309.74,1321.47,1303.87,1303.8666666666666,19.30921156165261,1339.945653438201,1286.114346561796,1337.0,1265.9,1369.0,1249.8,1473.4,1249.8,1611.8,1249.8,1611.8,1337.0,1m high,3.0,24.18,3.86,1337.0,1270.1,1249.8,,,,False,10111376.15,0.568,3.97,,1293.17,1302.83,1260.45,1611.8,1649.35,1686.91,8.36,38.0,0.7607514361124014,-4.065040650406504,-19.47,1.0722288718529889,1.4510579249310422,0.87642604,-0.17,0.76,23.50593352782773,,,9.676788883833169,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,9.48,3.0,,,,,3.0,7,20,67,,2.0,30,40,-0.07,-0.37,0.08,1.0,-0.05,-2.37,0.12,63.0,False,50.0,0.0,Strong sell,1.083333,1657.041667
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,12112549851562.0,1902.1,1947.0,,1921.6928270323776,,1906.5829932486545,1949.349999999999,1922.9259999999983,1880.804,1945.1099999999976,,,Bearish,17.0,43.51150905206195,1.8275805586081333,7.765783329763664,-5.9382,19.573563138013167,-1.9081016966634008,17.636720864038338,23.15258170659096,-99.2344497607656,-151.56039906993573,0,4552921.0,6185891.299999999,6084073.533333337,0.6678074790132396,63.87,8660111034.1,866.01,50.7312,,,33,1888.5,1874.9,1929.3,1956.5,1915.7,1915.7000000000005,33.793323816118125,1992.772920214899,1905.927079785099,2031.0,1892.4,2031.0,1768.6,2031.0,1740.5,2174.5,1740.5,2174.5,2031.0,1m high,6.78,14.32,9.28,2031.0,1901.3,1833.1,,,,False,6356132.75,0.716,3.981,,1893.65,1910.55,1868.31,2031.0,2064.79,2098.59,3.81,56.0,0.5338266384777964,3.352532058248197,-12.53,1.2284543669469967,1.724675063819989,0.8110333,-0.4,,40.339410083049856,7.33357769596115,,11.132915704316654,20.5404798700854,9.48810774848296,1.24512607290667,19.630110459091863,-18.80047804538676,32.1100317065312,18.7238453997354,40,,,-18.80047804538676,,,,67,,,,,,,,0,,,,,,True,8.46,3.0,,,,,3.0,13,40,67,,0.0,30,50,-0.16,-0.16,0.04,0.88,-0.07,-2.37,0.11,62.0,False,70.0,0.0,Sell,1.166667,2318.424242
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11197695375511.0,727.2,727.5,,754.2157639484382,,825.0535577161147,732.3050000000005,766.8110000000016,770.1825000000022,851.5844999999982,,,Bearish,0.0,38.49336610057056,-10.68516340046972,-12.585169814856886,1.9,33.134367459577625,0.3034482758620752,91.76699812544094,89.29248675783202,-46.10244988864116,-47.44249614702286,80,21156463.0,19028720.2,26675223.433333334,1.0787293784201208,66.81,15384979893.6,1538.5,99.6236,,,67,723.9,720.6,730.75,734.3,727.45,727.4500000000002,9.634836824031243,751.0140860278793,713.5959139721217,757.9,715.1,843.0,715.1,887.75,715.1,1020.5,715.1,1020.5,757.9,1m high,4.22,40.33,1.69,757.9,715.1,715.1,,,,False,25102727.7,0.843,5.726,,724.79,729.61,710.28,1020.5,1037.42,1054.33,17.34,34.0,-2.5331724969843155,-5.497076023391807,-28.74,0.9403833122303428,1.1174927547130884,1.1662451,-3.46,-4.34,14.208675263774913,1.8472268227901865,1.252869012306686,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,3.26,3.0,,,,,3.0,45,80,67,,11.0,30,40,0.51,-0.62,0.09,0.89,-0.14,-2.37,0.14,67.0,False,53.0,0.0,Sell,1.104651,1028.325581
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10212010112793.0,1430.0,1422.7,,1402.7434587049272,,1362.423210466972,1427.915,1412.7120000000002,1348.4390000000017,1353.541999999999,,,Bullish,100.0,54.20838075101407,1.2130231939870555,3.336836100556044,-2.1238,17.274138219068742,1.6491327836224088,55.05573809572896,37.991101816290936,-39.37007874015748,34.5019777058567,60,4177066.0,7221890.800000036,10704507.733333338,0.5478580982069611,53.93,5973204380.0,597.32,97.1723,,,33,1420.06,1410.13,1442.96,1455.93,1433.03,1433.0333333333335,20.27108366345655,1460.9221674035168,1394.907832596483,1460.0,1391.5,1480.0,1213.7,1480.0,1187.6,1480.0,1187.6,1500.0,1460.0,1m high,2.1,3.5,20.41,1460.0,1391.5,1331.4,,,,False,9338752.15,0.447,3.497,,1424.93,1435.07,1402.58,1484.85,1512.27,1539.69,2.0,70.0,-0.3970188758097127,11.19751166407465,-3.38,1.0633693367804786,1.3975059709097746,0.9828558,-1.33,-2.21,18.485005170630817,2.696194483635108,2.49537795753266,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,5.57,3.0,,,,,3.0,71,80,100,,11.0,30,50,-0.03,-0.02,0.26,0.92,-0.11,-2.37,0.2,73.0,False,53.0,0.0,Buy,1.054348,1745.369565
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9664457217773.0,1052.0,1048.0,,1042.898020392226,,1010.564534443434,1057.315,1042.217,1032.0735,1036.967,,,Bullish,83.0,51.15165349711416,3.0934163105255266,6.368212151546338,-3.2748,18.133257483053335,-2.862419205909511,12.0673826923233,5.950752374116665,-77.78969957081542,-7.13693345859247,20,5858099.0,7270504.100000018,10104335.53333335,0.6930950208933013,56.06,6162720148.0,616.27,44.7923,,,33,1048.04,1044.07,1059.14,1066.27,1055.17,1055.1666666666667,18.072053826900948,1094.7059761840733,1019.9240238159268,1124.5,1007.6,1124.5,937.2,1197.3,933.9,1234.7,798.5,1234.7,1124.5,1m high,6.89,17.37,31.75,1124.5,1007.6,1000.8,,,,False,10260991.95,0.571,6.079,,1047.48,1056.52,1033.86,1124.5,1142.64,1160.78,4.0,66.0,3.1069293345094624,8.475974427717059,-14.8,1.2596712182042025,1.773726455079296,0.8889709,2.18,1.3,11.26386569017945,1.5613425592847483,2.277101559845145,,15.092639252993202,6.764459533435691,1.31899282266467,6.557984119640567,4.927771998139533,28.40123439848117,,60,,,4.927771998139533,,,,100,,,,,,,,0,,,,,,True,5.74,3.0,,,,,3.0,48,60,100,,11.0,30,40,0.63,0.0,-0.07,0.97,-0.08,-2.37,0.29,82.0,False,70.0,0.0,Buy,1.225,1263.512195
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8289038238770.0,2270.0,2296.2,,2300.30654668041,,2574.836856962276,2362.9700000000003,2243.2860000000032,2307.910000000002,2634.978999999993,,,Bearish,17.0,44.87865718546739,0.189692507665768,18.992181569237182,-18.8025,16.494668985291693,-4.421052631578948,4.430745186395937,6.4571733125010375,-94.54799627213428,-99.1572423865622,0,1660737.0,2211970.0,3349420.433333333,0.6043084811988817,54.56,3769872990.0,376.99,28.210400000000003,,,33,2255.5,2241.0,2295.4,2320.8,2280.9,2280.9,57.1009594735746,2497.337199866686,2228.6028001333143,2495.0,2258.3,2495.0,1976.8,2635.0,1976.8,3350.0,1976.8,4592.25,2495.0,1m high,9.91,47.58,14.83,2495.0,2258.3,1976.8,,,,False,2917245.0,0.569,4.349,,2255.72,2284.28,2212.9,2495.0,2552.1,2609.2,3.94,48.0,-0.6999125109361329,-0.2197802197802197,-32.24,1.9222597328437483,2.517847090940608,1.0083475,-1.63,-0.37,16.492418573224157,7.491410948839009,15.627641949722042,10.687655393255849,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.3773129391613,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,4.76,3.0,,,,,3.0,13,80,67,,57.0,30,50,0.43,-0.53,1.27,0.67,-0.12,-2.37,0.34,86.0,False,48.0,0.0,Sell,1.590909,2432.511628
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6730571152635.0,1085.0,1087.4,,1050.7995814006922,,980.087202457397,1102.4499999999994,1050.5900000000008,981.9975000000004,976.4542500000016,,,Bullish,83.0,51.92504186629812,9.44725666598788,15.381333412367235,-5.9341,15.13807497141968,-0.5317198386505275,13.951694303996092,11.272712761330643,-59.95717344753741,-43.33284579006321,20,3234877.0,3531059.1,8252134.666666667,0.826688227992467,59.09,3509841545.0,350.98,43.735,,,33,1079.94,1074.87,1092.54,1100.07,1087.47,1087.4666666666667,22.788281784399818,1160.30656401831,1044.5934359816888,1176.4,1035.1,1176.4,860.45,1176.4,787.9,1176.4,787.9,1176.4,1176.4,1m high,8.42,8.42,37.71,1176.4,1035.1,948.0,,,,False,7865506.3,0.411,6.54,,1079.3,1090.7,1039.41,1176.4,1221.99,1267.59,2.0,76.0,5.678387065355016,16.416309012875537,-7.77,1.5306918959773468,2.079164490315942,1.6739123,4.75,5.68,33.312864599324534,,2.079896965708965,17.354588758571484,,,,17.7963262169719,16.05202209157313,43.7952675381863,,40,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,3.45,3.0,,,,,3.0,48,40,100,,16.0,30,55,-0.3,0.24,0.77,0.47,-0.01,-2.37,0.23,77.0,False,61.0,0.0,Neutral,1.455882,1170.30303
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5663615033851.0,4038.1,4119.0,,4004.627814850698,,3931.033563618176,4047.245000000001,4007.524,3993.1039999999975,3980.772500000001,,,Bullish,83.0,51.49455323906969,34.270403886617714,32.85228471901381,1.4181,19.450517937123145,-0.8008450635025894,48.53707429701739,57.32677160799748,-64.44937176644505,50.307920072171925,40,1384669.0,1323175.4000000062,1606495.8000000007,0.9838693541176168,49.85,5591431888.9,559.14,84.84089999999999,,,33,4009.16,3980.23,4095.96,4153.83,4067.03,4067.033333333333,57.247078918031335,4139.579034353413,3954.9109656465903,4125.3,3793.0,4272.3,3720.0,4272.3,3288.1,4440.0,3288.1,4440.0,4125.3,1m high,2.16,9.95,22.81,4125.2998,3883.5,3720.0,,,,False,1488418.0,0.93,4.764,,4023.79,4052.41,3978.9,4440.0,4499.2,4558.4,6.79,49.0,5.709424083769632,-0.1211971308434353,-9.05,1.2336962230898842,1.3068015338613423,1.3514782,4.78,5.71,33.497304023226874,,7.5491206491320755,19.563464107898596,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,13.68,5.0,,,,,5.0,56,20,67,,43.0,30,65,-0.2,-0.17,0.04,0.66,-0.14,-2.37,0.04,52.0,False,69.0,0.0,Neutral,1.357143,4444.678571
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5339563016174.0,415.3,424.0,,416.8275450412326,,419.9157628272316,410.95250000000107,423.51300000000026,413.0059999999999,418.2651249999989,,,Bearish,33.0,49.30544455418975,-0.1652974580622412,-2.164169454838987,1.9989,13.83127212431404,0.764284847749614,89.03009893447502,96.06816480201542,-34.68286099865042,56.00752670319312,60,15185925.0,12030513.9,14156531.3,1.204498278382263,61.56,6306714652.5,630.67,10.0007,,,100,411.0,406.7,423.75,432.2,419.45,419.45,9.40199803286889,435.7721187520444,386.1328812479577,431.3,385.9,450.2,385.9,450.2,360.75,468.475,360.75,611.0,431.3,1m high,3.85,12.8,15.12,431.3,385.9,385.9,,,,False,20354818.75,0.746,5.025,,412.95,417.65,396.5,468.48,487.28,506.08,2.83,42.0,-1.6109926557687777,-2.8538011695906405,-11.35,2.231512765389578,2.062740495808552,1.1603687,-2.54,-1.61,8.74418878857297,,0.3834025117186368,,,,,10.528036912872963,23.284584754517933,5.81197705184635,,40,,,23.284584754517933,,,,67,,,,,,,,0,,,,,,True,12.74,5.0,,,,,5.0,57,40,67,,16.0,30,60,1.51,-0.33,0.0,0.5,-0.13,-2.37,0.31,83.0,False,71.0,0.0,Sell,1.229167,534.458333
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4755572808594.0,2021.0,2024.2,,2105.146380176708,,2221.537587729762,2065.8750000000014,2119.2900000000004,2163.662,2241.129709363005,,,Bearish,0.0,38.91483034328211,-28.86280465556456,-26.20936888624546,-2.6534,30.45608537120784,-3.393881453154876,26.684556819332958,20.68646827514993,-84.1201716738198,-83.18701656148077,20,765343.0,1097792.0000000005,1606083.166666667,0.6828481187712455,62.63,1546758203.0,154.68,37.735600000000005,,,33,2010.7,2000.4,2041.6,2062.2,2031.3,2031.3,32.72146292599329,2135.264275107583,1996.48572489242,2213.0,2006.2,2239.3,2006.2,2408.0,2006.2,2707.3908675,2006.2,2987.97501195,2213.0,1m high,9.5,33.96,0.74,2138.0,2006.2,2006.2,,,,False,1208599.8,0.633,5.204,,2012.82,2029.18,1988.28,2138.0,2170.72,2203.44,3.58,27.0,-6.218097447795824,-8.348827717563827,-25.35,1.1913834157614982,1.835855500423955,0.40861356,-7.15,-6.22,31.75486064628448,,0.825590259368282,31.07202096435152,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,9.57,3.0,,,,,3.0,15,60,67,,25.0,30,40,0.11,-0.6,0.35,1.24,-0.09,-2.37,0.2,73.0,False,62.0,0.0,Sell,1.418919,2458.5
