symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
3PLAND,2026-08-26,31.99,32.0,813,813,100.0,0.26,22
GANGAFORGE,2026-08-26,1.86,1.77,1441108,1441108,100.0,25.51,1207
EMPOWER,2026-08-26,2.46,2.34,2078906,2078906,100.0,48.65,838
GRAVISSHO,2026-08-26,29.24,30.92,494,494,100.0,0.15,11
VADILENT,2026-08-26,9750.0,9795.0,7,7,100.0,0.68,2
ELCIDIN,2026-08-26,109000.0,109000.0,9,9,100.0,9.82,5
VASUPRADA,2026-08-26,96.08,94.0,50,50,100.0,0.05,3
SAB,2026-08-26,172.0,173.0,33,33,100.0,0.06,9
BLUECHIP,2026-08-26,2.02,2.06,12073,12073,100.0,0.25,17
SHIVAAGRO,2026-08-26,41.48,42.17,1004,1004,100.0,0.42,34
PML,2026-08-26,504.85,499.65,196,196,100.0,0.99,21
SHRIKRISH,2026-08-26,38.2,38.2,200,200,100.0,0.08,3
YOGI,2026-08-26,163.9,163.09,3,3,100.0,0.0,1
WHBRADY,2026-08-26,529.95,497.8,176,176,100.0,0.88,23
RRECL,2026-08-26,139.0,151.66,3,3,100.0,0.0,2
RNBDENIMS,2026-08-26,8.51,8.93,43155,43155,100.0,3.85,53
SUNLOC,2026-08-26,70.0,70.0,33,33,100.0,0.02,3
ASTAR,2026-08-26,600.0,590.0,13,13,100.0,0.08,6
CALSOFT,2026-08-26,30.67,32.2,87211,87211,100.0,28.08,180
ARYAMAN,2026-08-26,625.05,625.0,74,74,100.0,0.46,5
NIRAJISPAT,2026-08-26,216.0,216.0,5,5,100.0,0.01,1
MASKINVEST,2026-08-26,144.5,151.72,5,5,100.0,0.01,2
TAKE,2026-08-26,18.81,17.87,82918,82918,100.0,14.82,357
AMARJOTHI,2026-08-26,160.05,160.5,720,720,100.0,1.16,7
SAYAJIIND,2026-08-26,112.35,117.46,4067,4065,99.95,4.79,57
KANCOTEA,2026-08-26,56.45,56.35,204,203,99.51,0.12,6
TEAMGTY,2026-08-26,230.15,240.0,23836,23716,99.5,56.14,107
MUKESHB,2026-08-26,144.9,145.95,201,200,99.5,0.28,5
CREATIVEYE,2026-08-26,6.15,6.32,11899,11831,99.43,0.73,41
MALUPAPER,2026-08-26,32.01,31.72,862,857,99.42,0.27,21
GKWLIMITED,2026-08-26,1596.1,1580.0,991,984,99.29,15.69,49
THAKDEV,2026-08-26,143.45,140.94,104,103,99.04,0.15,22
SRGHFL,2026-08-26,256.6,260.0,460,455,98.91,1.2,13
JENBURPH,2026-08-26,1046.2,1050.1,384,379,98.7,4.04,30
SHIVAMILLS,2026-08-26,61.39,60.48,215,212,98.6,0.13,16
ALFREDHE,2026-08-26,2985.0,2901.8,123,121,98.37,3.57,29
AMBICAAGAR,2026-08-26,25.42,24.98,6016,5915,98.32,1.5,87
SRIKPRIND,2026-08-26,20.06,20.88,6695,6579,98.27,1.4,30
VGCL,2026-08-26,54.36,57.05,2738,2687,98.14,1.55,57
BEEKAY,2026-08-26,434.35,425.0,6547,6409,97.89,27.86,60
ARCL,2026-08-26,225.95,228.0,226,220,97.35,0.51,16
KAMANWALA,2026-08-26,16.56,16.38,976,949,97.23,0.16,18
ARTNIRMAN,2026-08-26,40.15,39.7,1716,1661,96.79,0.69,11
ISTLTD,2026-08-26,671.45,657.3,774,748,96.64,5.12,64
KNAGRI,2026-08-26,218.01,215.29,44433,42905,96.56,96.26,183
ABMKNO,2026-08-26,192.24,186.39,721,696,96.53,1.36,30
SUMEDHA,2026-08-26,39.01,39.8,1205,1163,96.51,0.49,13
HBESD,2026-08-26,74.55,76.31,243,233,95.88,0.18,12
BIMETAL,2026-08-26,623.05,630.1,262,251,95.8,1.65,11
LOYALTEX,2026-08-26,210.0,215.0,902,861,95.45,1.93,21
POLYSPIN,2026-08-26,29.45,29.5,130,124,95.38,0.04,13
HBSL,2026-08-26,52.27,52.24,4908,4678,95.31,2.59,54
ANIKINDS,2026-08-26,46.53,47.21,5483,5220,95.2,2.55,40
BEDMUTHA,2026-08-26,108.12,107.3,1278,1214,94.99,1.37,27
SAHLIBHFI,2026-08-26,72.99,74.51,28114,26703,94.98,20.65,266
KIRANVYPAR,2026-08-26,202.5,202.0,2824,2682,94.97,5.74,31
RTSPOWR,2026-08-26,92.5,94.18,924,877,94.91,0.85,30
NTCIND,2026-08-26,136.89,135.91,3060,2904,94.9,4.16,123
PARASPETRO,2026-08-26,2.21,2.3,530153,502701,94.82,12.15,267
ASIANHOTNR,2026-08-26,299.35,306.7,107359,101736,94.76,324.06,571
