symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
ETERNAL,320.0,14,12.418759880555076,12.1,8.81,55.3,3.61,15.14,8.17449419371951,307.74,336.0,False,0,Strong buy,Technology Services
SAMBHV,122.91,14,4.16101694915254,3.84,8.57,48.76,,14.98,4.762553816007704,115.77,129.06,False,0,Strong buy,Non-Energy Minerals
DEEPINDS,667.35,14,40.67242833052278,40.35,41.65,58.75,,39.73,33.11758367173889,617.67,700.72,False,2,Buy,Industrial Services
PATELRMART,238.23,14,8.335607094133689,8.02,8.34,55.54,,28.03,8.588168595127046,225.35,250.14,False,0,Strong buy,Retail Trade
UJJIVANSFB,71.8,14,10.99087957953316,10.67,11.85,46.11,,16.77,2.22754885379896,68.46,75.39,False,0,Buy,Finance
THELEELA,532.8,14,10.7001869935591,10.38,10.7,43.86,,13.3,18.18735171717879,505.52,559.44,False,0,Strong buy,Consumer Services
HEG,708.05,14,21.034188034188027,20.71,17.42,49.02,,5.78,26.184944100115043,668.77,743.45,False,0,Buy,Electronic Technology
MAHSEAMLES,613.9,14,6.293827374253316,5.97,10.7,60.69,,12.4,15.232945567003396,591.05,644.6,False,0,Buy,Non-Energy Minerals
IIFL,630.85,14,13.87184115523466,13.55,13.87,51.93,,11.34,17.408417267822564,604.74,662.39,False,0,Strong buy,Finance
SKIPPER,550.85,13,2.189036267507665,1.87,3.17,43.43,,7.97,21.85499642437136,518.07,578.39,False,0,Strong buy,Producer Manufacturing
EICHERMOT,7990.5,13,5.568767340467697,5.25,5.57,64.33,-3.98,6.02,137.35618747013487,7784.47,8390.02,False,0,Buy,Consumer Durables
SGFIN,692.75,13,10.6629392971246,10.34,10.66,46.36,,5.01,30.292079683637464,647.31,727.39,False,0,Strong buy,Finance
UNIONBANK,186.9,13,11.250000000000004,10.93,12.11,48.25,-0.45,9.95,4.677753058064835,179.88,196.24,False,0,Buy,Finance
SAYAJIHOTL,323.6,13,7.866666666666674,7.55,7.87,99.9,,1.98,10.681697515375827,307.58,339.78,False,0,Strong buy,Consumer Services
PLAZACABLE,49.86,13,15.176715176715176,14.86,16.16,72.02,,30.37,2.3830778741134204,46.29,52.35,False,0,Buy,Producer Manufacturing
GIPCL,171.96,13,6.148148148148153,5.83,6.15,56.13,,17.5,4.751031165735559,164.83,180.56,False,0,Strong buy,Utilities
URBANCO,147.83,13,13.410049865746084,13.09,9.8,41.76,,36.09,5.176566796495361,140.07,155.22,False,0,Strong buy,Technology Services
TBOTEK,1661.4,13,15.375000000000004,15.06,11.77,53.08,,12.87,61.788355861943806,1568.72,1744.47,False,0,Buy,Technology Services
DCI,366.85,13,36.45155291054491,36.13,32.84,77.55,,29.48,19.96886401208309,336.9,385.19,False,0,Buy,Electronic Technology
MONARCH,385.15,13,6.395027624309386,6.08,6.4,60.8,,5.66,14.06112911869294,364.06,404.41,False,0,Buy,Finance
