symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.9743938363924836,-0.4706954145156427,-1.46,-0.45,-2.39,0.49,-0.02,1.92
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,0.7020852981242843,1.0940458657689855,-1.46,-0.45,,2.16,1.54,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.2345679012345678,-8.860759493670885,-1.46,-0.45,-1.03,0.23,-8.41,-7.83
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.9168882048411984,-2.942194530979578,-1.46,-0.45,-1.03,-0.46,-2.49,-1.91
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-1.6322701688555432,0.6720430107526882,-1.46,-0.45,-1.03,-0.17,1.12,1.7
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-6.407163593245281,0.3903337572913509,-1.46,-0.45,5.0,-4.95,0.84,-4.61
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.1710887465690718,2.1948912015137223,-1.46,-0.45,1.89,0.29,2.64,0.3
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,0.081723625557211,5.931847968545221,-1.46,-0.45,-0.98,1.54,6.38,6.91
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,1.0024449877750667,-4.617871161394596,-1.46,-0.45,1.89,2.46,-4.17,-6.51
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-2.145278450363194,-6.179775280898883,-1.46,-0.45,-1.63,-0.69,-5.73,-4.55
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-5.5499325236167305,1.615245009074406,-1.46,-0.45,5.0,-4.09,2.07,-3.38
