symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
GREENLEAF,121.8,60.47074742504324,32.58158405543389,Strong buy,24.28571428571428,True,6
ETERNAL,327.95,69.43396253194422,37.73721723686218,Strong buy,14.667832167832165,True,6
BAJAJFINSV,2016.0,58.48114126924969,26.400400933425832,Buy,8.679245283018869,True,6
BAJAJ_AUTO,11793.0,67.08488511390476,55.09956934017639,Buy,12.04750593824228,True,6
HAL,4998.0,66.3263857922228,33.31959099221361,Buy,11.438127090301004,True,6
ORTEL,2.1,62.48583932212931,45.53671774736952,Buy,16.666666666666668,True,6
SABAR,6.65,60.601358905688045,29.49577341194601,Buy,41.48936170212767,True,6
TIJARIA,5.79,59.245337589803405,38.80716982888743,Buy,23.71794871794873,True,6
BURNPUR,14.94,62.36874488166736,35.06823643495296,Buy,143.71941272430666,True,6
EASTSILK,64.2,59.190911097201365,27.591943322015798,Buy,32.07159020777619,True,6
CYBERMEDIA,16.56,54.714514112613216,34.962620956793266,Strong buy,2.2222222222222188,True,6
VERA,86.25,63.7071569169421,27.30681776829963,Strong buy,26.83823529411765,True,6
AMBICAAGAR,24.71,50.41198793350237,26.403215445646367,Buy,-2.0998415213946022,True,6
ABMINTLLTD,53.26,55.41122968077487,30.835104534242685,Buy,13.07855626326963,True,6
21STCENMGM,43.92,69.25408421630274,59.49371146211752,Buy,27.23059096176129,True,6
ADROITINFO,10.23,59.646054144445735,30.124762555439386,Strong buy,9.999999999999996,True,6
LAMOSAIC,55.8,68.92628815996568,52.19546068334563,Buy,21.041214750542288,True,6
TVSMOTOR,4390.0,66.37921679687912,47.085502187608704,Strong buy,22.277310456242,True,6
EICHERMOT,8042.0,61.12939842790236,33.65088412583689,Strong buy,5.955204216073781,True,6
HINDALCO,1029.85,53.92984320041454,28.62956856495629,Buy,9.076947518932366,True,6
SHEKHAWATI,18.21,65.24298435589883,35.7985597769304,Buy,42.48826291079813,True,6
ATLASCYCLE,97.95,51.370117103673245,29.543678142378045,Buy,-4.5321637426900505,True,6
SEL,312.15,68.90085159165815,26.78546986971668,Buy,30.60669456066945,True,6
TSC,47.6,63.39929497214496,44.85327629298631,Buy,63.01369863013699,True,6
SIGNORIA,162.0,63.41496835840993,46.94589198676641,Buy,24.615384615384617,True,6
