symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-3.757380568974772,-4.7000759301442745,-1.83,-4.19,-7.16,-1.93,-0.51,2.46
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-1.0399740006499862,-5.781032437728839,-1.83,-4.19,,0.79,-1.59,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,2.2981190779239147,-0.2275862068965486,-1.83,-4.19,-2.29,4.13,3.96,2.06
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-4.606741573033702,-3.1789023521026305,-1.83,-4.19,-2.29,-2.78,1.01,-0.89
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-2.358443626231459,-9.31608133086876,-1.83,-4.19,-2.29,-0.53,-5.13,-7.03
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,1.3215859030837005,-3.1619721274893653,-1.83,-4.19,-4.12,3.15,1.03,0.96
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-4.013978088401965,-6.829849651631831,-1.83,-4.19,-4.77,-2.18,-2.64,-2.06
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-3.3645047258505234,-5.264580824341923,-1.83,-4.19,-5.27,-1.53,-1.07,0.01
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-4.129437333977306,-3.40632603406326,-1.83,-4.19,-4.77,-2.3,0.78,1.36
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-0.9608540925266952,-6.744853997127817,-1.83,-4.19,-9.0,0.87,-2.55,2.26
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,-1.115577889447236,-2.85347551342812,-1.83,-4.19,1.44,0.71,1.34,-4.29
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.070824524312892,-5.07763975155279,-1.83,-4.19,-0.32,-1.24,-0.89,-4.76
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.9406392694063884,-7.32228298017772,-1.83,-4.19,-4.12,0.89,-3.13,-3.2
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-2.3798247691214804,4.871533960824212,-1.83,-4.19,-2.29,-0.55,9.06,7.16
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,2.9287419024889223,1.817875210792583,-1.83,-4.19,,4.76,6.01,
ADANIPORTS,Transportation,Other Transportation,,unmapped,2.927981109799286,5.162846803377557,-1.83,-4.19,,4.76,9.35,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.1218323586744639,-0.2233985721917381,-1.83,-4.19,-7.16,1.95,3.97,6.94
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.2371845116789464,-11.218985976267527,-1.83,-4.19,1.44,-1.41,-7.03,-12.66
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.7817548305353184,1.998355263157891,-1.83,-4.19,-2.29,0.05,6.19,4.29
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.7583465818759991,-9.789781021897817,-1.83,-4.19,1.44,0.07,-5.6,-11.23
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-2.612100079525302,-3.3198380566801617,-1.83,-4.19,-4.12,-0.78,0.87,0.8
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.241922896831601,-6.883741258741259,-1.83,-4.19,-4.12,1.59,-2.69,-2.76
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,-0.6831119544592074,-5.981677743847685,-1.83,-4.19,-9.0,1.15,-1.79,3.02
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-3.552572706935123,-7.540533584970404,-1.83,-4.19,-5.27,-1.72,-3.35,-2.27
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.6363636363636432,-4.583151462243562,-1.83,-4.19,-7.16,1.19,-0.39,2.58
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.5946107273812569,-1.3506582321764404,-1.83,-4.19,1.44,0.24,2.84,-2.79
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,0.155860349127182,1.1013215859030836,-1.83,-4.19,-4.12,1.99,5.29,5.22
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-4.1717697489283525,-1.2151818827428285,-1.83,-4.19,-1.3,-2.34,2.97,0.08
