symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
EUROPRATIK,317.8,14,4.470742932281402,2.4,5.45,49.26,,22.72,12.261034117602575,299.41,333.69,False,0,Strong buy,Producer Manufacturing
JLHL,321.55,14,13.613878877817832,11.54,10.05,51.03,,9.57,11.561549757153156,304.21,337.63,False,0,Buy,Health Services
MUNJALAU,104.05,14,5.946441299256699,3.88,4.55,41.09,,10.51,4.005991229451539,98.04,109.25,False,0,Buy,Producer Manufacturing
SPECIALITY,139.46,14,6.287630515966771,4.22,7.92,51.33,,10.43,6.827504331995181,129.22,146.43,False,0,Strong buy,Consumer Services
MMP,301.05,14,7.345337849884123,5.28,11.76,64.33,,6.29,11.69131177159158,283.51,316.1,False,0,Strong buy,Non-Energy Minerals
TORNTPHARM,5030.0,14,7.478632478632479,5.41,3.92,71.19,-2.53,7.3,141.59956077668943,4817.6,5281.5,False,0,Buy,Health Technology
GCSL,508.15,14,9.775329444804497,7.71,7.89,42.06,,6.01,17.95621210051454,481.22,533.56,False,0,Buy,Finance
TASTYBITE,9461.0,14,6.686964366260713,4.62,8.32,53.22,,26.39,332.79575571398954,8961.81,9934.05,False,2,Buy,Consumer Non-Durables
SHRIPISTON,4402.7,14,2.1982358402971176,0.13,0.8,53.14,,10.16,160.74700390950366,4161.58,4622.84,False,0,Buy,Producer Manufacturing
PTC,183.44,14,2.87124270973531,0.8,5.26,58.57,,25.11,4.63030748517519,176.49,192.61,False,0,Strong buy,Utilities
IVC,8.48,14,4.176904176904175,2.11,2.29,77.75,,16.51,0.2167820680864018,8.15,8.9,False,0,Strong buy,Finance
ARTEMISMED,301.75,14,15.43611323641929,13.37,11.88,50.92,,8.37,9.832753447671315,287.0,316.84,False,0,Buy,Health Services
ZFCVINDIA,2555.6,14,4.31020408163265,2.24,2.91,64.86,,19.11,90.65611126682025,2419.62,2683.38,False,0,Strong buy,Producer Manufacturing
HNDFDS,586.85,14,3.8672566371681456,1.8,5.5,54.32,,41.52,16.55335782309052,562.02,616.19,False,0,Strong buy,Consumer Non-Durables
NAHARPOLY,278.6,13,8.404669260700398,6.33,,65.85,,21.61,10.973713080055775,262.14,292.53,False,0,Strong buy,Process Industries
KTKBANK,296.05,13,10.05576208178439,7.99,9.53,55.4,,22.95,9.273093288779904,282.14,310.85,False,0,Strong buy,Finance
PATELRMART,225.47,13,3.4266055045871555,1.36,5.06,37.76,,35.27,8.00618457816501,213.46,236.74,False,0,Buy,Retail Trade
UNIPARTS,732.95,13,12.183362669319662,10.11,10.78,51.56,,3.28,27.80484045015236,691.24,769.6,False,0,Buy,Producer Manufacturing
TMB,856.8,13,13.498476619419788,11.43,12.97,52.12,,7.03,31.890496135702197,808.96,899.64,False,0,Buy,Finance
THYROCARE,604.65,13,8.515793251974143,6.45,4.96,55.78,,8.07,24.287308041186627,568.22,634.88,False,0,Strong buy,Health Services
