symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-0.7922535211267606,-1.897632311977712,1.54,0.93,-4.02,-2.33,-2.83,2.12
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,2.246521389889353,-1.943243377565723,1.54,0.93,-0.55,0.71,-2.87,-1.39
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,0.5931485292337462,-5.288351948940048,1.54,0.93,-4.02,-0.95,-6.22,-1.27
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6.895238095238104,5.300684867248334,1.54,0.93,0.99,5.36,4.37,4.31
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,12.674594186485484,10.669262143122,1.54,0.93,1.89,11.13,9.74,8.78
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,5.171662125340604,1.3656179421188208,1.54,0.93,1.89,3.63,0.44,-0.52
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-0.2241341913093709,-11.815451466547389,1.54,0.93,-4.02,-1.76,-12.75,-7.8
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,10.638297872340424,8.237498048602797,1.54,0.93,1.89,9.1,7.31,6.35
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,12.916470350676448,23.625644804716288,1.54,0.93,3.45,11.38,22.7,20.18
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,1.2102395133696615,8.807901907356948,1.54,0.93,9.96,-0.33,7.88,-1.15
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,2.9439938693403094,1.3135566589152217,1.54,0.93,-0.49,1.4,0.38,1.8
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,11.019187640169443,22.82075315653084,1.54,0.93,9.96,9.48,21.89,12.86
INDIGO,Transportation,Airlines,,unmapped,2.272727272727273,-0.2401625715869203,1.54,0.93,,0.73,-1.17,
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,1.874778917580478,1.6949152542372925,1.54,0.93,-4.02,0.33,0.76,5.71
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.5451241671714112,3.924050632911392,1.54,0.93,-4.02,-2.09,2.99,7.94
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,2.4275325207415754,4.819605459005044,1.54,0.93,3.45,0.89,3.89,1.37
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-0.7968337730870665,5.647971226256041,1.54,0.93,0.99,-2.34,4.72,4.66
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,2.180327868852464,6.196047251249429,1.54,0.93,12.4,0.64,5.27,-6.2
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,8.284160592386906,1.7282608695652149,1.54,0.93,1.89,6.74,0.8,-0.16
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,10.925,11.292264472760104,1.54,0.93,9.96,9.39,10.36,1.33
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,10.06302521008403,9.510869565217392,1.54,0.93,0.99,8.52,8.58,8.52
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,0.7998246959570505,-0.5942733657482442,1.54,0.93,,-0.74,-1.52,
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,2.7841224766960866,3.615657477129872,1.54,0.93,,1.24,2.69,
TMCV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,7.5618205710189885,4.442640064957656,1.54,0.93,9.96,6.02,3.51,-5.52
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,6.119773699461846,10.092334120678547,1.54,0.93,-0.49,4.58,9.16,10.58
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,6.428571428571429,-6.34540556719545,1.54,0.93,-0.55,4.89,-7.28,-5.8
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.6622516556291391,17.037877713150806,1.54,0.93,12.4,-2.2,16.11,4.64
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.829341317365266,-4.156515319306013,1.54,0.93,9.57,-4.37,-5.09,-13.73
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,4.1551246537396125,3.930565537066721,1.54,0.93,0.99,2.62,3.0,2.94
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,4.262361523912458,5.329602838815342,1.54,0.93,9.96,2.72,4.4,-4.63
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-0.2292526364053186,-0.7118087242197482,1.54,0.93,9.96,-1.77,-1.64,-10.67
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,2.1002059025394586,6.561604584527214,1.54,0.93,0.99,0.56,5.63,5.57
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-1.259171445964555,-7.862951447022243,1.54,0.93,0.99,-2.8,-8.79,-8.85
VBL,Consumer Non-Durables,Beverages: Non-Alcoholic,NIFTY_FMCG,industry,-0.4669172076073365,-14.31372549019608,1.54,0.93,-0.55,-2.01,-15.24,-13.76
BSE,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,1.715107913669062,-7.688691564377124,1.54,0.93,0.99,0.18,-8.62,-8.68
POWERINDIA,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,3.349282296650718,4.263877715205149,1.54,0.93,12.4,1.81,3.33,-8.14
SIEMENS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,8.743169398907105,11.989645178536254,1.54,0.93,-0.49,7.2,11.06,12.48
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,1.078431372549014,7.395833333333328,1.54,0.93,-0.49,-0.46,6.47,7.89
BPCL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,1.953125,5.873762777867929,1.54,0.93,-4.02,0.41,4.94,9.89
IDEA,Communications,Wireless Telecommunications,,unmapped,-1.689708141321036,-9.985935302391,1.54,0.93,,-3.23,-10.92,
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,5.378509655254114,-1.1666666666666667,1.54,0.93,-0.49,3.84,-2.1,-0.68
PFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.4524886877828,-1.0650887573964498,1.54,0.93,0.99,-1.99,-2.0,-2.06
POLYCAB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.4915346805024577,-4.166666666666667,1.54,0.93,-0.49,-1.05,-5.1,-3.68
LTM,Technology Services,Data Processing Services,NIFTY_IT,industry,2.618993395581872,19.910585981159183,1.54,0.93,12.4,1.08,18.98,7.51
UNIONBANK,Finance,Major Banks,NIFTY_BANK,industry,4.493580599144081,7.720588235294132,1.54,0.93,-0.79,2.95,6.79,8.51
PNB,Finance,Major Banks,NIFTY_BANK,industry,1.1130899376669636,7.834757834757835,1.54,0.93,-0.79,-0.43,6.9,8.62
APOLLOHOSP,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.2463054187192118,0.1573741007194244,1.54,0.93,3.45,-1.79,-0.77,-3.29
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-1.0819165378670788,1.1340397843465329,1.54,0.93,-0.55,-2.62,0.2,1.68
BANKBARODA,Finance,Major Banks,NIFTY_BANK,industry,2.3759899958315915,-2.886516409648087,1.54,0.93,-0.79,0.84,-3.82,-2.1
TMPV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,7.3006134969325185,1.2445730824891494,1.54,0.93,9.96,5.76,0.31,-8.72
BAJAJHLDNG,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,5.710344827586207,3.4650346503465035,1.54,0.93,0.99,4.17,2.54,2.48
LODHA,Finance,Real Estate Development,NIFTY_REALTY,industry,-3.10077519379845,17.486724000187973,1.54,0.93,9.57,-4.64,16.56,7.92
TATAPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,3.1372021004443185,2.0788912579957386,1.54,0.93,-4.02,1.6,1.15,6.1
BOSCHLTD,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,3.7843066134687455,2.446592672156582,1.54,0.93,9.96,2.24,1.52,-7.51
GROWW,Miscellaneous,Investment Trusts/Mutual Funds,,unmapped,-2.272032603158435,-7.00920988851188,1.54,0.93,,-3.81,-7.94,
ENRIN,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,3.9431279620853137,-0.5050657795251722,1.54,0.93,-0.49,2.4,-1.44,-0.02
IRFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.7162471395881005,-1.767955801104966,1.54,0.93,0.99,0.18,-2.7,-2.76
CIPLA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,0.5375603032391423,0.0411466191194561,1.54,0.93,3.45,-1.0,-0.89,-3.41
SBIFUNDS,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-0.7006920415224834,-6.416109571172332,1.54,0.93,0.99,-2.24,-7.35,-7.41
HDFCLIFE,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-2.8520499108734403,-3.667697746354397,1.54,0.93,0.99,-4.39,-4.6,-4.66
CANBK,Finance,Major Banks,NIFTY_BANK,industry,3.459069020866776,1.816602164126054,1.54,0.93,-0.79,1.92,0.89,2.61
MUTHOOTFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-4.140011269846534,-5.555011266777699,1.54,0.93,0.99,-5.68,-6.49,-6.55
LLOYDSME,Non-Energy Minerals,Steel,NIFTY_METAL,industry,4.412426834759108,16.98991031390134,1.54,0.93,1.89,2.87,16.06,15.1
GAIL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,0.8319088319088365,1.6894609814963784,1.54,0.93,-4.02,-0.71,0.76,5.71
JINDALSTEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,5.595599393019726,5.186584789796891,1.54,0.93,1.89,4.06,4.26,3.3
MARICO,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-3.7179342298564784,1.5494636471990464,1.54,0.93,-0.55,-5.26,0.62,2.1
ABCAPITAL,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,7.846622651091919,5.567984091474019,1.54,0.93,0.99,6.31,4.64,4.58
INDIANB,Finance,Major Banks,NIFTY_BANK,industry,2.367395864548996,7.828282828282828,1.54,0.93,-0.79,0.83,6.9,8.62
ZYDUSLIFE,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,2.1038251366120138,-2.0873362445414925,1.54,0.93,3.45,0.56,-3.02,-5.54
UNITDSPR,Consumer Non-Durables,Beverages: Alcoholic,NIFTY_FMCG,industry,0.5823186871360478,9.093518983707748,1.54,0.93,-0.55,-0.96,8.16,9.64
GODREJCP,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-0.2519361761687081,-2.374429223744292,1.54,0.93,-0.55,-1.79,-3.3,-1.82
GMRAIRPORT,Transportation,Other Transportation,,unmapped,-0.925925925925926,-5.27620396600566,1.54,0.93,,-2.47,-6.21,
GVT&D,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,7.168894289185905,-0.923367257531854,1.54,0.93,-0.49,5.63,-1.85,-0.43
HEROMOTOCO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,9.73963355834137,17.008369491455724,1.54,0.93,9.96,8.2,16.08,7.05
HDFCAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,1.0611021261488736,-9.197235513024989,1.54,0.93,0.99,-0.48,-10.13,-10.19
AMBUJACEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,4.878623615366484,0.0,1.54,0.93,-0.49,3.34,-0.93,0.49
LUPIN,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-0.7068607068607069,-4.092533836700272,1.54,0.93,3.45,-2.25,-5.02,-7.54
TATACONSUM,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,0.3478260869565175,-1.6859474486593091,1.54,0.93,-0.55,-1.19,-2.62,-1.14
INDHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,NIFTY_FMCG,sector,0.5495251017639016,1.51369863013698,1.54,0.93,-0.55,-0.99,0.58,2.06
VEDL,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,6.47703248126082,-1.7556304309274655,1.54,0.93,1.89,4.94,-2.69,-3.65
LGEINDIA,Consumer Durables,Electronics/Appliances,NIFTY_AUTO,sector,4.2117771322946895,2.042663219133801,1.54,0.93,9.96,2.67,1.11,-7.92
BHARATFORG,Producer Manufacturing,Metal Fabrication,NIFTY_INFRA,industry,1.0858063031976033,2.6730221038366198,1.54,0.93,-0.49,-0.45,1.74,3.16
MAXHEALTH,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-2.8776978417266186,-6.388142498049756,1.54,0.93,3.45,-4.42,-7.32,-9.84
JSWENERGY,Utilities,Electric Utilities,NIFTY_ENERGY,industry,2.909090909090909,2.909090909090909,1.54,0.93,-4.02,1.37,1.98,6.93
INDUSTOWER,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.1297521733489036,0.6915448851774619,1.54,0.93,0.99,-1.41,-0.24,-0.3
MANKIND,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-7.317630046805441,-3.852834359703139,1.54,0.93,3.45,-8.86,-4.78,-7.3
ASHOKLEY,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,12.046591124897132,7.533414337788582,1.54,0.93,-0.49,10.51,6.6,8.02
OFSS,Technology Services,Packaged Software,NIFTY_IT,industry,3.140075431979651,4.431616341030195,1.54,0.93,12.4,1.6,3.5,-7.97
LAURUSLABS,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,4.1430192962542565,18.885649497894395,1.54,0.93,3.45,2.6,17.96,15.44
NYKAA,Retail Trade,Internet Retail,NIFTY_FMCG,sector,1.3141993957703997,6.935586734693877,1.54,0.93,-0.55,-0.23,6.01,7.49
LENSKART,Health Technology,Medical Specialties,NIFTY_PHARMA,industry,2.9946043165467584,6.977395852792832,1.54,0.93,3.45,1.45,6.05,3.53
SHREECEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,0.373134328358209,0.4856182293612252,1.54,0.93,-0.49,-1.17,-0.44,0.98
DRREDDY,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,2.797202797202797,-14.52867214187078,1.54,0.93,3.45,1.26,-15.46,-17.98
RECLTD,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.0810810810810811,0.2327810488840265,1.54,0.93,0.99,-2.62,-0.7,-0.76
MAZDOCK,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,3.3651758575770736,-6.412171725114009,1.54,0.93,-0.49,1.83,-7.34,-5.92
AUROPHARMA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,3.642320292927349,-0.5608628659476061,1.54,0.93,3.45,2.1,-1.49,-4.01
IDBI,Finance,Major Banks,NIFTY_BANK,industry,-0.9165687426557004,0.0830860534124548,1.54,0.93,-0.79,-2.46,-0.85,0.87
PAYTM,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,9.923076923076923,17.371663244353183,1.54,0.93,0.99,8.38,16.44,16.38
MEESHO,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,4.470627099047517,1.4705882352941178,1.54,0.93,-0.55,2.93,0.54,2.02
FEDERALBNK,Finance,Major Banks,NIFTY_BANK,industry,-0.7103064066852399,8.74008541793776,1.54,0.93,-0.79,-2.25,7.81,9.53
PERSISTENT,Technology Services,Information Technology Services,NIFTY_IT,industry,0.174216027874571,17.326985206597513,1.54,0.93,12.4,-1.37,16.4,4.93
DIXON,Electronic Technology,Electronic Production Equipment,NIFTY_IT,sector,2.5806451612903225,14.663461538461538,1.54,0.93,12.4,1.04,13.73,2.26
HINDPETRO,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-1.250156269533692,-1.2625000000000028,1.54,0.93,-4.02,-2.79,-2.19,2.76
ICICIGI,Finance,Specialty Insurance,NIFTY_FIN_SERVICE,industry,-0.8828722778104767,-5.233539673607203,1.54,0.93,0.99,-2.42,-6.16,-6.22
BHARTIHEXA,Communications,Wireless Telecommunications,,unmapped,-3.559006211180121,6.05874316939891,1.54,0.93,,-5.1,5.13,
NAUKRI,Technology Services,Internet Software/Services,NIFTY_IT,industry,-0.6320505640451308,20.04059343739428,1.54,0.93,12.4,-2.17,19.11,7.64
NHPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.4087889626979984,-1.933873986275747,1.54,0.93,-4.02,-1.13,-2.86,2.09
HAVELLS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.869522803024152,8.723135271807838,1.54,0.93,-0.49,3.33,7.79,9.21
SWIGGY,Transportation,Air Freight/Couriers,,unmapped,6.580882352941168,16.23897353648756,1.54,0.93,,5.04,15.31,
LTF,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.7252396166134112,-3.5151515151515222,1.54,0.93,0.99,0.19,-4.45,-4.51
INDUSINDBK,Finance,Major Banks,NIFTY_BANK,industry,2.406914225415813,5.268595041322314,1.54,0.93,-0.79,0.87,4.34,6.06
AUBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.5544526641071388,-1.0820474219044036,1.54,0.93,-0.79,-3.09,-2.01,-0.29
SRF,Process Industries,Industrial Specialties,,unmapped,-0.2380952380952449,-5.825900820549418,1.54,0.93,,-1.78,-6.76,
COFORGE,Technology Services,Information Technology Services,NIFTY_IT,industry,3.313953488372093,21.139818665212346,1.54,0.93,12.4,1.77,20.21,8.74
WAAREEENER,Electronic Technology,Semiconductors,NIFTY_IT,sector,-0.4319415217632008,-6.0115002613695765,1.54,0.93,12.4,-1.97,-6.94,-18.41
NAM_INDIA,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,5.103806228373703,-0.1479289940828365,1.54,0.93,0.99,3.56,-1.08,-1.14
NTPCGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-1.8724970234873948,-5.177282711013495,1.54,0.93,-4.02,-3.41,-6.11,-1.16
NMDC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,2.447761194029847,0.0816516971888407,1.54,0.93,1.89,0.91,-0.85,-1.81
POLICYBZR,Technology Services,Internet Software/Services,NIFTY_IT,industry,1.7843679316411216,2.7918781725888326,1.54,0.93,12.4,0.24,1.86,-9.61
ICICIPRULI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,1.2644579494216686,5.472179683511986,1.54,0.93,0.99,-0.28,4.54,4.48
IDFCFIRSTB,Finance,Regional Banks,NIFTY_BANK,industry,-0.524781341107875,5.962732919254655,1.54,0.93,-0.79,-2.06,5.03,6.75
ATGL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,1.8980016973999023,-9.042699724517904,1.54,0.93,-4.02,0.36,-9.97,-5.02
OIL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-1.0805391556199226,5.188343994314138,1.54,0.93,-4.02,-2.62,4.26,9.21
BAJAJHFL,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.139534883720935,-5.147219193020718,1.54,0.93,0.99,-0.4,-6.08,-6.14
DABUR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-3.1352363125877347,-7.548012505582851,1.54,0.93,-0.55,-4.68,-8.48,-7.0
YESBANK,Finance,Major Banks,NIFTY_BANK,industry,0.4372540445999032,-6.77759740259741,1.54,0.93,-0.79,-1.1,-7.71,-5.99
SAIL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,5.812130712649213,3.4543739684036865,1.54,0.93,1.89,4.27,2.52,1.56
UNOMINDA,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,7.296137339055794,10.122456171262453,1.54,0.93,9.96,5.76,9.19,0.16
FORTIS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-2.312810222832398,-5.128205128205129,1.54,0.93,3.45,-3.85,-6.06,-8.58
NATIONALUM,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,13.73134328358209,9.18469694798682,1.54,0.93,1.89,12.19,8.25,7.29
PHOENIXLTD,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.9850746268656763,-6.739130434782608,1.54,0.93,9.57,-4.53,-7.67,-16.31
BIOCON,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.24163696976664,-1.3457076566125317,1.54,0.93,3.45,-3.78,-2.28,-4.8
MCX,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,-4.848041010618824,-7.192857142857146,1.54,0.93,0.99,-6.39,-8.12,-8.18
TORNTPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-7.962447844228095,-3.5209214171161944,1.54,0.93,-4.02,-9.5,-4.45,0.5
JSWINFRA,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5.091137649277181,3.369397217928896,1.54,0.93,-0.49,3.55,2.44,3.86
PRESTIGE,Finance,Real Estate Development,NIFTY_REALTY,industry,-6.07311320754717,-5.347593582887701,1.54,0.93,9.57,-7.61,-6.28,-14.92
SUZLON,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.312499999999997,-15.333216106910497,1.54,0.93,-0.49,-1.23,-16.26,-14.84
IOB,Finance,Major Banks,NIFTY_BANK,industry,0.5882352941176554,-0.2915451895043566,1.54,0.93,-0.79,-0.95,-1.22,0.5
ALKEM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.0438673451482716,1.7232142857142858,1.54,0.93,3.45,-1.58,0.79,-1.73
