symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
GALAXYSURF,2251.6,14,13.259557344064383,16.11,14.89,46.87,,17.61,87.98613626193723,2119.62,2364.18,False,0,Buy,Consumer Non-Durables
IIFL,643.4,14,3.941841680129237,6.79,2.05,52.46,,10.4,24.51134864152119,606.63,675.57,False,0,Buy,Finance
HCG,703.45,14,5.165196591418757,8.02,4.48,86.09,,14.52,25.61396047279713,665.03,738.62,False,0,Buy,Health Services
WINDMACHIN,312.1,14,10.673758865248235,13.52,11.65,53.33,,10.19,12.587632770071291,293.22,327.71,False,0,Strong buy,Producer Manufacturing
QPOWER,1424.1,14,22.135506003430525,24.99,23.12,49.29,,8.84,61.06487914947578,1332.5,1495.3,False,0,Buy,Producer Manufacturing
IDFCFIRSTB,87.5,14,1.8982182368696812,4.75,3.17,57.69,6.31,5.89,1.7188486355214765,84.92,91.88,False,0,Strong buy,Finance
HEG,707.45,14,6.303531179564244,9.15,7.42,50.67,,6.57,25.10530483816417,669.79,742.82,False,2,Buy,Electronic Technology
SHANKARA,147.09,14,3.642897406989865,6.49,5.27,94.03,,79.21,2.8218769993633543,142.86,154.44,False,0,Buy,Retail Trade
MAHSEAMLES,653.5,14,13.909708907094291,16.76,18.32,44.84,,5.59,19.783795300207487,623.82,686.18,False,0,Buy,Non-Energy Minerals
KTKBANK,339.75,14,17.114788004136496,19.96,18.38,55.57,,7.14,10.353253598161402,324.22,356.74,False,0,Buy,Finance
DEEPINDS,744.85,14,15.794792071511855,18.64,16.77,42.89,,25.19,36.17620034853719,690.59,782.09,False,0,Strong buy,Industrial Services
JAGSNPHARM,243.02,14,3.302869287991503,6.15,2.61,44.46,,8.84,8.66807334489283,230.02,255.17,False,2,Strong buy,Health Technology
BATLIBOI,88.39,14,6.596719729860105,9.45,7.58,58.22,,20.49,4.937374364031539,80.98,92.81,False,0,Buy,Producer Manufacturing
AARTIDRUGS,425.85,14,3.613138686131392,6.46,2.92,46.17,,25.53,13.4728202286431,405.64,447.14,False,0,Buy,Health Technology
WHEELS,1654.4,14,16.50704225352113,19.36,15.11,44.28,,9.28,64.90883760041791,1557.04,1737.12,False,0,Strong buy,Producer Manufacturing
DIVGIITTS,1235.2,14,26.68717948717949,29.54,25.29,47.14,,7.66,63.32179649009972,1140.22,1296.96,False,0,Buy,Producer Manufacturing
APLAPOLLO,2159.4,14,10.34799938678522,13.2,14.76,56.5,8.29,6.58,53.18937691120324,2079.62,2267.37,False,2,Buy,Non-Energy Minerals
EMIL,176.16,14,32.55079006772008,35.4,34.18,47.57,,14.1,7.816564008592671,164.44,184.97,False,0,Buy,Retail Trade
WSTCSTPAPR,656.95,14,15.477236772719296,18.33,16.46,53.28,,5.49,25.78999953667479,618.27,689.8,False,0,Strong buy,Producer Manufacturing
WENDT,8307.0,14,0.9356014580801943,3.79,1.92,43.3,,20.98,242.71944448864932,7942.92,8722.35,False,0,Strong buy,Producer Manufacturing
