symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
20MICRONS,233.53,182.0,182.0,,,,False,218055.8,0.219,5.509,,4419
21STCENMGM,46.49,37.36,30.6,,,,False,9084.6,0.053,7.397,,2137
360ONE,1222.9,1128.6,1060.6,,,,False,742112.8,0.227,3.198,,1726
3BBLACKBIO,1588.9,1099.5,1099.5,,,,False,20549.05,0.221,6.679,,97
3IINFOLTD,27.8,21.7,17.0,,,,False,558095.0,0.059,5.381,,5278
3MINDIA,37300.0,32665.0,32330.0,,,,False,3667.65,0.081,6.476,,6004
3PLAND,33.97,31.3,30.22,33.97,31.3,20.0,False,5858.5,0.038,2.84,-4.475,4558
5PAISA,416.95,335.0,335.0,,,,False,78084.6,0.289,5.603,,2177
63MOONS,888.0,739.1,650.0,,,,False,322308.2,1.177,4.272,,5238
A2ZINFRA,17.38,14.06,12.0,,,,False,422930.35,0.047,4.414,,3876
AAATECH,101.98,90.05,85.0,,,,False,20170.15,0.086,4.25,,1439
AADHARHFC,510.45,459.3,459.3,,,,False,336564.0,0.042,4.568,,577
AAKASH,9.59,8.06,8.06,,,,False,125826.05,0.24,3.764,,2055
AAREYDRUGS,96.5,74.6,73.41,,,,True,199988.8,0.093,5.496,,1258
AARNAV,36.9,29.99,23.51,,,,False,37176.15,0.021,3.002,,130
AARON,147.89,124.68,111.15,,,,False,16153.15,0.053,4.584,,1967
AARTECH,53.36,45.5,44.85,,,,False,102748.2,0.006,3.266,,782
AARTIDRUGS,453.65,404.5,369.0,,,,False,221571.3,0.296,4.039,,5688
AARTIIND,551.75,496.05,454.5,,,,False,1281510.55,0.171,3.538,,6009
AARTIPHARM,932.6,763.0,650.8,,,,False,1431092.25,0.08,5.052,,892
AARTISURF,677.7,494.6,361.6,,,,False,44780.5,0.07,5.145,,1525
AARVI,161.0,139.61,138.0,,,,False,30854.8,0.056,3.213,,2203
AASTHA,88.37,70.0,70.0,,,,False,954322.15,0.053,4.89,,45
AATMAJ,20.5,17.8,16.7,,,,False,3100.0,0.0,9.692,,787
AAVAS,1444.5,1234.2,1234.2,,,,False,139179.25,0.168,5.504,,1958
ABAN,19.99,14.25,12.89,,,,False,11896.8,1.495,15.336,,5975
ABANSENT,32.79,25.34,25.05,,,,False,9565.05,0.14,4.601,,97
ABB,7825.0,7258.0,6715.5,,,,False,158840.75,0.231,3.437,,6009
ABBOTINDIA,28635.0,25710.0,25200.0,,,,False,9136.3,0.135,7.425,,5979
ABCAPITAL,416.45,385.1,384.0,,,,False,2928809.3,0.175,3.547,,2230
ABCOTS,225.0,198.5,196.81,225.0,198.5,20.0,False,17079.3,0.081,2.373,-5.787,1141
ABDL,643.9,584.3,580.0,,,,False,310053.85,0.079,3.481,,544
ABFRL,61.8,50.2,50.2,,,,False,5727896.9,0.199,9.42,,3243
ABINFRA,14.44,9.8,9.78,,,,False,10573152.65,0.002,4.728,,1758
ABLBL,93.9,82.61,82.61,,,,False,901657.4,0.211,5.94,,302
ABMINTLLTD,72.8,41.86,39.15,,,,False,5930.05,0.04,11.736,,2518
ABMKNO,205.0,182.01,182.01,,,,False,1354.2,0.001,3.172,,97
ABREL,1486.0,1318.7,1303.2,,,,False,218139.2,0.108,3.818,,7701
ABSLAMC,1062.0,990.3,973.3,1062.0,990.3,20.0,False,190607.05,0.111,2.892,-1.365,1216
ABSMARINE,298.0,212.9,212.9,,,,False,70375.0,0.774,6.046,,570
ACC,1367.9,1252.9,1252.9,,,,False,117433.45,0.345,5.501,,6006
ACCELYA,1160.0,1119.8,1085.9,1160.0,1119.8,20.0,False,4512.05,0.084,2.404,-2.336,6006
ACCENTMIC,621.0,508.05,451.15,,,,False,52850.0,0.511,7.089,,671
ACCORD,202.35,198.35,82.0,,,,False,100.0,0.0,14.0,,2001
ACCURACY,4.98,4.06,4.06,,,,False,56608.5,0.131,5.802,,2016
ACE,1196.0,1062.3,957.8,,,,False,348513.45,0.905,3.287,,4922
ACEINTEG,19.85,16.81,16.81,,,,False,4172.95,0.012,3.116,,2260
ACGL,1839.2,1715.5,1715.5,,,,False,553.43,0.123,2.676,,14
ACI,524.0,479.8,479.8,524.0,479.8,20.0,False,393887.75,0.495,2.695,-4.246,940
ACL,49.0,43.0,43.0,,,,False,12739.0,0.421,4.811,,3906
ACMESOLAR,411.5,361.8,344.7,411.5,361.8,20.0,False,1843848.85,0.221,2.947,-1.798,452
ACSTECH,54.77,45.01,39.15,,,,False,347756.55,0.103,4.16,,97
ACUTAAS,3399.8,3081.2,3025.0,3399.8,3081.2,20.0,False,254507.45,0.155,2.596,-6.344,1235
ADANIENSOL,1672.0,1348.0,1348.0,,,,False,4571890.55,0.104,5.665,,2743
ADANIENT,3173.7,2830.5,2830.5,,,,False,1863649.55,0.198,4.462,,6008
ADANIGREEN,1416.0,1214.9,1214.9,,,,False,1597344.85,0.123,5.399,,2033
ADANIPORTS,1723.9,1593.1,1593.1,,,,False,2294689.55,0.17,3.603,,4632
ADANIPOWER,217.4,198.0,198.0,,,,False,20109762.6,0.159,3.301,,4209
ADDIND,94.6,71.05,71.05,,,,False,1057.21,0.266,2.265,,14
ADFFOODS,285.7,255.85,255.85,,,,False,112707.05,0.134,3.246,,3945
ADL,78.9,68.01,66.0,78.9,68.01,20.0,False,1011.45,0.017,2.62,-5.196,1468
ADOR,1766.4,1465.0,1220.0,,,,False,62984.15,0.106,4.097,,6006
ADROITINFO,10.84,9.3,8.36,10.84,9.3,20.0,False,26336.45,0.08,2.662,-4.797,2692
ADSL,118.2,100.65,100.65,,,,False,77522.05,0.146,5.952,,4718
ADVAIT,2269.8999,2053.0,2050.0,2269.8999,2053.0,20.0,False,59668.6,0.344,2.79,-3.335,158
ADVANCE,127.55,112.51,105.93,,,,False,190923.35,0.08,3.204,,228
ADVANIHOTR,53.6,49.0,49.0,,,,False,30378.85,0.303,3.554,,4739
ADVENTHTL,147.94,130.05,130.05,,,,False,185346.55,0.105,3.607,,205
ADVENZYMES,322.7,291.05,291.05,,,,False,269669.55,0.124,4.691,,2498
ADVIKCA,1.26,1.1,1.1,,,,False,292163.0,0.36,2.732,,14
AEGISLOG,1449.0,1180.0,1090.0,,,,False,820373.3,0.441,4.429,,6003
AEGISVOPAK,298.7,258.3,227.04,,,,False,806323.6,0.384,3.558,,318
AEPL,18.2,14.11,13.3,,,,False,119505.7,0.749,3.404,,122
AEQUS,271.21,233.01,215.0,,,,False,2776989.2,0.254,4.28,,186
AEROENTER,149.0,121.31,115.3,,,,False,749400.9,0.184,4.029,,940
AEROFLEX,570.5,413.6,396.1,,,,False,1482618.95,0.25,5.969,,747
AERONEU,88.0,77.51,77.51,88.0,77.51,20.0,False,36525.95,0.523,2.21,-10.33,902
AEROPLANE,197.98,170.05,126.54,,,,False,450092.5,0.463,3.376,,110
AETHER,1717.0,1572.2,1305.0,1717.0,1572.2,20.0,False,205252.5,0.167,2.932,-4.001,1056
AFCONS,297.4,259.1,259.1,,,,False,1008427.8,0.098,5.471,,459
AFFLE,1748.2,1489.2,1390.5,,,,False,234958.45,0.438,6.007,,1753
AFFORDABLE,199.0,155.01,155.01,,,,False,15672.9,0.416,6.165,,464
AFIL,10.73,9.2,8.8,,,,False,761734.6,0.469,3.552,,548
AFSL,223.0,201.0,201.0,,,,False,23154.2,0.009,3.64,,915
AGARIND,524.2,432.05,432.05,,,,False,31923.45,0.165,6.549,,3032
AGARWALEYE,567.75,489.5,463.0,,,,False,2893112.2,0.006,6.647,,393
AGARWALFT,38.65,28.85,28.85,,,,False,4650.0,3.548,7.954,,869
AGI,806.8,698.0,657.5,,,,False,181231.05,0.193,4.033,,6008
AGIIL,310.2,275.75,275.75,,,,False,967011.35,0.053,3.175,,536
AGL,15.9,12.64,12.03,,,,False,4014976.2,0.088,5.117,,46
AGNI,17.1,14.45,14.45,,,,False,8750.0,0.0,4.726,,1012
AGRITECH,111.4,100.0,100.0,,,,False,2665.65,0.06,3.086,,3110
