symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
KEI,4850.0,-11.56251709487428,86.35,19275.0,127010.0,139977.8222675,41596.0,True,6
POLYCAB,8300.0,-9.782608695652174,60.51,24653.0,183774.0,193424.0054625,65394.0,True,6
HAVELLS,1154.0,-10.943046766476304,32.62,8332.0,41493.0,52160.61945,33871.0,True,6
SWIGGY,276.1,-5.7679180887371935,15.41,11995.0,176514.0,299876.2501375,89820.0,True,5
LODHA,1222.0,-2.23217857428595,13.59,3536.0,15156.0,10791.1864375,29553.0,True,5
MARUTI,12694.0,-10.856741573033707,12.53,17617.0,108962.0,49583.584815,158264.0,True,5
ATHERENERG,1584.0,8.122866894197951,12.26,3270.0,55883.0,47138.5370625,29950.0,True,5
IEX,118.91,-8.734361808273848,9.73,2542.0,14672.0,9498.081015,28668.0,True,3
POWERINDIA,31650.0,-2.2544780728844964,8.86,3954.0,24122.0,21996.5460275,48594.0,True,3
360ONE,1137.0,-3.151618398637138,8.67,1186.0,5032.0,6090.9411,14862.0,True,3
TATAELXSI,3558.0,-5.311901213540556,8.23,2376.0,14613.0,8552.7913,31242.0,True,3
APLAPOLLO,2250.0,15.681233933161954,7.18,2934.0,32545.0,53985.074255,43825.0,True,3
DIXON,14240.0,1.3162575595873354,7.15,8408.0,136672.0,108970.08891,126017.0,True,3
TORNTPHARM,4857.0,-4.172832198875407,6.94,2381.0,11697.0,14309.3447125,36692.0,True,3
ICICIGI,1510.0,-12.681431793211123,6.87,1974.0,8144.0,7753.7753475,30719.0,True,3
HDFCAMC,2458.3,-4.04761904761904,6.77,2210.0,12237.0,16924.50675,34868.0,True,3
ANGELONE,299.8,-0.7284768211920493,6.57,1869.0,94839.0,97932.62325,30325.0,True,3
INDIANB,879.7,3.2632938138279224,6.26,1171.0,13047.0,12658.1096,19891.0,True,3
CDSL,1394.6,3.303703703703697,6.1,2980.0,34876.0,28207.74485,51849.0,True,3
EICHERMOT,7630.5,-4.139447236180905,6.02,4166.0,36037.0,30717.02962,73362.0,True,3
GODFRYPHLP,2051.0,-12.23415636099106,5.64,484.0,3273.0,1938.987545,9072.0,True,3
BAJAJFINSV,1970.0,-6.413301662707839,5.37,2874.0,12490.0,9176.74206,56392.0,True,3
PRESTIGE,1587.0,-1.4285714285714286,4.93,978.0,16640.0,21827.33361,20817.0,True,3
LUPIN,2110.0,-12.448132780082988,4.87,1686.0,11114.0,17994.16068,36287.0,True,3
CUMMINSIND,5035.0,-9.580677022537488,4.81,1944.0,8729.0,31102.03718,42351.0,True,3
SRF,2547.0,-3.752409023920197,4.76,1500.0,29268.0,20632.11726,32982.0,True,3
BIOCON,397.4,-6.713615023474183,4.54,1580.0,9974.0,17023.61875,36389.0,True,3
