symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
KOTAKBANK,424.5,68.60094340912345,46.45094405980033,Buy,6.926952141057934,True,6
JSWSTEEL,1325.0,58.29967837316208,30.40014275221337,Strong buy,1.5714833269451898,True,6
BAJAJ_AUTO,11919.0,57.13226126800363,52.00973703003133,Buy,2.177453921988856,True,6
CENTENKA,608.9,63.47934047514167,31.54022526682204,Buy,-2.4198717948717987,True,6
ANDHRSUGAR,99.51,56.53025411908733,32.30600951564956,Buy,12.491521591679868,True,6
KROSS,211.57,55.52736444159218,29.644952666052067,Buy,1.961445783132527,True,6
SALSTEEL,81.37,67.9437309539891,36.17090227609852,Buy,42.75438596491229,True,6
GHCLTEXTIL,136.72,66.94776293890608,44.92304959814129,Buy,18.06563039723661,True,6
EIMCOELECO,2254.4,69.91164961768709,47.57555787681721,Buy,19.927651877859358,True,6
RGL,149.26,65.73136752933564,41.12681435088568,Strong buy,25.671465858381744,True,6
STEL,607.9,54.47889781673967,30.96351450639297,Buy,7.888898748779825,True,6
THEMISMED,120.42,55.9904289353434,28.405557046354147,Buy,4.722149752152367,True,6
ANKITMETAL,1.7,55.01803779131633,27.997439450328265,Buy,6.249999999999991,True,6
JINDALSTEL,1165.0,58.95315726640203,28.387413355474685,Strong buy,3.647686832740213,True,6
BOSCHLTD,46820.0,52.83867115000778,43.32919062337437,Buy,13.078130660548243,True,6
STEELXIND,11.34,58.29126890184085,28.501746417136925,Buy,0.7104795737122565,True,6
EXPLEOSOL,899.0,58.88316827772288,30.373771557320893,Buy,9.841774085160967,True,6
AVTNPL,91.02,67.52397034235925,45.85396953059214,Strong buy,27.389783065080465,True,6
BCLIND,36.62,50.7846663873421,32.57923125773367,Buy,-3.121693121693121,True,6
MATRIMONY,529.05,62.89562006030388,46.74696702212979,Buy,23.321678321678316,True,6
SACHEEROME,485.25,58.31202497577682,26.503192888814947,Strong buy,16.088516746411482,True,6
MMP,404.15,69.39530557542108,52.7697812125705,Buy,32.50819672131147,True,6
FRESHARA,425.7,60.83846750948088,44.20355244865076,Buy,12.321899736147754,True,6
JAGSNPHARM,242.06,58.3474036139274,37.74011114664047,Strong buy,2.999872345857628,True,6
DVL,290.05,62.35219861248076,40.47680484196031,Strong buy,16.205929487179496,True,6
