symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
GIPCL,191.64,14,10.461698080581,13.83,10.46,50.11,,10.47,6.865687717919244,181.34,201.22,False,0,Buy,Utilities
KAMATHOTEL,240.35,14,13.694418164616836,17.06,13.69,49.24,,37.13,11.174846007443293,223.59,252.37,False,0,Buy,Consumer Services
ORIENTBELL,391.5,14,8.916400055640565,12.29,8.92,52.29,,11.1,16.541057321882057,366.69,411.08,False,0,Buy,Producer Manufacturing
LGEINDIA,1694.2,14,4.386937769562541,7.76,4.39,46.53,,11.15,41.89776758870295,1631.35,1778.91,False,0,Strong buy,Consumer Durables
LLOYDSENGG,91.52,14,1.5760266370699243,4.95,1.58,42.78,,8.99,3.5128801661890803,86.25,96.1,False,0,Strong buy,Industrial Services
IDFCFIRSTB,87.9,14,1.1391094235416053,4.51,2.92,47.27,6.3,7.27,1.7060379522375222,85.34,92.3,False,0,Strong buy,Finance
POLICYBZR,1886.3,14,5.074643493761136,8.44,11.08,54.17,24.47,4.68,63.20289919291239,1791.5,1980.62,False,0,Strong buy,Technology Services
AARTIDRUGS,436.25,14,3.696220584739722,7.07,1.41,40.4,,22.41,14.771950902367198,414.09,458.06,False,0,Strong buy,Health Technology
STEL,640.6,14,3.506220714170309,6.88,3.51,46.95,,7.7,28.167825725719855,598.35,672.63,False,0,Buy,Finance
SAKAR,1162.65,14,27.39973701512164,30.77,25.11,45.04,,5.78,66.27933361313008,1063.23,1220.78,False,0,Buy,Health Technology
STOVEKRAFT,829.1,14,6.83589974872754,10.21,6.84,53.56,,5.9,28.87223939833371,785.79,870.56,False,0,Buy,Consumer Durables
PITTIENG,1167.1,14,10.207743153918782,13.58,10.21,55.4,,11.9,45.87123518323256,1098.29,1225.46,False,0,Strong buy,Producer Manufacturing
KTKBANK,343.05,14,4.492841912884557,7.86,6.27,47.26,,6.11,10.53028061700194,327.25,360.2,False,0,Strong buy,Finance
MAHSEAMLES,702.75,14,10.140271138625508,13.51,10.14,47.32,,5.1,26.257755622382323,663.36,737.89,False,0,Buy,Non-Energy Minerals
WESTLIFE,598.7,14,1.4745762711864483,4.84,1.47,93.0,,27.58,24.26239081396941,562.31,628.64,False,0,Strong buy,Consumer Services
OMAXAUTO,209.94,14,8.249974218830566,11.62,8.25,70.11,,25.46,10.994845391926756,193.45,220.44,False,0,Buy,Producer Manufacturing
INDGN,598.4,14,4.661128115435064,8.03,2.37,54.66,,5.45,16.42219955919302,573.77,628.32,False,0,Buy,Health Technology
CASTROLIND,193.23,14,3.0010660980810213,6.37,3.0,52.97,,14.27,3.054874174299109,188.65,202.89,False,0,Buy,Energy Minerals
MARKSANS,347.6,14,7.749535027898325,11.12,5.46,43.44,,9.75,14.064861619145018,326.5,364.98,False,0,Buy,Health Technology
CGCL,268.6,14,19.430858159181867,22.8,19.43,51.06,,7.02,10.6048304627284,252.69,282.03,False,0,Buy,Finance
