symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
POLICYBZR,1207.2,-32.93333333333333,190.67,91709.0,610719.0,424873.979915,139808.0,True,6
MFSL,1410.0,-11.19229073502551,80.75,18972.0,195243.0,169227.04728,42468.0,True,6
LTF,282.0,-10.73124406457739,47.83,21023.0,152113.0,279726.368625,64978.0,True,6
NAUKRI,1224.0,-9.043620420598948,47.1,16883.0,84344.0,177266.28623,52731.0,True,6
CHOLAFIN,1681.7,-8.468949001251833,40.47,14077.0,82832.0,232350.8506875,48857.0,True,6
AXISBANK,1186.5,-4.012620338160336,37.96,76238.0,324424.0,700194.310625,277050.0,True,6
BAJFINANCE,982.0,-8.820798514391829,36.03,55634.0,276568.0,546319.6032,210040.0,True,6
PIDILITIND,1522.0,-8.313253012048193,34.93,5741.0,26531.0,73641.2563,22178.0,True,6
ICICIPRULI,464.5,-8.92156862745098,30.29,9566.0,75731.0,102159.099195,41143.0,True,6
ICICIGI,1577.0,-2.1712158808933,29.59,9588.0,160937.0,95442.59361,41996.0,True,6
FORTIS,877.35,-4.261239633347878,29.3,6155.0,15855.0,77532.0892625,27160.0,True,6
GLENMARK,2430.4,1.618095915039523,28.98,11418.0,28785.0,182951.0392875,50819.0,True,6
TORNTPHARM,4928.5,0.6843718079673136,28.04,10330.0,30636.0,106434.3497375,47164.0,True,6
INDUSINDBK,919.5,-9.39994088087496,27.7,22371.0,101402.0,229494.85139,103140.0,True,6
CUMMINSIND,4973.0,-4.731800766283525,25.88,10803.0,26423.0,163413.4324,52539.0,True,6
CIPLA,1399.0,-2.5698168396127925,25.29,12309.0,112870.0,108590.90578,60982.0,True,6
AUBANK,1000.1,-10.224416517055651,23.73,9485.0,60501.0,171170.5826,49453.0,True,6
SBILIFE,1755.0,-0.3407155025553662,22.39,8573.0,128056.0,132380.4874125,46861.0,True,6
ABCAPITAL,390.1,-5.361475012130025,22.32,4877.0,22373.0,127146.0505,26726.0,True,6
PHOENIXLTD,1955.0,2.0408163265306074,21.56,3541.0,32702.0,56310.45917,19965.0,True,6
TVSMOTOR,4091.0,-6.287939525827511,21.42,14758.0,66031.0,216947.5777875,83657.0,True,6
KOTAKBANK,405.0,1.6821491338187269,21.32,30309.0,82872.0,405507.7202,172456.0,True,6
BAJAJHLDNG,10917.0,-1.825539568345324,20.64,1089.0,7156.0,21964.5345975,6365.0,True,6
BAJAJFINSV,1762.3,-12.100354132375688,20.12,12979.0,93580.0,91102.03062,77489.0,True,6
INDUSTOWER,379.85,1.4963259853039472,19.52,14759.0,41812.0,200887.89381,90365.0,True,5
IDFCFIRSTB,83.76,-2.5139664804469235,19.41,14482.0,95934.0,209061.41235,89098.0,True,5
DIVISLAB,9602.0,12.96470588235294,19.13,15729.0,175540.0,261680.34776,97964.0,True,5
HDFCAMC,2380.3,-8.797271926127435,18.89,7099.0,28757.0,80219.89674,44674.0,True,5
ALKEM,5326.0,-0.9669021941242096,18.21,3638.0,42100.0,51518.2813375,23612.0,True,5
YESBANK,22.44,-0.707964601769912,17.39,11397.0,41901.0,146142.13751,76916.0,True,5
IOC,136.27,-1.2536231884057898,17.17,8562.0,27377.0,99667.7667375,58417.0,True,5
GVT&D,4286.3,3.0360576923076965,17.03,9555.0,41657.0,85130.6677875,65648.0,True,5
LTM,4038.0,-10.855023511490824,16.99,10744.0,48928.0,160343.51763,73998.0,True,5
HDFCLIFE,526.9,-4.191290117283401,16.78,13939.0,221422.0,223007.28802,96994.0,True,5
TATACONSUM,986.3,-7.101817839314315,16.36,8380.0,26714.0,80295.0533,59616.0,True,5
HINDPETRO,350.4,-5.9328859060402745,16.1,5614.0,22214.0,90128.4138675,40477.0,True,5
BANKBARODA,234.3,-2.9813664596273246,16.0,13518.0,56486.0,193448.2864275,98002.0,True,5
ADANIENSOL,1340.5,-13.788668081548655,15.92,8703.0,32160.0,174206.52396,63362.0,True,5
BHARATFORG,1998.9,-2.0387160009801475,15.03,5223.0,30074.0,115528.4378,39965.0,True,5
ICICIBANK,1334.5,-5.220170454545454,14.59,41642.0,280873.0,685168.7031,327082.0,True,5
MAXHEALTH,1046.0,5.603230691569914,14.47,4691.0,37632.0,91555.69395,37121.0,True,5
NYKAA,335.3,1.6060606060606095,14.41,2475.0,17979.0,69707.0003125,19647.0,True,5
COALINDIA,422.0,3.431372549019608,14.29,19019.0,83859.0,192938.620005,152108.0,True,5
BPCL,307.1,-1.5862842493190157,14.22,4397.0,23238.0,58251.3303875,35325.0,True,5
JSWSTEEL,1273.2,-3.981900452488684,14.07,11552.0,48632.0,249857.5852125,93671.0,True,5
LICI,406.0,-3.768665560559369,13.99,9388.0,102234.0,132634.10524,76504.0,True,5
ULTRACEMCO,11056.0,-3.902651021295089,13.93,9354.0,45340.0,114098.9148,76500.0,True,5
ADANIPOWER,199.48,-1.7630257066876849,13.92,12205.0,67610.0,148587.85499,99868.0,True,5
