symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,128978,59856445,59985423,1947744.1972689999,90692593783316.84,4803658.9079375,9697156,23063.1
BANKNIFTY,39648,6501927,6541575,665608.205811,10956379913517.3,1127277.900984,1760017,55438.5
HDFCBANK,191958,682689,874647,914058.91993,330745706167.5,938153.626605,1126228,728.9
RELIANCE,110422,444399,554821,681321.292,282355044565.0,704907.78765,714653,1219.2
AXISBANK,91237,233187,324424,681959.9738125,178447633681.25,700194.310625,277050,1186.5
ICICIBANK,71510,209363,280873,671748.38745,199210079565.0,685168.7031,327082,1334.5
BAJFINANCE,71087,205481,276568,530241.23595,157375449225.0,546319.6032,210040,982.0
POLICYBZR,68891,541828,610719,316268.776075,290403119384.0,424873.979915,139808,1207.2
SBIN,55034,208515,263549,408007.808325,158272736767.5,423999.276,327545,978.5
KOTAKBANK,49295,33577,82872,403120.1352,27808088500.0,405507.7202,172456,405.0
MIDCPNIFTY,19700,937421,957121,334707.639576,1614781645286.4,402610.76244,227440,14040.3
BHARTIARTL,45836,140053,185889,394918.67859,122607593821.25,400348.1668025,245878,1795.8
IDEA,35633,23106,58739,365225.313675,25235533870.5,369623.87088,156745,14.12
ETERNAL,43657,83692,127349,360759.852295,69096890081.0,366662.494355,133581,335.5
TCS,62876,200910,263786,295090.2420975,97899142639.5,305709.6134925,327938,2087.0
INFY,70354,184879,255233,285861.43824,77641072320.0,295277.04144,400142,1014.5
LTF,41908,110205,152113,268064.83755,73753549357.5,279726.368625,64978,282.0
BSE,37334,390081,427415,242192.13866,260108445696.0,272119.59562,201834,3183.8
MCX,29736,302446,332182,230621.211945,237100259470.5,263992.94415,104212,3427.7
DIVISLAB,25798,149742,175540,249677.59555,145931465221.0,261680.34776,97964,9602.0
JSWSTEEL,28609,20023,48632,248501.2695075,17611165570.5,249857.5852125,93671,1273.2
DIXON,34744,123147,157891,228023.642105,83958461165.5,234063.62876,164049,13299.0
CHOLAFIN,21261,61571,82832,224214.380875,66879909481.25,232350.8506875,48857,1681.7
