symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
FINNIFTY,32270,22110,10160,45.95,105743,2183.66958,163831836673,4984.89673,25564
360ONE,22194,16512,5682,34.41,88130,31598.3496,46834838070,5322.5807,1108
RADICO,18996,14464,4532,31.33,81278,24522.14092,54347487969,4959.80469,4601
BANDHANBNK,55597,44302,11295,25.5,149187,243266.80968,79612889832,13109.45832,191
POLICYBZR,48099,38644,9455,24.47,126748,85300.09064,75136725391,7015.32391,1886
NIFTY,7984278,6520795,1463483,22.44,44424817,622697.66602,67742599214758,2189385.81758,23446
MOTILALOFS,16362,13608,2754,20.24,69188,28085.24747,54526484760,6322.2526,1042
ATHERENERG,54634,46780,7854,16.79,109658,64256.34371,57955732860,6851.1036,1499
PERSISTENT,62976,55073,7903,14.35,87981,57432.62312,53846684375,4899.09375,5240
INOXWIND,29523,26251,3272,12.46,33264,72715.44896,9227001088,1210.33088,75
DIVISLAB,82235,75834,6401,8.44,135924,88289.82832,121669118127,9687.48127,9624
TATASTEEL,204340,188899,15441,8.17,275454,204365.77205,125189120237,14381.30237,190
BANKNIFTY,1572930,1456298,116632,8.01,3828661,223944.25869,6511870898970,275640.7497,56548
APOLLOHOSP,42184,39157,3027,7.73,85981,35940.60933,93973372641,5317.85141,9069
NIFTYNXT50,1488,1386,102,7.36,689,3771.57415,881836762,32.66762,72462
PAGEIND,22341,20918,1423,6.8,35018,20379.47263,24610074541,1030.84541,37340
SUZLON,69978,65548,4430,6.76,39015,56859.59037,16196323843,1975.75043,42
IDFCFIRSTB,74616,70196,4420,6.3,100572,99564.98618,73356359819,7586.99544,87
RBLBANK,31932,30185,1747,5.79,35055,63606.28376,41570591071,4516.58196,428
LTM,63254,60117,3137,5.22,40596,45320.9994,21066247555,2071.80055,4085
UNITDSPR,33344,31745,1599,5.04,47619,33877.71292,24290123772,2227.71772,1441
MPHASIS,32974,31410,1564,4.98,13460,22332.7264,6295946701,521.95451,2259
TCS,315172,300227,14945,4.98,221721,82264.71017,99653991806,11526.63806,2089
SOLARINDS,90080,85837,4243,4.94,232518,81293.2095,229149963863,17943.01363,19730
ETERNAL,120105,114716,5389,4.7,77284,94670.7647,54923410907,6364.03032,342
MCX,91890,88016,3874,4.4,202785,96340.85273,144644040888,18271.92138,3374
ADANIPOWER,87663,84053,3610,4.29,38618,64877.8372,22397608809,1857.38059,204
NIFTYFPI,128,123,5,4.07,201,16.7717,323269408,0.67408,1528
ICICIPRULI,31577,30373,1204,3.96,13006,19470.28744,3995166834,384.56209,484
POWERINDIA,62244,59920,2324,3.88,43510,29119.0243,32240076377,1966.01377,31150
ASIANPAINT,64808,62395,2413,3.87,40238,19603.58725,23342123022,2026.53022,2455
JINDALSTEL,40946,39432,1514,3.84,67095,42756.11068,45405774487,3687.24487,1175
CONCOR,38767,37342,1425,3.82,18846,22015.73212,9170993425,868.55925,464
ZYDUSLIFE,24224,23385,839,3.59,13821,33058.49148,11421843282,910.95282,1170
FORCEMOT,22637,21866,771,3.53,15320,4105.97229,6552189605,189.39605,17352
MIDCPNIFTY,174602,168666,5936,3.52,340308,46938.18414,591183086918,19328.81918,14572
TATAELXSI,51867,50134,1733,3.46,26354,12934.30725,9626964153,795.14153,3212
UPL,37645,36465,1180,3.24,14085,22796.73815,8540082335,794.35235,553
INDIGO,92813,89904,2909,3.24,78189,76099.9707,52432389325,4162.44325,5028
SONACOMS,23026,22308,718,3.22,46218,71811.84563,39991499021,4942.28271,833
M&M,133140,129034,4106,3.18,80725,66525.59848,43713679684,3139.09684,3035
LAURUSLABS,54427,52756,1671,3.17,47284,138473.92279,67763332902,6565.29902,2034
PETRONET,24650,23894,756,3.16,8580,25614.0577,2130779700,152.817,285
HINDPETRO,34863,33822,1041,3.08,12045,18999.91039,7015658832,686.34094,360
PHOENIXLTD,16424,15957,467,2.93,24790,12337.20068,16192211112,1290.17112,1993
MAHABANK,13576,13207,369,2.79,7880,10618.35645,3327884820,318.3232,84
AUROPHARMA,40283,39273,1010,2.57,21285,58156.20475,14476545055,1324.57055,1721
INDUSINDBK,80769,78780,1989,2.52,35643,84256.85142,15913619050,1431.5105,959
INFY,384543,375602,8941,2.38,232974,174917.81452,80679225912,9225.29912,1020
IOC,49855,48698,1157,2.38,17935,29370.69427,9403208928,985.76741,138
BHEL,55771,54604,1167,2.14,51084,84538.46677,49429273346,4577.72096,423
ALKEM,19974,19560,414,2.12,22719,20248.32568,13463103093,686.15593,5417
BAJFINANCE,154406,151244,3162,2.09,185434,129840.51862,132980080905,11098.00905,1043
BAJAJFINSV,64510,63214,1296,2.05,51959,22112.88201,27090730860,2116.0086,1846
APLAPOLLO,55515,54430,1085,1.99,21163,87369.77361,7603400987,640.15987,2195
TITAN,64703,63479,1224,1.93,78503,46966.15742,63243267377,3469.37377,4880
HYUNDAI,30815,30233,582,1.93,16628,19877.61248,7764361657,573.76657,2095
HEROMOTOCO,56259,55218,1041,1.89,57042,49386.77008,42189061066,2866.51066,5394
ADANIGREEN,59078,57990,1088,1.88,35241,93754.9737,18644541654,1909.89654,1300
LUPIN,37095,36424,671,1.84,23030,19610.8934,18941193433,1272.50933,2102
PGEL,24964,24518,446,1.82,7319,10909.15561,2634904496,226.89496,521
OFSS,46440,45611,829,1.82,55103,32749.45106,59279286627,4464.46627,10849
ANGELONE,28816,28316,500,1.77,16340,18340.42375,10665922025,1363.47025,300
SWIGGY,99081,97384,1697,1.74,69888,59739.91135,30744286730,4034.9748,278
SAGILITY,14546,14297,249,1.74,3393,6176.2872,1290193680,127.8168,45
HAVELLS,45141,44389,752,1.69,16903,20393.37745,7485751685,885.91685,1096
AMBER,29301,28813,488,1.69,12801,8606.36605,8436189616,550.29616,7064
IDEA,146228,143850,2378,1.65,53569,180432.0475,40653634840,7069.7209,14
GAIL,34598,34041,557,1.64,13978,20317.66991,6948093796,1551.68796,172
BOSCHLTD,22177,21820,357,1.64,22358,11888.33315,25851842868,792.17868,47955
JUBLFOOD,30171,29692,479,1.61,8313,12351.34125,3942331700,343.817,483
DABUR,48359,47622,737,1.55,27621,20193.65762,11698763950,1080.577,387
PAYTM,65940,64943,997,1.54,86184,74449.76802,105805503632,10353.18632,1775
SIEMENS,41628,41021,607,1.48,27644,25507.67152,16518706648,1236.56648,3886
PREMIERENE,35915,35393,522,1.47,16691,32129.62324,6860366604,744.44604,915
MOTHERSON,35736,35238,498,1.41,16506,50579.07784,11922484156,1094.41156,164
ICICIBANK,285440,281621,3819,1.36,120167,161470.88622,98384969396,6796.41396,1340
INDIANB,24052,23746,306,1.29,9463,14207.4464,6786164150,627.5415,842
PFC,124222,122694,1528,1.25,69818,138480.03871,18230197388,1935.16388,346
BHARATFORG,34742,34335,407,1.19,21034,43083.4686,16900396235,1544.06235,2004
CIPLA,48673,48106,567,1.18,17948,20412.93304,8598078520,643.2927,1383
HINDZINC,65298,64557,741,1.15,48127,41773.05553,31892462959,3554.74959,595
VMM,25947,25659,288,1.12,22341,18386.35679,9968105963,1153.67338,106
IEX,32687,32344,343,1.06,7951,14222.00353,2664063409,448.08784,113
PNBHOUSING,25312,25049,263,1.05,10311,25699.14009,5171174768,358.23768,1138
OBEROIRLTY,26764,26499,265,1.0,16236,21677.46108,8527120087,643.16087,1850
COALINDIA,133089,131776,1313,1.0,98180,80241.5322,48876651072,3205.32822,424
ADANIENT,101042,100067,975,0.97,76313,151170.33236,56688639515,5463.05915,2993
BAJAJ-AUTO,65898,65272,626,0.96,56728,53414.35563,43900997547,1967.87547,11400
TVSMOTOR,68899,68249,650,0.95,33826,34647.02682,21507930858,1534.68358,4135
ABCAPITAL,21849,21643,206,0.95,7181,21337.91163,6897170222,659.63722,402
