symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,16875753498659.0,1219.2,1248.0,,1286.1311971975358,,1344.1205934012585,1270.4149999999988,1291.6379999999976,1309.3399999999986,1372.244000000001,,,Bearish,0.0,34.92223839878585,-19.27627007758201,-14.970625072027357,-4.3056,28.46755911048579,-4.301412872841441,26.368266661682004,27.08500927872485,-100.0,-114.63160091838186,20,13923795.0,10769523.500000004,10792195.833333312,1.3145048293422563,61.28,16975890864.0,1697.59,48.6291,,,100,1211.74,1204.27,1234.14,1249.07,1226.67,1226.6666666666667,20.63859320368147,1332.3723813197416,1208.457618680256,1333.0,1219.2,1345.9,1219.2,1473.4,1219.2,1611.8,1219.2,1611.8,1333.0,1m high,9.33,32.2,0.0,1333.0,1219.2,1219.2,,,,False,11520217.35,1.207,6.104,,1214.04,1224.36,1177.92,1333.0,1374.28,1415.55,2.76,39.0,-6.524572567660807,-7.496206373292865,-24.36,1.5216239492106438,1.5445124892990156,0.8727056,-1.75,-6.52,22.07891691612293,,,9.193539748998424,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,11.63,5.0,,,,,5.0,28,20,67,,18.0,30,50,-0.04,-0.49,0.09,0.89,-0.05,-2.34,0.08,59.0,False,22.0,0.0,Strong sell,1.083333,1656.75
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,11419913779241.0,1795.8,1833.2,,1877.118891389426,,1895.05920880031,1843.7749999999985,1902.3419999999987,1880.8629999999996,1918.966999999998,,,Bearish,0.0,39.446937365841485,-22.90077657241113,-21.823816092281525,-1.077,25.38573052992578,-2.349102773246332,28.91310927002005,40.20263518535593,-100.0,-143.44241693058456,20,4567379.0,5643548.799999997,6237928.700000005,0.795126943051004,70.63,8202099208.2,820.21,50.7462,,,33,1784.44,1773.07,1818.54,1841.27,1807.17,1807.1666666666667,33.73893198132862,1894.835821575891,1792.714178424106,1942.9,1795.8,2031.0,1795.8,2031.0,1740.5,2174.5,1740.5,2174.5,1942.9,1m high,8.19,21.09,3.18,1895.5,1795.8,1795.8,,,,False,5824600.35,0.779,3.411,,1787.37,1804.23,1728.32,1942.9,2010.38,2077.86,2.18,45.0,-6.760124610591903,-4.732095490716183,-17.42,1.9926336235401672,1.6082878438120387,0.7896116,-1.99,,38.08501794182269,6.92373630535042,,10.579420561873794,20.5404798700854,9.48810774848296,1.24512607290667,19.630110459091863,-18.80047804538676,32.1100317065312,17.677452062901438,60,,,-18.80047804538676,,,,67,,,,,,,,0,,,,,,True,10.73,5.0,,,,,5.0,15,60,67,,45.0,30,40,-0.17,-0.34,-0.0,0.93,-0.07,-2.34,0.07,57.0,False,42.0,0.0,Strong sell,1.166667,2318.424242
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11377499519531.0,728.9,737.25,,733.7921437604454,,805.2002952683458,715.0350000000007,731.6020000000016,755.2225000000024,823.5792499999983,,,Bearish,17.0,52.68111596519044,0.7375676440610732,-4.032772867705415,4.7703,23.12903681049585,5.059094840011534,91.02982791908978,96.1360510198145,-30.26706231454004,82.22018908203731,80,29575194.0,32106735.2,28246164.4,0.8944125118002705,56.29,21557358906.6,2155.74,99.6253,,,67,722.79,716.67,734.94,740.97,728.82,728.8166666666667,13.227659402780358,743.1677051667484,686.9022948332529,749.3,681.9,843.0,681.9,843.0,681.9,1020.5,681.9,1020.5,749.3,1m high,2.8,40.01,6.89,749.3,681.9,681.9,,,,False,30525218.5,0.966,5.279,,725.59,732.21,702.44,1020.5,1046.96,1073.41,11.02,35.0,0.3165428020919287,-8.716343143393866,-28.57,1.8872214203403448,1.8005977974567418,1.1238942,5.09,3.95,14.24189136381399,1.8515451473209117,1.2696600403066725,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,7.18,3.0,,,,,3.0,52,80,67,,4.0,30,50,0.38,-0.53,0.06,0.77,-0.14,-2.34,0.11,62.0,False,23.0,0.0,Neutral,1.127907,1001.465116
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,9600713452148.0,1334.5,1340.0,,1390.056175617629,,1366.7615641325333,1388.605,1414.7760000000003,1364.117000000001,1355.340999999999,,,Bearish,0.0,30.76349836160756,-22.8598309542233,-16.95428661096774,-5.9055,27.76772776976173,-3.6114120621162873,5.7759296562505895,6.936175778031232,-95.93345656192228,-97.70648526911162,20,8653920.0,7833232.200000035,8559221.833333334,1.0313645212235023,56.17,11548656240.0,1154.87,97.1727,,,100,1327.14,1319.77,1344.84,1355.17,1337.47,1337.4666666666665,19.568054234324286,1469.8657525192978,1307.3442474807025,1454.0,1330.1,1480.0,1330.1,1480.0,1187.6,1480.0,1187.6,1500.0,1454.0,1m high,8.95,10.9,12.37,1454.0,1330.1,1330.1,,,,False,8650886.5,1.0,7.08,,1329.61,1339.39,1314.93,1454.0,1473.57,1493.14,6.11,48.0,-5.220170454545454,-3.430060062233164,-9.83,1.1953828407868414,1.4046651330483435,1.0144751,-0.45,-1.59,17.250517063081695,2.5161339429447915,2.3503243572740318,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,14.59,5.0,,,,,5.0,28,80,100,,4.0,30,40,-0.04,-0.23,0.23,0.95,-0.11,-2.34,0.16,69.0,False,23.0,0.0,Sell,1.054348,1755.369565
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9170766618652.0,978.5,994.1,,1021.3437288607698,,1009.9339316401672,1008.2500000000002,1031.8260000000002,1018.9400000000002,1040.97125,,,Bearish,0.0,37.36391858941606,-14.922176776953393,-13.651246815628308,-1.2709,27.79206221912848,-3.090026740616029,80.9799667595721,78.93899832645765,-82.84313725490198,-94.69192874320146,40,13724672.0,7417627.400000018,7390645.666666686,2.0319906486813943,72.41,13429591552.0,1342.96,44.7918,,,100,972.2,965.9,988.4,998.3,982.1,982.1,16.95850927979288,1054.9469592157443,961.553040784256,1062.3,968.0,1124.5,968.0,1124.5,933.9,1234.7,853.0,1234.7,1062.3,1m high,8.56,26.18,14.71,1060.0,968.0,968.0,,,,False,7211185.45,1.903,5.974,,974.26,982.74,959.52,1060.0,1078.98,1097.96,4.29,42.0,-5.55019305019305,-5.913461538461538,-20.75,1.369506613845902,1.5333674720694397,0.8889275,-0.78,-1.92,10.476894085399802,1.452256363365139,2.159987271605018,,15.092639252993202,6.764459533435691,1.31899282266467,6.557984119640567,4.927771998139533,28.40123439848117,,60,,,4.927771998139533,,,,100,,,,,,,,0,,,,,,True,9.13,3.0,,,,,3.0,36,60,100,,4.0,30,50,0.6,-0.26,-0.11,0.93,-0.08,-2.34,0.22,76.0,False,42.0,0.0,Strong sell,1.230769,1267.02439
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,7546968159220.0,2087.0,2089.6,,2251.02268546994,,2511.5569639189,2230.715,2293.232000000003,2251.6300000000024,2547.063999999992,,,Bearish,0.0,32.647114488298826,-56.396734214162734,-39.26076657550463,-17.136,20.73813771360069,-5.31282609681956,3.600614612529992,6.447032091480806,-93.2951482479784,-131.28796818320825,0,1760662.0,3342779.8,2723346.966666667,0.5025120866511991,43.76,3674501594.0,367.45,28.210400000000003,,,33,2070.44,2053.87,2100.24,2113.47,2083.67,2083.6666666666665,60.744972925749394,2419.417318745748,2042.0126812542528,2399.3,2067.1,2495.0,1976.8,2614.0,1976.8,3350.0,1976.8,4592.25,2399.3,1m high,14.96,60.52,5.57,2399.3,2067.1001,2067.1001,,,,False,2893556.3,0.608,5.791,,2071.81,2102.19,2026.26,2399.3,2460.04,2520.79,5.14,51.0,-9.45770065075922,-2.184101987251589,-37.7,2.474219687256749,2.5006987040372004,1.0666112,-4.69,-1.66,15.162853551682298,6.887477819483265,14.221548914789295,9.68592740077485,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,15.057027358603362,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,4.05,3.0,,,,,3.0,7,80,67,,35.0,30,45,0.46,-0.54,1.18,0.64,-0.12,-2.34,0.32,85.0,True,14.0,3.0,Sell,1.602273,2440.465116
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6474995312500.0,982.0,1043.2,,1042.129161461606,,990.6972693244018,1039.83,1066.7340000000006,1008.0055000000004,978.2137500000013,,,Bearish,17.0,36.194724403358045,-16.193384228570267,-12.596115776939966,-3.5973,24.73477774133176,-5.893627216099665,57.42287498191643,65.23342675058214,-91.66666666666666,-173.5517183437132,20,13385656.0,6307137.3,5174166.1,2.2714341991312974,52.36,13144714192.0,1314.47,43.735,,,100,965.66,949.33,1006.66,1031.33,990.33,990.3333333333334,25.657492811213768,1090.2919500217652,989.3680499782346,1107.0,974.0,1176.4,974.0,1176.4,792.45,1176.4,787.9,1176.4,1107.0,1m high,12.73,19.8,24.64,1081.5,974.0,974.0,,,,False,5734581.2,2.334,4.59,,975.59,988.41,956.34,1081.5,1107.16,1132.81,3.88,53.0,-8.820798514391829,-1.4254165830154633,-16.52,2.579579987586592,1.89610338922056,1.6185274,-4.05,-8.82,30.150445194964693,,1.9953545288096304,16.69559362998825,,,,17.7963262169719,16.05202209157313,43.7952675381863,,60,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,36.03,6.0,,,,,6.0,35,60,100,,23.0,30,85,-0.27,-0.16,0.73,-0.29,-0.01,-2.34,0.0,47.0,False,33.0,0.0,Strong sell,1.378788,1184.96875
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5404401997070.0,3858.4,3929.9,,3959.698384071053,,3931.2628789699143,3935.52,3957.911999999999,3983.300999999996,3974.210000000001,,,Bearish,0.0,41.74206727118492,-36.16791807217305,-31.504539589310948,-4.6634,14.584295748488566,-2.4424778761061923,73.68937036930787,71.96546936034383,-73.44530186109847,-83.98806815310603,20,1649308.0,1422431.700000006,1366284.0666666678,1.06203263031617,61.51,6363689987.2,636.37,84.84240000000001,,,100,3835.94,3813.47,3893.94,3929.47,3871.47,3871.4666666666662,63.22473076598954,4070.6394375358936,3800.400562464107,4124.9,3799.9,4252.0,3720.0,4272.3,3470.0,4440.0,3288.1,4440.0,4124.9,1m high,6.91,15.07,17.34,4060.0,3799.8999,3720.0,,,,False,1329265.95,1.233,4.071,,3842.59,3874.21,3768.29,4060.0,4150.11,4240.22,2.24,37.0,-5.547123623011014,-8.286189683860231,-13.1,1.4930374985968573,1.50574838475366,1.4026052,-0.78,-5.55,32.00663625051846,,7.202546549896613,18.668081051130983,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,10.81,5.0,,,,,5.0,28,20,67,,90.0,30,65,-0.17,-0.24,0.05,0.65,-0.14,-2.34,0.03,51.0,False,41.0,0.0,Strong sell,1.344828,4458.964286
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5150445434753.0,406.0,407.5,,411.325541822001,,417.69230779434406,407.94000000000096,413.0670000000004,414.17875,414.0469999999991,,,Bearish,0.0,48.028223594605606,-2.999235899026644,-3.294062405236964,0.2948,16.238160489650504,0.0986193293885545,85.86737143839144,77.7842516474782,-41.0876132930514,-4.503406885971061,60,14741490.0,8094916.0,8735382.266666668,2.056020534026504,48.74,5985044940.0,598.5,10.0004,,,100,397.06,388.13,416.36,426.73,407.43,407.4333333333333,9.437493761543076,422.74285783209103,393.1371421679109,427.9,386.5,447.6,385.9,450.2,360.75,468.475,360.75,611.0,427.9,1m high,5.39,15.39,12.54,422.0,386.5,385.9,,,,False,6816403.5,2.162,4.128,,403.64,408.36,381.78,468.48,492.69,516.91,2.58,47.0,-3.768665560559369,-4.018912529550828,-13.34,2.4913296562569327,2.1225080948489947,1.1357814,1.0,-3.77,8.54837622961865,,0.3684823668050577,,,,,10.528036912872963,23.284584754517933,5.81197705184635,,40,,,23.284584754517933,,,,67,,,,,,,,0,,,,,,True,13.99,5.0,,,,,5.0,44,40,67,,23.0,30,70,1.44,-0.29,0.01,0.31,-0.13,-2.34,0.27,81.0,False,43.0,0.0,Sell,1.195652,535.956522
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4584052643066.0,1933.5,1950.0,,2022.3943438088995,,2173.785915556804,1959.245000000002,2036.0660000000007,2110.945,2197.568750534455,,,Bearish,0.0,39.55837202161679,-28.39292246724517,-31.737322136940275,3.3444,34.48699437193616,-0.4530711012716858,79.00027325783286,77.92141439643514,-87.74885145482388,-92.30244816966253,60,1257687.0,1224346.4000000008,1222446.6000000003,1.0109143222568058,49.28,2431737814.5,243.17,37.735600000000005,,,100,1921.66,1909.83,1949.16,1964.83,1937.33,1937.3333333333333,29.48237980593478,2007.9759952693328,1910.5140047306704,2051.9,1925.5,2239.3,1925.5,2408.0,1925.5,2625.87378974,1925.5,2987.97501195,2051.9,1m high,6.12,35.81,0.42,2018.0,1925.5,1925.5,,,,False,1235297.9,1.018,3.504,,1926.13,1940.87,1904.02,2018.0,2047.48,2076.96,2.87,31.0,-4.471343873517786,-10.52753354928274,-26.37,1.3512898067604864,1.3403717204759595,0.48216483,0.3,-4.47,30.380021306081662,,0.7953270456319285,29.95134036632473,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,4.6,3.0,,,,,3.0,44,60,67,,11.0,30,30,0.13,-0.57,0.33,1.23,-0.09,-2.34,0.21,75.0,False,34.0,0.0,Sell,1.421053,2406.27027
