symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
NIFTY,11758597,9304940,2453657,26.37,33553182,312201.5338,51168893383666,1299266.32166,23291
COCHINSHIP,35588,30361,5227,17.22,35498,23764.89976,18984364732,3379.24732,1420
GODREJPROP,52726,45148,7578,16.78,41604,14681.70505,23391087398,5038.59398,1743
LICHSGFIN,57254,51159,6095,11.91,32528,77033.9851,10725453230,2053.8323,564
PAYTM,67264,60486,6778,11.21,98833,109164.18111,119565558323,25882.14823,1790
OIL,19701,17833,1868,10.47,16270,5321.50122,11343019716,2364.83716,498
LODHA,35383,32697,2686,8.21,31275,12057.92437,21426800275,4330.37775,1083
ASTRAL,26298,24614,1684,6.84,7944,4270.74493,4623357548,536.30048,1416
MIDCPNIFTY,122231,114476,7755,6.77,92833,35359.12662,158486827269,12469.51269,14383
KEI,54088,50896,3192,6.27,26189,12495.57449,20394318418,2817.95918,4457
MUTHOOTFIN,66620,62772,3848,6.13,30996,22122.5035,22232500356,3726.26606,2752
NATIONALUM,50235,47364,2871,6.06,26303,12265.07156,17348814375,3161.26875,358
ONGC,70636,66610,4026,6.04,96388,24214.98847,50710280535,7141.66785,238
NIFTYFPI,95,90,5,5.56,20,33.68794,31440024,0.24024,1518
BANKNIFTY,1212370,1152857,59513,5.16,1030558,163940.75256,1742224849604,124083.13604,56008
DLF,72745,69192,3553,5.13,26553,15864.20703,15123847154,2303.17154,633
BSE,150670,143580,7090,4.94,69577,38701.45604,42740604636,8227.04636,3206
UNIONBANK,43757,41899,1858,4.43,11627,6012.06474,8873519140,1556.38578,177
HINDZINC,62089,59797,2292,3.83,45439,19792.42667,31363030858,5544.52358,575
OFSS,30207,29162,1045,3.58,12233,9204.85794,13926850370,2928.3037,11768
VEDL,117914,113843,4071,3.58,32689,12145.73489,9104805231,1689.54481,262
BAJAJ-AUTO,60411,58463,1948,3.33,19943,9850.25805,16915084748,1576.92248,11663
FINNIFTY,16154,15640,514,3.29,7197,1001.60179,10991368249,799.90249,25242
MCX,81471,78887,2584,3.28,41382,33196.626,28281595423,5901.70423,3258
DIXON,155191,150458,4733,3.15,78061,29347.57515,50516454874,7274.92374,13111
HINDALCO,105820,102671,3149,3.07,42216,25069.75772,27563412261,3473.42261,985
