symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-2.977686390983163,-3.965023368008436,-2.02,-4.25,-2.39,-0.96,0.28,-1.58
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-0.8945893511532609,-4.951416167045688,-2.02,-4.25,,1.13,-0.7,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.58865248226951,-5.023956194387412,-2.02,-4.25,-2.0,0.43,-0.77,-3.02
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-3.740527011054714,-3.3237902381118576,-2.02,-4.25,-2.0,-1.72,0.93,-1.32
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-1.8660705607930843,-5.723622782446308,-2.02,-4.25,-2.0,0.15,-1.47,-3.72
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-6.351971447994562,-9.593929450369158,-2.02,-4.25,-9.14,-4.33,-5.34,-0.45
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.28653864345851,-4.963570127504553,-2.02,-4.25,1.89,0.73,-0.71,-6.85
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-1.1200560028001445,-2.94716694068857,-2.02,-4.25,-0.98,0.9,1.3,-1.97
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-1.5055852355512356,2.839756592292101,-2.02,-4.25,1.89,0.51,7.09,0.95
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.849512355348938,-6.888782358581018,-2.02,-4.25,-1.63,0.17,-2.64,-5.26
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.674948240165632,-4.0226921093347086,-2.02,-4.25,-0.22,-1.65,0.23,-3.8
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,-0.7217004448838359,-1.3555992141453832,-2.02,-4.25,1.4,1.3,2.89,-2.76
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-9.396853146853148,-12.752525252525253,-2.02,-4.25,-9.14,-7.38,-8.5,-3.61
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,5.927710843373488,0.4964075767472181,-2.02,-4.25,,7.95,4.75,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,2.15311004784689,0.2347417840375587,-2.02,-4.25,-2.39,4.17,4.48,2.62
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.9882352941176444,6.235654169854627,-2.02,-4.25,-2.0,0.03,10.49,8.24
ADANIPORTS,Transportation,Other Transportation,,unmapped,4.312938816449343,4.0,-2.02,-4.25,,6.33,8.25,
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-2.046214891465028,-10.8356940509915,-2.02,-4.25,1.4,-0.03,-6.59,-12.24
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-2.3812499999999943,-10.886061505106404,-2.02,-4.25,1.4,-0.36,-6.64,-12.29
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.5019762845849802,0.322061191626409,-2.02,-4.25,-2.0,0.52,4.57,2.32
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,3.2756102649697474,0.4036429281353245,-2.02,-4.25,-9.14,5.3,4.65,9.54
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,-10.260223048327138,-11.256525255495914,-2.02,-4.25,-9.14,-8.24,-7.01,-2.12
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,-2.701688555347088,-8.04964539007092,-2.02,-4.25,-1.63,-0.68,-3.8,-6.42
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.469772783200722,0.2897562638486449,-2.02,-4.25,1.4,-1.45,4.54,-1.11
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,1.37691027386897,-1.3545347467609017,-2.02,-4.25,-2.39,3.4,2.9,1.04
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-4.11353711790393,-8.781987371219675,-2.02,-4.25,-0.98,-2.09,-4.53,-7.8
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-0.8365019011406845,0.3849114703618168,-2.02,-4.25,-4.41,1.18,4.63,4.79
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,-1.73886516168395,3.735909822866352,-2.02,-4.25,-9.14,0.28,7.99,12.88
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-2.8778778778778777,-3.6494538232373386,-2.02,-4.25,1.89,-0.86,0.6,-5.54
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-0.2585888437384586,-0.0616903146206045,-2.02,-4.25,-9.14,1.76,4.19,9.08
ONGC,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.0968421052631535,-1.5477178423236473,-2.02,-4.25,-2.39,1.92,2.7,0.84
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,-2.661329962783503,-9.481520177615256,-2.02,-4.25,-1.63,-0.64,-5.23,-7.85
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,2.3696682464454977,5.109489051094891,-2.02,-4.25,-2.39,4.39,9.36,7.5
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,0.1011804384485704,-0.9015025041736188,-2.02,-4.25,-4.41,2.12,3.35,3.51
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,2.004755214525019,13.511725796752856,-2.02,-4.25,-0.22,4.02,17.76,13.73
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,0.6854390515005643,0.6481481481481481,-2.02,-4.25,-2.39,2.71,4.9,3.04
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,-3.5067074605789577,-8.97878638381845,-2.02,-4.25,-1.63,-1.49,-4.73,-7.35
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.7045454545454546,-8.610670892762807,-2.02,-4.25,1.89,0.32,-4.36,-10.5
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,-1.260869565217395,-8.898289632033842,-2.02,-4.25,,0.76,-4.65,
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,1.450219977187544,-1.8187552565180864,-2.02,-4.25,-4.41,3.47,2.43,2.59
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-0.0492853622474125,-3.74026960318968,-2.02,-4.25,-4.41,1.97,0.51,0.67
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,1.3404170865011784,-1.2202380952380951,-2.02,-4.25,-0.98,3.36,3.03,-0.24
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-0.0692307692307762,-8.190812720848063,-2.02,-4.25,-2.39,1.95,-3.94,-5.8
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.2333117303953337,-3.2432432432432434,-2.02,-4.25,1.4,1.79,1.01,-4.64
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,8.408044584443905,18.869227907965357,-2.02,-4.25,,10.43,23.12,
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.983400318675822,-7.589686098654709,-2.02,-4.25,1.4,0.04,-3.34,-8.99
INDIGO,Transportation,Airlines,,unmapped,-1.7874875868917577,-7.223264540337711,-2.02,-4.25,,0.23,-2.97,
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,-0.9977989728540084,-4.636042402826857,-2.02,-4.25,-2.39,1.02,-0.39,-2.25
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-1.890547263681592,-0.2529084471421345,-2.02,-4.25,-0.22,0.13,4.0,-0.03
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,1.5193370165745856,-0.8097165991902834,-2.02,-4.25,1.4,3.54,3.44,-2.21
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,-0.8282278193782567,-8.10555088309504,-2.02,-4.25,-4.41,1.19,-3.86,-3.7
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.4363376251788204,-16.150602409638548,-2.02,-4.25,-2.39,1.58,-11.9,-13.76
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-0.4878048780487874,-3.145400593471817,-2.02,-4.25,1.4,1.53,1.1,-4.55
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-1.408777320424383,-8.86387995712755,-2.02,-4.25,1.89,0.61,-4.61,-10.75
IDEA,Communications,Wireless Telecommunications,,unmapped,1.845522898154474,13.39421613394216,-2.02,-4.25,,3.87,17.64,
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,-6.309859154929571,-10.350404312668458,-2.02,-4.25,-9.14,-4.29,-6.1,-1.21
TMCV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-2.388888888888889,-2.4430871737923376,-2.02,-4.25,1.4,-0.37,1.81,-3.84
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.257824143070041,-0.3267477203647382,-2.02,-4.25,12.78,-0.24,3.92,-13.11
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,-3.919167176974893,-6.828978622327791,-2.02,-4.25,,-1.9,-2.58,
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-1.4654477009948912,-4.189816327864566,-2.02,-4.25,-0.98,0.55,0.06,-3.21
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.8072289156626504,-2.665060997958013,-2.02,-4.25,1.89,3.83,1.58,-4.56
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.4659449088666699,-1.2105549510337446,-2.02,-4.25,1.89,1.55,3.04,-3.1
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,-2.8070915998311547,-9.314690823158726,-2.02,-4.25,1.89,-0.79,-5.06,-11.2
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.2333722287047841,4.781654061966339,-2.02,-4.25,-0.98,2.25,9.03,5.76
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,-1.4440559440559504,-6.804430484377589,-2.02,-4.25,-1.63,0.58,-2.55,-5.17
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,1.1537563773383543,-0.9307642064010452,-2.02,-4.25,1.89,3.17,3.32,-2.82
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,-5.988909426987063,-7.296919618445844,-2.02,-4.25,-9.14,-3.97,-3.05,1.84
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.0443686006825885,4.519999999999995,-2.02,-4.25,-0.98,6.06,8.77,5.5
BOSCHLTD,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,3.2712259157315264,10.588368665684165,-2.02,-4.25,1.4,5.29,14.84,9.19
