symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
EVEREADY,366.2,14,4.034090909090906,8.28,5.01,55.09,,24.58,12.49590094146368,347.46,384.51,False,0,Strong buy,Producer Manufacturing
PNBHOUSING,1179.0,14,2.2549869904596704,6.5,0.36,57.16,3.02,9.42,30.907494641761325,1132.64,1237.95,False,0,Buy,Finance
LAL,8.89,14,0.6795016987542525,4.93,2.31,58.36,,35.21,0.5748332879766698,8.03,9.33,False,0,Buy,Consumer Non-Durables
PETRONET,288.7,14,3.421099767150282,7.67,5.81,63.28,1.69,13.06,6.023343345834945,279.66,303.14,False,0,Buy,Utilities
GUJTHEM,430.1,14,17.018092776492995,21.27,17.24,43.89,,11.37,21.39323924126261,398.01,451.6,False,0,Strong buy,Health Technology
AARTIDRUGS,437.0,14,2.582159624413145,6.83,2.8,48.05,,22.32,13.515739054325538,416.73,458.85,False,0,Strong buy,Health Technology
ORIENTCER,46.68,14,8.080574206992365,12.33,12.49,55.44,,21.34,2.345372704919836,43.16,49.01,False,0,Strong buy,Non-Energy Minerals
OIL,500.3,14,7.75360758130519,12.0,10.14,31.51,13.06,10.57,12.723092854252968,481.22,525.32,False,0,Strong buy,Energy Minerals
CASTROLIND,188.06,14,0.3040162141980869,4.55,2.69,62.25,,17.41,2.507174131544894,184.3,197.46,False,0,Buy,Energy Minerals
GPTHEALTH,161.29,14,2.732484076433116,6.98,2.95,55.11,,8.5,4.737698906700759,154.18,169.35,False,0,Buy,Health Services
RATNAMANI,2823.0,14,24.4105592525671,28.66,28.82,56.12,,18.49,120.82463740149744,2641.76,2964.15,False,0,Buy,Non-Energy Minerals
TIIL,3157.1,14,17.631059279406827,21.88,18.61,55.19,,22.26,134.22660978294945,2955.76,3314.96,False,0,Buy,Producer Manufacturing
IVC,9.68,14,18.048780487804887,22.3,16.16,74.9,,13.53,0.4683329894853386,8.98,10.16,False,0,Buy,Finance
DIVGIITTS,1171.3,14,9.503108493432416,13.75,8.1,51.89,,13.53,66.98307789202154,1070.83,1229.86,False,0,Buy,Producer Manufacturing
SAMBHV,132.51,14,8.70385561936012,12.95,13.11,41.08,,13.2,5.342923396379994,124.5,139.14,False,0,Strong buy,Non-Energy Minerals
PLAZACABLE,60.51,14,26.32567849686848,30.58,27.31,52.81,,7.42,3.235236105004574,55.66,63.54,False,0,Strong buy,Producer Manufacturing
EIMCOELECO,2291.4,13,27.158712541620424,31.41,28.14,49.89,,3.87,82.14458267701096,2168.18,2405.97,False,0,Strong buy,Producer Manufacturing
ORTINGLOBE,16.3,13,10.884353741496607,15.13,11.1,86.99,,30.67,0.8832815463674822,14.98,17.12,False,0,Strong buy,Health Technology
THEMISMED,132.07,13,17.961772061450517,22.21,18.18,57.75,,12.06,6.915677788172023,121.7,138.67,False,0,Buy,Health Technology
RUBICON,1790.0,13,11.944965603502189,16.19,12.16,55.89,,6.09,73.76770967875457,1679.35,1879.5,False,0,Buy,Health Technology
