symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
POLYSPIN,2026-09-10,29.0,28.5,431,431,100.0,0.12,9
RHETAN,2026-09-10,26.6,25.27,90500,90500,100.0,22.87,497
GFSTEELS,2026-09-10,18.15,19.96,2461,2461,100.0,0.49,18
RRECL,2026-09-10,132.04,126.0,61,61,100.0,0.08,2
VADILENT,2026-09-10,10401.0,10400.0,105,105,100.0,10.92,12
CURAA,2026-09-10,75.88,75.88,1,1,100.0,0.0,1
ATALREAL,2026-09-10,16.96,15.27,504050,504050,100.0,76.97,617
ZENITHEXPO,2026-09-10,204.98,204.98,7,7,100.0,0.01,2
ARYAMAN,2026-09-10,621.65,625.0,34,34,100.0,0.21,7
ASSAMENT,2026-09-10,790.0,826.95,1,1,100.0,0.01,1
SAMBANDAM,2026-09-10,113.01,113.01,200,200,100.0,0.23,4
SAYAJIIND,2026-09-10,116.0,115.99,25,25,100.0,0.03,1
SIEL,2026-09-10,29.35,29.35,379,379,100.0,0.11,6
SIMPLXREA,2026-09-10,132.23,132.5,414,414,100.0,0.57,12
SEMAC,2026-09-10,279.85,279.85,127,127,100.0,0.35,8
NICCOPAR,2026-09-10,80.27,80.02,662,662,100.0,0.53,8
NEAGI,2026-09-10,3470.0,3469.0,1,1,100.0,0.03,1
VASUPRADA,2026-09-10,103.0,103.0,51,51,100.0,0.05,3
SUNLOC,2026-09-10,78.0,75.5,173,173,100.0,0.14,5
GLOBALE,2026-09-10,11.3,10.85,2969,2968,99.97,0.32,19
RKDL,2026-09-10,18.21,18.32,1859,1858,99.95,0.34,33
WEWIN,2026-09-10,42.05,42.99,1324,1323,99.92,0.56,28
PALREDTEC,2026-09-10,50.75,53.28,8304,8289,99.82,4.4,36
SHYAMTEL,2026-09-10,11.43,11.5,4900,4888,99.76,0.56,35
INDOTHAI,2026-09-10,41.37,43.43,97714,97459,99.74,42.44,94
AKASH,2026-09-10,25.45,24.88,2847,2839,99.72,0.71,45
NBIFIN,2026-09-10,1993.0,2010.0,5037,5017,99.6,99.75,20
HAMPTON,2026-09-10,8.49,8.4,361241,359564,99.54,30.35,96
RTSPOWR,2026-09-10,88.66,88.07,1842,1831,99.4,1.63,45
PREMCO,2026-09-10,386.05,386.3,742,737,99.33,2.87,31
SONAL,2026-09-10,88.58,90.08,240,238,99.17,0.22,16
SAGARDEEP,2026-09-10,23.7,24.04,9234,9149,99.08,2.22,48
PBMPOLY,2026-09-10,60.86,60.0,103,102,99.03,0.06,8
APOORVA,2026-09-10,25.3,26.56,958,947,98.85,0.25,11
SAYAJIHOTL,2026-09-10,302.35,325.2,274,270,98.54,0.9,35
INDPRUD,2026-09-10,6164.5,6211.5,58,57,98.28,3.61,13
GKWLIMITED,2026-09-10,1588.8,1556.3,114,112,98.25,1.77,22
TAKE,2026-09-10,15.99,16.78,44087,43287,98.19,7.4,98
PACIFICI,2026-09-10,141.79,137.82,106,104,98.11,0.15,12
REPRO,2026-09-10,314.0,306.9,154399,151478,98.11,480.7,609
NOIDATOLL,2026-09-10,4.02,3.99,61659,60222,97.67,2.47,204
KAMANWALA,2026-09-10,16.0,17.02,10112,9856,97.47,1.71,61
UNITEDTEA,2026-09-10,439.9,435.8,5789,5619,97.06,25.32,167
RHL,2026-09-10,167.0,166.59,816,792,97.06,1.38,10
HBSL,2026-09-10,52.86,54.37,3048,2956,96.98,1.65,45
LADDERUP,2026-09-10,51.61,61.93,9326,9025,96.77,5.72,64
LOYALTEX,2026-09-10,215.81,217.6,61,59,96.72,0.13,12
SURAJLTD,2026-09-10,204.06,200.66,3232,3101,95.95,6.41,38
UPHOT,2026-09-10,1400.0,1428.0,259,248,95.75,3.62,21
ADL,2026-09-10,71.84,71.27,610,584,95.74,0.44,19
AROGRANITE,2026-09-10,24.04,24.19,11239,10760,95.74,2.69,163
COMPEAU,2026-09-10,364.65,360.0,902,861,95.45,3.27,27
ARTNIRMAN,2026-09-10,40.52,39.87,568,542,95.42,0.23,17
MSL,2026-09-10,148.0,149.0,1412,1345,95.25,2.11,29
OBCL,2026-09-10,55.98,55.89,4444,4231,95.21,2.48,49
QUINT,2026-09-10,39.51,39.23,5768,5492,95.21,2.27,73
KEEPLEARN,2026-09-10,1.93,1.89,11004,10409,94.59,0.21,58
SECURKLOUD,2026-09-10,16.96,16.92,6278,5934,94.52,1.05,90
CRAVATEX,2026-09-10,325.4,318.3,1421,1341,94.37,4.47,50
SVPGLOB,2026-09-10,3.5,3.42,18905,17825,94.29,0.66,108
CLEDUCATE,2026-09-10,58.74,59.98,18408,17347,94.24,10.78,145
BSL,2026-09-10,123.25,122.06,3578,3367,94.1,4.37,54
ADDIND,2026-09-10,79.0,74.83,3924,3688,93.99,2.89,66
NEXTMEDIA,2026-09-10,3.88,3.89,117633,110278,93.75,4.59,60
VINNY,2026-09-10,1.0,1.0,323408,303047,93.7,3.26,127
BEEKAY,2026-09-10,426.15,433.4,2538,2372,93.46,10.98,87
VASWANI,2026-09-10,45.75,46.41,33025,30736,93.07,15.42,131
SHIVAAGRO,2026-09-10,41.99,40.32,1492,1387,92.96,0.6,22
HEXATRADEX,2026-09-10,156.24,156.88,660,612,92.73,1.04,39
BANKA,2026-09-10,77.56,77.93,14098,13057,92.62,11.42,75
KIRANVYPAR,2026-09-10,204.87,206.99,8867,8205,92.53,18.59,145
KSE,2026-09-10,177.85,178.69,13610,12553,92.23,24.33,169
JISLDVREQS,2026-09-10,21.54,20.84,6608,6087,92.12,1.4,109
GKB,2026-09-10,66.43,65.09,5467,5034,92.08,3.55,109
BIKAJI,2026-09-10,571.7,566.15,429656,395181,91.98,2433.3,4812
SHIVACEM,2026-09-10,15.89,16.04,46357,42557,91.8,7.46,198
SPENCERS,2026-09-10,29.22,28.64,81409,74691,91.75,23.43,336
CPEDU,2026-09-10,190.18,185.58,5171,4741,91.68,9.66,127
EUROBOND,2026-09-10,150.15,150.0,929,849,91.39,1.39,53
RVTH,2026-09-10,787.3,762.5,1557,1422,91.33,12.03,79
VITAL,2026-09-10,55.46,55.96,24027,21914,91.21,12.94,98
THAKDEV,2026-09-10,138.5,138.99,745,679,91.14,0.99,48
NDGL,2026-09-10,2727.6,2716.0,255,232,90.98,6.93,42
SAMPANN,2026-09-10,23.99,24.11,30605,27794,90.82,7.34,160
AURUS,2026-09-10,4.93,4.8,18844,17070,90.59,0.91,200
DISHTV,2026-09-10,2.5,2.39,1705526,1544499,90.56,41.44,1939
ADVIKCA,2026-09-10,1.07,1.04,299553,271247,90.55,3.17,330
RVHL,2026-09-10,40.23,39.45,13468,12194,90.54,5.3,117
MKEXIM,2026-09-10,64.88,65.73,7037,6365,90.45,4.6,132
VIJSOLX,2026-09-10,642.5,625.9,1932,1747,90.42,11.93,153
ASTAR,2026-09-10,575.1,587.75,52,47,90.38,0.3,11
SHANKARA,2026-09-10,148.29,148.41,109702,99005,90.25,162.79,2116
AKG,2026-09-10,10.52,10.73,59083,53302,90.22,6.28,323
DRAGARWQ,2026-09-10,5241.5,5306.0,2708,2439,90.07,143.65,352
PML,2026-09-10,487.95,486.75,221,199,90.05,1.08,17
UMESLTD,2026-09-10,5.08,5.01,6984,6284,89.98,0.35,59
APCL,2026-09-10,100.41,98.61,4073,3664,89.96,4.04,125
CENTRUM,2026-09-10,22.4,21.91,617593,555237,89.9,135.97,1120
RUDRA,2026-09-10,19.98,20.0,74633,66867,89.59,14.9,374
TEAMGTY,2026-09-10,238.43,235.32,977,875,89.56,2.3,27
SALONA,2026-09-10,264.25,262.75,28,25,89.29,0.07,12
CRESTO,2026-09-10,16.0,16.01,59749,53193,89.03,9.67,119
RAJTV,2026-09-10,8.21,7.82,73915,65786,89.0,5.86,304
INFOMEDIA,2026-09-10,5.46,5.23,13607,12098,88.91,0.72,80
WILLAMAGOR,2026-09-10,24.02,24.49,6072,5394,88.83,1.46,50
HISARMETAL,2026-09-10,153.91,155.28,338,300,88.76,0.53,16
CCHHL,2026-09-10,12.59,12.5,34264,30387,88.68,4.33,105
NDLVENTURE,2026-09-10,124.69,126.46,14377,12746,88.66,18.39,170
ABMKNO,2026-09-10,180.73,181.35,220,195,88.64,0.4,9
SANDESH,2026-09-10,1028.7,1021.1,377,334,88.59,3.86,62
CIFL,2026-09-10,20.12,20.19,95083,84216,88.57,19.08,346
HBPOR,2026-09-10,59.37,58.9,533,472,88.56,0.32,16
INDTERRAIN,2026-09-10,29.34,28.68,15017,13296,88.54,4.36,178
EMAMIREAL,2026-09-10,69.0,72.31,43862,38834,88.54,31.68,639
IWP,2026-09-10,34.49,34.27,2152,1903,88.43,0.74,21
PRAXIS,2026-09-10,4.72,4.71,220518,194958,88.41,10.3,288
AFIL,2026-09-10,9.01,8.94,519018,458774,88.39,46.57,443
ENKEIWHEL,2026-09-10,402.9,392.2,4532,3996,88.17,18.02,178
SUMEDHA,2026-09-10,40.01,39.0,4591,4045,88.11,1.84,126
NAGREEKCAP,2026-09-10,22.66,22.87,971,855,88.05,0.22,60
DIGIDRIVE,2026-09-10,17.46,17.47,5299,4662,87.98,0.93,94
KANCOTEA,2026-09-10,55.95,52.29,860,755,87.79,0.46,44
KRISHIVAL,2026-09-10,417.65,418.15,11235,9863,87.79,47.01,324
PEARLPOLY,2026-09-10,15.61,15.62,3058,2684,87.77,0.48,18
TECILCHEM,2026-09-10,9.52,9.43,11648,10205,87.61,1.1,39
AMARJOTHI,2026-09-10,160.05,152.36,7568,6627,87.57,11.66,142
PRIMESECU,2026-09-10,280.1,276.75,24310,21287,87.56,67.95,292
DCMFINSERV,2026-09-10,5.1,5.22,8291,7260,87.56,0.43,42
NIRLON,2026-09-10,619.7,620.05,3618,3166,87.51,22.44,193
GLFL,2026-09-10,5.37,5.26,13469,11762,87.33,0.71,39
SURYALAXMI,2026-09-10,58.21,58.12,1209,1055,87.26,0.7,67
MIDWESTLTD,2026-09-10,1059.1,1065.5,77450,67555,87.22,814.53,2326
CGVAK,2026-09-10,144.84,146.25,1871,1630,87.12,2.72,48
DEVIT,2026-09-10,23.9,23.97,75383,65652,87.09,18.11,336
ELPROINTL,2026-09-10,174.87,173.76,11047,9619,87.07,19.23,166
ARCHIES,2026-09-10,13.03,12.52,27960,24325,87.0,3.52,188
ORTINGLOBE,2026-09-10,15.53,16.3,31447,27357,86.99,5.1,44
NECLIFE,2026-09-10,11.98,11.93,87468,76046,86.94,10.48,268
GILLANDERS,2026-09-10,102.2,102.37,2570,2234,86.93,2.63,46
ELDEHSG,2026-09-10,775.4,781.6,205,178,86.83,1.6,35
SPLIL,2026-09-10,31.33,30.5,1637,1421,86.81,0.5,51
LGEINDIA,2026-09-10,1647.8,1650.0,794840,689912,86.8,13101.76,19583
WORTHPERI,2026-09-10,151.93,149.96,6840,5921,86.56,10.21,143
MOTOGENFIN,2026-09-10,27.04,26.87,15852,13710,86.49,4.26,98
MAHEPC,2026-09-10,102.14,102.65,22418,19383,86.46,23.07,184
METROGLOBL,2026-09-10,142.31,140.97,1446,1250,86.45,2.04,47
MOHITIND,2026-09-10,23.23,23.55,4348,3757,86.41,1.02,91
ODYCORP,2026-09-10,7.17,7.03,40410,34879,86.31,2.92,100
VTMLTD,2026-09-10,55.8,52.72,43596,37605,86.26,23.42,359
APOLSINHOT,2026-09-10,1220.5,1228.9,610,525,86.07,7.46,86
NTCIND,2026-09-10,132.41,131.7,559,481,86.05,0.75,34
JHS,2026-09-10,8.11,8.03,36289,31197,85.97,2.94,181
ESSENTIA,2026-09-10,1.06,1.06,1170605,1005911,85.93,12.51,575
SETL,2026-09-10,424.7,445.9,344586,295891,85.87,1534.2,1445
UNIENTER,2026-09-10,92.56,91.55,4203,3604,85.75,3.88,112
KHAITANLTD,2026-09-10,162.87,159.12,4363,3741,85.74,7.11,101
TRACXN,2026-09-10,29.15,28.61,267220,228972,85.69,76.85,1158
KNAGRI,2026-09-10,198.21,195.02,11321,9688,85.58,22.13,213
SHRIKRISH,2026-09-10,36.15,37.39,159,136,85.53,0.06,28
VOITHPAPR,2026-09-10,1488.4,1484.7,453,387,85.43,6.71,49
UNIINFO,2026-09-10,11.25,11.27,2330,1987,85.28,0.26,21
VIRAT,2026-09-10,450.2,450.35,13675,11661,85.27,61.62,423
COMPUSOFT,2026-09-10,13.21,13.21,11612,9891,85.18,1.53,91
GANGESSECU,2026-09-10,115.99,115.62,1949,1659,85.12,2.27,45
HINDADH,2026-09-10,367.2,365.3,1601,1362,85.07,5.86,163
BANARBEADS,2026-09-10,111.11,110.56,914,777,85.01,1.02,46
DIGISPICE,2026-09-10,16.31,16.53,109229,92853,85.01,18.04,282
NKIND,2026-09-10,58.07,56.6,1867,1587,85.0,1.06,46
AUSTENG,2026-09-10,122.95,127.04,5658,4809,84.99,7.15,127
SAPPL,2026-09-10,287.5,286.05,4761,4045,84.96,13.85,90
RADAAN,2026-09-10,2.94,2.87,34059,28917,84.9,0.98,78
BENGALASM,2026-09-10,6149.5,6200.5,4096,3476,84.86,254.37,369
PRAENG,2026-09-10,22.92,22.2,59683,50605,84.79,13.45,323
BONLON,2026-09-10,40.1,40.25,5635,4776,84.76,2.26,350
FILATFASH,2026-09-10,0.18,0.18,19161585,16235598,84.73,35.21,1688
HLVLTD,2026-09-10,6.47,6.38,119034,100753,84.64,7.6,437
SURANASOL,2026-09-10,25.78,25.63,15426,13034,84.49,3.96,322
JAIPURKURT,2026-09-10,24.65,25.03,7233,6090,84.2,1.81,106
LINC,2026-09-10,98.1,97.3,12355,10400,84.18,12.04,364
MURUDCERA,2026-09-10,30.83,30.0,10188,8570,84.12,3.06,139
CHEMCRUX,2026-09-10,82.57,85.52,4525,3803,84.04,3.8,101
SPCENET,2026-09-10,3.57,3.47,500547,420539,84.02,17.55,552
PRISMX,2026-09-10,0.57,0.59,209988,176408,84.01,1.23,247
AIROLAM,2026-09-10,87.97,85.37,2260,1898,83.98,1.94,104
HPIL,2026-09-10,121.0,120.03,622,521,83.76,0.75,25
DUCON,2026-09-10,1.8,1.78,1751220,1460924,83.42,31.42,625
RAJPALAYAM,2026-09-10,762.65,751.1,2021,1684,83.33,15.28,127
PHOENXINTL,2026-09-10,30.2,30.15,1802,1501,83.3,0.53,54
JITFINFRA,2026-09-10,304.95,300.95,38698,32204,83.22,117.67,596
JENBURPH,2026-09-10,1023.7,1026.8,3349,2786,83.19,34.14,229
KRITINUT,2026-09-10,82.05,81.98,12535,10417,83.1,10.22,115
SILINV,2026-09-10,461.45,451.0,1527,1268,83.04,6.9,155
TAINWALCHM,2026-09-10,209.11,210.02,3826,3171,82.88,8.04,69
LPDC,2026-09-10,6.38,6.14,31595,26149,82.76,1.96,188
HAVISHA,2026-09-10,1.35,1.34,32100,26536,82.67,0.43,110
VIVIDHA,2026-09-10,0.52,0.51,134051,110801,82.66,0.7,131
NATHBIOGEN,2026-09-10,151.67,152.51,2248,1856,82.56,3.42,102
VGCL,2026-09-10,48.27,49.42,4211,3474,82.5,2.08,76
BEDMUTHA,2026-09-10,108.39,105.37,5440,4483,82.41,5.78,85
BNAGROCHEM,2026-09-10,214.0,212.0,424,349,82.31,0.88,27
GLOBALVECT,2026-09-10,139.03,138.35,5519,4540,82.26,7.65,192
VIVOBIOT,2026-09-10,18.64,16.99,112181,92268,82.25,19.31,542
INSPIRISYS,2026-09-10,88.68,86.25,3886,3195,82.22,3.39,141
MANGALAM,2026-09-10,31.71,34.88,284790,233561,82.01,97.96,1151
MITTAL,2026-09-10,0.88,0.83,1556381,1276151,81.99,13.41,608
PNC,2026-09-10,16.56,16.52,6498,5325,81.95,1.1,134
SVGLOBAL,2026-09-10,147.65,140.8,711,582,81.86,1.01,60
SUVIDHAA,2026-09-10,2.41,2.41,164465,134553,81.81,3.98,271
MALLCOM,2026-09-10,977.85,976.3,1439,1177,81.79,14.09,139
SGIL,2026-09-10,600.55,602.0,3236,2645,81.74,19.43,139
DHRUV,2026-09-10,23.0,22.79,1902,1552,81.6,0.44,59
LANCER,2026-09-10,12.65,12.83,205672,167627,81.5,26.32,771
NAGREEKEXP,2026-09-10,22.42,22.33,9698,7902,81.48,2.17,113
GRAVISSHO,2026-09-10,29.66,35.59,491934,399852,81.28,173.07,672
NSIL,2026-09-10,5621.0,5604.0,1715,1393,81.22,96.26,369
DGCONTENT,2026-09-10,24.72,24.09,7989,6479,81.1,1.96,94
MUKESHB,2026-09-10,135.0,132.5,2650,2148,81.06,3.48,14
ACGL,2026-09-10,1795.1,1754.6,764,619,81.02,13.43,189
VISACHROME,2026-09-10,35.09,34.9,26010,21021,80.82,9.12,258
USK,2026-09-10,20.86,20.56,32729,26439,80.78,6.74,151
HBESD,2026-09-10,72.81,71.26,837,676,80.76,0.6,43
MFML,2026-09-10,18.38,18.94,12083,9756,80.74,2.35,80
ASHOKAMET,2026-09-10,14.54,14.34,12840,10361,80.69,1.85,102
SOBHA,2026-09-10,1229.5,1235.7,181083,146097,80.68,2214.57,6602
ISHANCH,2026-09-10,44.82,44.82,17305,13952,80.62,7.82,198
COMFINTE,2026-09-10,6.13,6.09,185838,149799,80.61,11.27,423
ENERGYDEV,2026-09-10,14.89,15.12,43848,35295,80.49,6.5,386
RAMCOCEM,2026-09-10,866.85,869.75,555763,446660,80.37,4790.33,19789
BRAHMINFRA,2026-09-10,157.11,158.62,5970,4792,80.27,9.48,226
AERONEU,2026-09-10,70.41,70.03,99364,79731,80.24,70.84,528
DNAMEDIA,2026-09-10,2.51,2.48,47020,37606,79.98,1.17,123
ANIKINDS,2026-09-10,44.72,44.39,2353,1882,79.98,1.05,34
BLIL,2026-09-10,72.01,71.42,117230,93651,79.89,84.07,1217
MAXESTATES,2026-09-10,546.1,559.75,122478,97781,79.84,677.22,3263
DEEPAKNTR,2026-09-10,1641.9,1645.8,414991,331332,79.84,6829.7,13422
LFIC,2026-09-10,152.52,145.32,6118,4882,79.8,9.01,188
GARFIBRES,2026-09-10,814.6,784.5,216497,172678,79.76,1746.04,8697
DEVX,2026-09-10,33.63,32.99,92173,73477,79.72,30.67,917
LCCINFOTEC,2026-09-10,3.54,3.19,328095,261446,79.69,10.76,428
GAYAHWS,2026-09-10,1.94,1.9,125320,99761,79.61,2.4,234
CELEBRITY,2026-09-10,6.71,6.72,4935,3929,79.61,0.33,53
MODTHREAD,2026-09-10,53.91,51.62,4689,3732,79.59,2.47,78
MAFATIND,2026-09-10,121.6,122.85,37271,29654,79.56,45.34,830
HALEOSLABS,2026-09-10,1470.9,1450.6,171,136,79.53,2.49,18
VENTIVE,2026-09-10,569.7,569.8,49112,39054,79.52,279.43,1544
AVANCE,2026-09-10,0.82,0.82,3178287,2526591,79.5,26.17,1120
PFIZER,2026-09-10,4171.0,4095.4,267140,212208,79.44,11030.36,16075
ORCHASP,2026-09-10,1.42,1.44,185081,147005,79.43,2.71,242
PANSARI,2026-09-10,281.2,293.0,1891,1502,79.43,5.53,23
ARIHANTSUP,2026-09-10,221.8,219.65,8100,6429,79.37,18.05,184
TOLINS,2026-09-10,91.45,90.96,31876,25286,79.33,29.08,632
JINDALPHOT,2026-09-10,1019.2,1001.6,1501,1190,79.28,15.08,193
BHANDARI,2026-09-10,3.0,3.0,87555,69383,79.25,2.63,189
XELPMOC,2026-09-10,77.47,76.21,17649,13986,79.25,13.38,338
KHANDSE,2026-09-10,17.7,16.97,14089,11157,79.19,2.4,150
LOTUSCHO,2026-09-10,587.7,597.1,1262,999,79.16,7.51,146
ACEINTEG,2026-09-10,17.54,17.89,2437,1929,79.15,0.43,49
OPTIFIN,2026-09-10,14.2,14.57,44190,34896,78.97,6.54,116
SUNRAKSHAK,2026-09-10,372.7,375.55,11408,9005,78.94,42.78,198
BENARAS,2026-09-10,10520.0,10736.0,341,269,78.89,36.82,153
SHIVAUM,2026-09-10,464.35,461.45,898031,708454,78.89,3790.12,1381
SURANAT&P,2026-09-10,16.24,16.05,37061,29175,78.72,5.96,487
BORANA,2026-09-10,316.2,317.65,8546,6726,78.7,27.18,465
RRIL,2026-09-10,16.1,15.97,5782,4541,78.54,0.93,69
INOXGREEN,2026-09-10,175.76,178.12,2617527,2055515,78.53,4609.04,17118
KRIDHANINF,2026-09-10,2.0,1.99,159781,125368,78.46,3.23,222
ESSARSHPNG,2026-09-10,16.04,16.1,67976,53284,78.39,10.96,421
WATERBASE,2026-09-10,47.17,46.55,7837,6143,78.38,3.69,154
SEKURITIND,2026-09-10,111.7,112.43,20279,15879,78.3,22.78,284
CINEVISTA,2026-09-10,14.24,14.36,1546,1206,78.01,0.22,39
RSSOFTWARE,2026-09-10,29.48,29.21,11425,8911,78.0,3.34,116
BAIDFIN,2026-09-10,12.03,11.74,173715,135312,77.89,20.81,603
NINSYS,2026-09-10,710.75,708.45,3174,2472,77.88,22.48,441
BUTTERFLY,2026-09-10,616.3,610.35,5449,4243,77.87,33.4,606
SUNSHIEL,2026-09-10,1225.3,1231.7,3247,2528,77.86,40.02,322
GLOTTIS,2026-09-10,59.03,58.74,43296,33698,77.83,25.92,511
KRITIKA,2026-09-10,5.37,5.37,87201,67814,77.77,4.69,348
AFSL,2026-09-10,201.21,201.27,4088,3179,77.76,8.23,104
HINDCOMPOS,2026-09-10,387.05,381.45,3422,2660,77.73,13.17,272
FIBERWEB,2026-09-10,26.11,26.98,24076,18675,77.57,6.42,283
BIGBLOC,2026-09-10,40.82,40.57,38315,29666,77.43,15.49,440
INCREDIBLE,2026-09-10,32.17,30.98,9793,7580,77.4,3.06,135
AKCAPIT,2026-09-10,1691.6,1702.5,1610,1244,77.27,27.67,193
DRCSYSTEMS,2026-09-10,12.97,12.86,30616,23649,77.24,3.92,269
SRD,2026-09-10,39.33,38.5,61667,47578,77.15,24.02,382
NDL,2026-09-10,2.93,2.9,876630,676191,77.14,25.6,951
DHATRE,2026-09-10,4.46,4.14,101237,78056,77.1,4.26,235
RETAIL,2026-09-10,17.24,16.6,6568,5062,77.07,1.1,114
BATLIBOI,2026-09-10,87.29,85.59,27083,20848,76.98,23.28,522
VSTL,2026-09-10,123.41,120.17,5743,4420,76.96,7.0,259
MERCURYEV,2026-09-10,37.83,41.61,3794734,2920317,76.96,1533.67,8091
ZSARACOM,2026-09-10,11002.0,11190.0,26,20,76.92,2.85,24
