symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
20MICRONS,233.53,182.0,182.0,,,,False,237624.9,0.485,5.036,,4423
21STCENMGM,46.49,37.36,30.6,,,,False,7171.15,0.369,7.427,,2141
360ONE,1222.9,1076.6,1065.0,,,,False,806462.2,1.041,5.081,,1730
3BBLACKBIO,1588.9,1099.5,1099.5,,,,False,23221.05,0.586,5.941,,101
3IINFOLTD,27.5,21.7,17.31,,,,False,243599.2,1.245,6.28,,5282
3MINDIA,37300.0,32480.0,32480.0,,,,False,3414.55,0.411,7.477,,6008
3PLAND,33.97,30.75,30.75,,,,False,2944.6,0.358,3.133,,4562
5PAISA,416.95,327.55,327.55,,,,False,82796.15,0.342,7.251,,2181
63MOONS,912.0,739.1,650.0,,,,False,381741.0,2.204,4.74,,5242
A2ZINFRA,17.12,14.06,12.0,,,,False,342151.7,0.77,4.08,,3880
AAATECH,98.4,90.05,85.0,98.4,90.05,20.0,False,14580.95,0.732,2.989,-5.722,1443
AADHARHFC,503.1,459.3,459.3,,,,False,331099.05,1.265,3.694,,581
AAKASH,9.98,8.06,8.06,,,,False,167967.35,4.737,4.308,,2059
AAREYDRUGS,101.29,74.6,73.41,,,,False,226658.7,0.436,6.18,,1262
AARNAV,36.9,29.99,23.51,,,,False,28422.25,0.197,3.773,,134
AARON,147.89,123.35,111.15,,,,False,13676.55,1.029,4.244,,1971
AARTECH,53.48,46.5,44.85,,,,False,102964.0,0.422,3.366,,786
AARTIDRUGS,443.75,404.5,377.55,443.75,404.5,20.0,False,151461.6,1.682,2.95,-1.521,5692
AARTIIND,551.75,486.5,462.05,,,,False,918053.35,0.642,4.313,,6013
AARTIPHARM,894.7,806.4,650.8,894.7,806.4,20.0,False,442781.55,0.645,2.625,-7.706,896
AARTISURF,677.7,487.0,361.6,,,,False,22117.25,2.427,6.439,,1529
AARVI,161.0,139.61,138.0,,,,False,25598.4,0.161,3.977,,2207
AASTHA,88.37,73.0,70.0,,,,False,869940.15,0.303,3.232,,49
AATMAJ,20.5,18.05,16.7,,,,False,2200.0,0.909,14.292,,791
AAVAS,1435.9,1234.2,1234.2,,,,False,133777.0,0.522,5.355,,1962
ABAN,18.46,14.25,12.89,,,,False,15626.9,1.177,10.469,,5979
ABANSENT,32.79,26.52,25.05,,,,False,9650.8,1.31,4.212,,101
ABB,7825.0,7258.0,6715.5,,,,False,163288.2,0.571,3.524,,6013
ABBOTINDIA,27800.0,25190.0,25190.0,,,,False,8088.0,0.893,5.985,,5983
ABCAPITAL,416.45,385.1,384.0,,,,False,2939145.15,0.475,3.707,,2234
ABCOTS,225.0,198.5,196.81,225.0,198.5,20.0,False,17251.65,0.326,2.65,-8.644,1145
ABDL,643.9,584.3,580.0,,,,False,302934.9,0.993,3.453,,548
ABFRL,57.33,50.2,50.2,,,,False,4130975.4,0.611,4.474,,3247
ABINFRA,14.44,10.46,9.78,,,,False,9194178.1,0.065,6.123,,1762
ABLBL,90.65,82.61,82.61,,,,False,729907.05,0.562,4.001,,306
ABMINTLLTD,72.8,48.2,39.15,,,,False,3568.1,0.008,11.616,,2521
ABMKNO,205.0,180.0,180.0,,,,False,1321.2,0.167,3.375,,101
ABREL,1486.0,1318.7,1318.7,,,,False,192943.9,0.244,4.309,,7705
ABSLAMC,1098.9,990.3,973.3,,,,True,197867.0,1.879,3.36,,1220
ABSMARINE,347.75,219.3,212.9,,,,False,103575.0,0.637,6.501,,575
ACC,1338.1,1250.1,1250.1,,,,False,116080.0,0.948,4.549,,6010
ACCELYA,1159.3,1110.0,1085.9,1159.3,1110.0,20.0,False,4554.9,1.155,2.813,-3.554,6010
ACCENTMIC,699.0,560.0,482.2,,,,True,55500.0,2.91,7.181,,676
ACCORD,202.35,188.45,99.6,,,,False,200.0,0.0,19.657,,2005
ACCURACY,4.98,4.06,4.06,,,,False,55140.65,0.75,4.935,,2020
ACE,1196.0,1073.8,957.8,,,,False,357607.25,0.509,3.154,,4926
ACEINTEG,19.8,16.81,16.81,19.8,16.81,20.0,False,3980.7,0.612,2.756,-9.646,2264
ACGL,1842.9,1715.5,1715.5,1842.9,1715.5,18.0,False,594.39,1.285,2.808,-4.791,18
ACI,522.9,477.0,477.0,522.9,477.0,20.0,False,474336.05,0.337,2.554,-8.099,944
ACL,47.0,42.0,42.0,,,,False,12361.7,0.681,4.046,,3910
ACMESOLAR,430.5,361.8,344.7,,,,False,2218436.6,0.335,4.074,,456
ACSTECH,61.5,48.42,39.15,,,,False,331301.35,1.602,4.86,,101
ACUTAAS,3464.0,3111.0,3025.0,,,,True,298431.8,3.352,3.118,,1239
ADANIENSOL,1637.0,1348.0,1348.0,,,,False,4513488.75,0.313,4.988,,2747
ADANIENT,3173.7,2830.5,2830.5,,,,False,2112851.65,0.812,3.585,,6012
ADANIGREEN,1348.0,1214.9,1214.9,,,,False,1490686.65,0.78,3.329,,2037
ADANIPORTS,1785.9,1593.1,1593.1,,,,False,2477774.15,1.121,4.52,,4636
ADANIPOWER,217.4,198.0,198.0,217.4,198.0,20.0,False,21487171.55,0.871,2.987,-1.794,4213
ADDIND,94.6,71.05,71.05,94.6,71.05,18.0,False,1184.28,3.313,2.519,-20.899,18
