symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,20602,33586868,33607470,312657.070375,51251901573347.15,1614440.9538465,11758650,23295.0
BANKNIFTY,9725,1021886,1031611,163974.794601,1744022063550.3,288211.450104,1212457,56019.4
PAYTM,8517,90714,99231,109566.951315,120054113587.25,135553.8571875,67270,1791.5
HDFCBANK,19179,194116,213295,85799.083695,90016338431.5,95403.44801,1093756,685.8
LICHSGFIN,13692,18857,32549,77096.6815,10731280830.0,79151.9898,57277,564.7
RELIANCE,8285,105491,113776,52387.7337,68754838115.0,59571.86485,594032,1256.7
IDEA,4546,22399,26945,49007.8701375,26189222651.25,55445.58765,134309,15.13
MIDCPNIFTY,2059,90990,93049,35463.03696,158854080549.6,47969.56245600001,122210,14402.0
BSE,6016,63646,69662,38727.19508,42794574482.0,46966.1399,150660,3215.5
INDUSTOWER,5698,46234,51932,37016.39993,30793149019.0,42994.45112,79431,387.4
MCX,4457,37026,41483,33248.5634475,28353644345.25,39167.7444,81476,3277.3
ICICIBANK,3627,31215,34842,35028.47243,30740822245.0,38153.76488,249084,1376.5
DIXON,4488,73592,78080,29354.0654,50529233173.0,36631.02213,155187,13114.0
AXISBANK,4048,30642,34690,31371.56,24144379418.75,33886.8541875,203527,1244.6
ONGC,4479,92211,96690,24258.32505,50871174840.0,31418.07345,70656,237.4
INFY,6304,67291,73595,26383.1006,29027904604.0,30846.86664,377455,1038.3
HINDALCO,3650,38619,42269,25069.75772,27601607768.0,28546.2954,105818,987.5
SBIN,3274,50700,53974,24552.624,39120166890.0,28362.2679,290781,995.9
BHEL,2311,13211,15522,25597.085325,15106037100.0,28249.931325,52880,425.55
COCHINSHIP,4139,31409,35548,23895.54784,19000159572.0,27278.26356,35614,1416.7
ADANIENT,2308,41442,43750,21617.755442399997,39597006267.15,27092.6216139,97081,3021.4
MUTHOOTFIN,2944,28218,31162,22305.54216,22344524620.0,26049.71336,66610,2764.0
HINDZINC,2817,42643,45460,19806.5936775,31377063833.5,25352.7770125,62094,576.55
KOTAKBANK,2726,18078,20804,22528.0084,15206125680.0,24170.1652,151370,415.4
LAURUSLABS,1262,12243,13505,20826.86065,20661451653.0,23987.92718,46045,1951.2
BHARTIARTL,2305,38593,40898,20239.286495,34510250705.5,23715.90355,217862,1846.1
ASHOKLEY,2666,18044,20710,21576.66,15526536000.0,23595.395,58898,161.87
TCS,3790,54394,58184,18916.446015,27856101753.0,23180.593545,244765,2202.9
KALYANKJIL,2298,23399,25697,18497.742795,19557938835.0,22427.351145,55957,597.8
TATASTEEL,3955,31404,35359,19847.759525,16387107330.0,22079.607825,179038,182.43
ETERNAL,2499,17242,19741,19373.3490075,13762253639.5,21402.1316525,104293,319.0
POLYCAB,1818,21389,23207,18602.715375,22679770695.0,21161.922325,67117,8202.5
LT,2800,26374,29174,19131.49406,18478517086.75,21139.4024275,136334,3905.1
INDIGO,2196,35954,38150,16032.93378,26951675521.5,19819.288995,84341,4882.5
GODREJPROP,2544,39087,41631,14687.40117,23407074060.5,19729.211775,52720,1743.7
MARUTI,2506,47299,49805,15667.783935,30624540740.0,18643.441335,157981,12459.0
ATHERENERG,2280,26141,28421,14130.1821375,16962153810.0,18392.3202375,33871,1658.6
BAJFINANCE,2148,21469,23617,16517.3412,17107512825.0,18388.79445,139863,1026.6
DLF,2628,23930,26558,15894.68655,15123847154.5,18197.858095,72711,635.2
SOLARINDS,1278,15516,16794,14341.45168,17375450566.0,17020.33234,46399,22435.0
HCLTECH,3146,21805,24951,15234.34872,10918709504.0,17011.88376,108974,1214.5
JIOFIN,2801,23569,26370,15018.95669,13267826742.0,16905.68286,179503,227.0
LODHA,1745,29605,31350,12071.451375,21479621756.25,16413.1689375,35404,1081.3
CHOLAFIN,1306,7811,9117,14834.7156875,9137578843.75,16398.504125,30753,1820.6
COFORGE,1420,20055,21475,12436.86819,18163944719.5,15708.305385,68807,1837.7
KEI,1617,24738,26355,12723.6682475,20505117230.5,15571.4405525,54068,4476.0
NATIONALUM,1834,24483,26317,12271.7608125,17357841806.25,15434.991375,50228,358.9
HINDPETRO,2049,8614,10663,14221.96218,6227635529.25,15356.7837225,33597,345.45
M&M,2030,25155,27185,12561.21036,16176732054.0,14262.2309,125885,3097.3
TECHM,1171,18810,19981,10865.60496,17909002788.0,13972.10484,57159,1546.8
VEDL,4050,28651,32701,12145.73489,9108499031.0,13836.3952,117989,263.0
PERSISTENT,1655,15447,17102,11369.2966375,10994579743.75,13610.344075,55748,5503.0
DIVISLAB,1196,12913,14109,11238.16304,12236768425.0,12578.24729,75076,9338.0
HAL,1338,23254,24592,9870.72786,17690133865.5,12361.891515,80620,4897.9
ADANIPORTS,1270,16355,17625,10624.291845,13779538202.25,12290.5638675,73335,1755.5
OFSS,785,11453,12238,9216.58408,13931749716.0,12145.78124,30207,11745.0
ADANIPOWER,1453,8262,9715,10891.10109,6387492883.5,11831.629925,83743,209.99
ANGELONE,1483,6267,7750,10816.276,4816257325.0,11779.72425,30074,293.3
JSWSTEEL,1260,8107,9367,10892.52738,7266859231.5,11706.964695,81031,1283.0
CANBK,1331,4295,5626,11112.66135,3725658180.0,11602.1619,80502,123.42
BAJAJ-AUTO,1126,18831,19957,9850.25805,16927572482.25,11430.0328725,60413,11673.0
SWIGGY,2023,10816,12839,10280.2116775,5706636902.25,11332.0382,92626,278.45
TMPV,2094,21516,23610,9992.11568,10746766720.0,11294.58288,120320,298.8
MAXHEALTH,1904,6961,8865,10288.1711625,3826710357.75,10896.70974,33336,1027.5
JINDALSTEL,1458,7133,8591,10132.9738125,5134130706.25,10830.155875,39522,1113.0
POWERGRID,1815,19982,21797,9387.04804,10514468425.0,10678.82479,70522,269.15
WIPRO,1882,11324,13206,9306.756,5871608550.0,10174.0665,134472,166.5
LICI,1713,4484,6197,9677.47648,2604416038.0,10021.62686,61369,403.35
CUMMINSIND,904,6195,7099,9157.85264,6454110294.0,9936.35558,42420,5056.0
PNBHOUSING,1110,7133,8243,8506.572165,5612171142.5,9536.23359,21551,1186.7
CDSL,1327,11022,12349,8366.3445275,7376469982.75,9282.574355,59953,1324.3
INDUSINDBK,1243,6168,7411,8565.25103,4341071553.0,9215.90656,67656,977.8
