symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
ORIENTCER,48.08,14,0.6068215107763113,3.98,0.61,54.43,,17.8,2.36421376103766,44.53,50.48,False,0,Strong buy,Non-Energy Minerals
URBANCO,174.21,14,14.657101487429255,18.03,20.67,44.75,,5.6,7.489963567417042,162.98,182.92,False,0,Buy,Technology Services
LUMAXTECH,2116.4,14,3.0480085694809573,6.42,3.05,45.45,,15.02,79.74834626665871,1996.78,2222.22,False,0,Strong buy,Producer Manufacturing
CASTROLIND,195.61,14,3.733361616375893,7.1,3.73,61.41,,12.88,2.8398644953990413,191.35,205.39,False,0,Buy,Energy Minerals
SUDEEPPHRM,1197.1,14,7.094292359992839,10.46,4.8,52.31,,15.11,61.95312446318536,1104.17,1256.96,False,0,Buy,Health Technology
APARINDS,18233.0,14,9.179640718562874,12.55,15.19,45.81,,5.66,834.7113491295141,16980.93,19144.65,False,0,Buy,Electronic Technology
NIBL,33.08,14,0.608272506082712,3.98,0.61,53.9,,23.34,2.1316872493090666,29.88,34.73,False,0,Strong buy,Producer Manufacturing
MMP,461.3,14,13.341523341523343,16.71,13.34,52.42,,7.96,27.708884828717743,419.74,484.36,False,0,Buy,Non-Energy Minerals
MANKIND,2480.0,14,3.9832285115303994,7.35,1.69,43.18,-1.04,11.31,58.33398831692829,2392.5,2604.0,False,0,Strong buy,Health Technology
MANBA,136.41,14,3.482020937642242,6.85,3.48,44.62,,12.89,4.558711821499775,129.57,143.23,False,0,Buy,Finance
SHARDAMOTR,985.75,14,6.867953165654816,10.24,6.87,45.43,,35.94,31.269472051804133,938.85,1035.04,False,0,Strong buy,Producer Manufacturing
ALMONDZ,18.65,14,37.63837638376382,41.01,37.64,78.25,,7.24,1.2112972966802222,16.83,19.58,False,0,Buy,Finance
ARCHIDPLY,107.68,14,13.34736842105264,16.72,13.35,78.32,,15.88,4.996263390025817,100.19,113.06,False,0,Buy,Producer Manufacturing
STOVEKRAFT,827.8,13,6.675257731958757,10.05,6.68,34.84,,6.06,29.208565505897845,783.99,869.19,False,0,Buy,Consumer Durables
ASIANENE,489.6,13,1.3454771268888428,4.72,1.35,43.74,,15.54,29.17495096521693,445.84,514.08,False,0,Buy,Energy Minerals
DCBBANK,218.58,13,15.656913064183293,19.03,17.44,51.31,,7.66,6.770071590412226,208.42,229.51,False,0,Buy,Finance
GKB,68.37,13,5.184615384615392,8.55,2.89,53.15,,11.19,5.2690608244564014,60.47,71.79,False,0,Buy,Health Technology
SOMANYCERA,594.75,13,15.519083228124693,18.89,15.52,62.77,,11.09,19.610620237117484,565.33,624.49,False,0,Strong buy,Producer Manufacturing
DOLPHIN,724.3,13,16.232046858701754,19.6,16.23,42.17,,2.86,44.49062655244668,657.56,760.52,False,0,Buy,Industrial Services
MACPOWER,2096.5,13,7.309208169115011,10.68,7.31,46.0,,3.74,145.06007842096307,1878.91,2201.33,False,0,Strong buy,Producer Manufacturing
