symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,11952,14832264,14844216,182162.705933,22626527868248.85,936773.5384214999,8074987,23410.65
BANKNIFTY,4537,1374676,1379213,77138.183106,2341857420348.9,176348.966595,1566817,56539.7
BANDHANBNK,20706,67493,88199,142036.8714,47053177164.0,150218.48304,57494,191.43
HDFCBANK,26976,186804,213780,129838.756255,91286580846.5,137348.09972,1071817,740.2
ADANIENT,9728,27435,37163,90433.5138297,25863373755.21,92695.0498818,107853,3001.1
RELIANCE,10053,76689,86742,62748.21635,48961208785.0,66331.3542,654758,1244.4
PFC,13936,5511,19447,62936.89961,2558930608.0,63184.78569,129214,345.55
ADANIGREEN,6463,5937,12400,50722.07574,4783891542.0,51167.11116,64312,1300.6
BAJFINANCE,5558,99799,105357,43134.486825,78629723362.5,49894.17045,155328,1035.0
LAURUSLABS,2734,15569,18303,47089.4798,26871507521.0,49750.13501,54086,2022.6
HINDALCO,6895,32080,38975,47704.57559,22601370680.0,49388.30239,117059,987.0
PAYTM,2262,42413,44675,29243.3370425,55846259776.75,34972.74981,66278,1778.5
IDFCFIRSTB,3858,21595,25453,31360.20335,17723028942.5,33196.069025,70349,88.11
ETERNAL,3705,27151,30856,30771.455985,22607032915.0,33191.795135,117778,342.4
CANBK,3713,8312,12025,31343.73165,7157834932.5,32220.555975,81987,124.81
ICICIBANK,3143,32800,35943,29539.78363,31424347941.0,31471.89304,284206,1338.1
INDUSTOWER,4569,6831,11400,29994.60535,4484868855.0,30398.8679,80184,382.75
IDEA,2772,9611,12383,28499.727075,10452611927.25,30003.9255975,144648,14.25
INOXWIND,5799,8992,14791,28628.84672,4491364160.0,29272.56832,28388,75.85
SOLARINDS,2226,69144,71370,22541.37707,71612864822.5,28917.275295,89321,20250.0
RBLBANK,1902,18643,20545,25858.3604625,25550521320.75,28782.32242,32013,428.9
ATHERENERG,4272,45795,50067,24049.9017,27059489771.25,27404.4994125,52536,1487.0
TCS,5065,80636,85701,23855.78484,39212073780.75,27341.0876475,308526,2090.0
BSE,3512,62843,66355,22764.05602,41714519234.0,27333.84836,191514,3223.4
VBL,4539,23591,28130,25286.604015,13279109955.0,26727.076065,96762,436.7
INFY,5815,51204,57019,23889.85324,21780697780.0,26192.75104,381721,1023.7
TATASTEEL,4384,47441,51825,22659.59905,24842581115.0,25257.34145,194120,187.43
360ONE,3509,56643,60152,19474.51715,32145174710.0,23338.96425,21949,1111.8
SUZLON,4150,14931,19081,22339.30508,8441490356.0,23321.93964,69840,41.89
SWIGGY,4020,29753,33773,20883.61662,15765011653.75,22978.9456575,99295,281.45
BHARTIARTL,2470,27910,30380,21437.670075,24676163231.75,22494.8173925,228280,1822.8
MCX,2539,40705,43244,18775.308555,30603763242.0,22485.615975,91423,3246.6
SBIN,2730,38937,41667,20342.80095,29628708532.5,22186.786275,302685,992.0
HAL,2693,29450,32143,19570.34658,21839022955.5,21087.726135,93110,4837.5
LTF,2734,22062,24796,19132.2621,15699279397.5,20722.843575,45279,309.2
JIOFIN,3626,17161,20787,19828.32428,9598804266.0,20638.13569,177931,232.06
DIXON,2825,46045,48870,18410.22915,31184143265.5,20484.536805,166945,13143.0
SONACOMS,1860,12696,14556,18582.47286,12866584505.25,20140.4804125,22278,820.5
BANKBARODA,2641,10815,13456,18271.7727075,7642274854.5,19172.3375025,86061,235.64
HCLTECH,3474,28257,31731,17684.1324,14562460404.0,19099.21644,118033,1273.2
M&M,2909,28710,31619,17751.56034,17963759706.0,18940.5574,132495,3041.4
BHEL,1543,16486,18029,17181.662925,18825007687.5,18904.2273,55732,421.35
MIDCPNIFTY,688,99589,100277,12017.992164000001,174572021080.8,18197.712972,178865,14516.05
ADANIPOWER,2249,13000,15249,16510.151495,9837626058.5,17281.29208,85991,204.4
ITC,3485,39033,42518,16086.18528,18265310591.25,17209.0455675,206569,269.05
MOTILALOFS,1630,37571,39201,13223.010785,31194484266.0,16933.613445,17541,1055.0
AUROPHARMA,1713,3791,5504,16132.89667,3605339017.5,16428.256845,40102,1700.6
WIPRO,3189,9592,12781,15761.1741,4898591580.0,16198.0899,146146,164.7
LT,2213,21291,23504,15149.7828825,14771078283.5,16175.5657175,132909,3904.8
BEL,2721,14516,17237,15450.3696975,8461249332.75,16098.656775,144802,396.4
TMPV,3124,17496,20620,15095.23568,8825361648.0,15848.45216,141985,300.35
INDIGO,1814,35981,37795,13708.2018,27807950674.5,15700.258545,91455,5050.0
PERSISTENT,2012,33913,35925,13334.54605,23017843961.25,15612.6106625,59288,5288.5
DLF,2245,17136,19381,14408.85045,11062037870.5,15394.384155,70673,678.15
MARUTI,2147,62099,64246,13117.764055,38810456455.0,15245.478605,179948,12186.0
VEDL,4110,64821,68931,12675.72504,20424813291.5,14944.700455,125081,268.3
PATANJALI,2613,37245,39858,11491.815145,16514391391.25,14210.5390575,80477,410.7
NESTLEIND,2008,6575,8583,13849.8086,4582480920.0,14139.7178,37862,1380.7
AXISBANK,1705,13937,15642,13314.2746875,11001428856.25,13983.43825,202136,1247.7
RADICO,1516,49116,50632,10431.96435,34279229901.0,13718.98836,20140,4599.6
RECLTD,2654,6864,9518,12970.48662,3450512646.0,13448.36808,63043,310.4
TECHM,1380,6923,8303,12845.6211,6530113206.0,13320.95316,62350,1549.5
DIVISLAB,1163,24249,25412,11008.6462,23034406579.0,12759.91199,76986,9450.5
COALINDIA,1961,35980,37941,11296.998855,20966536827.0,12711.704625,132165,423.1
CHOLAFIN,1042,6798,7840,11608.95825,7689270887.5,12295.667125,35009,1770.4
DRREDDY,1503,11958,13461,11368.8548125,9200048400.0,12015.5888125,69355,1215.8
HINDUNILVR,1937,17675,19612,11359.79853,10551709263.0,11850.31116,113419,1947.2
COFORGE,1214,15599,16813,10396.429975,13723627671.75,11497.3266925,75254,1794.4
ZYDUSLIFE,1029,3989,5018,10870.68069,4290902865.0,11231.75934,23995,1170.2
PREMIERENE,1829,4439,6268,10848.30604,2698004120.5,11093.067245,35892,910.6
TITAN,1189,17339,18528,10258.143455,15112408862.25,10987.8445775,63972,4913.5
ADANIPORTS,1157,15454,16611,9893.2002025,13239391809.75,10801.6083,73355,1796.4
BAJAJ-AUTO,1169,18839,20008,9989.88567,16372539374.25,10751.3044125,66615,11397.0
INDUSINDBK,1472,10891,12363,9989.4018,7451721599.0,10589.20779,79431,962.6
KEI,1092,18661,19753,8895.20506,15639140345.5,10132.483515,47922,4655.0
VOLTAS,2183,21689,23872,9045.0988875,9173141583.75,10015.114725,71538,1105.4
HINDZINC,1144,20427,21571,8417.548545,15358535867.5,9952.84472,65490,598.0
BHARATFORG,896,7074,7970,8944.8821,7137976345.0,9568.84555,34795,1991.7
ULTRACEMCO,1602,10692,12294,8923.145655,5966562553.5,9301.19119,67549,11100.0
OFSS,738,16014,16752,8020.22888,18383545758.0,9262.38646,46389,10920.0
HEROMOTOCO,1029,17182,18211,8347.60818,14176588140.0,9204.53958,56122,5413.5
AMBUJACEM,1925,2910,4835,9049.58376,1396962384.0,9190.4076,108667,390.75
JSWSTEEL,980,7494,8474,8503.34679,6575706623.25,9029.4930225,83388,1284.3
WAAREEENER,1925,9942,11867,8467.788735,4446076078.5,8809.29952,81126,2515.2
UPL,1132,3199,4331,8561.841481,2477661957.55,8780.034556499999,37064,554.45
PNB,871,4289,5160,8237.1968,4088070240.0,8620.9392,51156,117.86
SHRIRAMFIN,932,8213,9145,7819.25958,7012630713.0,8609.26671,69236,1010.8
KOTAKBANK,964,6287,7251,8049.854,5284029960.0,8426.6536,143342,416.95
OBEROIRLTY,1255,3495,4750,8159.87543,2296227570.0,8366.06113,27219,1867.1
POWERINDIA,904,16579,17483,7093.1306275,13501541426.5,7941.5448925,61451,31190.0
ASHOKLEY,898,7116,8014,7318.0625,5949229150.0,7880.479,62648,161.85
HYUNDAI,1294,7267,8561,7434.424635,4271081570.25,7729.6253375,30524,2087.3
DMART,1241,12323,13564,7116.493485,7179538557.0,7697.204055,58665,3834.1
AUBANK,687,5317,6004,7191.604,5650034300.0,7626.347,40772,1044.2
CONCOR,1238,5928,7166,7283.762125,3609200400.0,7618.891125,37972,465.75
BAJAJFINSV,1155,24225,25380,6448.66623,13676256732.0,7492.61355,64577,1860.0
CROMPTON,1472,6403,7875,7137.155695,3186264740.0,7432.428095,53956,223.93
NATIONALUM,997,10013,11010,6665.1534375,6822483937.5,7347.0553125,54592,355.4
BIOCON,675,6429,7104,6661.93725,6422338575.0,7190.698,43374,395.25
UNITDSPR,1068,21088,22156,6087.78184,12241926076.0,7181.6026,33082,1425.4
FEDERALBNK,815,5382,6197,6687.97275,4540623075.0,7056.4535,63724,326.95
ONGC,1261,8915,10176,6695.319825,4820014935.0,6980.256675,68691,235.58
GLENMARK,671,4799,5470,6229.6054875,4479855903.75,6718.464525,39481,2472.0
LTM,1021,8298,9319,6250.226145,5288973252.0,6716.758665,61391,4141.9
VMM,1188,9309,10497,6115.07691,4929574774.5,6705.548405,25853,106.05
DABUR,1213,11994,13207,5975.47875,5973228625.0,6591.7025,47254,392.3
EICHERMOT,809,11682,12491,6039.48402,8867607547.0,6492.65949,66770,7439.0
JINDALSTEL,821,7660,8481,5944.8101875,5573545650.0,6464.0166875,39601,1156.7
MUTHOOTFIN,740,7619,8359,5789.7139025,6136611896.25,6255.982865,65783,2826.0
ABCAPITAL,481,2267,2748,5979.373,2851631255.0,6241.82055,21742,399.55
TATAPOWER,1122,5184,6306,6011.99609,2805146713.0,6203.96072,88872,367.75
TVSMOTOR,795,8273,9068,5776.5593025,6113151985.5,6188.4166575,68046,4132.6
ADANIENSOL,619,3375,3994,5803.1532,3321505838.25,6087.6615825,54863,1382.9
YESBANK,805,3064,3869,5841.80845,2292797740.0,6011.42785,65567,23.28
PAGEIND,697,11932,12629,5221.302428,9064282450.0,5701.3269279999995,21952,37250.0
PNBHOUSING,738,2929,3667,5487.18742,2204102816.5,5647.395585,25222,1140.0
KALYANKJIL,608,9095,9703,4826.177505,7393196916.0,5454.564165,54133,584.75
MOTHERSON,513,2466,2979,5165.611935,2558347848.0,5386.490415,35607,163.8
POLYCAB,464,7430,7894,4874.79625,7977452871.25,5366.8249625,57248,8398.0
APOLLOHOSP,418,11030,11448,4668.3722375,12373243575.0,5359.8079875,40228,8920.0
HDFCLIFE,782,7677,8459,4825.75093,4777839869.0,5196.12962,84038,560.9
IOC,724,5177,5901,4891.915275,3567224407.5,5193.718725,49164,138.2
LUPIN,506,6460,6966,4552.48576,5883197977.25,4953.5955325,37072,2099.9
TRENT,724,8021,8745,4534.782165,5180316828.75,4945.0254525,76921,2771.6
DELHIVERY,513,1864,2377,4638.1020425,1701628318.0,4767.7239725,24832,434.45
LODHA,603,5594,6197,4327.14775,4087977025.0,4760.168,37122,1164.0
UNIONBANK,554,3395,3949,4419.8647875,2740169214.0,4756.0444275,44975,179.33
NTPC,935,3955,4890,4606.37505,1979475300.0,4699.67805,112925,327.0
HINDPETRO,584,3633,4217,4302.4622175,2719861092.0,4554.1956375,33870,362.35
BDL,857,10110,10967,4250.9664075,5042657006.75,4526.516475,62541,1170.4
POLICYBZR,656,4981,5637,4174.95477,3177887723.5,4506.052005,38480,1819.9
GRASIM,549,2875,3424,4320.9205,2309912667.5,4440.147175,48186,3133.7
CGPOWER,514,7376,7890,3923.556565,5746620406.5,4374.31063,36692,895.25
MAZDOCK,798,7448,8246,3960.62514,3888712728.0,4275.10242,67609,2212.8
BANKINDIA,567,1698,2265,4094.4254,1256896108.0,4230.05648,28701,139.06
GMRAIRPORT,594,1918,2512,4079.642625,1350025688.25,4197.1065075,39767,98.37
ABB,408,9573,9981,3645.3035875,8787471893.75,4107.022525,33899,7108.0
ASIANPAINT,518,16052,16570,3201.699675,10101970095.0,4104.250625,64215,2460.3
GVT&D,685,9727,10412,3740.2943375,5458743971.25,4086.48405,56282,4354.1
SUNPHARMA,582,10373,10955,3778.83982,6847868531.0,4079.06513,87557,1850.2
NAUKRI,489,6480,6969,3545.50251,4751508371.5,4048.676225,36346,1315.4
KPITTECH,944,3784,4728,3878.16045,1609618657.5,4027.327025,39273,528.3
BRITANNIA,576,11562,12138,3571.1988875,7316104347.5,3943.3048625,41584,4958.0
CUMMINSIND,365,4008,4373,3630.95594,4065271786.0,3859.8738,43080,4950.5
GODREJPROP,632,4715,5347,3519.8921875,2721409587.0,3841.2780575,61007,1716.3
TATACONSUM,669,4094,4763,3647.81923,2300395674.5,3832.880975,52542,988.7
PIIND,820,11055,11875,3424.113595,4736195962.75,3799.8857225,53646,2388.0
INDHOTEL,475,3405,3880,3523.7358,2560208860.0,3690.3244,44569,739.1
IRFC,794,4941,5735,3465.625625,2242063909.75,3669.6962225,44909,80.53
CDSL,506,7590,8096,3262.607325,5034004879.75,3642.6311225,63636,1353.3
TATAELXSI,821,10391,11212,3332.871175,4240883842.5,3608.5846,50405,3226.8
GODREJCP,793,2977,3770,3491.7406,1332204400.0,3591.3846,50627,879.95
MANKIND,518,7444,7962,3216.811,4610186245.0,3546.97345,26420,2477.2
HAVELLS,610,3922,4532,3324.20805,2228821610.0,3546.32415,44745,1092.0
NMDC,604,3339,3943,3283.32555,1876994235.0,3435.0129,77385,80.6
MPHASIS,507,5363,5870,3141.2254225,3404073464.0,3426.0895625,32004,2246.7
COLPAL,609,4504,5113,3158.022285,2363558642.5,3354.25871,41697,1886.2
JUBLFOOD,530,1833,2363,3250.28475,1152595450.0,3349.48925,29877,488.2
ANGELONE,415,2784,3199,3094.7715,2133439000.0,3338.4115,28613,297.7
PHOENIXLTD,423,7371,7794,2931.19701,5124906150.0,3332.32851,16470,1994.3
MARICO,306,2662,2968,3055.368,2672957688.0,3233.38488,25965,832.35
TORNTPHARM,469,5772,6241,2898.046325,3601107196.25,3166.3057875,37732,4932.0
BPCL,440,5833,6273,2742.6755875,3666744374.25,3069.92183,31449,314.2
LICI,499,2719,3218,2823.67834,1579362946.0,2934.7178,67739,402.85
APLAPOLLO,351,2371,2722,2702.658595,1832962253.5,2844.04113,54511,2186.0
NAM-INDIA,365,2456,2821,2662.6261875,1814562843.75,2841.254625,19775,1171.4
MAHABANK,493,2853,3346,2695.4122,1602507725.0,2835.85445,13169,83.93
UNOMINDA,399,2095,2494,2721.28857,1445339681.5,2819.465385,16899,1243.4
RVNL,617,6567,7184,2519.0829125,2784399579.5,2805.0674575,51226,211.25
INDIANB,306,2061,2367,2590.0361,1793027940.0,2755.1155,23668,847.5
NHPC,487,2311,2798,2594.56705,1258301114.0,2674.94519,31778,76.67
HDFCAMC,348,3248,3596,2554.66119,2385760974.0,2658.72093,37520,2444.6
SIEMENS,351,6597,6948,2366.404425,4558163723.75,2640.7166625,41037,3846.0
CIPLA,410,4325,4735,2419.0708875,2571792419.0,2595.3450775,48276,1380.6
AMBER,321,5159,5480,2274.22947,3761083717.0,2542.46664,29194,7081.0
POWERGRID,473,3449,3922,2407.44516,1772684648.0,2538.58164,66083,266.9
JSWENERGY,439,1513,1952,2458.52887,862796257.75,2527.7714475,37528,520.9
ICICIPRULI,531,2931,3462,2398.943655,1349036881.25,2497.0237175,30569,487.4
