symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
BOSCHLTD,48290.0,56.51908082345782,27.644210206475638,Buy,-0.7093656831499948,True,6
SHEETAL,355.0,63.12270283037303,32.069392430651995,Buy,8.562691131498472,True,6
OMAXAUTO,190.86,54.20993635817814,30.949219574657256,Buy,-2.123076923076916,True,6
PELATRO,394.2,63.22724634676124,31.21877120610585,Strong buy,13.930635838150286,True,6
RGL,156.78,60.878725171154905,50.76269981904211,Buy,20.12872576814038,True,6
IGPL,563.4,59.42884824941148,48.55703032705553,Buy,19.402352442513504,True,6
MANAKSIA,65.34,57.40747936398265,34.98466585910651,Buy,11.31175468483816,True,6
PURPLEUTED,462.75,64.28930413003587,27.63724756940337,Strong buy,17.151898734177216,True,6
SINCLAIR,81.79,55.836756105728725,31.282495700734717,Buy,8.835662009314703,True,6
FROG,272.35,61.27484630605191,42.00564932350504,Buy,28.709829867674877,True,6
MEDICAMEQ,319.5,63.44958308598096,26.00165120417594,Buy,30.942622950819672,True,6
PAYTM,1814.4,63.09996673496519,50.834108060039625,Buy,13.166593900081091,True,6
LAURUSLABS,2006.5,66.37840692613406,28.81365126003728,Buy,9.945205479452056,True,6
MARICO,830.0,51.68807838763208,32.433827891795524,Buy,-3.7290494693498784,True,6
UNIVAFOODS,9.48,53.51315280954856,41.57846671357201,Buy,5.4505005561735285,True,6
SMVD,15.35,67.59110341629858,45.093281360300416,Buy,-2.5396825396825418,True,6
LENSKART,691.45,62.6091336796334,52.914927134052526,Buy,5.115536637275782,True,6
ZUARIIND,275.1,55.190142236599904,25.744672310341933,Buy,-3.794369645042828,True,6
WELINV,2408.9,69.40477368499324,34.29501289722986,Buy,20.445000000000004,True,6
RNFI,316.5,56.02820175467497,29.17703588090572,Buy,17.636127113919343,True,6
SMCGLOBAL,82.43,53.525705802523056,34.407612960034264,Buy,1.639950678175108,True,6
NGLFINE,2859.4,50.42492979350633,28.22028072043043,Buy,-6.279908226810879,True,6
MOBIKWIK,209.02,58.91914546693009,25.215855587018115,Buy,6.371501272264636,True,6
ACCENTMIC,676.55,62.785034579268704,54.24405413814121,Buy,11.101075621972232,True,6
MENONBE,306.7,59.55343326408953,35.061677094006484,Buy,5.395189003436422,True,6
