symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
FINNIFTY,32365,22110,10255,46.38,105743,2183.66958,163831836673,4984.89673,25564
BANDHANBNK,64720,44302,20418,46.09,149187,243266.80968,79612889832,13109.45832,191
RADICO,19761,14464,5297,36.62,81278,24522.14092,54347487969,4959.80469,4601
360ONE,22523,16512,6011,36.4,88130,31598.3496,46834838070,5322.5807,1108
POLICYBZR,51392,38644,12748,32.99,126748,85300.09064,75136725391,7015.32391,1886
INOXWIND,34043,26251,7792,29.68,33264,72715.44896,9227001088,1210.33088,75
NIFTY,8032244,6520795,1511449,23.18,44424817,622697.66602,67742599214758,2189385.81758,23446
ATHERENERG,56962,46780,10182,21.77,109658,64256.34371,57955732860,6851.1036,1499
MOTILALOFS,16563,13608,2955,21.72,69188,28085.24747,54526484760,6322.2526,1042
PERSISTENT,64323,55073,9250,16.8,87981,57432.62312,53846684375,4899.09375,5240
ADANIGREEN,67224,57990,9234,15.92,35241,93754.9737,18644541654,1909.89654,1300
TATASTEEL,213783,188899,24884,13.17,275454,204365.77205,125189120237,14381.30237,190
DIVISLAB,84730,75834,8896,11.73,135924,88289.82832,121669118127,9687.48127,9624
APOLLOHOSP,43583,39157,4426,11.3,85981,35940.60933,93973372641,5317.85141,9069
PFC,136455,122694,13761,11.22,69818,138480.03871,18230197388,1935.16388,346
HINDALCO,124870,112776,12094,10.72,130697,199939.00745,72138223934,5984.75934,1003
ADANIENT,110388,100067,10321,10.31,76313,151170.33236,56688639515,5463.05915,2993
PETRONET,26325,23894,2431,10.17,8580,25614.0577,2130779700,152.817,285
APLAPOLLO,59795,54430,5365,9.86,21163,87369.77361,7603400987,640.15987,2195
NIFTYNXT50,1519,1386,133,9.6,689,3771.57415,881836762,32.66762,72462
IDFCFIRSTB,76439,70196,6243,8.89,100572,99564.98618,73356359819,7586.99544,87
SUZLON,71347,65548,5799,8.85,39015,56859.59037,16196323843,1975.75043,42
SOLARINDS,93112,85837,7275,8.48,232518,81293.2095,229149963863,17943.01363,19730
BANKNIFTY,1577621,1456298,121323,8.33,3828661,223944.25869,6511870898970,275640.7497,56548
PAGEIND,22556,20918,1638,7.83,35018,20379.47263,24610074541,1030.84541,37340
LTM,64760,60117,4643,7.72,40596,45320.9994,21066247555,2071.80055,4085
ETERNAL,123453,114716,8737,7.62,77284,94670.7647,54923410907,6364.03032,342
ADANIPOWER,90388,84053,6335,7.54,38618,64877.8372,22397608809,1857.38059,204
RBLBANK,32415,30185,2230,7.39,35055,63606.28376,41570591071,4516.58196,428
ADANIENSOL,58554,54568,3986,7.3,14701,56197.26756,8543662650,651.9015,1380
JSWSTEEL,88812,83027,5785,6.97,65503,168810.59151,40727139619,3144.71119,1297
COALINDIA,140947,131776,9171,6.96,98180,80241.5322,48876651072,3205.32822,424
CONCOR,39906,37342,2564,6.87,18846,22015.73212,9170993425,868.55925,464
UNITDSPR,33902,31745,2157,6.79,47619,33877.71292,24290123772,2227.71772,1441
INDUSINDBK,84101,78780,5321,6.75,35643,84256.85142,15913619050,1431.5105,959
PHOENIXLTD,17017,15957,1060,6.64,24790,12337.20068,16192211112,1290.17112,1993
MOTHERSON,37543,35238,2305,6.54,16506,50579.07784,11922484156,1094.41156,164
LAURUSLABS,56152,52756,3396,6.44,47284,138473.92279,67763332902,6565.29902,2034
BHEL,58104,54604,3500,6.41,51084,84538.46677,49429273346,4577.72096,423
JINDALSTEL,41951,39432,2519,6.39,67095,42756.11068,45405774487,3687.24487,1175
MCX,93516,88016,5500,6.25,202785,96340.85273,144644040888,18271.92138,3374
AUROPHARMA,41687,39273,2414,6.15,21285,58156.20475,14476545055,1324.57055,1721
ALKEM,20760,19560,1200,6.13,22719,20248.32568,13463103093,686.15593,5417
INFY,398204,375602,22602,6.02,232974,174917.81452,80679225912,9225.29912,1020
MPHASIS,33280,31410,1870,5.95,13460,22332.7264,6295946701,521.95451,2259
IOC,51556,48698,2858,5.87,17935,29370.69427,9403208928,985.76741,138
TCS,317218,300227,16991,5.66,221721,82264.71017,99653991806,11526.63806,2089
UPL,38505,36465,2040,5.59,14085,22796.73815,8540082335,794.35235,553
HDFCBANK,1115984,1057221,58763,5.56,585240,728731.52339,212305461329,18321.85329,737
INDIGO,94868,89904,4964,5.52,78189,76099.9707,52432389325,4162.44325,5028
MIDCPNIFTY,177931,168666,9265,5.49,340308,46938.18414,591183086918,19328.81918,14572
ASIANPAINT,65792,62395,3397,5.44,40238,19603.58725,23342123022,2026.53022,2455
POWERINDIA,63180,59920,3260,5.44,43510,29119.0243,32240076377,1966.01377,31150
M&M,135955,129034,6921,5.36,80725,66525.59848,43713679684,3139.09684,3035
IDEA,151383,143850,7533,5.24,53569,180432.0475,40653634840,7069.7209,14
ICICIPRULI,31958,30373,1585,5.22,13006,19470.28744,3995166834,384.56209,484
