symbol,ex_date,record_date,purpose,face_value,series
RELCHEMQ,18-Sep-2026,18-Sep-2026,Dividend - Re 0.50 Per Share,10,EQ
SRHHYPOLTD,18-Sep-2026,18-Sep-2026,Dividend - Rs 3 Per Share,10,EQ
SWISSMLTRY,18-Sep-2026,18-Sep-2026,Dividend - Re 0.10 Per Share,2,EQ
KRSNAA,18-Sep-2026,18-Sep-2026,Dividend - Rs 2 Per Share,5,EQ
PARKHOTELS,18-Sep-2026,19-Sep-2026,Dividend - Re 0.75 Per Share,1,EQ
RCF,18-Sep-2026,18-Sep-2026,Dividend - Rs 1.34 Per Share,10,EQ
RELAXO,18-Sep-2026,18-Sep-2026,Dividend - Rs 3.50 Per Share,1,EQ
KRBL,18-Sep-2026,18-Sep-2026,Dividend - Rs 4.50 Per Share,1,EQ
RELIABLE,18-Sep-2026,18-Sep-2026,Dividend - Re 0.05 Per Share,10,EQ
YOGI,18-Sep-2026,19-Sep-2026,Dividend - Re 0.25 Per Share,10,EQ
BBTCL,18-Sep-2026,18-Sep-2026,Dividend - Re 1 Per Share,10,EQ
BCLIND,18-Sep-2026,18-Sep-2026,Dividend - Re 0.35 Per Share,1,EQ
VLSFINANCE,18-Sep-2026,18-Sep-2026,Dividend - Rs 1.50 Per Share,10,EQ
SUNTECK,17-Sep-2026,17-Sep-2026,Dividend - Rs 1.50 Per Share,1,EQ
LANDMARK,17-Sep-2026,17-Sep-2026,Dividend - Rs 1.50 Per Share,5,EQ
MSTCLTD,17-Sep-2026,17-Sep-2026,Dividend - Rs 8.10 Per Share,10,EQ
IRCON,17-Sep-2026,17-Sep-2026,Dividend - Re 0.70 Per Share,2,EQ
INTLCONV,17-Sep-2026,17-Sep-2026,Dividend - Re 0.50 Per Share,1,EQ
FLUOROCHEM,17-Sep-2026,17-Sep-2026,Dividend - Rs 3 Per Share,1,EQ
EXCELINDUS,17-Sep-2026,17-Sep-2026,Dividend - Rs 13.75 Per Share,5,EQ
INDOAMIN,17-Sep-2026,17-Sep-2026,Dividend - Re 0.50 Per Share,5,EQ
KCPSUGIND,17-Sep-2026,17-Sep-2026,Dividend - Re 0.10 Per Share,1,EQ
ESTER,17-Sep-2026,17-Sep-2026,Dividend - Re 0.25 Per Share,5,EQ
PREMIERPOL,17-Sep-2026,17-Sep-2026,Dividend - Re 0.15 Per Share,1,EQ
SHRJAGP,17-Sep-2026,17-Sep-2026,Dividend - Re 1 Per Share,1,EQ
AGARIND,17-Sep-2026,17-Sep-2026,Dividend - Rs 3.30 Per Share,10,EQ
RUBYMILLS,17-Sep-2026,17-Sep-2026,Dividend - Rs 2.5 Per Share,5,EQ
ROSSTECH,17-Sep-2026,17-Sep-2026,Dividend - Re 0.30 Per Share,2,EQ
MIIL,17-Sep-2026,17-Sep-2026,Dividend - Re 0.25 Per Share,10,EQ
HPL,17-Sep-2026,17-Sep-2026,Dividend - Re 1 Per Share,10,EQ
ASIANENE,17-Sep-2026,17-Sep-2026,Dividend - Rs 1.25 Per Share,10,EQ
SANSERA,17-Sep-2026,17-Sep-2026,Dividend - Rs 4 Per Share,2,EQ
ACUTAAS,17-Sep-2026,17-Sep-2026,Dividend - Rs 2.50 Per Share,5,EQ
BHARATRAS,17-Sep-2026,17-Sep-2026,Dividend - Re 0.50 Per Share,5,EQ
BALPHARMA,17-Sep-2026,17-Sep-2026,Dividend - Rs 1.20 Per Share,10,EQ
AUSOMENT,17-Sep-2026,17-Sep-2026,Dividend - Re 1 Per Share,10,EQ
ORIENTCER,17-Sep-2026,17-Sep-2026,Dividend - Re 0.35 Per Share,1,EQ
TNPL,17-Sep-2026,17-Sep-2026,Dividend - Rs 4 Per Share,10,EQ
WEALTH,17-Sep-2026,17-Sep-2026,Dividend - Re 1 Per Share,10,EQ
STARPAPER,17-Sep-2026,17-Sep-2026,Dividend - Rs 2.50 Per Share,10,EQ
PATINTLOG,17-Sep-2026,17-Sep-2026,Dividend - Re 0.20 Per Share,10,EQ
HIMATSEIDE,17-Sep-2026,17-Sep-2026,Dividend - Re 0.25 Per Share,5,EQ
TNPETRO,17-Sep-2026,17-Sep-2026,Dividend - Rs 1.50 Per Share,10,EQ
MACPOWER,16-Sep-2026,16-Sep-2026,Dividend - Rs 1.50 Per Share,10,EQ
VIJAYA,16-Sep-2026,16-Sep-2026,Dividend - Rs 2 Per Share,1,EQ
REGAAL,16-Sep-2026,16-Sep-2026,Dividend - Re 0.25 Per Share,5,EQ
HINDCOPPER,16-Sep-2026,16-Sep-2026,Dividend - Rs 1.86 Per Share,5,EQ
UNIDT,16-Sep-2026,16-Sep-2026,Dividend - Re 0.60 Per Share,10,EQ
PRAKASH,16-Sep-2026,16-Sep-2026,Dividend - Rs 1.80 Per Share,10,EQ
PPL,16-Sep-2026,16-Sep-2026,Dividend - Rs 2.40 Per Share,10,EQ
INDOTECH,16-Sep-2026,16-Sep-2026,Dividend - Rs 10 Per Share,10,EQ
SALONA,16-Sep-2026,16-Sep-2026,Dividend - Re 0.60 Per Share,10,EQ
RSL,16-Sep-2026,16-Sep-2026,Dividend - Re 0.50 Per Share,10,EQ
SHILGRAVQ,16-Sep-2026,16-Sep-2026,Dividend - Rs 2.10 Per Share,10,EQ
JASH,16-Sep-2026,16-Sep-2026,Dividend - Re 1 Per Share,2,EQ
DENTA,16-Sep-2026,16-Sep-2026,Dividend - Rs 2.50 Per Share,10,EQ
VSTTILLERS,16-Sep-2026,16-Sep-2026,Dividend - Rs 25 Per Share,10,EQ
GRWRHITECH,16-Sep-2026,16-Sep-2026,Dividend - Rs 12 Per Share,10,EQ
VINATIORGA,16-Sep-2026,16-Sep-2026,Dividend - Rs 8.50 Per Share,1,EQ
ZODIAC,16-Sep-2026,16-Sep-2026,Dividend - Re 0.75 Per Share,10,EQ
ELDEHSG,16-Sep-2026,16-Sep-2026,Dividend - Rs 9 Per Share,2,EQ
63MOONS,16-Sep-2026,16-Sep-2026,Dividend - Rs 2 Per Share,2,EQ
SIGMA,16-Sep-2026,16-Sep-2026,Dividend - Re 0.50 Per Share,1,EQ
DENORA,16-Sep-2026,16-Sep-2026,Dividend - Rs 4 Per Share,10,EQ
AJMERA,16-Sep-2026,16-Sep-2026,Dividend - Re 1 Per Share,2,EQ
EMMBI,16-Sep-2026,16-Sep-2026,Dividend - Re 0.30 Per Share,10,EQ
DEEDEV,16-Sep-2026,16-Sep-2026,Dividend - Re 1 Per Share,10,EQ
BLS,16-Sep-2026,16-Sep-2026,Dividend - Re 0.50 Per Share,1,EQ
BANARISUG,16-Sep-2026,16-Sep-2026,Dividend - Rs 12.50 Per Share,10,EQ
BAJAJST,16-Sep-2026,16-Sep-2026,Dividend - Re 1 Per Share,5,EQ
BAIDFIN,16-Sep-2026,16-Sep-2026,Dividend - Re 0.10 Per Share,2,EQ
ATAM,16-Sep-2026,16-Sep-2026,Dividend - Re 0.35 Per Share,10,EQ
CINELINE,16-Sep-2026,16-Sep-2026,Dividend - Rs 1.25 Per Share,5,EQ
JKIL,15-Sep-2026,15-Sep-2026,Dividend - Rs 4 Per Share,5,EQ
HPAL,15-Sep-2026,15-Sep-2026,Dividend - Re 0.40 Per Share,2,EQ
SURAKSHA,15-Sep-2026,15-Sep-2026,Dividend - Re 0.50 Per Share,2,EQ
SUPTANERY,15-Sep-2026,15-Sep-2026,Dividend - Re 0.05 Per Share,1,EQ
SUPERHOUSE,15-Sep-2026,15-Sep-2026,Dividend - Re 0.80 Per Share,10,EQ
KTKBANK,15-Sep-2026,15-Sep-2026,Dividend - Rs 5 Per Share,10,EQ
FILATEX,15-Sep-2026,15-Sep-2026,Dividend - Re 0.30 Per Share,1,EQ
MANAKALUCO,15-Sep-2026,15-Sep-2026,Dividend - Re 0.05 Per Share,1,EQ
KANCHI,15-Sep-2026,15-Sep-2026,Dividend - Re 1 Per Share,10,EQ
NDLVENTURE,15-Sep-2026,15-Sep-2026,Dividend - Re 0.50 Per Share,10,EQ
IWP,15-Sep-2026,15-Sep-2026,Dividend - Re 0.20 Per Share,2,EQ
IVC,15-Sep-2026,15-Sep-2026,Dividend - Re 0.70 Per Share,2,EQ
ITL,15-Sep-2026,15-Sep-2026,Dividend - Rs 1.25 Per Share,10,EQ
ITDC,15-Sep-2026,15-Sep-2026,Dividend - Rs 2.95 Per Share,10,EQ
AKSHARCHEM,15-Sep-2026,15-Sep-2026,Dividend - Re 0.50 Per Share,10,EQ
HEXAGON,15-Sep-2026,15-Sep-2026,Dividend - Re 0.30 Per Share,1,EQ
POCL,15-Sep-2026,15-Sep-2026,Dividend - Rs 2 Per Share,2,EQ
SYSTMTXC,15-Sep-2026,15-Sep-2026,Dividend - Re 0.10 Per Share,1,EQ
SOLEX,15-Sep-2026,15-Sep-2026,Dividend - Re 0.55 Per Share,10,EQ
DBL,15-Sep-2026,15-Sep-2026,Dividend - Re 1 Per Share,10,EQ
FRONTSP,15-Sep-2026,15-Sep-2026,Dividend - Rs 0.70 Per Share,10,EQ
AGI,15-Sep-2026,15-Sep-2026,Dividend - Rs 7 Per Share,2,EQ
AARTIPHARM,15-Sep-2026,15-Sep-2026,Dividend - Rs 2 Per Share,5,EQ
CARYSIL,15-Sep-2026,15-Sep-2026,Dividend - Rs 3 Per Share,2,EQ
BLUEDART,15-Sep-2026,15-Sep-2026,Dividend - Rs 25 Per Share,10,EQ
BELRISE,15-Sep-2026,15-Sep-2026,Dividend - Re 0.55 Per Share,5,EQ
CENTEXT,15-Sep-2026,15-Sep-2026,Rights 3:8 @ Premium Rs 14/-,1,EQ
ARROWGREEN,15-Sep-2026,15-Sep-2026,Dividend - Rs 5 Per Share,10,EQ
TIMETECHNO,15-Sep-2026,15-Sep-2026,Dividend - Rs 1.50 Per Share,1,EQ
TI,15-Sep-2026,15-Sep-2026,Dividend - Re 1 Per Share,10,EQ
KNRCON,15-Sep-2026,15-Sep-2026,Dividend - Re 0.25 Per Share,2,EQ
WEBELSOLAR,15-Sep-2026,15-Sep-2026,Dividend - Re 0.25 Per Share,1,EQ
HITECHGEAR,15-Sep-2026,15-Sep-2026,Dividend - Rs 4 Per Share,10,EQ
TPLPLASTEH,15-Sep-2026,15-Sep-2026,Dividend - Rs 1.30 Per Share,2,EQ
SANDHAR,11-Sep-2026,11-Sep-2026,Dividend - Rs 4 Per Share,10,EQ
RHIM,11-Sep-2026,14-Sep-2026,Dividend - Rs 2.50 Per Share,1,EQ
KRYSTAL,11-Sep-2026,11-Sep-2026,Dividend - Rs 1.50 Per Share,10,EQ
SUBROS,11-Sep-2026,11-Sep-2026,Dividend - Rs 3 Per Share,2,EQ
